Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
9813.0,4556.0,3267.0,162.0,43.0,32.0,16.0,44.0,58.0,1635.0,Los Angeles,Duarte,City,2006-01-03
25841.0,13592.0,5557.0,499.0,85.0,94.0,55.0,266.0,108.0,5585.0,Los Angeles,El Monte,City,2006-01-03
9943.0,3218.0,4329.0,213.0,65.0,72.0,12.0,36.0,72.0,1926.0,Los Angeles,El Segundo,City,2006-01-03
22742.0,13481.0,4405.0,353.0,91.0,71.0,117.0,145.0,116.0,3963.0,Los Angeles,Gardena,City,2006-01-03
82191.0,30659.0,29750.0,1585.0,554.0,447.0,108.0,391.0,675.0,18022.0,Los Angeles,Glendale,City,2006-01-03
27431.0,7928.0,14489.0,485.0,139.0,159.0,22.0,93.0,162.0,3954.0,Los Angeles,Glendora,City,2006-01-03
3312.0,1876.0,654.0,84.0,16.0,18.0,2.0,34.0,14.0,614.0,Los Angeles,Hawaiian Gardens,City,2006-01-03
26888.0,16310.0,4691.0,457.0,120.0,112.0,159.0,232.0,154.0,4653.0,Los Angeles,Hawthorne,City,2006-01-03
13375.0,4540.0,5007.0,243.0,105.0,110.0,10.0,22.0,145.0,3193.0,Los Angeles,Hermosa Beach,City,2006-01-03
1237.0,480.0,566.0,14.0,4.0,6.0,1.0,4.0,6.0,156.0,Los Angeles,Hidden Hills,City,2006-01-03
11995.0,7864.0,1662.0,173.0,41.0,39.0,43.0,228.0,39.0,1906.0,Los Angeles,Huntington Park,City,2006-01-03
105.0,30.0,60.0,1.0,1.0,2.0,0.0,0.0,0.0,11.0,Los Angeles,Industry,City,2006-01-03
42205.0,31415.0,3394.0,594.0,108.0,94.0,273.0,276.0,195.0,5856.0,Los Angeles,Inglewood,City,2006-01-03
718.0,481.0,130.0,10.0,1.0,1.0,2.0,4.0,3.0,86.0,Los Angeles,Irwindale,City,2006-01-03
13159.0,3579.0,7170.0,117.0,60.0,54.0,6.0,25.0,76.0,2072.0,Los Angeles,La Canada Flintridge,City,2006-01-03
3523.0,807.0,2062.0,61.0,13.0,10.0,1.0,10.0,18.0,541.0,Los Angeles,La Habra Heights,City,2006-01-03
24197.0,9159.0,10550.0,371.0,74.0,121.0,24.0,110.0,160.0,3628.0,Los Angeles,La Mirada,City,2006-01-03
11933.0,7209.0,2258.0,193.0,36.0,38.0,16.0,117.0,65.0,2001.0,Los Angeles,La Puente,City,2006-01-03
18406.0,6226.0,8778.0,325.0,111.0,94.0,18.0,63.0,110.0,2681.0,Los Angeles,La Verne,City,2006-01-03
40632.0,17953.0,14728.0,754.0,187.0,205.0,67.0,182.0,213.0,6343.0,Los Angeles,Lakewood,City,2006-01-03
53785.0,18287.0,25061.0,1332.0,191.0,223.0,65.0,131.0,289.0,8206.0,Los Angeles,Lancaster,City,2006-01-03
10049.0,5243.0,2391.0,192.0,59.0,52.0,25.0,69.0,68.0,1950.0,Los Angeles,Lawndale,City,2006-01-03
9564.0,3629.0,3778.0,181.0,69.0,67.0,14.0,37.0,67.0,1722.0,Los Angeles,Lomita,City,2006-01-03
194546.0,96355.0,54188.0,3610.0,1745.0,1102.0,378.0,1359.0,1133.0,34676.0,Los Angeles,Long Beach,City,2006-01-03
1373577.0,772654.0,277356.0,22133.0,11520.0,6806.0,3165.0,8559.0,9650.0,261734.0,Los Angeles,Los Angeles,City,2006-01-03
16262.0,11236.0,1699.0,267.0,48.0,44.0,82.0,256.0,42.0,2588.0,Los Angeles,Lynwood,City,2006-01-03
8553.0,3588.0,2867.0,123.0,99.0,68.0,13.0,30.0,92.0,1673.0,Los Angeles,Malibu,City,2006-01-03
23437.0,8290.0,10090.0,361.0,116.0,139.0,19.0,37.0,184.0,4201.0,Los Angeles,Manhattan Beach,City,2006-01-03
6031.0,3861.0,702.0,101.0,29.0,30.0,30.0,96.0,12.0,1170.0,Los Angeles,Maywood,City,2006-01-03
17406.0,7005.0,6658.0,311.0,122.0,101.0,20.0,79.0,109.0,3001.0,Los Angeles,Monrovia,City,2006-01-03
23107.0,14090.0,4647.0,316.0,108.0,66.0,28.0,270.0,111.0,3471.0,Los Angeles,Montebello,City,2006-01-03
23913.0,11045.0,5513.0,283.0,89.0,68.0,20.0,207.0,127.0,6561.0,Los Angeles,Monterey Park,City,2006-01-03
35822.0,19981.0,8328.0,593.0,124.0,126.0,69.0,420.0,156.0,6025.0,Los Angeles,Norwalk,City,2006-01-03
50690.0,20750.0,19990.0,1206.0,157.0,220.0,71.0,164.0,260.0,7872.0,Los Angeles,Palmdale,City,2006-01-03
9413.0,2293.0,5450.0,98.0,42.0,43.0,6.0,9.0,67.0,1405.0,Los Angeles,Palos Verdes Estates,City,2006-01-03
13859.0,8690.0,2323.0,242.0,38.0,48.0,35.0,181.0,49.0,2253.0,Los Angeles,Paramount,City,2006-01-03
66709.0,31776.0,19992.0,939.0,627.0,344.0,79.0,299.0,442.0,12211.0,Los Angeles,Pasadena,City,2006-01-03
25115.0,16601.0,4211.0,347.0,85.0,57.0,51.0,240.0,100.0,3423.0,Los Angeles,Pico Rivera,City,2006-01-03
44577.0,23625.0,11774.0,775.0,225.0,142.0,66.0,525.0,197.0,7248.0,Los Angeles,Pomona,City,2006-01-03
26030.0,8095.0,12854.0,326.0,97.0,129.0,15.0,41.0,179.0,4294.0,Los Angeles,Rancho Palos Verdes,City,2006-01-03
39156.0,14375.0,14626.0,675.0,307.0,278.0,52.0,82.0,349.0,8412.0,Los Angeles,Redondo Beach,City,2006-01-03
1368.0,260.0,901.0,14.0,2.0,2.0,1.0,2.0,5.0,181.0,Los Angeles,Rolling Hills,City,2006-01-03
5350.0,1441.0,3022.0,48.0,16.0,26.0,4.0,14.0,37.0,742.0,Los Angeles,Rolling Hills Estates,City,2006-01-03
16504.0,7768.0,3653.0,296.0,75.0,64.0,33.0,195.0,82.0,4338.0,Los Angeles,Rosemead,City,2006-01-03
19131.0,6349.0,9078.0,332.0,93.0,85.0,10.0,67.0,106.0,3011.0,Los Angeles,San Dimas,City,2006-01-03
6825.0,4350.0,1109.0,98.0,31.0,32.0,4.0,54.0,39.0,1108.0,Los Angeles,San Fernando,City,2006-01-03
13747.0,5835.0,3931.0,180.0,62.0,49.0,7.0,79.0,78.0,3526.0,Los Angeles,San Gabriel,City,2006-01-03
7897.0,1640.0,4172.0,66.0,20.0,32.0,4.0,9.0,50.0,1904.0,Los Angeles,San Marino,City,2006-01-03
79959.0,25701.0,37799.0,1699.0,361.0,415.0,72.0,116.0,580.0,13216.0,Los Angeles,Santa Clarita,City,2006-01-03
7545.0,4642.0,1610.0,123.0,22.0,22.0,4.0,63.0,31.0,1028.0,Los Angeles,Santa Fe Springs,City,2006-01-03
57763.0,30495.0,11027.0,929.0,916.0,370.0,88.0,202.0,595.0,13141.0,Los Angeles,Santa Monica,City,2006-01-03
7441.0,2717.0,3166.0,126.0,90.0,71.0,9.0,17.0,48.0,1197.0,Los Angeles,Sierra Madre,City,2006-01-03
4918.0,2374.0,1417.0,90.0,29.0,38.0,9.0,21.0,26.0,914.0,Los Angeles,Signal Hill,City,2006-01-03
5761.0,3453.0,927.0,100.0,16.0,16.0,11.0,52.0,21.0,1165.0,Los Angeles,South El Monte,City,2006-01-03
25972.0,16509.0,3944.0,393.0,133.0,92.0,72.0,384.0,107.0,4338.0,Los Angeles,South Gate,City,2006-01-03
14446.0,6270.0,4499.0,213.0,155.0,85.0,17.0,49.0,82.0,3076.0,Los Angeles,South Pasadena,City,2006-01-03
15265.0,5581.0,5373.0,241.0,74.0,45.0,21.0,59.0,90.0,3781.0,Los Angeles,Temple City,City,2006-01-03
72859.0,26196.0,30390.0,1190.0,402.0,385.0,92.0,242.0,452.0,13510.0,Los Angeles,Torrance,City,2006-01-03
67.0,34.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,Los Angeles,Vernon,City,2006-01-03
14725.0,5063.0,4948.0,210.0,41.0,39.0,18.0,73.0,87.0,4246.0,Los Angeles,Walnut,City,2006-01-03
43356.0,20174.0,13719.0,722.0,174.0,176.0,63.0,264.0,208.0,7856.0,Los Angeles,West Covina,City,2006-01-03
23276.0,13995.0,2755.0,406.0,269.0,139.0,21.0,58.0,218.0,5415.0,Los Angeles,West Hollywood,City,2006-01-03
5608.0,1737.0,2721.0,102.0,35.0,27.0,5.0,8.0,45.0,928.0,Los Angeles,Westlake Village,City,2006-01-03
38887.0,16416.0,15582.0,602.0,203.0,162.0,46.0,210.0,214.0,5452.0,Los Angeles,Whittier,City,2006-01-03
400970.0,201868.0,114805.0,6694.0,1884.0,1564.0,1077.0,2974.0,2182.0,67922.0,Los Angeles,Unincorporated Area,City,2006-01-03
12649.0,3735.0,6875.0,246.0,60.0,52.0,5.0,15.0,61.0,1600.0,Madera,County Supervisorial 1,County Supervisorial,2006-01-03
9128.0,3165.0,4521.0,196.0,23.0,28.0,9.0,10.0,30.0,1146.0,Madera,County Supervisorial 2,County Supervisorial,2006-01-03
9317.0,3683.0,4158.0,138.0,24.0,18.0,5.0,15.0,36.0,1240.0,Madera,County Supervisorial 3,County Supervisorial,2006-01-03
5743.0,2867.0,1833.0,110.0,7.0,13.0,8.0,17.0,26.0,862.0,Madera,County Supervisorial 4,County Supervisorial,2006-01-03
12698.0,3429.0,7019.0,311.0,114.0,86.0,8.0,14.0,65.0,1652.0,Madera,County Supervisorial 5,County Supervisorial,2006-01-03
700.0,205.0,414.0,12.0,2.0,2.0,0.0,0.0,6.0,59.0,Madera,US Congressional 18,US Congressional,2006-01-03
48835.0,16674.0,23992.0,989.0,226.0,195.0,35.0,71.0,212.0,6441.0,Madera,US Congressional 19,US Congressional,2006-01-03
19895.0,8413.0,8173.0,347.0,45.0,43.0,18.0,42.0,77.0,2737.0,Madera,State Senate 12,State Senate,2006-01-03
29640.0,8466.0,16233.0,654.0,183.0,154.0,17.0,29.0,141.0,3763.0,Madera,State Senate 14,State Senate,2006-01-03
27170.0,8163.0,14414.0,623.0,171.0,140.0,18.0,27.0,119.0,3495.0,Madera,State Assembly 25,State Assembly,2006-01-03
22365.0,8716.0,9992.0,378.0,57.0,57.0,17.0,44.0,99.0,3005.0,Madera,State Assembly 29,State Assembly,2006-01-03
49535.0,16879.0,24406.0,1001.0,228.0,197.0,35.0,71.0,218.0,6500.0,Madera,State Board of Equalization 2,State Board of Equalization,2006-01-03
3059.0,1007.0,1562.0,68.0,9.0,12.0,2.0,5.0,8.0,386.0,Madera,Chowchilla,City,2006-01-03
13635.0,5864.0,5510.0,227.0,29.0,29.0,12.0,27.0,53.0,1884.0,Madera,Madera,City,2006-01-03
32841.0,10008.0,17334.0,706.0,190.0,156.0,21.0,39.0,157.0,4230.0,Madera,Unincorporated Area,City,2006-01-03
29709.0,15181.0,7512.0,501.0,530.0,166.0,23.0,58.0,95.0,5643.0,Marin,County Supervisorial 1,County Supervisorial,2006-01-03
32728.0,17780.0,6576.0,597.0,1061.0,176.0,28.0,76.0,86.0,6348.0,Marin,County Supervisorial 2,County Supervisorial,2006-01-03
32722.0,16861.0,7144.0,519.0,674.0,181.0,30.0,59.0,91.0,7163.0,Marin,County Supervisorial 3,County Supervisorial,2006-01-03
22024.0,11793.0,4326.0,372.0,811.0,130.0,17.0,70.0,64.0,4441.0,Marin,County Supervisorial 4,County Supervisorial,2006-01-03
28390.0,13145.0,8327.0,620.0,401.0,141.0,19.0,58.0,105.0,5574.0,Marin,County Supervisorial 5,County Supervisorial,2006-01-03
145573.0,74760.0,33885.0,2609.0,3477.0,794.0,117.0,321.0,441.0,29169.0,Marin,US Congressional 6,US Congressional,2006-01-03
145573.0,74760.0,33885.0,2609.0,3477.0,794.0,117.0,321.0,441.0,29169.0,Marin,State Senate 3,State Senate,2006-01-03
145573.0,74760.0,33885.0,2609.0,3477.0,794.0,117.0,321.0,441.0,29169.0,Marin,State Assembly 6,State Assembly,2006-01-03
145573.0,74760.0,33885.0,2609.0,3477.0,794.0,117.0,321.0,441.0,29169.0,Marin,State Board of Equalization 1,State Board of Equalization,2006-01-03
1531.0,524.0,662.0,33.0,16.0,4.0,2.0,0.0,0.0,290.0,Marin,Belvedere,City,2006-01-03
5686.0,3018.0,1221.0,94.0,104.0,27.0,3.0,17.0,16.0,1186.0,Marin,Corte Madera,City,2006-01-03
5137.0,3091.0,494.0,90.0,373.0,29.0,6.0,24.0,10.0,1020.0,Marin,Fairfax,City,2006-01-03
7808.0,4035.0,1880.0,137.0,146.0,39.0,6.0,15.0,22.0,1528.0,Marin,Larkspur,City,2006-01-03
9309.0,5392.0,1588.0,132.0,207.0,62.0,12.0,19.0,15.0,1882.0,Marin,Mill Valley,City,2006-01-03
27236.0,12763.0,7888.0,608.0,366.0,136.0,16.0,51.0,100.0,5308.0,Marin,Novato,City,2006-01-03
1619.0,675.0,594.0,29.0,12.0,13.0,1.0,0.0,5.0,290.0,Marin,Ross,City,2006-01-03
8098.0,4774.0,1212.0,150.0,286.0,44.0,6.0,18.0,20.0,1588.0,Marin,San Anselmo,City,2006-01-03
27637.0,14266.0,6514.0,479.0,553.0,158.0,26.0,70.0,75.0,5496.0,Marin,San Rafael,City,2006-01-03
5016.0,2451.0,988.0,88.0,135.0,30.0,4.0,3.0,16.0,1301.0,Marin,Sausalito,City,2006-01-03
5741.0,2495.0,1795.0,87.0,57.0,19.0,3.0,10.0,16.0,1259.0,Marin,Tiburon,City,2006-01-03
40755.0,21276.0,9049.0,682.0,1222.0,233.0,32.0,94.0,146.0,8021.0,Marin,Unincorporated Area,City,2006-01-03
1866.0,787.0,527.0,57.0,73.0,13.0,1.0,9.0,32.0,367.0,Mariposa,County Supervisorial 1,County Supervisorial,2006-01-03
2151.0,695.0,1007.0,73.0,10.0,7.0,3.0,3.0,37.0,316.0,Mariposa,County Supervisorial 2,County Supervisorial,2006-01-03
2445.0,750.0,1280.0,69.0,30.0,11.0,1.0,7.0,32.0,265.0,Mariposa,County Supervisorial 3,County Supervisorial,2006-01-03
2430.0,748.0,1235.0,61.0,15.0,21.0,2.0,7.0,26.0,315.0,Mariposa,County Supervisorial 4,County Supervisorial,2006-01-03
2509.0,709.0,1309.0,57.0,33.0,25.0,1.0,4.0,34.0,337.0,Mariposa,County Supervisorial 5,County Supervisorial,2006-01-03
11401.0,3689.0,5358.0,317.0,161.0,77.0,8.0,30.0,161.0,1600.0,Mariposa,US Congressional 19,US Congressional,2006-01-03
11401.0,3689.0,5358.0,317.0,161.0,77.0,8.0,30.0,161.0,1600.0,Mariposa,State Senate 14,State Senate,2006-01-03
11401.0,3689.0,5358.0,317.0,161.0,77.0,8.0,30.0,161.0,1600.0,Mariposa,State Assembly 25,State Assembly,2006-01-03
11401.0,3689.0,5358.0,317.0,161.0,77.0,8.0,30.0,161.0,1600.0,Mariposa,State Board of Equalization 2,State Board of Equalization,2006-01-03
11401.0,3689.0,5358.0,317.0,161.0,77.0,8.0,30.0,161.0,1600.0,Mariposa,Unincorporated Area,City,2006-01-03
9674.0,3912.0,3337.0,267.0,318.0,50.0,10.0,34.0,35.0,1711.0,Mendocino,County Supervisorial 1,County Supervisorial,2006-01-03
8193.0,3728.0,2304.0,193.0,270.0,56.0,19.0,40.0,35.0,1548.0,Mendocino,County Supervisorial 2,County Supervisorial,2006-01-03
10247.0,4528.0,2369.0,318.0,643.0,95.0,15.0,86.0,120.0,2073.0,Mendocino,County Supervisorial 3,County Supervisorial,2006-01-03
9844.0,4976.0,2123.0,271.0,425.0,78.0,8.0,43.0,36.0,1884.0,Mendocino,County Supervisorial 4,County Supervisorial,2006-01-03
10290.0,5075.0,2100.0,203.0,700.0,102.0,10.0,50.0,55.0,1995.0,Mendocino,County Supervisorial 5,County Supervisorial,2006-01-03
48248.0,22219.0,12233.0,1252.0,2356.0,381.0,62.0,253.0,281.0,9211.0,Mendocino,US Congressional 1,US Congressional,2006-01-03
48248.0,22219.0,12233.0,1252.0,2356.0,381.0,62.0,253.0,281.0,9211.0,Mendocino,State Senate 2,State Senate,2006-01-03
48248.0,22219.0,12233.0,1252.0,2356.0,381.0,62.0,253.0,281.0,9211.0,Mendocino,State Assembly 1,State Assembly,2006-01-03
48248.0,22219.0,12233.0,1252.0,2356.0,381.0,62.0,253.0,281.0,9211.0,Mendocino,State Board of Equalization 1,State Board of Equalization,2006-01-03
3373.0,1722.0,721.0,107.0,112.0,21.0,7.0,19.0,15.0,649.0,Mendocino,Fort Bragg,City,2006-01-03
247.0,109.0,32.0,10.0,16.0,4.0,0.0,4.0,5.0,67.0,Mendocino,Point Arena,City,2006-01-03
7431.0,3421.0,2082.0,164.0,240.0,52.0,18.0,37.0,32.0,1385.0,Mendocino,Ukiah,City,2006-01-03
2391.0,1118.0,593.0,61.0,93.0,19.0,5.0,13.0,23.0,466.0,Mendocino,Willits,City,2006-01-03
34806.0,15849.0,8805.0,910.0,1895.0,285.0,32.0,180.0,206.0,6644.0,Mendocino,Unincorporated Area,City,2006-01-03
12910.0,7202.0,4283.0,165.0,32.0,30.0,10.0,24.0,15.0,1149.0,Merced,County Supervisorial 1,County Supervisorial,2006-01-03
21479.0,9456.0,9441.0,339.0,123.0,52.0,6.0,30.0,30.0,2002.0,Merced,County Supervisorial 2,County Supervisorial,2006-01-03
22156.0,8847.0,10462.0,419.0,71.0,51.0,13.0,22.0,30.0,2241.0,Merced,County Supervisorial 3,County Supervisorial,2006-01-03
17296.0,7495.0,7324.0,370.0,38.0,56.0,9.0,44.0,44.0,1916.0,Merced,County Supervisorial 4,County Supervisorial,2006-01-03
16452.0,7814.0,6443.0,326.0,31.0,47.0,7.0,31.0,13.0,1740.0,Merced,County Supervisorial 5,County Supervisorial,2006-01-03
90293.0,40814.0,37953.0,1619.0,295.0,236.0,45.0,151.0,132.0,9048.0,Merced,US Congressional 18,US Congressional,2006-01-03
90293.0,40814.0,37953.0,1619.0,295.0,236.0,45.0,151.0,132.0,9048.0,Merced,State Senate 12,State Senate,2006-01-03
90293.0,40814.0,37953.0,1619.0,295.0,236.0,45.0,151.0,132.0,9048.0,Merced,State Assembly 17,State Assembly,2006-01-03
90293.0,40814.0,37953.0,1619.0,295.0,236.0,45.0,151.0,132.0,9048.0,Merced,State Board of Equalization 2,State Board of Equalization,2006-01-03
10361.0,4162.0,4839.0,192.0,21.0,28.0,5.0,10.0,17.0,1087.0,Merced,Atwater,City,2006-01-03
1911.0,927.0,783.0,54.0,5.0,4.0,0.0,6.0,1.0,131.0,Merced,Dos Palos,City,2006-01-03
2199.0,1135.0,753.0,52.0,3.0,8.0,1.0,4.0,5.0,238.0,Merced,Gustine,City,2006-01-03
3323.0,1944.0,872.0,57.0,10.0,8.0,5.0,9.0,4.0,414.0,Merced,Livingston,City,2006-01-03
11183.0,5395.0,4187.0,209.0,20.0,32.0,4.0,17.0,10.0,1309.0,Merced,Los Banos,City,2006-01-03
28732.0,13502.0,11894.0,473.0,139.0,69.0,13.0,40.0,34.0,2568.0,Merced,Merced,City,2006-01-03
32584.0,13749.0,14625.0,582.0,97.0,87.0,17.0,65.0,61.0,3301.0,Merced,Unincorporated Area,City,2006-01-03
829.0,232.0,423.0,26.0,8.0,7.0,0.0,0.0,2.0,131.0,Modoc,County Supervisorial 1,County Supervisorial,2006-01-03
1273.0,446.0,554.0,43.0,7.0,9.0,0.0,1.0,1.0,212.0,Modoc,County Supervisorial 2,County Supervisorial,2006-01-03
1125.0,364.0,533.0,35.0,11.0,7.0,2.0,1.0,0.0,172.0,Modoc,County Supervisorial 3,County Supervisorial,2006-01-03
1319.0,412.0,631.0,37.0,1.0,6.0,0.0,1.0,2.0,229.0,Modoc,County Supervisorial 4,County Supervisorial,2006-01-03
1046.0,293.0,581.0,30.0,3.0,13.0,1.0,2.0,2.0,121.0,Modoc,County Supervisorial 5,County Supervisorial,2006-01-03
5592.0,1747.0,2722.0,171.0,30.0,42.0,3.0,5.0,7.0,865.0,Modoc,US Congressional 4,US Congressional,2006-01-03
5592.0,1747.0,2722.0,171.0,30.0,42.0,3.0,5.0,7.0,865.0,Modoc,State Senate 1,State Senate,2006-01-03
5592.0,1747.0,2722.0,171.0,30.0,42.0,3.0,5.0,7.0,865.0,Modoc,State Assembly 2,State Assembly,2006-01-03
5592.0,1747.0,2722.0,171.0,30.0,42.0,3.0,5.0,7.0,865.0,Modoc,State Board of Equalization 2,State Board of Equalization,2006-01-03
1701.0,628.0,692.0,67.0,16.0,13.0,1.0,2.0,2.0,280.0,Modoc,Alturas,City,2006-01-03
3891.0,1119.0,2030.0,104.0,14.0,29.0,2.0,3.0,5.0,585.0,Modoc,Unincorporated Area,City,2006-01-03
1193.0,409.0,366.0,48.0,33.0,18.0,0.0,5.0,0.0,314.0,Mono,County Supervisorial 1,County Supervisorial,2006-01-03
1564.0,505.0,654.0,50.0,20.0,11.0,0.0,3.0,0.0,321.0,Mono,County Supervisorial 2,County Supervisorial,2006-01-03
1272.0,379.0,467.0,32.0,29.0,13.0,2.0,4.0,0.0,346.0,Mono,County Supervisorial 3,County Supervisorial,2006-01-03
1361.0,396.0,657.0,28.0,19.0,8.0,1.0,1.0,0.0,251.0,Mono,County Supervisorial 4,County Supervisorial,2006-01-03
1384.0,440.0,501.0,36.0,29.0,18.0,1.0,3.0,0.0,356.0,Mono,County Supervisorial 5,County Supervisorial,2006-01-03
6774.0,2129.0,2645.0,194.0,130.0,68.0,4.0,16.0,0.0,1588.0,Mono,US Congressional 25,US Congressional,2006-01-03
6774.0,2129.0,2645.0,194.0,130.0,68.0,4.0,16.0,0.0,1588.0,Mono,State Senate 1,State Senate,2006-01-03
6774.0,2129.0,2645.0,194.0,130.0,68.0,4.0,16.0,0.0,1588.0,Mono,State Assembly 25,State Assembly,2006-01-03
6774.0,2129.0,2645.0,194.0,130.0,68.0,4.0,16.0,0.0,1588.0,Mono,State Board of Equalization 2,State Board of Equalization,2006-01-03
3478.0,1135.0,1177.0,106.0,86.0,45.0,2.0,11.0,0.0,916.0,Mono,Mammoth Lakes,City,2006-01-03
3296.0,994.0,1468.0,88.0,44.0,23.0,2.0,5.0,0.0,672.0,Mono,Unincorporated Area,City,2006-01-03
17231.0,10236.0,3942.0,258.0,60.0,38.0,30.0,64.0,34.0,2569.0,Monterey,County Supervisorial 1,County Supervisorial,2006-01-03
32346.0,16304.0,9529.0,670.0,250.0,155.0,27.0,83.0,56.0,5272.0,Monterey,County Supervisorial 2,County Supervisorial,2006-01-03
18142.0,9627.0,5296.0,330.0,61.0,60.0,14.0,72.0,41.0,2641.0,Monterey,County Supervisorial 3,County Supervisorial,2006-01-03
32103.0,15308.0,9686.0,668.0,322.0,130.0,25.0,78.0,75.0,5811.0,Monterey,County Supervisorial 4,County Supervisorial,2006-01-03
51212.0,21009.0,18978.0,980.0,687.0,260.0,47.0,85.0,104.0,9062.0,Monterey,County Supervisorial 5,County Supervisorial,2006-01-03
151034.0,72484.0,47431.0,2906.0,1380.0,643.0,143.0,382.0,310.0,25355.0,Monterey,US Congressional 17,US Congressional,2006-01-03
60607.0,32687.0,16959.0,1012.0,256.0,189.0,63.0,184.0,108.0,9149.0,Monterey,State Senate 12,State Senate,2006-01-03
90427.0,39797.0,30472.0,1894.0,1124.0,454.0,80.0,198.0,202.0,16206.0,Monterey,State Senate 15,State Senate,2006-01-03
84450.0,37950.0,27560.0,1719.0,1071.0,423.0,76.0,189.0,183.0,15279.0,Monterey,State Assembly 27,State Assembly,2006-01-03
66584.0,34534.0,19871.0,1187.0,309.0,220.0,67.0,193.0,127.0,10076.0,Monterey,State Assembly 28,State Assembly,2006-01-03
151034.0,72484.0,47431.0,2906.0,1380.0,643.0,143.0,382.0,310.0,25355.0,Monterey,State Board of Equalization 1,State Board of Equalization,2006-01-03
2947.0,1136.0,1198.0,46.0,41.0,8.0,5.0,5.0,6.0,502.0,Monterey,Carmel-by-the-Sea,City,2006-01-03
1013.0,471.0,325.0,21.0,8.0,3.0,2.0,1.0,8.0,174.0,Monterey,Del Rey Oaks,City,2006-01-03
2321.0,1343.0,535.0,39.0,5.0,8.0,3.0,6.0,12.0,370.0,Monterey,Gonzales,City,2006-01-03
2688.0,1729.0,516.0,48.0,4.0,3.0,4.0,8.0,5.0,371.0,Monterey,Greenfield,City,2006-01-03
2356.0,1243.0,735.0,34.0,7.0,9.0,3.0,15.0,1.0,309.0,Monterey,King,City,2006-01-03
8126.0,3868.0,2251.0,181.0,70.0,25.0,11.0,26.0,14.0,1680.0,Monterey,Marina,City,2006-01-03
13326.0,6237.0,3934.0,268.0,184.0,73.0,11.0,26.0,31.0,2562.0,Monterey,Monterey,City,2006-01-03
9421.0,4641.0,2575.0,180.0,168.0,43.0,7.0,22.0,26.0,1759.0,Monterey,Pacific Grove,City,2006-01-03
43592.0,23048.0,12561.0,732.0,199.0,135.0,49.0,119.0,73.0,6676.0,Monterey,Salinas,City,2006-01-03
115.0,35.0,36.0,9.0,1.0,0.0,0.0,0.0,2.0,32.0,Monterey,Sand City,City,2006-01-03
10554.0,5687.0,2426.0,216.0,93.0,49.0,9.0,31.0,29.0,2014.0,Monterey,Seaside,City,2006-01-03
3759.0,2258.0,768.0,53.0,12.0,9.0,1.0,15.0,13.0,630.0,Monterey,Soledad,City,2006-01-03
50816.0,20788.0,19571.0,1079.0,588.0,278.0,38.0,108.0,90.0,8276.0,Monterey,Unincorporated Area,City,2006-01-03
11900.0,5676.0,3581.0,262.0,204.0,76.0,4.0,25.0,90.0,1982.0,Napa,County Supervisorial 1,County Supervisorial,2006-01-03
14591.0,6722.0,4868.0,355.0,153.0,75.0,18.0,29.0,127.0,2244.0,Napa,County Supervisorial 2,County Supervisorial,2006-01-03
13470.0,5518.0,4746.0,295.0,227.0,89.0,11.0,30.0,110.0,2444.0,Napa,County Supervisorial 3,County Supervisorial,2006-01-03
12578.0,5678.0,4231.0,317.0,152.0,67.0,12.0,29.0,92.0,2000.0,Napa,County Supervisorial 4,County Supervisorial,2006-01-03
14489.0,7222.0,3829.0,355.0,200.0,87.0,10.0,31.0,117.0,2638.0,Napa,County Supervisorial 5,County Supervisorial,2006-01-03
67028.0,30816.0,21255.0,1584.0,936.0,394.0,55.0,144.0,536.0,11308.0,Napa,US Congressional 1,US Congressional,2006-01-03
67028.0,30816.0,21255.0,1584.0,936.0,394.0,55.0,144.0,536.0,11308.0,Napa,State Senate 2,State Senate,2006-01-03
67028.0,30816.0,21255.0,1584.0,936.0,394.0,55.0,144.0,536.0,11308.0,Napa,State Assembly 7,State Assembly,2006-01-03
67028.0,30816.0,21255.0,1584.0,936.0,394.0,55.0,144.0,536.0,11308.0,Napa,State Board of Equalization 1,State Board of Equalization,2006-01-03
6852.0,3570.0,1589.0,164.0,41.0,26.0,4.0,18.0,67.0,1373.0,Napa,American Canyon,City,2006-01-03
2173.0,1071.0,588.0,50.0,55.0,13.0,1.0,8.0,17.0,370.0,Napa,Calistoga,City,2006-01-03
36463.0,17409.0,11184.0,880.0,517.0,207.0,32.0,72.0,273.0,5889.0,Napa,Napa,City,2006-01-03
3163.0,1452.0,1041.0,50.0,46.0,12.0,2.0,7.0,25.0,528.0,Napa,St. Helena,City,2006-01-03
2155.0,1047.0,650.0,59.0,24.0,9.0,3.0,4.0,19.0,340.0,Napa,Yountville,City,2006-01-03
16222.0,6267.0,6203.0,381.0,253.0,127.0,13.0,35.0,135.0,2808.0,Napa,Unincorporated Area,City,2006-01-03
14169.0,4912.0,5790.0,309.0,514.0,132.0,11.0,29.0,53.0,2419.0,Nevada,County Supervisorial 1,County Supervisorial,2006-01-03
13961.0,3788.0,7650.0,283.0,147.0,64.0,10.0,20.0,63.0,1936.0,Nevada,County Supervisorial 2,County Supervisorial,2006-01-03
