Total_Registered,Democratic,Republican,American_Independent,Americans_Elect,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
13175.0,5544.0,3156.0,447.0,0.0,439.0,160.0,85.0,34,3310.0,Humboldt,County Supervisorial  4,County Supervisorial,2014-04-04
15074.0,6682.0,3662.0,484.0,0.0,542.0,119.0,62.0,38,3485.0,Humboldt,County Supervisorial  5,County Supervisorial,2014-04-04
74869.0,31068.0,19104.0,2428.0,0.0,2795.0,762.0,310.0,194,18208.0,Humboldt,US Congressional  2,US Congressional,2014-04-04
74869.0,31068.0,19104.0,2428.0,0.0,2795.0,762.0,310.0,194,18208.0,Humboldt,State Senate  2,State Senate,2014-04-04
74869.0,31068.0,19104.0,2428.0,0.0,2795.0,762.0,310.0,194,18208.0,Humboldt,State Assembly  2,State Assembly,2014-04-04
74869.0,31068.0,19104.0,2428.0,0.0,2795.0,762.0,310.0,194,18208.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2014-04-04
10141.0,4673.0,1084.0,287.0,0.0,720.0,144.0,55.0,29,3149.0,Humboldt,Arcata,City,2014-04-04
793.0,332.0,160.0,27.0,0.0,50.0,5.0,3.0,6,210.0,Humboldt,Blue Lake,City,2014-04-04
13763.0,5806.0,3411.0,443.0,0.0,426.0,165.0,87.0,40,3385.0,Humboldt,Eureka,City,2014-04-04
938.0,365.0,352.0,27.0,0.0,14.0,12.0,3.0,1,164.0,Humboldt,Ferndale,City,2014-04-04
6025.0,2000.0,2293.0,230.0,0.0,58.0,58.0,14.0,15,1357.0,Humboldt,Fortuna,City,2014-04-04
1693.0,557.0,590.0,94.0,0.0,17.0,18.0,5.0,6,406.0,Humboldt,Rio Dell,City,2014-04-04
245.0,132.0,44.0,4.0,0.0,11.0,0.0,0.0,0,54.0,Humboldt,Trinidad,City,2014-04-04
41271.0,17203.0,11170.0,1316.0,0.0,1499.0,360.0,143.0,97,9483.0,Humboldt,Unincorporated Area,City,2014-04-04
13453.0,8202.0,1309.0,203.0,1.0,34.0,45.0,72.0,55,3532.0,Imperial,County Supervisorial  1,County Supervisorial,2014-04-04
12240.0,5732.0,3272.0,308.0,1.0,31.0,44.0,37.0,79,2736.0,Imperial,County Supervisorial  2,County Supervisorial,2014-04-04
11013.0,4915.0,3119.0,311.0,5.0,24.0,49.0,34.0,77,2479.0,Imperial,County Supervisorial  3,County Supervisorial,2014-04-04
10254.0,4576.0,3121.0,299.0,1.0,22.0,41.0,44.0,61,2089.0,Imperial,County Supervisorial  4,County Supervisorial,2014-04-04
10608.0,5437.0,2293.0,233.0,0.0,23.0,39.0,50.0,63,2470.0,Imperial,County Supervisorial  5,County Supervisorial,2014-04-04
57568.0,28862.0,13114.0,1354.0,8.0,134.0,218.0,237.0,335,13306.0,Imperial,US Congressional 51,US Congressional,2014-04-04
57568.0,28862.0,13114.0,1354.0,8.0,134.0,218.0,237.0,335,13306.0,Imperial,State Senate 40,State Senate,2014-04-04
57568.0,28862.0,13114.0,1354.0,8.0,134.0,218.0,237.0,335,13306.0,Imperial,State Assembly 56,State Assembly,2014-04-04
57568.0,28862.0,13114.0,1354.0,8.0,134.0,218.0,237.0,335,13306.0,Imperial,State Board of Equalization 4,State Board of Equalization,2014-04-04
8571.0,4328.0,2234.0,196.0,1.0,12.0,30.0,37.0,47,1686.0,Imperial,Brawley,City,2014-04-04
14238.0,8632.0,1316.0,192.0,1.0,33.0,49.0,67.0,62,3886.0,Imperial,Calexico,City,2014-04-04
1120.0,595.0,198.0,26.0,0.0,0.0,6.0,7.0,8,280.0,Imperial,Calipatria,City,2014-04-04
15026.0,7333.0,3708.0,353.0,5.0,38.0,53.0,53.0,93,3390.0,Imperial,El Centro,City,2014-04-04
2018.0,898.0,549.0,60.0,0.0,3.0,10.0,13.0,16,469.0,Imperial,Holtville,City,2014-04-04
5341.0,2098.0,1668.0,178.0,1.0,9.0,29.0,11.0,42,1305.0,Imperial,Imperial,City,2014-04-04
719.0,402.0,136.0,22.0,0.0,3.0,2.0,5.0,3,146.0,Imperial,Westmorland,City,2014-04-04
10535.0,4576.0,3305.0,327.0,0.0,36.0,39.0,44.0,64,2144.0,Imperial,Unincorporated Area,City,2014-04-04
2126.0,620.0,1019.0,77.0,1.0,19.0,15.0,5.0,8,362.0,Inyo,County Supervisorial  1,County Supervisorial,2014-04-04
1645.0,504.0,677.0,65.0,0.0,18.0,16.0,7.0,7,351.0,Inyo,County Supervisorial  2,County Supervisorial,2014-04-04
2335.0,705.0,1096.0,78.0,0.0,16.0,13.0,3.0,12,412.0,Inyo,County Supervisorial  3,County Supervisorial,2014-04-04
1871.0,558.0,790.0,88.0,0.0,11.0,18.0,5.0,6,395.0,Inyo,County Supervisorial  4,County Supervisorial,2014-04-04
1505.0,532.0,476.0,92.0,0.0,23.0,18.0,7.0,12,345.0,Inyo,County Supervisorial  5,County Supervisorial,2014-04-04
9482.0,2919.0,4058.0,400.0,1.0,87.0,80.0,27.0,45,1865.0,Inyo,US Congressional  8,US Congressional,2014-04-04
9482.0,2919.0,4058.0,400.0,1.0,87.0,80.0,27.0,45,1865.0,Inyo,State Senate  8,State Senate,2014-04-04
9482.0,2919.0,4058.0,400.0,1.0,87.0,80.0,27.0,45,1865.0,Inyo,State Assembly 26,State Assembly,2014-04-04
9482.0,2919.0,4058.0,400.0,1.0,87.0,80.0,27.0,45,1865.0,Inyo,State Board of Equalization 1,State Board of Equalization,2014-04-04
1521.0,470.0,619.0,55.0,0.0,16.0,14.0,7.0,6,334.0,Inyo,Bishop,City,2014-04-04
7961.0,2449.0,3439.0,345.0,1.0,71.0,66.0,20.0,39,1531.0,Inyo,Unincorporated Area,City,2014-04-04
64205.0,21468.0,26893.0,2194.0,4.0,157.0,447.0,183.0,76,12783.0,Kern,County Supervisorial  1,County Supervisorial,2014-04-04
71513.0,23194.0,27900.0,2851.0,4.0,176.0,526.0,262.0,97,16503.0,Kern,County Supervisorial  2,County Supervisorial,2014-04-04
73909.0,23855.0,31299.0,2544.0,6.0,201.0,507.0,228.0,73,15196.0,Kern,County Supervisorial  3,County Supervisorial,2014-04-04
74417.0,19895.0,36721.0,2351.0,7.0,175.0,462.0,167.0,75,14564.0,Kern,County Supervisorial  4,County Supervisorial,2014-04-04
48261.0,25974.0,9691.0,1298.0,8.0,121.0,207.0,185.0,54,10723.0,Kern,County Supervisorial  5,County Supervisorial,2014-04-04
81340.0,44096.0,17119.0,1936.0,9.0,129.0,297.0,334.0,94,17326.0,Kern,US Congressional 21,US Congressional,2014-04-04
250965.0,70290.0,115385.0,9302.0,20.0,701.0,1852.0,691.0,281,52443.0,Kern,US Congressional 23,US Congressional,2014-04-04
72646.0,40497.0,14532.0,1643.0,9.0,115.0,251.0,309.0,82,15208.0,Kern,State Senate 14,State Senate,2014-04-04
259659.0,73889.0,117972.0,9595.0,20.0,715.0,1898.0,716.0,293,54561.0,Kern,State Senate 16,State Senate,2014-04-04
8650.0,2269.0,3922.0,526.0,2.0,40.0,66.0,39.0,17,1769.0,Kern,State Assembly 26,State Assembly,2014-04-04
82016.0,45139.0,16865.0,1907.0,11.0,132.0,299.0,343.0,93,17227.0,Kern,State Assembly 32,State Assembly,2014-04-04
225153.0,62120.0,105209.0,7921.0,15.0,619.0,1651.0,573.0,244,46801.0,Kern,State Assembly 34,State Assembly,2014-04-04
16486.0,4858.0,6508.0,884.0,1.0,39.0,133.0,70.0,21,3972.0,Kern,State Assembly 36,State Assembly,2014-04-04
332305.0,114386.0,132504.0,11238.0,29.0,830.0,2149.0,1025.0,375,69769.0,Kern,State Board of Equalization 1,State Board of Equalization,2014-04-04
3791.0,2313.0,510.0,69.0,2.0,3.0,9.0,16.0,1,868.0,Kern,Arvin,City,2014-04-04
154538.0,54048.0,61194.0,4624.0,11.0,383.0,915.0,408.0,163,32792.0,Kern,Bakersfield,City,2014-04-04
5116.0,1685.0,1859.0,284.0,1.0,10.0,36.0,22.0,5,1214.0,Kern,California City,City,2014-04-04
11604.0,7277.0,2104.0,156.0,0.0,13.0,21.0,38.0,13,1982.0,Kern,Delano,City,2014-04-04
455.0,100.0,215.0,28.0,0.0,0.0,5.0,3.0,1,103.0,Kern,Maricopa,City,2014-04-04
2871.0,1694.0,516.0,46.0,0.0,3.0,9.0,11.0,3,589.0,Kern,McFarland,City,2014-04-04
13186.0,2956.0,6434.0,542.0,1.0,44.0,139.0,35.0,21,3014.0,Kern,Ridgecrest,City,2014-04-04
4924.0,2284.0,1479.0,116.0,0.0,8.0,16.0,17.0,3,1001.0,Kern,Shafter,City,2014-04-04
2974.0,642.0,1569.0,113.0,1.0,5.0,15.0,12.0,3,614.0,Kern,Taft,City,2014-04-04
4005.0,981.0,1805.0,202.0,1.0,14.0,36.0,21.0,9,936.0,Kern,Tehachapi,City,2014-04-04
5549.0,2853.0,1416.0,119.0,2.0,8.0,26.0,26.0,6,1093.0,Kern,Wasco,City,2014-04-04
123292.0,37553.0,53403.0,4939.0,10.0,339.0,922.0,416.0,147,25563.0,Kern,Unincorporated Area,City,2014-04-04
7932.0,2537.0,3597.0,238.0,0.0,11.0,35.0,16.0,25,1473.0,Kings,County Supervisorial  1,County Supervisorial,2014-04-04
7180.0,3833.0,2027.0,127.0,2.0,14.0,27.0,16.0,12,1122.0,Kings,County Supervisorial  2,County Supervisorial,2014-04-04
10602.0,2825.0,5506.0,313.0,0.0,26.0,71.0,16.0,32,1813.0,Kings,County Supervisorial  3,County Supervisorial,2014-04-04
9598.0,3626.0,3973.0,226.0,1.0,13.0,54.0,19.0,43,1643.0,Kings,County Supervisorial  4,County Supervisorial,2014-04-04
11817.0,3745.0,5861.0,339.0,1.0,26.0,59.0,24.0,44,1718.0,Kings,County Supervisorial  5,County Supervisorial,2014-04-04
47129.0,16566.0,20964.0,1243.0,4.0,90.0,246.0,91.0,156,7769.0,Kings,US Congressional 21,US Congressional,2014-04-04
47129.0,16566.0,20964.0,1243.0,4.0,90.0,246.0,91.0,156,7769.0,Kings,State Senate 14,State Senate,2014-04-04
47129.0,16566.0,20964.0,1243.0,4.0,90.0,246.0,91.0,156,7769.0,Kings,State Assembly 32,State Assembly,2014-04-04
47129.0,16566.0,20964.0,1243.0,4.0,90.0,246.0,91.0,156,7769.0,Kings,State Board of Equalization 1,State Board of Equalization,2014-04-04
1630.0,865.0,410.0,29.0,1.0,3.0,6.0,7.0,5,304.0,Kings,Avenal,City,2014-04-04
4126.0,2324.0,1084.0,80.0,1.0,10.0,18.0,7.0,6,596.0,Kings,Corcoran,City,2014-04-04
21320.0,7163.0,9838.0,575.0,1.0,47.0,117.0,45.0,79,3455.0,Kings,Hanford,City,2014-04-04
9238.0,2854.0,4228.0,306.0,0.0,11.0,45.0,16.0,32,1746.0,Kings,Lemoore,City,2014-04-04
10815.0,3360.0,5404.0,253.0,1.0,19.0,60.0,16.0,34,1668.0,Kings,Unincorporated Area,City,2014-04-04
6967.0,2652.0,2013.0,291.0,0.0,99.0,80.0,29.0,14,1789.0,Lake,County Supervisorial  1,County Supervisorial,2014-04-04
5206.0,2248.0,910.0,222.0,1.0,62.0,80.0,35.0,8,1640.0,Lake,County Supervisorial  2,County Supervisorial,2014-04-04
6500.0,2708.0,1565.0,298.0,1.0,111.0,61.0,39.0,20,1697.0,Lake,County Supervisorial  3,County Supervisorial,2014-04-04
6970.0,2644.0,2340.0,238.0,0.0,83.0,59.0,26.0,17,1563.0,Lake,County Supervisorial  4,County Supervisorial,2014-04-04
7337.0,2892.0,2104.0,286.0,0.0,114.0,77.0,27.0,10,1827.0,Lake,County Supervisorial  5,County Supervisorial,2014-04-04
15486.0,6437.0,3569.0,655.0,2.0,222.0,180.0,94.0,38,4289.0,Lake,US Congressional  3,US Congressional,2014-04-04
17494.0,6707.0,5363.0,680.0,0.0,247.0,177.0,62.0,31,4227.0,Lake,US Congressional  5,US Congressional,2014-04-04
32980.0,13144.0,8932.0,1335.0,2.0,469.0,357.0,156.0,69,8516.0,Lake,State Senate  2,State Senate,2014-04-04
32980.0,13144.0,8932.0,1335.0,2.0,469.0,357.0,156.0,69,8516.0,Lake,State Assembly  4,State Assembly,2014-04-04
32980.0,13144.0,8932.0,1335.0,2.0,469.0,357.0,156.0,69,8516.0,Lake,State Board of Equalization 2,State Board of Equalization,2014-04-04
6172.0,2696.0,1078.0,259.0,1.0,75.0,93.0,39.0,11,1920.0,Lake,Clearlake,City,2014-04-04
2486.0,956.0,811.0,82.0,0.0,31.0,19.0,11.0,3,573.0,Lake,Lakeport,City,2014-04-04
24322.0,9492.0,7043.0,994.0,1.0,363.0,245.0,106.0,55,6023.0,Lake,Unincorporated Area,City,2014-04-04
2991.0,807.0,1332.0,172.0,0.0,9.0,15.0,9.0,20,627.0,Lassen,County Supervisorial  1,County Supervisorial,2014-04-04
2185.0,565.0,917.0,130.0,0.0,7.0,19.0,13.0,13,521.0,Lassen,County Supervisorial  2,County Supervisorial,2014-04-04
3292.0,693.0,1742.0,172.0,0.0,12.0,27.0,3.0,23,620.0,Lassen,County Supervisorial  3,County Supervisorial,2014-04-04
2579.0,639.0,1287.0,117.0,1.0,9.0,13.0,7.0,7,499.0,Lassen,County Supervisorial  4,County Supervisorial,2014-04-04
2332.0,490.0,1115.0,127.0,2.0,4.0,26.0,10.0,9,549.0,Lassen,County Supervisorial  5,County Supervisorial,2014-04-04
13379.0,3194.0,6393.0,718.0,3.0,41.0,100.0,42.0,72,2816.0,Lassen,US Congressional  1,US Congressional,2014-04-04
13379.0,3194.0,6393.0,718.0,3.0,41.0,100.0,42.0,72,2816.0,Lassen,State Senate  1,State Senate,2014-04-04
13379.0,3194.0,6393.0,718.0,3.0,41.0,100.0,42.0,72,2816.0,Lassen,State Assembly  1,State Assembly,2014-04-04
13379.0,3194.0,6393.0,718.0,3.0,41.0,100.0,42.0,72,2816.0,Lassen,State Board of Equalization 1,State Board of Equalization,2014-04-04
4307.0,1116.0,1875.0,242.0,1.0,10.0,32.0,19.0,25,987.0,Lassen,Susanville,City,2014-04-04
9072.0,2078.0,4518.0,476.0,2.0,31.0,68.0,23.0,47,1829.0,Lassen,Unincorporated Area,City,2014-04-04
798600.0,437646.0,124514.0,15558.0,420.0,4146.0,3768.0,9901.0,54468,148179.0,Los Angeles,County Supervisorial  1,County Supervisorial,2014-04-04
906311.0,587357.0,89457.0,17384.0,452.0,3908.0,3512.0,6806.0,63212,134223.0,Los Angeles,County Supervisorial  2,County Supervisorial,2014-04-04
1029068.0,531697.0,185915.0,23717.0,1066.0,6677.0,6764.0,4390.0,83930,184912.0,Los Angeles,County Supervisorial  3,County Supervisorial,2014-04-04
1068105.0,483027.0,282732.0,25380.0,394.0,5216.0,6389.0,9433.0,70988,184546.0,Los Angeles,County Supervisorial  4,County Supervisorial,2014-04-04
1053239.0,419175.0,335361.0,27825.0,181.0,4851.0,6407.0,5042.0,67087,187310.0,Los Angeles,County Supervisorial  5,County Supervisorial,2014-04-04
41065.0,14177.0,16781.0,1561.0,6.0,108.0,227.0,182.0,2647,5376.0,Los Angeles,US Congressional 23,US Congressional,2014-04-04
297131.0,110187.0,109877.0,9822.0,56.0,1021.0,1875.0,1012.0,18530,44751.0,Los Angeles,US Congressional 25,US Congressional,2014-04-04
6173.0,1965.0,2582.0,170.0,0.0,23.0,41.0,12.0,377,1003.0,Los Angeles,US Congressional 26,US Congressional,2014-04-04
353649.0,151287.0,90647.0,7120.0,26.0,1947.0,1866.0,2154.0,22603,75999.0,Los Angeles,US Congressional 27,US Congressional,2014-04-04
395422.0,186723.0,82893.0,9042.0,102.0,2861.0,2789.0,1822.0,32772,76418.0,Los Angeles,US Congressional 28,US Congressional,2014-04-04
274621.0,147814.0,40952.0,6316.0,915.0,1590.0,1570.0,1772.0,24024,49668.0,Los Angeles,US Congressional 29,US Congressional,2014-04-04
400992.0,195702.0,94188.0,9642.0,134.0,2216.0,2563.0,1449.0,27575,67523.0,Los Angeles,US Congressional 30,US Congressional,2014-04-04
322885.0,150094.0,82300.0,7816.0,121.0,1195.0,1650.0,3526.0,18531,57652.0,Los Angeles,US Congressional 32,US Congressional,2014-04-04
464069.0,201972.0,125379.0,10857.0,39.0,2857.0,3301.0,1274.0,33707,84683.0,Los Angeles,US Congressional 33,US Congressional,2014-04-04
258237.0,147062.0,29779.0,4949.0,114.0,1992.0,1394.0,2589.0,22680,47678.0,Los Angeles,US Congressional 34,US Congressional,2014-04-04
57874.0,29301.0,11163.0,1273.0,15.0,244.0,287.0,1838.0,4100,9653.0,Los Angeles,US Congressional 35,US Congressional,2014-04-04
385442.0,246176.0,37869.0,7503.0,125.0,2169.0,1766.0,2102.0,28913,58819.0,Los Angeles,US Congressional 37,US Congressional,2014-04-04
350510.0,172567.0,86071.0,7721.0,191.0,1238.0,1679.0,3219.0,19280,58544.0,Los Angeles,US Congressional 38,US Congressional,2014-04-04
106307.0,37743.0,31009.0,2227.0,8.0,323.0,453.0,661.0,6909,26974.0,Los Angeles,US Congressional 39,US Congressional,2014-04-04
245665.0,147998.0,32906.0,4567.0,209.0,778.0,1029.0,3000.0,16513,38665.0,Los Angeles,US Congressional 40,US Congressional,2014-04-04
344194.0,204203.0,54360.0,7087.0,119.0,1233.0,1481.0,2021.0,21278,52412.0,Los Angeles,US Congressional 43,US Congressional,2014-04-04
311181.0,196068.0,36308.0,5964.0,218.0,1094.0,1174.0,4252.0,19666,46437.0,Los Angeles,US Congressional 44,US Congressional,2014-04-04
239906.0,117863.0,52915.0,6227.0,115.0,1909.0,1695.0,2687.0,19580,36915.0,Los Angeles,US Congressional 47,US Congressional,2014-04-04
415351.0,217434.0,70716.0,9917.0,980.0,2439.0,2574.0,2201.0,34702,74388.0,Los Angeles,State Senate 18,State Senate,2014-04-04
58142.0,29405.0,11231.0,1280.0,15.0,246.0,292.0,1844.0,4125,9704.0,Los Angeles,State Senate 20,State Senate,2014-04-04
297444.0,110562.0,110645.0,10271.0,56.0,984.0,1853.0,1107.0,18721,43245.0,Los Angeles,State Senate 21,State Senate,2014-04-04
404157.0,185766.0,89160.0,8641.0,134.0,1486.0,1834.0,4058.0,25584,87494.0,Los Angeles,State Senate 22,State Senate,2014-04-04
32.0,5.0,18.0,3.0,0.0,0.0,0.0,0.0,2,4.0,Los Angeles,State Senate 23,State Senate,2014-04-04
358225.0,206597.0,39581.0,6552.0,162.0,2743.0,1951.0,3524.0,31314,65801.0,Los Angeles,State Senate 24,State Senate,2014-04-04
500159.0,209678.0,147631.0,11694.0,63.0,2930.0,3220.0,2418.0,31814,90711.0,Los Angeles,State Senate 25,State Senate,2014-04-04
601528.0,277933.0,142181.0,13993.0,77.0,3952.0,4375.0,1784.0,46280,110953.0,Los Angeles,State Senate 26,State Senate,2014-04-04
349671.0,159927.0,95586.0,8475.0,75.0,1853.0,2161.0,1205.0,22288,58101.0,Los Angeles,State Senate 27,State Senate,2014-04-04
87654.0,31082.0,24695.0,1806.0,10.0,275.0,342.0,648.0,5974,22822.0,Los Angeles,State Senate 29,State Senate,2014-04-04
454463.0,302472.0,37074.0,8770.0,216.0,2243.0,1767.0,3135.0,34349,64437.0,Los Angeles,State Senate 30,State Senate,2014-04-04
446159.0,216841.0,111650.0,9914.0,233.0,1525.0,2156.0,4035.0,24988,74817.0,Los Angeles,State Senate 32,State Senate,2014-04-04
392117.0,223256.0,58072.0,8498.0,264.0,2234.0,2157.0,5579.0,29842,62215.0,Los Angeles,State Senate 33,State Senate,2014-04-04
44595.0,17373.0,15920.0,1181.0,2.0,318.0,339.0,161.0,2635,6666.0,Los Angeles,State Senate 34,State Senate,2014-04-04
445626.0,270571.0,63819.0,8869.0,226.0,1570.0,1819.0,3873.0,27067,67812.0,Los Angeles,State Senate 35,State Senate,2014-04-04
192080.0,75686.0,68573.0,6957.0,31.0,595.0,1098.0,875.0,12284,25981.0,Los Angeles,State Assembly 36,State Assembly,2014-04-04
192077.0,68009.0,72360.0,5494.0,48.0,778.0,1253.0,488.0,11819,31828.0,Los Angeles,State Assembly 38,State Assembly,2014-04-04
199535.0,103890.0,34708.0,4716.0,755.0,1183.0,1250.0,1245.0,15755,36033.0,Los Angeles,State Assembly 39,State Assembly,2014-04-04
224803.0,101759.0,63525.0,5062.0,13.0,1488.0,1388.0,1209.0,13298,37061.0,Los Angeles,State Assembly 41,State Assembly,2014-04-04
257671.0,114282.0,61330.0,5809.0,51.0,1619.0,1704.0,1131.0,21320,50425.0,Los Angeles,State Assembly 43,State Assembly,2014-04-04
6173.0,1965.0,2582.0,170.0,0.0,23.0,41.0,12.0,377,1003.0,Los Angeles,State Assembly 44,State Assembly,2014-04-04
251079.0,121700.0,61650.0,5916.0,64.0,1311.0,1487.0,1007.0,16667,41277.0,Los Angeles,State Assembly 45,State Assembly,2014-04-04
217693.0,113875.0,36602.0,5334.0,225.0,1311.0,1466.0,965.0,18424,39491.0,Los Angeles,State Assembly 46,State Assembly,2014-04-04
215893.0,99272.0,57048.0,5329.0,90.0,820.0,1103.0,2497.0,12179,37555.0,Los Angeles,State Assembly 48,State Assembly,2014-04-04
204664.0,83296.0,47480.0,3888.0,24.0,760.0,883.0,1473.0,13821,53039.0,Los Angeles,State Assembly 49,State Assembly,2014-04-04
309394.0,159553.0,55597.0,6995.0,41.0,2244.0,2127.0,915.0,24356,57566.0,Los Angeles,State Assembly 50,State Assembly,2014-04-04
197398.0,115970.0,22300.0,3599.0,83.0,1611.0,1028.0,2077.0,14697,36033.0,Los Angeles,State Assembly 51,State Assembly,2014-04-04
58142.0,29405.0,11231.0,1280.0,15.0,246.0,292.0,1844.0,4125,9704.0,Los Angeles,State Assembly 52,State Assembly,2014-04-04
148245.0,85627.0,15643.0,2866.0,84.0,958.0,778.0,1503.0,14341,26445.0,Los Angeles,State Assembly 53,State Assembly,2014-04-04
273639.0,171631.0,29070.0,5399.0,73.0,1583.0,1369.0,1237.0,20852,42425.0,Los Angeles,State Assembly 54,State Assembly,2014-04-04
87653.0,31081.0,24695.0,1806.0,10.0,275.0,342.0,648.0,5974,22822.0,Los Angeles,State Assembly 55,State Assembly,2014-04-04
233300.0,110479.0,62005.0,5312.0,95.0,807.0,1178.0,2070.0,12436,38918.0,Los Angeles,State Assembly 57,State Assembly,2014-04-04
224538.0,118085.0,46076.0,4531.0,172.0,723.0,980.0,2264.0,13304,38403.0,Los Angeles,State Assembly 58,State Assembly,2014-04-04
166753.0,114028.0,10282.0,3037.0,132.0,561.0,532.0,1752.0,13523,22906.0,Los Angeles,State Assembly 59,State Assembly,2014-04-04
245926.0,148304.0,33309.0,5256.0,74.0,1269.0,1319.0,1402.0,16688,38305.0,Los Angeles,State Assembly 62,State Assembly,2014-04-04
190042.0,107596.0,31647.0,3880.0,102.0,683.0,869.0,2661.0,11729,30875.0,Los Angeles,State Assembly 63,State Assembly,2014-04-04
214670.0,142397.0,20699.0,3921.0,156.0,577.0,626.0,2585.0,13435,30274.0,Los Angeles,State Assembly 64,State Assembly,2014-04-04
277591.0,108997.0,91827.0,6440.0,46.0,1254.0,1835.0,882.0,16718,49592.0,Los Angeles,State Assembly 66,State Assembly,2014-04-04
266364.0,132015.0,57740.0,6867.0,129.0,2119.0,1892.0,2830.0,21563,41209.0,Los Angeles,State Assembly 70,State Assembly,2014-04-04
646835.0,285138.0,182864.0,18551.0,600.0,2733.0,3743.0,4558.0,45481,103167.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2014-04-04
4208488.0,2173764.0,835115.0,91313.0,1913.0,22065.0,23097.0,31014.0,294204,736003.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2014-04-04
14077.0,5599.0,4673.0,388.0,2.0,55.0,106.0,16.0,852,2386.0,Los Angeles,Agoura Hills,City,2014-04-04
37208.0,17543.0,6930.0,682.0,5.0,178.0,158.0,291.0,2626,8795.0,Los Angeles,Alhambra,City,2014-04-04
29407.0,8373.0,9803.0,482.0,0.0,85.0,126.0,115.0,2076,8347.0,Los Angeles,Arcadia,City,2014-04-04
7436.0,3393.0,1710.0,117.0,0.0,18.0,28.0,84.0,627,1459.0,Los Angeles,Artesia,City,2014-04-04
1729.0,662.0,588.0,42.0,0.0,20.0,9.0,13.0,106,289.0,Los Angeles,Avalon,City,2014-04-04
18518.0,8502.0,4525.0,457.0,2.0,79.0,103.0,318.0,1215,3317.0,Los Angeles,Azusa,City,2014-04-04
29653.0,15881.0,4868.0,614.0,47.0,101.0,110.0,318.0,2014,5700.0,Los Angeles,Baldwin Park,City,2014-04-04
11210.0,6861.0,1317.0,168.0,12.0,36.0,42.0,161.0,688,1925.0,Los Angeles,Bell,City,2014-04-04
12929.0,7893.0,1374.0,214.0,19.0,38.0,62.0,183.0,802,2344.0,Los Angeles,Bell Gardens,City,2014-04-04
34500.0,17586.0,7389.0,875.0,22.0,131.0,184.0,460.0,2204,5649.0,Los Angeles,Bellflower,City,2014-04-04
21850.0,9758.0,5335.0,400.0,0.0,78.0,111.0,58.0,1464,4646.0,Los Angeles,Beverly Hills,City,2014-04-04
603.0,147.0,294.0,14.0,0.0,0.0,5.0,2.0,20,121.0,Los Angeles,Bradbury,City,2014-04-04
60568.0,26556.0,15745.0,1524.0,21.0,337.0,465.0,209.0,4557,11154.0,Los Angeles,Burbank,City,2014-04-04
15024.0,6528.0,4548.0,368.0,1.0,64.0,89.0,34.0,877,2515.0,Los Angeles,Calabasas,City,2014-04-04
53100.0,31976.0,7653.0,942.0,26.0,132.0,175.0,414.0,2684,9098.0,Los Angeles,Carson,City,2014-04-04
31756.0,12498.0,8882.0,522.0,5.0,70.0,94.0,182.0,1803,7700.0,Los Angeles,Cerritos,City,2014-04-04
22404.0,10025.0,6706.0,488.0,0.0,185.0,129.0,114.0,1271,3486.0,Los Angeles,Claremont,City,2014-04-04
6288.0,4161.0,679.0,107.0,7.0,22.0,26.0,71.0,291,924.0,Los Angeles,Commerce,City,2014-04-04
43138.0,31203.0,2743.0,744.0,42.0,106.0,99.0,497.0,2606,5098.0,Los Angeles,Compton,City,2014-04-04
25927.0,10885.0,8132.0,751.0,4.0,79.0,161.0,355.0,1417,4143.0,Los Angeles,Covina,City,2014-04-04
6725.0,4142.0,744.0,96.0,9.0,27.0,18.0,108.0,441,1140.0,Los Angeles,Cudahy,City,2014-04-04
26385.0,15037.0,4023.0,585.0,3.0,218.0,146.0,74.0,1686,4613.0,Los Angeles,Culver City,City,2014-04-04
31743.0,10870.0,9884.0,690.0,2.0,123.0,134.0,168.0,1990,7882.0,Los Angeles,Diamond Bar,City,2014-04-04
55027.0,27569.0,13472.0,1212.0,30.0,163.0,268.0,458.0,3508,8347.0,Los Angeles,Downey,City,2014-04-04
11819.0,5553.0,3123.0,281.0,0.0,50.0,55.0,73.0,600,2084.0,Los Angeles,Duarte,City,2014-04-04
36190.0,18122.0,6047.0,806.0,20.0,116.0,155.0,358.0,2484,8082.0,Los Angeles,El Monte,City,2014-04-04
11395.0,3770.0,4176.0,331.0,1.0,61.0,109.0,35.0,790,2122.0,Los Angeles,El Segundo,City,2014-04-04
30147.0,18678.0,4534.0,550.0,8.0,108.0,109.0,165.0,1580,4415.0,Los Angeles,Gardena,City,2014-04-04
98032.0,39628.0,25885.0,2265.0,13.0,486.0,551.0,454.0,7575,21175.0,Los Angeles,Glendale,City,2014-04-04
31503.0,9471.0,14191.0,876.0,2.0,144.0,225.0,226.0,1424,4944.0,Los Angeles,Glendora,City,2014-04-04
4730.0,2509.0,771.0,105.0,2.0,13.0,22.0,63.0,341,904.0,Los Angeles,Hawaiian Gardens,City,2014-04-04
36710.0,22367.0,4776.0,771.0,12.0,122.0,171.0,243.0,2512,5736.0,Los Angeles,Hawthorne,City,2014-04-04
13665.0,4772.0,4357.0,362.0,2.0,77.0,140.0,24.0,1279,2652.0,Los Angeles,Hermosa Beach,City,2014-04-04
