Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
12086.0,6827.0,1061.0,335.0,507.0,128.0,58.0,18.0,3152.0,Humboldt,Arcata,City,2016-10-24
839.0,408.0,162.0,25.0,36.0,8.0,2.0,3.0,195.0,Humboldt,Blue Lake,City,2016-10-24
15602.0,7135.0,3437.0,480.0,347.0,190.0,90.0,33.0,3890.0,Humboldt,Eureka,City,2016-10-24
1017.0,392.0,367.0,37.0,10.0,11.0,3.0,2.0,195.0,Humboldt,Ferndale,City,2016-10-24
6747.0,2269.0,2505.0,273.0,51.0,65.0,22.0,8.0,1554.0,Humboldt,Fortuna,City,2016-10-24
1815.0,587.0,617.0,90.0,17.0,22.0,5.0,4.0,473.0,Humboldt,Rio Dell,City,2016-10-24
258.0,146.0,39.0,2.0,10.0,3.0,0.0,0.0,58.0,Humboldt,Trinidad,City,2016-10-24
44553.0,19987.0,11427.0,1392.0,1074.0,407.0,179.0,93.0,9994.0,Humboldt,Unincorporated Area,City,2016-10-24
15960.0,9414.0,1239.0,249.0,47.0,52.0,96.0,66.0,4797.0,Imperial,County Supervisorial 1,County Supervisorial,2016-10-24
14835.0,7061.0,3344.0,366.0,43.0,74.0,50.0,73.0,3824.0,Imperial,County Supervisorial 2,County Supervisorial,2016-10-24
14273.0,6393.0,3448.0,370.0,23.0,92.0,64.0,80.0,3803.0,Imperial,County Supervisorial 3,County Supervisorial,2016-10-24
11907.0,5356.0,3230.0,331.0,22.0,75.0,66.0,62.0,2765.0,Imperial,County Supervisorial 4,County Supervisorial,2016-10-24
13214.0,6763.0,2430.0,279.0,37.0,69.0,72.0,66.0,3498.0,Imperial,County Supervisorial 5,County Supervisorial,2016-10-24
70189.0,34987.0,13691.0,1595.0,172.0,362.0,348.0,347.0,18687.0,Imperial,US Congressional 51,US Congressional,2016-10-24
70189.0,34987.0,13691.0,1595.0,172.0,362.0,348.0,347.0,18687.0,Imperial,State Senate 40,State Senate,2016-10-24
70189.0,34987.0,13691.0,1595.0,172.0,362.0,348.0,347.0,18687.0,Imperial,State Assembly 56,State Assembly,2016-10-24
70189.0,34987.0,13691.0,1595.0,172.0,362.0,348.0,347.0,18687.0,Imperial,State Board of Equalization 4,State Board of Equalization,2016-10-24
10244.0,5123.0,2312.0,233.0,18.0,70.0,61.0,50.0,2377.0,Imperial,Brawley,City,2016-10-24
17811.0,10400.0,1345.0,265.0,51.0,61.0,98.0,77.0,5514.0,Imperial,Calexico,City,2016-10-24
1221.0,660.0,179.0,26.0,0.0,3.0,7.0,6.0,340.0,Imperial,Calipatria,City,2016-10-24
18372.0,9088.0,3780.0,423.0,53.0,93.0,76.0,88.0,4771.0,Imperial,El Centro,City,2016-10-24
2339.0,1092.0,516.0,66.0,7.0,14.0,17.0,12.0,615.0,Imperial,Holtville,City,2016-10-24
7397.0,2938.0,2011.0,221.0,8.0,53.0,25.0,44.0,2097.0,Imperial,Imperial,City,2016-10-24
758.0,430.0,129.0,25.0,2.0,2.0,6.0,5.0,159.0,Imperial,Westmorland,City,2016-10-24
12047.0,5256.0,3419.0,336.0,33.0,66.0,58.0,65.0,2814.0,Imperial,Unincorporated Area,City,2016-10-24
2297.0,671.0,1068.0,85.0,11.0,23.0,5.0,9.0,425.0,Inyo,County Supervisorial 1,County Supervisorial,2016-10-24
1856.0,613.0,691.0,72.0,10.0,19.0,4.0,10.0,437.0,Inyo,County Supervisorial 2,County Supervisorial,2016-10-24
2500.0,762.0,1108.0,91.0,11.0,14.0,5.0,15.0,494.0,Inyo,County Supervisorial 3,County Supervisorial,2016-10-24
1932.0,587.0,814.0,85.0,7.0,17.0,6.0,8.0,408.0,Inyo,County Supervisorial 4,County Supervisorial,2016-10-24
1582.0,549.0,533.0,88.0,16.0,20.0,6.0,10.0,360.0,Inyo,County Supervisorial 5,County Supervisorial,2016-10-24
10167.0,3182.0,4214.0,421.0,55.0,93.0,26.0,52.0,2124.0,Inyo,US Congressional 8,US Congressional,2016-10-24
10167.0,3182.0,4214.0,421.0,55.0,93.0,26.0,52.0,2124.0,Inyo,State Senate 8,State Senate,2016-10-24
10167.0,3182.0,4214.0,421.0,55.0,93.0,26.0,52.0,2124.0,Inyo,State Assembly 26,State Assembly,2016-10-24
10167.0,3182.0,4214.0,421.0,55.0,93.0,26.0,52.0,2124.0,Inyo,State Board of Equalization 1,State Board of Equalization,2016-10-24
1718.0,576.0,628.0,64.0,9.0,18.0,4.0,8.0,411.0,Inyo,Bishop,City,2016-10-24
8449.0,2606.0,3586.0,357.0,46.0,75.0,22.0,44.0,1713.0,Inyo,Unincorporated Area,City,2016-10-24
70521.0,23515.0,28638.0,2406.0,187.0,602.0,248.0,73.0,14852.0,Kern,County Supervisorial 1,County Supervisorial,2016-10-24
80652.0,26780.0,29363.0,3132.0,223.0,697.0,325.0,86.0,20046.0,Kern,County Supervisorial 2,County Supervisorial,2016-10-24
79937.0,26881.0,31529.0,2653.0,237.0,663.0,270.0,76.0,17628.0,Kern,County Supervisorial 3,County Supervisorial,2016-10-24
81894.0,21960.0,38982.0,2733.0,183.0,616.0,202.0,75.0,17143.0,Kern,County Supervisorial 4,County Supervisorial,2016-10-24
57800.0,32878.0,9353.0,1416.0,145.0,312.0,275.0,52.0,13369.0,Kern,County Supervisorial 5,County Supervisorial,2016-10-24
95381.0,53709.0,16666.0,2092.0,186.0,447.0,474.0,87.0,21720.0,Kern,US Congressional 21,US Congressional,2016-10-24
275423.0,78305.0,121199.0,10248.0,789.0,2443.0,846.0,275.0,61318.0,Kern,US Congressional 23,US Congressional,2016-10-24
85857.0,49736.0,14170.0,1784.0,165.0,373.0,426.0,77.0,19126.0,Kern,State Senate 14,State Senate,2016-10-24
284947.0,82278.0,123695.0,10556.0,810.0,2517.0,894.0,285.0,63912.0,Kern,State Senate 16,State Senate,2016-10-24
8608.0,2102.0,4181.0,520.0,40.0,78.0,38.0,15.0,1634.0,Kern,State Assembly 26,State Assembly,2016-10-24
96794.0,55675.0,16321.0,2043.0,189.0,443.0,461.0,86.0,21576.0,Kern,State Assembly 32,State Assembly,2016-10-24
247239.0,68763.0,110322.0,8911.0,696.0,2177.0,740.0,247.0,55383.0,Kern,State Assembly 34,State Assembly,2016-10-24
18163.0,5474.0,7041.0,866.0,50.0,192.0,81.0,14.0,4445.0,Kern,State Assembly 36,State Assembly,2016-10-24
370804.0,132014.0,137865.0,12340.0,975.0,2890.0,1320.0,362.0,83038.0,Kern,State Board of Equalization 1,State Board of Equalization,2016-10-24
4333.0,2698.0,482.0,77.0,4.0,18.0,21.0,4.0,1029.0,Kern,Arvin,City,2016-10-24
175923.0,63852.0,63213.0,5337.0,451.0,1260.0,591.0,166.0,41053.0,Kern,Bakersfield,City,2016-10-24
5623.0,1872.0,2034.0,275.0,15.0,51.0,22.0,4.0,1350.0,Kern,California City,City,2016-10-24
13246.0,8321.0,1995.0,191.0,24.0,48.0,61.0,12.0,2594.0,Kern,Delano,City,2016-10-24
439.0,74.0,235.0,27.0,2.0,6.0,2.0,1.0,92.0,Kern,Maricopa,City,2016-10-24
3396.0,2011.0,504.0,50.0,5.0,11.0,18.0,2.0,795.0,Kern,McFarland,City,2016-10-24
14295.0,3195.0,6731.0,622.0,51.0,190.0,50.0,17.0,3439.0,Kern,Ridgecrest,City,2016-10-24
5627.0,2473.0,1566.0,138.0,11.0,28.0,25.0,3.0,1383.0,Kern,Shafter,City,2016-10-24
3025.0,584.0,1627.0,134.0,2.0,21.0,12.0,1.0,644.0,Kern,Taft,City,2016-10-24
4415.0,1047.0,2003.0,227.0,14.0,47.0,21.0,5.0,1051.0,Kern,Tehachapi,City,2016-10-24
6366.0,3140.0,1434.0,150.0,10.0,27.0,33.0,9.0,1563.0,Kern,Wasco,City,2016-10-24
134116.0,42747.0,56041.0,5112.0,386.0,1183.0,464.0,138.0,28045.0,Kern,Unincorporated Area,City,2016-10-24
9011.0,2687.0,4054.0,246.0,15.0,79.0,27.0,22.0,1881.0,Kings,County Supervisorial 1,County Supervisorial,2016-10-24
7813.0,4009.0,2232.0,122.0,14.0,35.0,32.0,10.0,1359.0,Kings,County Supervisorial 2,County Supervisorial,2016-10-24
11729.0,3066.0,5978.0,319.0,24.0,93.0,26.0,33.0,2190.0,Kings,County Supervisorial 3,County Supervisorial,2016-10-24
10960.0,4099.0,4496.0,280.0,26.0,75.0,40.0,33.0,1911.0,Kings,County Supervisorial 4,County Supervisorial,2016-10-24
12611.0,3906.0,6188.0,375.0,20.0,96.0,26.0,40.0,1960.0,Kings,County Supervisorial 5,County Supervisorial,2016-10-24
52124.0,17767.0,22948.0,1342.0,99.0,378.0,151.0,138.0,9301.0,Kings,US Congressional 21,US Congressional,2016-10-24
52124.0,17767.0,22948.0,1342.0,99.0,378.0,151.0,138.0,9301.0,Kings,State Senate 14,State Senate,2016-10-24
52124.0,17767.0,22948.0,1342.0,99.0,378.0,151.0,138.0,9301.0,Kings,State Assembly 32,State Assembly,2016-10-24
52124.0,17767.0,22948.0,1342.0,99.0,378.0,151.0,138.0,9301.0,Kings,State Board of Equalization 1,State Board of Equalization,2016-10-24
1915.0,991.0,491.0,20.0,5.0,12.0,10.0,4.0,382.0,Kings,Avenal,City,2016-10-24
4425.0,2370.0,1170.0,85.0,8.0,20.0,15.0,6.0,751.0,Kings,Corcoran,City,2016-10-24
24200.0,8101.0,10931.0,663.0,49.0,178.0,57.0,68.0,4153.0,Kings,Hanford,City,2016-10-24
10408.0,3027.0,4749.0,303.0,18.0,79.0,27.0,34.0,2171.0,Kings,Lemoore,City,2016-10-24
11176.0,3278.0,5607.0,271.0,19.0,89.0,42.0,26.0,1844.0,Kings,Unincorporated Area,City,2016-10-24
7117.0,2708.0,2042.0,311.0,74.0,91.0,47.0,11.0,1833.0,Lake,County Supervisorial 1,County Supervisorial,2016-10-24
5732.0,2388.0,1075.0,230.0,57.0,80.0,45.0,6.0,1851.0,Lake,County Supervisorial 2,County Supervisorial,2016-10-24
6958.0,2733.0,1740.0,311.0,105.0,72.0,46.0,10.0,1941.0,Lake,County Supervisorial 3,County Supervisorial,2016-10-24
7519.0,2853.0,2492.0,256.0,79.0,75.0,26.0,9.0,1729.0,Lake,County Supervisorial 4,County Supervisorial,2016-10-24
7380.0,2857.0,2142.0,284.0,88.0,65.0,23.0,7.0,1914.0,Lake,County Supervisorial 5,County Supervisorial,2016-10-24
16644.0,6630.0,3967.0,689.0,199.0,190.0,120.0,24.0,4825.0,Lake,US Congressional 3,US Congressional,2016-10-24
18062.0,6909.0,5524.0,703.0,204.0,193.0,67.0,19.0,4443.0,Lake,US Congressional 5,US Congressional,2016-10-24
34706.0,13539.0,9491.0,1392.0,403.0,383.0,187.0,43.0,9268.0,Lake,State Senate 2,State Senate,2016-10-24
34706.0,13539.0,9491.0,1392.0,403.0,383.0,187.0,43.0,9268.0,Lake,State Assembly 4,State Assembly,2016-10-24
34706.0,13539.0,9491.0,1392.0,403.0,383.0,187.0,43.0,9268.0,Lake,State Board of Equalization 2,State Board of Equalization,2016-10-24
6774.0,2829.0,1268.0,275.0,70.0,92.0,57.0,9.0,2174.0,Lake,Clearlake,City,2016-10-24
2790.0,1088.0,883.0,95.0,32.0,28.0,11.0,3.0,650.0,Lake,Lakeport,City,2016-10-24
25142.0,9622.0,7340.0,1022.0,301.0,263.0,119.0,31.0,6444.0,Lake,Unincorporated Area,City,2016-10-24
3141.0,764.0,1506.0,182.0,11.0,17.0,7.0,23.0,631.0,Lassen,County Supervisorial 1,County Supervisorial,2016-10-24
2434.0,600.0,1028.0,139.0,14.0,24.0,7.0,15.0,607.0,Lassen,County Supervisorial 2,County Supervisorial,2016-10-24
3467.0,643.0,1917.0,182.0,10.0,42.0,5.0,26.0,642.0,Lassen,County Supervisorial 3,County Supervisorial,2016-10-24
2798.0,627.0,1434.0,136.0,10.0,21.0,11.0,13.0,546.0,Lassen,County Supervisorial 4,County Supervisorial,2016-10-24
2440.0,456.0,1216.0,136.0,11.0,23.0,15.0,18.0,565.0,Lassen,County Supervisorial 5,County Supervisorial,2016-10-24
14280.0,3090.0,7101.0,775.0,56.0,127.0,45.0,95.0,2991.0,Lassen,US Congressional 1,US Congressional,2016-10-24
14280.0,3090.0,7101.0,775.0,56.0,127.0,45.0,95.0,2991.0,Lassen,State Senate 1,State Senate,2016-10-24
14280.0,3090.0,7101.0,775.0,56.0,127.0,45.0,95.0,2991.0,Lassen,State Assembly 1,State Assembly,2016-10-24
14280.0,3090.0,7101.0,775.0,56.0,127.0,45.0,95.0,2991.0,Lassen,State Board of Equalization 1,State Board of Equalization,2016-10-24
4775.0,1143.0,2124.0,266.0,19.0,38.0,16.0,29.0,1140.0,Lassen,Susanville,City,2016-10-24
9505.0,1947.0,4977.0,509.0,37.0,89.0,29.0,66.0,1851.0,Lassen,Unincorporated Area,City,2016-10-24
862313.0,486900.0,111235.0,15828.0,3938.0,4262.0,8327.0,5345.0,226478.0,Los Angeles,County Supervisorial 1,County Supervisorial,2016-10-24
1012791.0,648497.0,85167.0,18237.0,3934.0,4356.0,6555.0,7473.0,238572.0,Los Angeles,County Supervisorial 2,County Supervisorial,2016-10-24
1136179.0,601276.0,183534.0,24982.0,5882.0,7574.0,4461.0,10728.0,297742.0,Los Angeles,County Supervisorial 3,County Supervisorial,2016-10-24
1117156.0,517597.0,269424.0,26050.0,4784.0,7188.0,7721.0,8649.0,275743.0,Los Angeles,County Supervisorial 4,County Supervisorial,2016-10-24
1124988.0,467817.0,325655.0,28602.0,4510.0,7301.0,4610.0,9453.0,277040.0,Los Angeles,County Supervisorial 5,County Supervisorial,2016-10-24
44972.0,15960.0,17404.0,1603.0,95.0,297.0,155.0,366.0,9092.0,Los Angeles,US Congressional 23,US Congressional,2016-10-24
326734.0,128223.0,109724.0,10211.0,1066.0,2286.0,1102.0,2809.0,71313.0,Los Angeles,US Congressional 25,US Congressional,2016-10-24
6300.0,2124.0,2463.0,170.0,22.0,39.0,11.0,81.0,1390.0,Los Angeles,US Congressional 26,US Congressional,2016-10-24
364285.0,162860.0,83951.0,6988.0,1660.0,2022.0,1777.0,2714.0,102313.0,Los Angeles,US Congressional 27,US Congressional,2016-10-24
434480.0,216535.0,79769.0,9282.0,2461.0,2957.0,1705.0,3837.0,117934.0,Los Angeles,US Congressional 28,US Congressional,2016-10-24
316106.0,172598.0,41372.0,6713.0,1530.0,1879.0,1939.0,2838.0,87237.0,Los Angeles,US Congressional 29,US Congressional,2016-10-24
435883.0,216746.0,93513.0,10166.0,2066.0,2886.0,1481.0,4054.0,104971.0,Los Angeles,US Congressional 30,US Congressional,2016-10-24
328773.0,156875.0,74044.0,7783.0,1146.0,1856.0,2877.0,2255.0,81937.0,Los Angeles,US Congressional 32,US Congressional,2016-10-24
489533.0,219827.0,121576.0,11242.0,2340.0,3642.0,1115.0,4972.0,124819.0,Los Angeles,US Congressional 33,US Congressional,2016-10-24
306631.0,179758.0,28749.0,5337.0,1873.0,1641.0,2461.0,2002.0,84810.0,Los Angeles,US Congressional 34,US Congressional,2016-10-24
63816.0,32596.0,10319.0,1468.0,267.0,397.0,1399.0,461.0,16909.0,Los Angeles,US Congressional 35,US Congressional,2016-10-24
428816.0,273202.0,36645.0,7986.0,1989.0,2124.0,2096.0,3536.0,101238.0,Los Angeles,US Congressional 37,US Congressional,2016-10-24
360690.0,180655.0,78974.0,7990.0,1185.0,1878.0,2670.0,2414.0,84924.0,Los Angeles,US Congressional 38,US Congressional,2016-10-24
101683.0,38039.0,27229.0,2045.0,296.0,461.0,471.0,668.0,32474.0,Los Angeles,US Congressional 39,US Congressional,2016-10-24
273003.0,165932.0,29781.0,4884.0,912.0,1220.0,2685.0,1489.0,66100.0,Los Angeles,US Congressional 40,US Congressional,2016-10-24
377905.0,223234.0,53038.0,7334.0,1270.0,1796.0,1984.0,2823.0,86426.0,Los Angeles,US Congressional 43,US Congressional,2016-10-24
339368.0,209733.0,35682.0,6053.0,1161.0,1365.0,3612.0,2250.0,79512.0,Los Angeles,US Congressional 44,US Congressional,2016-10-24
254449.0,127190.0,50782.0,6444.0,1709.0,1935.0,2134.0,2079.0,62176.0,Los Angeles,US Congressional 47,US Congressional,2016-10-24
470447.0,251216.0,70828.0,10427.0,2282.0,2978.0,2342.0,4467.0,125907.0,Los Angeles,State Senate 18,State Senate,2016-10-24
64127.0,32725.0,10401.0,1476.0,269.0,398.0,1402.0,467.0,16989.0,Los Angeles,State Senate 20,State Senate,2016-10-24
328551.0,129113.0,111209.0,10681.0,1021.0,2296.0,1170.0,2779.0,70282.0,Los Angeles,State Senate 21,State Senate,2016-10-24
412679.0,195796.0,78652.0,8433.0,1436.0,1970.0,3361.0,2627.0,120404.0,Los Angeles,State Senate 22,State Senate,2016-10-24
27.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,5.0,Los Angeles,State Senate 23,State Senate,2016-10-24
415050.0,247470.0,37337.0,6918.0,2499.0,2201.0,3235.0,2754.0,112636.0,Los Angeles,State Senate 24,State Senate,2016-10-24
526978.0,231021.0,140820.0,11919.0,2545.0,3497.0,2115.0,4561.0,130500.0,Los Angeles,State Senate 25,State Senate,2016-10-24
645951.0,309078.0,138394.0,14669.0,3242.0,4858.0,1611.0,6412.0,167687.0,Los Angeles,State Senate 26,State Senate,2016-10-24
373839.0,173926.0,94430.0,8843.0,1712.0,2424.0,1257.0,3399.0,87848.0,Los Angeles,State Senate 27,State Senate,2016-10-24
84019.0,31518.0,21725.0,1656.0,250.0,367.0,482.0,581.0,27440.0,Los Angeles,State Senate 29,State Senate,2016-10-24
515160.0,338334.0,35861.0,9454.0,2265.0,2264.0,3171.0,3928.0,119883.0,Los Angeles,State Senate 30,State Senate,2016-10-24
458566.0,227283.0,102054.0,10167.0,1496.0,2403.0,3342.0,3021.0,108800.0,Los Angeles,State Senate 32,State Senate,2016-10-24
427391.0,246256.0,54462.0,8829.0,2155.0,2496.0,4551.0,2819.0,105823.0,Los Angeles,State Senate 33,State Senate,2016-10-24
46025.0,18517.0,15238.0,1268.0,287.0,379.0,132.0,382.0,9822.0,Los Angeles,State Senate 34,State Senate,2016-10-24
484617.0,289830.0,63589.0,8956.0,1589.0,2150.0,3503.0,3451.0,111549.0,Los Angeles,State Senate 35,State Senate,2016-10-24
212526.0,89310.0,68294.0,7033.0,605.0,1356.0,894.0,1592.0,43442.0,Los Angeles,State Assembly 36,State Assembly,2016-10-24
208602.0,76179.0,72990.0,5893.0,781.0,1507.0,518.0,2025.0,48709.0,Los Angeles,State Assembly 38,State Assembly,2016-10-24
226415.0,119928.0,34683.0,5032.0,1155.0,1396.0,1365.0,2139.0,60717.0,Los Angeles,State Assembly 39,State Assembly,2016-10-24
233976.0,109976.0,60540.0,5178.0,1252.0,1552.0,974.0,1996.0,52508.0,Los Angeles,State Assembly 41,State Assembly,2016-10-24
281719.0,132584.0,58638.0,5949.0,1432.0,1800.0,1084.0,2528.0,77704.0,Los Angeles,State Assembly 43,State Assembly,2016-10-24
6300.0,2124.0,2463.0,170.0,22.0,39.0,11.0,81.0,1390.0,Los Angeles,State Assembly 44,State Assembly,2016-10-24
270887.0,132677.0,61371.0,6242.0,1232.0,1702.0,1068.0,2369.0,64226.0,Los Angeles,State Assembly 45,State Assembly,2016-10-24
245643.0,131450.0,36699.0,5542.0,1203.0,1706.0,1011.0,2309.0,65723.0,Los Angeles,State Assembly 46,State Assembly,2016-10-24
220282.0,104253.0,51161.0,5224.0,749.0,1260.0,2043.0,1504.0,54088.0,Los Angeles,State Assembly 48,State Assembly,2016-10-24
207448.0,88147.0,42186.0,3721.0,711.0,902.0,1246.0,1331.0,69204.0,Los Angeles,State Assembly 49,State Assembly,2016-10-24
333316.0,176058.0,54308.0,7430.0,1858.0,2326.0,846.0,3359.0,87131.0,Los Angeles,State Assembly 50,State Assembly,2016-10-24
223270.0,135871.0,20603.0,3685.0,1380.0,1138.0,1836.0,1406.0,57351.0,Los Angeles,State Assembly 51,State Assembly,2016-10-24
64127.0,32725.0,10401.0,1476.0,269.0,398.0,1402.0,467.0,16989.0,Los Angeles,State Assembly 52,State Assembly,2016-10-24
182370.0,107201.0,15499.0,3241.0,999.0,969.0,1456.0,1163.0,51842.0,Los Angeles,State Assembly 53,State Assembly,2016-10-24
303956.0,190807.0,28069.0,5723.0,1471.0,1641.0,1225.0,2598.0,72422.0,Los Angeles,State Assembly 54,State Assembly,2016-10-24
84019.0,31518.0,21725.0,1656.0,250.0,367.0,482.0,581.0,27440.0,Los Angeles,State Assembly 55,State Assembly,2016-10-24
239091.0,115998.0,56371.0,5457.0,779.0,1305.0,1717.0,1453.0,56011.0,Los Angeles,State Assembly 57,State Assembly,2016-10-24
231289.0,123537.0,41404.0,4616.0,744.0,1095.0,1868.0,1535.0,56490.0,Los Angeles,State Assembly 58,State Assembly,2016-10-24
192892.0,129482.0,9683.0,3355.0,684.0,737.0,1720.0,1088.0,46143.0,Los Angeles,State Assembly 59,State Assembly,2016-10-24
269707.0,161692.0,31793.0,5441.0,1133.0,1591.0,1328.0,2379.0,64350.0,Los Angeles,State Assembly 62,State Assembly,2016-10-24
205564.0,117670.0,29596.0,4046.0,731.0,1017.0,2186.0,1210.0,49108.0,Los Angeles,State Assembly 63,State Assembly,2016-10-24
234870.0,150826.0,20135.0,4063.0,655.0,761.0,2341.0,1623.0,54466.0,Los Angeles,State Assembly 64,State Assembly,2016-10-24
290775.0,119379.0,89684.0,6457.0,1041.0,1973.0,760.0,2549.0,68932.0,Los Angeles,State Assembly 66,State Assembly,2016-10-24
284383.0,142695.0,56719.0,7069.0,1912.0,2143.0,2293.0,2363.0,69189.0,Los Angeles,State Assembly 70,State Assembly,2016-10-24
719477.0,327739.0,182587.0,19412.0,2721.0,4578.0,4286.0,5971.0,172183.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2016-10-24
4533950.0,2394348.0,792428.0,94287.0,20327.0,26103.0,27388.0,35677.0,1143392.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2016-10-24
14254.0,5820.0,4452.0,385.0,49.0,120.0,18.0,143.0,3267.0,Los Angeles,Agoura Hills,City,2016-10-24
41073.0,19789.0,6707.0,706.0,185.0,174.0,264.0,265.0,12983.0,Los Angeles,Alhambra,City,2016-10-24
29493.0,8919.0,8641.0,498.0,96.0,122.0,102.0,193.0,10922.0,Los Angeles,Arcadia,City,2016-10-24
7383.0,3494.0,1465.0,125.0,17.0,35.0,74.0,66.0,2107.0,Los Angeles,Artesia,City,2016-10-24
1833.0,697.0,608.0,45.0,22.0,11.0,11.0,16.0,423.0,Los Angeles,Avalon,City,2016-10-24
20113.0,9471.0,4315.0,488.0,97.0,123.0,272.0,137.0,5210.0,Los Angeles,Azusa,City,2016-10-24
29877.0,16609.0,3796.0,575.0,91.0,133.0,282.0,199.0,8192.0,Los Angeles,Baldwin Park,City,2016-10-24
12851.0,8026.0,1201.0,190.0,45.0,43.0,147.0,58.0,3141.0,Los Angeles,Bell,City,2016-10-24
13471.0,8403.0,1097.0,213.0,41.0,62.0,146.0,75.0,3434.0,Los Angeles,Bell Gardens,City,2016-10-24
36026.0,18559.0,6756.0,897.0,128.0,206.0,389.0,267.0,8824.0,Los Angeles,Bellflower,City,2016-10-24
21694.0,9672.0,5223.0,399.0,62.0,123.0,51.0,188.0,5976.0,Los Angeles,Beverly Hills,City,2016-10-24
550.0,142.0,248.0,13.0,0.0,2.0,2.0,4.0,139.0,Los Angeles,Bradbury,City,2016-10-24
66713.0,30869.0,15282.0,1654.0,335.0,510.0,219.0,696.0,17148.0,Los Angeles,Burbank,City,2016-10-24
15730.0,6906.0,4480.0,374.0,54.0,94.0,36.0,157.0,3629.0,Los Angeles,Calabasas,City,2016-10-24
57607.0,33825.0,7503.0,991.0,137.0,191.0,382.0,375.0,14203.0,Los Angeles,Carson,City,2016-10-24
32259.0,12927.0,8386.0,550.0,62.0,117.0,138.0,233.0,9846.0,Los Angeles,Cerritos,City,2016-10-24
22477.0,10437.0,6253.0,512.0,150.0,145.0,96.0,207.0,4677.0,Los Angeles,Claremont,City,2016-10-24
6404.0,4228.0,566.0,86.0,32.0,24.0,74.0,30.0,1364.0,Los Angeles,Commerce,City,2016-10-24
45028.0,31828.0,2018.0,711.0,121.0,131.0,413.0,349.0,9457.0,Los Angeles,Compton,City,2016-10-24
26672.0,11620.0,7440.0,753.0,66.0,181.0,268.0,205.0,6139.0,Los Angeles,Covina,City,2016-10-24
7731.0,4810.0,665.0,107.0,28.0,30.0,103.0,39.0,1949.0,Los Angeles,Cudahy,City,2016-10-24
27609.0,16136.0,3627.0,538.0,168.0,167.0,57.0,254.0,6662.0,Los Angeles,Culver City,City,2016-10-24
30109.0,10824.0,8653.0,644.0,98.0,142.0,123.0,210.0,9415.0,Los Angeles,Diamond Bar,City,2016-10-24
58396.0,29881.0,12372.0,1297.0,179.0,334.0,397.0,387.0,13549.0,Los Angeles,Downey,City,2016-10-24
11985.0,5757.0,2844.0,273.0,32.0,70.0,63.0,90.0,2856.0,Los Angeles,Duarte,City,2016-10-24
36397.0,18853.0,4862.0,776.0,120.0,159.0,298.0,214.0,11115.0,Los Angeles,El Monte,City,2016-10-24
11857.0,4210.0,3900.0,357.0,55.0,121.0,31.0,129.0,3054.0,Los Angeles,El Segundo,City,2016-10-24
33111.0,20705.0,4720.0,528.0,84.0,132.0,142.0,228.0,6572.0,Los Angeles,Gardena,City,2016-10-24
105995.0,44840.0,24900.0,2304.0,447.0,566.0,425.0,894.0,31619.0,Los Angeles,Glendale,City,2016-10-24
31581.0,9873.0,13444.0,864.0,108.0,260.0,164.0,248.0,6620.0,Los Angeles,Glendora,City,2016-10-24
4941.0,2675.0,655.0,105.0,18.0,22.0,58.0,26.0,1382.0,Los Angeles,Hawaiian Gardens,City,2016-10-24
39215.0,23640.0,4395.0,810.0,117.0,202.0,206.0,306.0,9539.0,Los Angeles,Hawthorne,City,2016-10-24
14210.0,5240.0,4112.0,383.0,59.0,158.0,23.0,161.0,4074.0,Los Angeles,Hermosa Beach,City,2016-10-24
1351.0,495.0,492.0,28.0,4.0,11.0,2.0,12.0,307.0,Los Angeles,Hidden Hills,City,2016-10-24
19306.0,12281.0,1608.0,323.0,46.0,88.0,176.0,95.0,4689.0,Los Angeles,Huntington Park,City,2016-10-24
124.0,33.0,47.0,6.0,1.0,0.0,1.0,2.0,34.0,Los Angeles,Industry,City,2016-10-24
63333.0,43990.0,3207.0,1050.0,214.0,245.0,388.0,416.0,13823.0,Los Angeles,Inglewood,City,2016-10-24
939.0,562.0,138.0,29.0,2.0,3.0,10.0,3.0,192.0,Los Angeles,Irwindale,City,2016-10-24
15046.0,4820.0,6174.0,267.0,40.0,96.0,17.0,107.0,3525.0,Los Angeles,La Canada Flintridge,City,2016-10-24
3813.0,966.0,1863.0,94.0,9.0,30.0,11.0,34.0,806.0,Los Angeles,La Habra Heights,City,2016-10-24
27773.0,10675.0,9787.0,731.0,70.0,170.0,143.0,228.0,5969.0,Los Angeles,La Mirada,City,2016-10-24
16191.0,9399.0,2094.0,330.0,61.0,83.0,148.0,80.0,3996.0,Los Angeles,La Puente,City,2016-10-24
20623.0,7111.0,8396.0,575.0,75.0,131.0,105.0,173.0,4057.0,Los Angeles,La Verne,City,2016-10-24
50725.0,22518.0,14141.0,1408.0,194.0,378.0,250.0,428.0,11408.0,Los Angeles,Lakewood,City,2016-10-24
83433.0,36026.0,26430.0,2836.0,194.0,518.0,380.0,583.0,16466.0,Los Angeles,Lancaster,City,2016-10-24
14141.0,7583.0,2299.0,312.0,55.0,97.0,81.0,96.0,3618.0,Los Angeles,Lawndale,City,2016-10-24
