Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Unknown,Other,No_Party_Preference,county,district,district_type,date
7795.0,4827.0,632.0,104.0,30.0,31.0,101.0,17.0,37.0,2016.0,Los Angeles,Cudahy,City,2018-01-02
26964.0,15815.0,3373.0,526.0,153.0,170.0,65.0,33.0,272.0,6557.0,Los Angeles,Culver City,City,2018-01-02
29414.0,10455.0,8303.0,633.0,104.0,141.0,120.0,29.0,228.0,9401.0,Los Angeles,Diamond Bar,City,2018-01-02
58432.0,29936.0,11948.0,1275.0,185.0,322.0,397.0,62.0,420.0,13887.0,Los Angeles,Downey,City,2018-01-02
11707.0,5644.0,2667.0,249.0,37.0,68.0,55.0,11.0,96.0,2880.0,Los Angeles,Duarte,City,2018-01-02
35703.0,18367.0,4636.0,748.0,121.0,160.0,286.0,98.0,224.0,11063.0,Los Angeles,El Monte,City,2018-01-02
11466.0,4091.0,3680.0,340.0,53.0,127.0,24.0,14.0,134.0,3003.0,Los Angeles,El Segundo,City,2018-01-02
32768.0,20168.0,4543.0,550.0,87.0,130.0,145.0,63.0,232.0,6850.0,Los Angeles,Gardena,City,2018-01-02
105294.0,43992.0,23978.0,2278.0,447.0,569.0,420.0,155.0,923.0,32532.0,Los Angeles,Glendale,City,2018-01-02
30947.0,9714.0,12942.0,847.0,105.0,251.0,156.0,45.0,266.0,6621.0,Los Angeles,Glendora,City,2018-01-02
5057.0,2710.0,645.0,102.0,17.0,23.0,56.0,16.0,23.0,1465.0,Los Angeles,Hawaiian Gardens,City,2018-01-02
37769.0,22534.0,4138.0,787.0,122.0,192.0,196.0,75.0,302.0,9423.0,Los Angeles,Hawthorne,City,2018-01-02
13661.0,5059.0,3886.0,395.0,60.0,163.0,24.0,29.0,154.0,3891.0,Los Angeles,Hermosa Beach,City,2018-01-02
1322.0,476.0,479.0,29.0,2.0,8.0,2.0,1.0,14.0,311.0,Los Angeles,Hidden Hills,City,2018-01-02
19334.0,12212.0,1559.0,324.0,53.0,90.0,178.0,28.0,94.0,4796.0,Los Angeles,Huntington Park,City,2018-01-02
124.0,33.0,46.0,6.0,1.0,0.0,0.0,0.0,1.0,37.0,Los Angeles,Industry,City,2018-01-02
62691.0,43160.0,3090.0,1031.0,215.0,247.0,360.0,97.0,447.0,14044.0,Los Angeles,Inglewood,City,2018-01-02
927.0,555.0,130.0,28.0,2.0,3.0,9.0,0.0,2.0,198.0,Los Angeles,Irwindale,City,2018-01-02
14837.0,4813.0,5901.0,269.0,43.0,92.0,17.0,14.0,113.0,3575.0,Los Angeles,La Canada Flintridge,City,2018-01-02
3732.0,945.0,1800.0,89.0,9.0,34.0,9.0,3.0,32.0,811.0,Los Angeles,La Habra Heights,City,2018-01-02
27283.0,10430.0,9365.0,727.0,80.0,178.0,138.0,21.0,251.0,6093.0,Los Angeles,La Mirada,City,2018-01-02
16069.0,9298.0,2010.0,328.0,65.0,82.0,146.0,21.0,82.0,4037.0,Los Angeles,La Puente,City,2018-01-02
19995.0,6910.0,8017.0,558.0,72.0,135.0,93.0,16.0,173.0,4021.0,Los Angeles,La Verne,City,2018-01-02
50234.0,22055.0,13730.0,1426.0,195.0,379.0,255.0,52.0,448.0,11694.0,Los Angeles,Lakewood,City,2018-01-02
74569.0,32315.0,22883.0,2491.0,180.0,501.0,317.0,142.0,591.0,15149.0,Los Angeles,Lancaster,City,2018-01-02
13848.0,7359.0,2179.0,306.0,52.0,97.0,76.0,25.0,96.0,3658.0,Los Angeles,Lawndale,City,2018-01-02
12008.0,5010.0,3611.0,318.0,66.0,109.0,41.0,7.0,93.0,2753.0,Los Angeles,Lomita,City,2018-01-02
269630.0,138979.0,47481.0,6547.0,1660.0,1963.0,2692.0,393.0,2295.0,67620.0,Los Angeles,Long Beach,City,2018-01-02
1999516.0,1117698.0,265233.0,40884.0,10056.0,11832.0,10903.0,3491.0,17852.0,521567.0,Los Angeles,Los Angeles,City,2018-01-02
25786.0,16776.0,1664.0,401.0,71.0,94.0,259.0,28.0,151.0,6342.0,Los Angeles,Lynwood,City,2018-01-02
8653.0,3690.0,2253.0,240.0,52.0,58.0,17.0,3.0,137.0,2203.0,Los Angeles,Malibu,City,2018-01-02
25697.0,9341.0,8749.0,596.0,79.0,211.0,31.0,21.0,286.0,6383.0,Los Angeles,Manhattan Beach,City,2018-01-02
9090.0,5742.0,649.0,141.0,38.0,47.0,77.0,13.0,52.0,2331.0,Los Angeles,Maywood,City,2018-01-02
20959.0,8942.0,5849.0,515.0,99.0,172.0,107.0,26.0,178.0,5071.0,Los Angeles,Monrovia,City,2018-01-02
29660.0,17324.0,4061.0,481.0,139.0,132.0,232.0,39.0,187.0,7065.0,Los Angeles,Montebello,City,2018-01-02
27931.0,12331.0,4581.0,458.0,94.0,115.0,178.0,131.0,164.0,9879.0,Los Angeles,Monterey Park,City,2018-01-02
47822.0,25899.0,7781.0,976.0,140.0,234.0,458.0,69.0,291.0,11974.0,Los Angeles,Norwalk,City,2018-01-02
75011.0,36237.0,18458.0,2236.0,190.0,432.0,336.0,102.0,533.0,16487.0,Los Angeles,Palmdale,City,2018-01-02
9988.0,2657.0,4685.0,214.0,21.0,45.0,12.0,4.0,86.0,2264.0,Los Angeles,Palos Verdes Estates,City,2018-01-02
22589.0,13564.0,2352.0,421.0,57.0,91.0,243.0,46.0,130.0,5685.0,Los Angeles,Paramount,City,2018-01-02
82439.0,42315.0,16158.0,1574.0,448.0,527.0,294.0,197.0,720.0,20206.0,Los Angeles,Pasadena,City,2018-01-02
31928.0,19867.0,4009.0,560.0,115.0,108.0,225.0,44.0,199.0,6801.0,Los Angeles,Pico Rivera,City,2018-01-02
62562.0,31842.0,9922.0,1439.0,260.0,400.0,1216.0,107.0,498.0,16878.0,Los Angeles,Pomona,City,2018-01-02
27776.0,9250.0,10751.0,567.0,88.0,165.0,45.0,29.0,263.0,6618.0,Los Angeles,Rancho Palos Verdes,City,2018-01-02
46490.0,18199.0,12978.0,1254.0,190.0,414.0,113.0,50.0,551.0,12741.0,Los Angeles,Redondo Beach,City,2018-01-02
1467.0,290.0,780.0,30.0,4.0,10.0,3.0,7.0,18.0,325.0,Los Angeles,Rolling Hills,City,2018-01-02
5668.0,1640.0,2546.0,122.0,22.0,42.0,7.0,6.0,56.0,1227.0,Los Angeles,Rolling Hills Estates,City,2018-01-02
19384.0,9043.0,2643.0,370.0,45.0,88.0,183.0,88.0,126.0,6798.0,Los Angeles,Rosemead,City,2018-01-02
20820.0,7238.0,7922.0,645.0,81.0,156.0,95.0,18.0,225.0,4440.0,Los Angeles,San Dimas,City,2018-01-02
10776.0,6309.0,1108.0,189.0,54.0,60.0,78.0,16.0,92.0,2870.0,Los Angeles,San Fernando,City,2018-01-02
16651.0,7053.0,3155.0,289.0,47.0,78.0,110.0,42.0,105.0,5772.0,Los Angeles,San Gabriel,City,2018-01-02
8149.0,2026.0,3014.0,110.0,10.0,39.0,10.0,41.0,58.0,2841.0,Los Angeles,San Marino,City,2018-01-02
123377.0,42969.0,44974.0,3741.0,425.0,940.0,293.0,125.0,1290.0,28620.0,Los Angeles,Santa Clarita,City,2018-01-02
9743.0,5411.0,1707.0,210.0,35.0,39.0,79.0,11.0,51.0,2200.0,Los Angeles,Santa Fe Springs,City,2018-01-02
69494.0,37315.0,9210.0,1683.0,524.0,512.0,182.0,60.0,799.0,19209.0,Los Angeles,Santa Monica,City,2018-01-02
8056.0,3282.0,2600.0,182.0,37.0,74.0,12.0,8.0,90.0,1771.0,Los Angeles,Sierra Madre,City,2018-01-02
6861.0,3413.0,1248.0,173.0,45.0,45.0,44.0,10.0,47.0,1836.0,Los Angeles,Signal Hill,City,2018-01-02
7561.0,4343.0,785.0,129.0,26.0,24.0,52.0,13.0,40.0,2149.0,Los Angeles,South El Monte,City,2018-01-02
40832.0,25304.0,4060.0,673.0,151.0,183.0,382.0,78.0,192.0,9809.0,Los Angeles,South Gate,City,2018-01-02
16172.0,8038.0,3149.0,292.0,91.0,115.0,41.0,18.0,157.0,4271.0,Los Angeles,South Pasadena,City,2018-01-02
16946.0,6148.0,4095.0,350.0,57.0,78.0,74.0,34.0,122.0,5988.0,Los Angeles,Temple City,City,2018-01-02
83250.0,32143.0,26667.0,1936.0,308.0,547.0,245.0,78.0,722.0,20604.0,Los Angeles,Torrance,City,2018-01-02
85.0,44.0,12.0,3.0,1.0,2.0,1.0,0.0,0.0,22.0,Los Angeles,Vernon,City,2018-01-02
17026.0,5988.0,4200.0,312.0,39.0,68.0,87.0,20.0,137.0,6175.0,Los Angeles,Walnut,City,2018-01-02
52866.0,25052.0,11513.0,1155.0,176.0,245.0,459.0,67.0,391.0,13808.0,Los Angeles,West Covina,City,2018-01-02
27277.0,16595.0,2395.0,524.0,134.0,204.0,61.0,37.0,297.0,7030.0,Los Angeles,West Hollywood,City,2018-01-02
6013.0,2072.0,2288.0,160.0,16.0,38.0,8.0,5.0,81.0,1345.0,Los Angeles,Westlake Village,City,2018-01-02
47646.0,21897.0,13063.0,1230.0,203.0,310.0,263.0,33.0,336.0,10311.0,Los Angeles,Whittier,City,2018-01-02
507202.0,260571.0,98863.0,10899.0,1923.0,2709.0,3241.0,724.0,3919.0,124353.0,Los Angeles,Unincorporated Area,City,2018-01-02
10891.0,3285.0,4887.0,334.0,25.0,62.0,41.0,14.0,43.0,2200.0,Madera,County Supervisorial 1,County Supervisorial,2018-01-02
10333.0,3340.0,4166.0,313.0,23.0,68.0,39.0,20.0,38.0,2326.0,Madera,County Supervisorial 2,County Supervisorial,2018-01-02
11179.0,4270.0,3739.0,310.0,31.0,74.0,55.0,12.0,34.0,2654.0,Madera,County Supervisorial 3,County Supervisorial,2018-01-02
5743.0,2878.0,957.0,167.0,19.0,39.0,41.0,8.0,19.0,1615.0,Madera,County Supervisorial 4,County Supervisorial,2018-01-02
16165.0,3945.0,8295.0,623.0,75.0,159.0,26.0,13.0,91.0,2938.0,Madera,County Supervisorial 5,County Supervisorial,2018-01-02
16166.0,3945.0,8296.0,623.0,75.0,159.0,26.0,13.0,91.0,2938.0,Madera,US Congressional 4,US Congressional,2018-01-02
38145.0,13773.0,13748.0,1124.0,98.0,243.0,176.0,54.0,134.0,8795.0,Madera,US Congressional 16,US Congressional,2018-01-02
16166.0,3945.0,8296.0,623.0,75.0,159.0,26.0,13.0,91.0,2938.0,Madera,State Senate 8,State Senate,2018-01-02
38145.0,13773.0,13748.0,1124.0,98.0,243.0,176.0,54.0,134.0,8795.0,Madera,State Senate 12,State Senate,2018-01-02
54311.0,17718.0,22044.0,1747.0,173.0,402.0,202.0,67.0,225.0,11733.0,Madera,State Assembly 5,State Assembly,2018-01-02
54311.0,17718.0,22044.0,1747.0,173.0,402.0,202.0,67.0,225.0,11733.0,Madera,State Board of Equalization 1,State Board of Equalization,2018-01-02
4455.0,1329.0,1875.0,152.0,11.0,28.0,21.0,8.0,12.0,1019.0,Madera,Chowchilla,City,2018-01-02
17099.0,7276.0,4634.0,493.0,46.0,108.0,109.0,24.0,54.0,4355.0,Madera,Madera,City,2018-01-02
32757.0,9113.0,15535.0,1102.0,116.0,266.0,72.0,35.0,159.0,6359.0,Madera,Unincorporated Area,City,2018-01-02
31719.0,17985.0,5217.0,630.0,248.0,196.0,36.0,13.0,104.0,7290.0,Marin,County Supervisorial 1,County Supervisorial,2018-01-02
34291.0,20221.0,4654.0,765.0,401.0,190.0,52.0,21.0,91.0,7896.0,Marin,County Supervisorial 2,County Supervisorial,2018-01-02
33884.0,19078.0,4985.0,669.0,198.0,193.0,47.0,16.0,82.0,8616.0,Marin,County Supervisorial 3,County Supervisorial,2018-01-02
24299.0,14049.0,3534.0,523.0,289.0,171.0,40.0,9.0,83.0,5601.0,Marin,County Supervisorial 4,County Supervisorial,2018-01-02
29350.0,14963.0,6234.0,757.0,212.0,182.0,58.0,16.0,86.0,6842.0,Marin,County Supervisorial 5,County Supervisorial,2018-01-02
153543.0,86296.0,24624.0,3344.0,1348.0,932.0,233.0,75.0,446.0,36245.0,Marin,US Congressional 2,US Congressional,2018-01-02
153543.0,86296.0,24624.0,3344.0,1348.0,932.0,233.0,75.0,446.0,36245.0,Marin,State Senate 2,State Senate,2018-01-02
153543.0,86296.0,24624.0,3344.0,1348.0,932.0,233.0,75.0,446.0,36245.0,Marin,State Assembly 10,State Assembly,2018-01-02
153543.0,86296.0,24624.0,3344.0,1348.0,932.0,233.0,75.0,446.0,36245.0,Marin,State Board of Equalization 2,State Board of Equalization,2018-01-02
1425.0,587.0,416.0,46.0,5.0,7.0,0.0,0.0,3.0,361.0,Marin,Belvedere,City,2018-01-02
6093.0,3440.0,920.0,123.0,30.0,46.0,10.0,2.0,18.0,1504.0,Marin,Corte Madera,City,2018-01-02
5400.0,3606.0,357.0,84.0,143.0,26.0,11.0,7.0,18.0,1148.0,Marin,Fairfax,City,2018-01-02
8336.0,4651.0,1339.0,188.0,57.0,43.0,17.0,8.0,17.0,2016.0,Marin,Larkspur,City,2018-01-02
9662.0,6016.0,1034.0,150.0,60.0,54.0,12.0,5.0,19.0,2312.0,Marin,Mill Valley,City,2018-01-02
29962.0,15341.0,6272.0,801.0,213.0,193.0,53.0,16.0,89.0,6984.0,Marin,Novato,City,2018-01-02
1547.0,674.0,408.0,46.0,2.0,9.0,1.0,1.0,5.0,401.0,Marin,Ross,City,2018-01-02
8544.0,5484.0,856.0,181.0,98.0,58.0,9.0,2.0,20.0,1836.0,Marin,San Anselmo,City,2018-01-02
29670.0,16931.0,4547.0,582.0,249.0,174.0,44.0,13.0,92.0,7038.0,Marin,San Rafael,City,2018-01-02
5119.0,2772.0,732.0,121.0,28.0,42.0,6.0,4.0,16.0,1398.0,Marin,Sausalito,City,2018-01-02
5971.0,2829.0,1325.0,125.0,16.0,28.0,7.0,5.0,21.0,1615.0,Marin,Tiburon,City,2018-01-02
41814.0,23965.0,6418.0,897.0,447.0,252.0,63.0,12.0,128.0,9632.0,Marin,Unincorporated Area,City,2018-01-02
1798.0,709.0,545.0,70.0,32.0,22.0,5.0,0.0,27.0,388.0,Mariposa,County Supervisorial 1,County Supervisorial,2018-01-02
1817.0,434.0,818.0,104.0,9.0,20.0,4.0,0.0,30.0,398.0,Mariposa,County Supervisorial 2,County Supervisorial,2018-01-02
2211.0,616.0,1071.0,91.0,13.0,21.0,5.0,1.0,27.0,366.0,Mariposa,County Supervisorial 3,County Supervisorial,2018-01-02
2026.0,598.0,933.0,70.0,10.0,21.0,3.0,0.0,19.0,372.0,Mariposa,County Supervisorial 4,County Supervisorial,2018-01-02
2510.0,613.0,1228.0,100.0,24.0,28.0,9.0,1.0,32.0,475.0,Mariposa,County Supervisorial 5,County Supervisorial,2018-01-02
10362.0,2970.0,4595.0,435.0,88.0,112.0,26.0,2.0,135.0,1999.0,Mariposa,US Congressional 4,US Congressional,2018-01-02
10362.0,2970.0,4595.0,435.0,88.0,112.0,26.0,2.0,135.0,1999.0,Mariposa,State Senate 8,State Senate,2018-01-02
10362.0,2970.0,4595.0,435.0,88.0,112.0,26.0,2.0,135.0,1999.0,Mariposa,State Assembly 5,State Assembly,2018-01-02
10362.0,2970.0,4595.0,435.0,88.0,112.0,26.0,2.0,135.0,1999.0,Mariposa,State Board of Equalization 1,State Board of Equalization,2018-01-02
10362.0,2970.0,4595.0,435.0,88.0,112.0,26.0,2.0,135.0,1999.0,Mariposa,Unincorporated Area,City,2018-01-02
9287.0,3742.0,2750.0,322.0,164.0,81.0,27.0,48.0,24.0,2129.0,Mendocino,County Supervisorial 1,County Supervisorial,2018-01-02
8131.0,3903.0,1744.0,241.0,105.0,89.0,35.0,34.0,19.0,1961.0,Mendocino,County Supervisorial 2,County Supervisorial,2018-01-02
9690.0,4520.0,1838.0,381.0,308.0,102.0,63.0,55.0,58.0,2365.0,Mendocino,County Supervisorial 3,County Supervisorial,2018-01-02
9558.0,5066.0,1649.0,311.0,204.0,78.0,41.0,34.0,29.0,2146.0,Mendocino,County Supervisorial 4,County Supervisorial,2018-01-02
10640.0,5750.0,1744.0,324.0,303.0,110.0,37.0,40.0,31.0,2301.0,Mendocino,County Supervisorial 5,County Supervisorial,2018-01-02
47306.0,22981.0,9725.0,1579.0,1084.0,460.0,203.0,211.0,161.0,10902.0,Mendocino,US Congressional 2,US Congressional,2018-01-02
47306.0,22981.0,9725.0,1579.0,1084.0,460.0,203.0,211.0,161.0,10902.0,Mendocino,State Senate 2,State Senate,2018-01-02
47306.0,22981.0,9725.0,1579.0,1084.0,460.0,203.0,211.0,161.0,10902.0,Mendocino,State Assembly 2,State Assembly,2018-01-02
47306.0,22981.0,9725.0,1579.0,1084.0,460.0,203.0,211.0,161.0,10902.0,Mendocino,State Board of Equalization 2,State Board of Equalization,2018-01-02
3447.0,1806.0,574.0,116.0,68.0,24.0,19.0,17.0,10.0,813.0,Mendocino,Fort Bragg,City,2018-01-02
263.0,153.0,20.0,7.0,13.0,2.0,3.0,2.0,2.0,61.0,Mendocino,Point Arena,City,2018-01-02
7567.0,3616.0,1630.0,220.0,97.0,87.0,34.0,32.0,17.0,1834.0,Mendocino,Ukiah,City,2018-01-02
2403.0,1115.0,490.0,76.0,61.0,19.0,14.0,18.0,16.0,594.0,Mendocino,Willits,City,2018-01-02
33626.0,16291.0,7011.0,1160.0,845.0,328.0,133.0,142.0,116.0,7600.0,Mendocino,Unincorporated Area,City,2018-01-02
13326.0,7434.0,2536.0,307.0,29.0,66.0,38.0,0.0,10.0,2906.0,Merced,County Supervisorial 1,County Supervisorial,2018-01-02
23394.0,10047.0,7196.0,800.0,140.0,184.0,59.0,0.0,28.0,4940.0,Merced,County Supervisorial 2,County Supervisorial,2018-01-02
20049.0,8089.0,6462.0,702.0,61.0,156.0,43.0,1.0,13.0,4522.0,Merced,County Supervisorial 3,County Supervisorial,2018-01-02
15710.0,6127.0,5602.0,543.0,41.0,110.0,36.0,0.0,13.0,3238.0,Merced,County Supervisorial 4,County Supervisorial,2018-01-02
17552.0,8471.0,4635.0,556.0,46.0,125.0,43.0,0.0,12.0,3664.0,Merced,County Supervisorial 5,County Supervisorial,2018-01-02
90031.0,40168.0,26431.0,2908.0,317.0,641.0,219.0,1.0,76.0,19270.0,Merced,US Congressional 16,US Congressional,2018-01-02
90031.0,40168.0,26431.0,2908.0,317.0,641.0,219.0,1.0,76.0,19270.0,Merced,State Senate 12,State Senate,2018-01-02
90031.0,40168.0,26431.0,2908.0,317.0,641.0,219.0,1.0,76.0,19270.0,Merced,State Assembly 21,State Assembly,2018-01-02
90031.0,40168.0,26431.0,2908.0,317.0,641.0,219.0,1.0,76.0,19270.0,Merced,State Board of Equalization 1,State Board of Equalization,2018-01-02
10703.0,4296.0,3438.0,366.0,33.0,85.0,25.0,1.0,6.0,2453.0,Merced,Atwater,City,2018-01-02
1695.0,747.0,497.0,59.0,6.0,14.0,5.0,0.0,1.0,366.0,Merced,Dos Palos,City,2018-01-02
1941.0,892.0,565.0,70.0,6.0,18.0,5.0,0.0,2.0,383.0,Merced,Gustine,City,2018-01-02
3979.0,2433.0,464.0,72.0,9.0,17.0,12.0,0.0,1.0,971.0,Merced,Livingston,City,2018-01-02
12725.0,6569.0,2934.0,401.0,34.0,90.0,32.0,0.0,8.0,2657.0,Merced,Los Banos,City,2018-01-02
29396.0,14066.0,7662.0,945.0,136.0,217.0,73.0,0.0,30.0,6267.0,Merced,Merced,City,2018-01-02
29592.0,11165.0,10871.0,995.0,93.0,200.0,67.0,0.0,28.0,6173.0,Merced,Unincorporated Area,City,2018-01-02
1049.0,251.0,505.0,55.0,6.0,15.0,4.0,0.0,1.0,212.0,Modoc,County Supervisorial 1,County Supervisorial,2018-01-02
1075.0,268.0,541.0,45.0,4.0,8.0,1.0,0.0,2.0,206.0,Modoc,County Supervisorial 2,County Supervisorial,2018-01-02
998.0,238.0,473.0,46.0,5.0,9.0,2.0,0.0,3.0,222.0,Modoc,County Supervisorial 3,County Supervisorial,2018-01-02
1079.0,220.0,541.0,66.0,2.0,5.0,6.0,0.0,3.0,236.0,Modoc,County Supervisorial 4,County Supervisorial,2018-01-02
929.0,174.0,545.0,50.0,4.0,5.0,1.0,0.0,1.0,149.0,Modoc,County Supervisorial 5,County Supervisorial,2018-01-02
5130.0,1151.0,2605.0,262.0,21.0,42.0,14.0,0.0,10.0,1025.0,Modoc,US Congressional 1,US Congressional,2018-01-02
5130.0,1151.0,2605.0,262.0,21.0,42.0,14.0,0.0,10.0,1025.0,Modoc,State Senate 1,State Senate,2018-01-02
5130.0,1151.0,2605.0,262.0,21.0,42.0,14.0,0.0,10.0,1025.0,Modoc,State Assembly 1,State Assembly,2018-01-02
5130.0,1151.0,2605.0,262.0,21.0,42.0,14.0,0.0,10.0,1025.0,Modoc,State Board of Equalization 1,State Board of Equalization,2018-01-02
1434.0,387.0,623.0,82.0,7.0,12.0,2.0,0.0,2.0,319.0,Modoc,Alturas,City,2018-01-02
3696.0,764.0,1982.0,180.0,14.0,30.0,12.0,0.0,8.0,706.0,Modoc,Unincorporated Area,City,2018-01-02
887.0,349.0,189.0,35.0,11.0,10.0,12.0,1.0,1.0,279.0,Mono,County Supervisorial 1,County Supervisorial,2018-01-02
1652.0,560.0,600.0,78.0,11.0,12.0,6.0,0.0,2.0,383.0,Mono,County Supervisorial 2,County Supervisorial,2018-01-02
1544.0,538.0,487.0,47.0,10.0,13.0,4.0,0.0,1.0,444.0,Mono,County Supervisorial 3,County Supervisorial,2018-01-02
1416.0,414.0,585.0,70.0,6.0,12.0,6.0,0.0,1.0,322.0,Mono,County Supervisorial 4,County Supervisorial,2018-01-02
1199.0,477.0,267.0,50.0,11.0,8.0,5.0,0.0,1.0,380.0,Mono,County Supervisorial 5,County Supervisorial,2018-01-02
6698.0,2338.0,2128.0,280.0,49.0,55.0,33.0,1.0,6.0,1808.0,Mono,US Congressional 8,US Congressional,2018-01-02
6698.0,2338.0,2128.0,280.0,49.0,55.0,33.0,1.0,6.0,1808.0,Mono,State Senate 8,State Senate,2018-01-02
6698.0,2338.0,2128.0,280.0,49.0,55.0,33.0,1.0,6.0,1808.0,Mono,State Assembly 5,State Assembly,2018-01-02
6698.0,2338.0,2128.0,280.0,49.0,55.0,33.0,1.0,6.0,1808.0,Mono,State Board of Equalization 1,State Board of Equalization,2018-01-02
3411.0,1297.0,843.0,125.0,29.0,31.0,22.0,1.0,4.0,1059.0,Mono,Mammoth Lakes,City,2018-01-02
3287.0,1041.0,1285.0,155.0,20.0,24.0,11.0,0.0,2.0,749.0,Mono,Unincorporated Area,City,2018-01-02
24036.0,14189.0,3231.0,408.0,66.0,78.0,135.0,42.0,21.0,5866.0,Monterey,County Supervisorial 1,County Supervisorial,2018-01-02
38409.0,20052.0,7799.0,896.0,192.0,235.0,135.0,40.0,47.0,9013.0,Monterey,County Supervisorial 2,County Supervisorial,2018-01-02
25744.0,14297.0,4863.0,503.0,80.0,119.0,129.0,25.0,24.0,5704.0,Monterey,County Supervisorial 3,County Supervisorial,2018-01-02
38933.0,19004.0,8340.0,1077.0,228.0,323.0,133.0,33.0,43.0,9752.0,Monterey,County Supervisorial 4,County Supervisorial,2018-01-02
53734.0,23471.0,15591.0,1530.0,411.0,415.0,95.0,50.0,57.0,12114.0,Monterey,County Supervisorial 5,County Supervisorial,2018-01-02
180856.0,91013.0,39824.0,4414.0,977.0,1170.0,627.0,190.0,192.0,42449.0,Monterey,US Congressional 20,US Congressional,2018-01-02
78048.0,43890.0,13383.0,1433.0,234.0,352.0,351.0,96.0,72.0,18237.0,Monterey,State Senate 12,State Senate,2018-01-02
102808.0,47123.0,26441.0,2981.0,743.0,818.0,276.0,94.0,120.0,24212.0,Monterey,State Senate 17,State Senate,2018-01-02
94845.0,44408.0,23314.0,2734.0,675.0,753.0,248.0,89.0,108.0,22516.0,Monterey,State Assembly 29,State Assembly,2018-01-02
86011.0,46605.0,16510.0,1680.0,302.0,417.0,379.0,101.0,84.0,19933.0,Monterey,State Assembly 30,State Assembly,2018-01-02
180856.0,91013.0,39824.0,4414.0,977.0,1170.0,627.0,190.0,192.0,42449.0,Monterey,State Board of Equalization 2,State Board of Equalization,2018-01-02
2491.0,1067.0,792.0,84.0,12.0,15.0,2.0,2.0,5.0,512.0,Monterey,Carmel-by-the-Sea,City,2018-01-02
1146.0,536.0,291.0,35.0,6.0,11.0,2.0,3.0,1.0,261.0,Monterey,Del Rey Oaks,City,2018-01-02
3040.0,1902.0,397.0,57.0,8.0,9.0,13.0,4.0,8.0,642.0,Monterey,Gonzales,City,2018-01-02
4566.0,2970.0,517.0,67.0,7.0,15.0,27.0,4.0,3.0,956.0,Monterey,Greenfield,City,2018-01-02
3117.0,1675.0,603.0,69.0,8.0,21.0,13.0,0.0,2.0,726.0,Monterey,King City,City,2018-01-02
10177.0,4852.0,1918.0,340.0,73.0,94.0,36.0,6.0,13.0,2845.0,Monterey,Marina,City,2018-01-02
14529.0,7093.0,3202.0,392.0,107.0,127.0,30.0,13.0,21.0,3544.0,Monterey,Monterey,City,2018-01-02
9691.0,4916.0,2084.0,272.0,92.0,66.0,20.0,11.0,8.0,2222.0,Monterey,Pacific Grove,City,2018-01-02
56593.0,31440.0,9856.0,1038.0,168.0,252.0,250.0,79.0,52.0,13458.0,Monterey,Salinas,City,2018-01-02
191.0,74.0,42.0,9.0,2.0,4.0,2.0,1.0,0.0,57.0,Monterey,Sand City,City,2018-01-02
12864.0,6760.0,2170.0,342.0,83.0,105.0,53.0,12.0,16.0,3323.0,Monterey,Seaside,City,2018-01-02
5914.0,3627.0,701.0,82.0,24.0,27.0,36.0,7.0,4.0,1406.0,Monterey,Soledad,City,2018-01-02
56537.0,24101.0,17251.0,1627.0,387.0,424.0,143.0,48.0,59.0,12497.0,Monterey,Unincorporated Area,City,2018-01-02
13560.0,6534.0,3001.0,439.0,126.0,144.0,47.0,12.0,65.0,3192.0,Napa,County Supervisorial 1,County Supervisorial,2018-01-02
16178.0,7492.0,4156.0,484.0,116.0,115.0,45.0,13.0,62.0,3695.0,Napa,County Supervisorial 2,County Supervisorial,2018-01-02
15223.0,6702.0,4022.0,486.0,124.0,137.0,28.0,11.0,99.0,3614.0,Napa,County Supervisorial 3,County Supervisorial,2018-01-02
14353.0,6362.0,3628.0,467.0,135.0,116.0,44.0,13.0,79.0,3509.0,Napa,County Supervisorial 4,County Supervisorial,2018-01-02
15791.0,7815.0,2889.0,437.0,106.0,86.0,47.0,71.0,57.0,4283.0,Napa,County Supervisorial 5,County Supervisorial,2018-01-02
75105.0,34905.0,17696.0,2313.0,607.0,598.0,211.0,120.0,362.0,18293.0,Napa,US Congressional 5,US Congressional,2018-01-02
75105.0,34905.0,17696.0,2313.0,607.0,598.0,211.0,120.0,362.0,18293.0,Napa,State Senate 3,State Senate,2018-01-02
75105.0,34905.0,17696.0,2313.0,607.0,598.0,211.0,120.0,362.0,18293.0,Napa,State Assembly 4,State Assembly,2018-01-02
75105.0,34905.0,17696.0,2313.0,607.0,598.0,211.0,120.0,362.0,18293.0,Napa,State Board of Equalization 2,State Board of Equalization,2018-01-02
10678.0,5409.0,1595.0,289.0,44.0,46.0,36.0,68.0,37.0,3154.0,Napa,American Canyon,City,2018-01-02
2354.0,1258.0,427.0,82.0,19.0,13.0,2.0,1.0,4.0,548.0,Napa,Calistoga,City,2018-01-02
41446.0,19728.0,9564.0,1291.0,380.0,352.0,126.0,42.0,198.0,9765.0,Napa,Napa,City,2018-01-02
3273.0,1531.0,786.0,76.0,19.0,22.0,7.0,7.0,17.0,808.0,Napa,St. Helena,City,2018-01-02
1925.0,880.0,497.0,67.0,17.0,13.0,3.0,0.0,18.0,430.0,Napa,Yountville,City,2018-01-02
