Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Unknown,Other,No_Party_Preference,county,district,district_type,date
53921.0,17472.0,21833.0,1733.0,170.0,395.0,203.0,123.0,216.0,11776.0,Madera,State Board of Equalization 1,State Board of Equalization,2018-04-06
4407.0,1301.0,1851.0,147.0,8.0,26.0,21.0,11.0,10.0,1032.0,Madera,Chowchilla,City,2018-04-06
16974.0,7178.0,4579.0,478.0,47.0,107.0,103.0,48.0,53.0,4381.0,Madera,Madera,City,2018-04-06
32540.0,8993.0,15403.0,1108.0,115.0,262.0,79.0,64.0,153.0,6363.0,Madera,Unincorporated Area,City,2018-04-06
31864.0,18086.0,5170.0,631.0,254.0,208.0,36.0,26.0,106.0,7347.0,Marin,County Supervisorial 1,County Supervisorial,2018-04-06
34440.0,20290.0,4622.0,776.0,405.0,194.0,51.0,28.0,94.0,7980.0,Marin,County Supervisorial 2,County Supervisorial,2018-04-06
34103.0,19171.0,4962.0,680.0,206.0,198.0,46.0,30.0,84.0,8726.0,Marin,County Supervisorial 3,County Supervisorial,2018-04-06
24448.0,14101.0,3526.0,532.0,284.0,180.0,41.0,18.0,86.0,5680.0,Marin,County Supervisorial 4,County Supervisorial,2018-04-06
29473.0,14977.0,6210.0,772.0,214.0,188.0,56.0,21.0,87.0,6948.0,Marin,County Supervisorial 5,County Supervisorial,2018-04-06
154328.0,86625.0,24490.0,3391.0,1363.0,968.0,230.0,123.0,457.0,36681.0,Marin,US Congressional 2,US Congressional,2018-04-06
154328.0,86625.0,24490.0,3391.0,1363.0,968.0,230.0,123.0,457.0,36681.0,Marin,State Senate 2,State Senate,2018-04-06
154328.0,86625.0,24490.0,3391.0,1363.0,968.0,230.0,123.0,457.0,36681.0,Marin,State Assembly 10,State Assembly,2018-04-06
154328.0,86625.0,24490.0,3391.0,1363.0,968.0,230.0,123.0,457.0,36681.0,Marin,State Board of Equalization 2,State Board of Equalization,2018-04-06
1430.0,589.0,420.0,48.0,5.0,7.0,0.0,0.0,3.0,358.0,Marin,Belvedere,City,2018-04-06
6157.0,3470.0,917.0,126.0,30.0,53.0,10.0,4.0,19.0,1528.0,Marin,Corte Madera,City,2018-04-06
5418.0,3614.0,355.0,85.0,146.0,27.0,11.0,6.0,17.0,1157.0,Marin,Fairfax,City,2018-04-06
8382.0,4682.0,1328.0,194.0,56.0,42.0,17.0,11.0,19.0,2033.0,Marin,Larkspur,City,2018-04-06
9741.0,6061.0,1032.0,155.0,61.0,53.0,13.0,8.0,20.0,2338.0,Marin,Mill Valley,City,2018-04-06
30094.0,15358.0,6251.0,819.0,215.0,199.0,51.0,21.0,91.0,7089.0,Marin,Novato,City,2018-04-06
1543.0,669.0,408.0,46.0,2.0,8.0,1.0,1.0,5.0,403.0,Marin,Ross,City,2018-04-06
8581.0,5502.0,850.0,181.0,99.0,62.0,9.0,6.0,20.0,1852.0,Marin,San Anselmo,City,2018-04-06
29825.0,17010.0,4497.0,589.0,255.0,182.0,44.0,25.0,96.0,7127.0,Marin,San Rafael,City,2018-04-06
5153.0,2777.0,727.0,130.0,31.0,42.0,4.0,9.0,17.0,1416.0,Marin,Sausalito,City,2018-04-06
6010.0,2847.0,1311.0,127.0,17.0,30.0,7.0,7.0,21.0,1643.0,Marin,Tiburon,City,2018-04-06
41994.0,24046.0,6394.0,891.0,446.0,263.0,63.0,25.0,129.0,9737.0,Marin,Unincorporated Area,City,2018-04-06
1816.0,718.0,541.0,69.0,34.0,23.0,4.0,0.0,26.0,401.0,Mariposa,County Supervisorial 1,County Supervisorial,2018-04-06
1837.0,441.0,824.0,104.0,10.0,20.0,5.0,0.0,30.0,403.0,Mariposa,County Supervisorial 2,County Supervisorial,2018-04-06
2240.0,615.0,1088.0,93.0,12.0,21.0,8.0,1.0,28.0,374.0,Mariposa,County Supervisorial 3,County Supervisorial,2018-04-06
2031.0,603.0,934.0,70.0,11.0,21.0,4.0,0.0,20.0,368.0,Mariposa,County Supervisorial 4,County Supervisorial,2018-04-06
2514.0,615.0,1218.0,99.0,23.0,30.0,9.0,1.0,32.0,487.0,Mariposa,County Supervisorial 5,County Supervisorial,2018-04-06
10438.0,2992.0,4605.0,435.0,90.0,115.0,30.0,2.0,136.0,2033.0,Mariposa,US Congressional 4,US Congressional,2018-04-06
10438.0,2992.0,4605.0,435.0,90.0,115.0,30.0,2.0,136.0,2033.0,Mariposa,State Senate 8,State Senate,2018-04-06
10438.0,2992.0,4605.0,435.0,90.0,115.0,30.0,2.0,136.0,2033.0,Mariposa,State Assembly 5,State Assembly,2018-04-06
10438.0,2992.0,4605.0,435.0,90.0,115.0,30.0,2.0,136.0,2033.0,Mariposa,State Board of Equalization 1,State Board of Equalization,2018-04-06
10438.0,2992.0,4605.0,435.0,90.0,115.0,30.0,2.0,136.0,2033.0,Mariposa,Unincorporated Area,City,2018-04-06
9264.0,3735.0,2709.0,327.0,162.0,86.0,28.0,54.0,23.0,2140.0,Mendocino,County Supervisorial 1,County Supervisorial,2018-04-06
8110.0,3878.0,1729.0,241.0,103.0,87.0,32.0,40.0,17.0,1983.0,Mendocino,County Supervisorial 2,County Supervisorial,2018-04-06
9669.0,4508.0,1826.0,377.0,305.0,107.0,63.0,67.0,55.0,2361.0,Mendocino,County Supervisorial 3,County Supervisorial,2018-04-06
9564.0,5072.0,1655.0,306.0,198.0,79.0,41.0,43.0,30.0,2140.0,Mendocino,County Supervisorial 4,County Supervisorial,2018-04-06
10604.0,5720.0,1718.0,328.0,303.0,109.0,37.0,52.0,29.0,2308.0,Mendocino,County Supervisorial 5,County Supervisorial,2018-04-06
47211.0,22913.0,9637.0,1579.0,1071.0,468.0,201.0,256.0,154.0,10932.0,Mendocino,US Congressional 2,US Congressional,2018-04-06
47211.0,22913.0,9637.0,1579.0,1071.0,468.0,201.0,256.0,154.0,10932.0,Mendocino,State Senate 2,State Senate,2018-04-06
47211.0,22913.0,9637.0,1579.0,1071.0,468.0,201.0,256.0,154.0,10932.0,Mendocino,State Assembly 2,State Assembly,2018-04-06
47211.0,22913.0,9637.0,1579.0,1071.0,468.0,201.0,256.0,154.0,10932.0,Mendocino,State Board of Equalization 2,State Board of Equalization,2018-04-06
3455.0,1814.0,568.0,115.0,66.0,25.0,20.0,23.0,11.0,813.0,Mendocino,Fort Bragg,City,2018-04-06
258.0,151.0,20.0,7.0,13.0,2.0,3.0,2.0,2.0,58.0,Mendocino,Point Arena,City,2018-04-06
7551.0,3595.0,1619.0,220.0,95.0,85.0,31.0,36.0,15.0,1855.0,Mendocino,Ukiah,City,2018-04-06
2416.0,1121.0,489.0,76.0,60.0,20.0,15.0,21.0,15.0,599.0,Mendocino,Willits,City,2018-04-06
33531.0,16232.0,6941.0,1161.0,837.0,336.0,132.0,174.0,111.0,7607.0,Mendocino,Unincorporated Area,City,2018-04-06
13432.0,7431.0,2543.0,309.0,30.0,66.0,39.0,0.0,9.0,3005.0,Merced,County Supervisorial 1,County Supervisorial,2018-04-06
23511.0,10052.0,7132.0,803.0,145.0,184.0,59.0,0.0,34.0,5102.0,Merced,County Supervisorial 2,County Supervisorial,2018-04-06
20200.0,8088.0,6467.0,701.0,62.0,159.0,42.0,1.0,17.0,4663.0,Merced,County Supervisorial 3,County Supervisorial,2018-04-06
15777.0,6099.0,5604.0,537.0,40.0,111.0,40.0,0.0,16.0,3330.0,Merced,County Supervisorial 4,County Supervisorial,2018-04-06
17595.0,8497.0,4611.0,554.0,46.0,120.0,45.0,0.0,12.0,3710.0,Merced,County Supervisorial 5,County Supervisorial,2018-04-06
90515.0,40167.0,26357.0,2904.0,323.0,640.0,225.0,1.0,88.0,19810.0,Merced,US Congressional 16,US Congressional,2018-04-06
90515.0,40167.0,26357.0,2904.0,323.0,640.0,225.0,1.0,88.0,19810.0,Merced,State Senate 12,State Senate,2018-04-06
90515.0,40167.0,26357.0,2904.0,323.0,640.0,225.0,1.0,88.0,19810.0,Merced,State Assembly 21,State Assembly,2018-04-06
90515.0,40167.0,26357.0,2904.0,323.0,640.0,225.0,1.0,88.0,19810.0,Merced,State Board of Equalization 1,State Board of Equalization,2018-04-06
10821.0,4318.0,3444.0,368.0,34.0,88.0,25.0,1.0,9.0,2534.0,Merced,Atwater,City,2018-04-06
1703.0,751.0,494.0,61.0,6.0,13.0,5.0,0.0,1.0,372.0,Merced,Dos Palos,City,2018-04-06
1936.0,885.0,558.0,69.0,6.0,19.0,6.0,0.0,3.0,390.0,Merced,Gustine,City,2018-04-06
4026.0,2432.0,470.0,74.0,10.0,17.0,13.0,0.0,1.0,1009.0,Merced,Livingston,City,2018-04-06
12772.0,6591.0,2929.0,396.0,34.0,90.0,34.0,0.0,8.0,2690.0,Merced,Los Banos,City,2018-04-06
29496.0,14030.0,7604.0,943.0,141.0,217.0,73.0,0.0,36.0,6452.0,Merced,Merced,City,2018-04-06
29761.0,11160.0,10858.0,993.0,92.0,196.0,69.0,0.0,30.0,6363.0,Merced,Unincorporated Area,City,2018-04-06
1043.0,251.0,504.0,56.0,5.0,14.0,5.0,0.0,1.0,207.0,Modoc,County Supervisorial 1,County Supervisorial,2018-04-06
1072.0,268.0,527.0,45.0,4.0,9.0,1.0,1.0,2.0,215.0,Modoc,County Supervisorial 2,County Supervisorial,2018-04-06
1007.0,231.0,476.0,45.0,7.0,10.0,3.0,1.0,3.0,231.0,Modoc,County Supervisorial 3,County Supervisorial,2018-04-06
1091.0,221.0,543.0,67.0,2.0,6.0,6.0,2.0,4.0,240.0,Modoc,County Supervisorial 4,County Supervisorial,2018-04-06
914.0,172.0,533.0,50.0,4.0,6.0,1.0,0.0,1.0,147.0,Modoc,County Supervisorial 5,County Supervisorial,2018-04-06
5127.0,1143.0,2583.0,263.0,22.0,45.0,16.0,4.0,11.0,1040.0,Modoc,US Congressional 1,US Congressional,2018-04-06
5127.0,1143.0,2583.0,263.0,22.0,45.0,16.0,4.0,11.0,1040.0,Modoc,State Senate 1,State Senate,2018-04-06
5127.0,1143.0,2583.0,263.0,22.0,45.0,16.0,4.0,11.0,1040.0,Modoc,State Assembly 1,State Assembly,2018-04-06
5127.0,1143.0,2583.0,263.0,22.0,45.0,16.0,4.0,11.0,1040.0,Modoc,State Board of Equalization 1,State Board of Equalization,2018-04-06
1462.0,382.0,628.0,84.0,9.0,14.0,3.0,2.0,2.0,338.0,Modoc,Alturas,City,2018-04-06
3665.0,761.0,1955.0,179.0,13.0,31.0,13.0,2.0,9.0,702.0,Modoc,Unincorporated Area,City,2018-04-06
826.0,325.0,186.0,33.0,9.0,8.0,9.0,1.0,1.0,254.0,Mono,County Supervisorial 1,County Supervisorial,2018-04-06
1606.0,549.0,573.0,68.0,12.0,13.0,6.0,0.0,3.0,382.0,Mono,County Supervisorial 2,County Supervisorial,2018-04-06
1483.0,519.0,461.0,48.0,9.0,12.0,4.0,0.0,1.0,429.0,Mono,County Supervisorial 3,County Supervisorial,2018-04-06
1309.0,370.0,551.0,63.0,6.0,11.0,6.0,0.0,1.0,301.0,Mono,County Supervisorial 4,County Supervisorial,2018-04-06
1136.0,450.0,259.0,50.0,10.0,7.0,5.0,0.0,1.0,354.0,Mono,County Supervisorial 5,County Supervisorial,2018-04-06
6360.0,2213.0,2030.0,262.0,46.0,51.0,30.0,1.0,7.0,1720.0,Mono,US Congressional 8,US Congressional,2018-04-06
6360.0,2213.0,2030.0,262.0,46.0,51.0,30.0,1.0,7.0,1720.0,Mono,State Senate 8,State Senate,2018-04-06
6360.0,2213.0,2030.0,262.0,46.0,51.0,30.0,1.0,7.0,1720.0,Mono,State Assembly 5,State Assembly,2018-04-06
6360.0,2213.0,2030.0,262.0,46.0,51.0,30.0,1.0,7.0,1720.0,Mono,State Board of Equalization 1,State Board of Equalization,2018-04-06
3202.0,1211.0,809.0,121.0,26.0,27.0,19.0,1.0,4.0,984.0,Mono,Mammoth Lakes,City,2018-04-06
3158.0,1002.0,1221.0,141.0,20.0,24.0,11.0,0.0,3.0,736.0,Mono,Unincorporated Area,City,2018-04-06
23930.0,14091.0,3160.0,408.0,67.0,80.0,132.0,77.0,21.0,5894.0,Monterey,County Supervisorial 1,County Supervisorial,2018-04-06
38167.0,19863.0,7706.0,901.0,187.0,231.0,132.0,68.0,45.0,9034.0,Monterey,County Supervisorial 2,County Supervisorial,2018-04-06
25708.0,14208.0,4803.0,504.0,78.0,121.0,126.0,53.0,23.0,5792.0,Monterey,County Supervisorial 3,County Supervisorial,2018-04-06
38400.0,18747.0,8167.0,1056.0,212.0,309.0,130.0,65.0,43.0,9671.0,Monterey,County Supervisorial 4,County Supervisorial,2018-04-06
53015.0,23187.0,15303.0,1524.0,401.0,419.0,94.0,85.0,55.0,11947.0,Monterey,County Supervisorial 5,County Supervisorial,2018-04-06
179220.0,90096.0,39139.0,4393.0,945.0,1160.0,614.0,348.0,187.0,42338.0,Monterey,US Congressional 20,US Congressional,2018-04-06
77740.0,43608.0,13145.0,1434.0,232.0,349.0,340.0,189.0,69.0,18374.0,Monterey,State Senate 12,State Senate,2018-04-06
101480.0,46488.0,25994.0,2959.0,713.0,811.0,274.0,159.0,118.0,23964.0,Monterey,State Senate 17,State Senate,2018-04-06
93611.0,43853.0,22876.0,2717.0,643.0,743.0,244.0,150.0,107.0,22278.0,Monterey,State Assembly 29,State Assembly,2018-04-06
85609.0,46243.0,16263.0,1676.0,302.0,417.0,370.0,198.0,80.0,20060.0,Monterey,State Assembly 30,State Assembly,2018-04-06
179220.0,90096.0,39139.0,4393.0,945.0,1160.0,614.0,348.0,187.0,42338.0,Monterey,State Board of Equalization 2,State Board of Equalization,2018-04-06
2443.0,1060.0,768.0,83.0,12.0,15.0,2.0,3.0,5.0,495.0,Monterey,Carmel-by-the-Sea,City,2018-04-06
1127.0,521.0,287.0,37.0,6.0,11.0,2.0,4.0,1.0,258.0,Monterey,Del Rey Oaks,City,2018-04-06
2999.0,1871.0,393.0,56.0,8.0,10.0,13.0,6.0,8.0,634.0,Monterey,Gonzales,City,2018-04-06
4565.0,2964.0,504.0,68.0,7.0,15.0,28.0,6.0,3.0,970.0,Monterey,Greenfield,City,2018-04-06
3082.0,1653.0,599.0,67.0,8.0,21.0,12.0,1.0,2.0,719.0,Monterey,King City,City,2018-04-06
9960.0,4745.0,1862.0,327.0,66.0,87.0,40.0,13.0,12.0,2808.0,Monterey,Marina,City,2018-04-06
14220.0,6994.0,3100.0,388.0,104.0,128.0,30.0,21.0,21.0,3434.0,Monterey,Monterey,City,2018-04-06
9516.0,4832.0,2040.0,262.0,87.0,67.0,19.0,19.0,6.0,2184.0,Monterey,Pacific Grove,City,2018-04-06
56306.0,31226.0,9681.0,1042.0,166.0,246.0,242.0,145.0,49.0,13509.0,Monterey,Salinas,City,2018-04-06
193.0,75.0,43.0,8.0,2.0,4.0,2.0,1.0,1.0,57.0,Monterey,Sand City,City,2018-04-06
12597.0,6624.0,2105.0,332.0,75.0,103.0,49.0,20.0,16.0,3273.0,Monterey,Seaside,City,2018-04-06
6026.0,3654.0,691.0,84.0,23.0,28.0,34.0,26.0,4.0,1482.0,Monterey,Soledad,City,2018-04-06
56186.0,23877.0,17066.0,1639.0,381.0,425.0,141.0,83.0,59.0,12515.0,Monterey,Unincorporated Area,City,2018-04-06
13635.0,6555.0,2982.0,440.0,125.0,146.0,48.0,18.0,63.0,3258.0,Napa,County Supervisorial 1,County Supervisorial,2018-04-06
16177.0,7464.0,4115.0,492.0,115.0,117.0,45.0,21.0,60.0,3748.0,Napa,County Supervisorial 2,County Supervisorial,2018-04-06
15241.0,6711.0,3983.0,494.0,123.0,140.0,28.0,15.0,97.0,3650.0,Napa,County Supervisorial 3,County Supervisorial,2018-04-06
14369.0,6332.0,3619.0,466.0,138.0,121.0,44.0,18.0,77.0,3554.0,Napa,County Supervisorial 4,County Supervisorial,2018-04-06
15838.0,7824.0,2879.0,439.0,106.0,87.0,49.0,78.0,56.0,4320.0,Napa,County Supervisorial 5,County Supervisorial,2018-04-06
75260.0,34886.0,17578.0,2331.0,607.0,611.0,214.0,150.0,353.0,18530.0,Napa,US Congressional 5,US Congressional,2018-04-06
75260.0,34886.0,17578.0,2331.0,607.0,611.0,214.0,150.0,353.0,18530.0,Napa,State Senate 3,State Senate,2018-04-06
75260.0,34886.0,17578.0,2331.0,607.0,611.0,214.0,150.0,353.0,18530.0,Napa,State Assembly 4,State Assembly,2018-04-06
75260.0,34886.0,17578.0,2331.0,607.0,611.0,214.0,150.0,353.0,18530.0,Napa,State Board of Equalization 2,State Board of Equalization,2018-04-06
10711.0,5409.0,1596.0,289.0,45.0,47.0,38.0,70.0,36.0,3181.0,Napa,American Canyon,City,2018-04-06
2382.0,1265.0,426.0,86.0,19.0,14.0,2.0,4.0,4.0,562.0,Napa,Calistoga,City,2018-04-06
41590.0,19733.0,9509.0,1297.0,377.0,361.0,127.0,64.0,192.0,9930.0,Napa,Napa,City,2018-04-06
3285.0,1533.0,783.0,79.0,19.0,21.0,7.0,8.0,17.0,818.0,Napa,St. Helena,City,2018-04-06
1921.0,874.0,490.0,69.0,18.0,14.0,3.0,0.0,18.0,435.0,Napa,Yountville,City,2018-04-06
15371.0,6072.0,4774.0,511.0,129.0,154.0,37.0,4.0,86.0,3604.0,Napa,Unincorporated Area,City,2018-04-06
15176.0,6241.0,4732.0,475.0,220.0,174.0,40.0,0.0,2620.0,674.0,Nevada,County Supervisorial 1,County Supervisorial,2018-04-06
14304.0,4046.0,6489.0,612.0,99.0,162.0,28.0,0.0,2294.0,574.0,Nevada,County Supervisorial 2,County Supervisorial,2018-04-06
12627.0,4747.0,4140.0,435.0,141.0,169.0,46.0,0.0,2253.0,696.0,Nevada,County Supervisorial 3,County Supervisorial,2018-04-06
14121.0,4713.0,5274.0,500.0,213.0,191.0,45.0,0.0,2553.0,632.0,Nevada,County Supervisorial 4,County Supervisorial,2018-04-06
11650.0,4922.0,2599.0,439.0,128.0,140.0,28.0,0.0,2797.0,597.0,Nevada,County Supervisorial 5,County Supervisorial,2018-04-06
58094.0,20453.0,21166.0,2085.0,697.0,732.0,169.0,0.0,10114.0,2678.0,Nevada,US Congressional 1,US Congressional,2018-04-06
9784.0,4216.0,2068.0,376.0,104.0,104.0,18.0,0.0,2403.0,495.0,Nevada,US Congressional 4,US Congressional,2018-04-06
67878.0,24669.0,23234.0,2461.0,801.0,836.0,187.0,0.0,12517.0,3173.0,Nevada,State Senate 1,State Senate,2018-04-06
67878.0,24669.0,23234.0,2461.0,801.0,836.0,187.0,0.0,12517.0,3173.0,Nevada,State Assembly 1,State Assembly,2018-04-06
67878.0,24669.0,23234.0,2461.0,801.0,836.0,187.0,0.0,12517.0,3173.0,Nevada,State Board of Equalization 1,State Board of Equalization,2018-04-06
7519.0,2955.0,2275.0,273.0,79.0,94.0,33.0,0.0,1341.0,469.0,Nevada,Grass Valley,City,2018-04-06
2348.0,1241.0,408.0,59.0,49.0,25.0,11.0,0.0,407.0,148.0,Nevada,Nevada City,City,2018-04-06
9621.0,4165.0,2005.0,370.0,102.0,102.0,18.0,0.0,2371.0,488.0,Nevada,Truckee,City,2018-04-06
48390.0,16308.0,18546.0,1759.0,571.0,615.0,125.0,0.0,8398.0,2068.0,Nevada,Unincorporated Area,City,2018-04-06
219650.0,96706.0,57781.0,4551.0,690.0,1516.0,994.0,1.0,516.0,56895.0,Orange,County Supervisorial 1,County Supervisorial,2018-04-06
328714.0,100589.0,134601.0,9299.0,1118.0,3233.0,702.0,2.0,878.0,78292.0,Orange,County Supervisorial 2,County Supervisorial,2018-04-06
311584.0,98415.0,117560.0,7869.0,1050.0,2706.0,659.0,3.0,712.0,82610.0,Orange,County Supervisorial 3,County Supervisorial,2018-04-06
253381.0,102289.0,79780.0,6002.0,823.0,1874.0,756.0,3.0,531.0,61323.0,Orange,County Supervisorial 4,County Supervisorial,2018-04-06
346335.0,98744.0,148006.0,10416.0,1104.0,3236.0,606.0,1.0,779.0,83443.0,Orange,County Supervisorial 5,County Supervisorial,2018-04-06
7724.0,2862.0,2623.0,166.0,10.0,46.0,21.0,0.0,14.0,1982.0,Orange,US Congressional 38,US Congressional,2018-04-06
213296.0,71346.0,84071.0,5257.0,674.0,1661.0,464.0,0.0,470.0,49353.0,Orange,US Congressional 39,US Congressional,2018-04-06
393645.0,120964.0,152159.0,10423.0,1230.0,3435.0,716.0,4.0,834.0,103880.0,Orange,US Congressional 45,US Congressional,2018-04-06
238688.0,115691.0,55468.0,5094.0,830.0,1742.0,1017.0,4.0,543.0,58299.0,Orange,US Congressional 46,US Congressional,2018-04-06
128762.0,46205.0,44080.0,3083.0,389.0,913.0,469.0,0.0,351.0,33272.0,Orange,US Congressional 47,US Congressional,2018-04-06
382756.0,115047.0,155722.0,11098.0,1328.0,3847.0,854.0,2.0,977.0,93881.0,Orange,US Congressional 48,US Congressional,2018-04-06
94793.0,24628.0,43605.0,3016.0,324.0,921.0,176.0,0.0,227.0,21896.0,Orange,US Congressional 49,US Congressional,2018-04-06
308887.0,113368.0,109990.0,7409.0,941.0,2256.0,821.0,2.0,708.0,73392.0,Orange,State Senate 29,State Senate,2018-04-06
25162.0,11075.0,6955.0,530.0,74.0,158.0,74.0,0.0,46.0,6250.0,Orange,State Senate 32,State Senate,2018-04-06
347245.0,140526.0,106335.0,8015.0,1112.0,2603.0,1296.0,4.0,833.0,86521.0,Orange,State Senate 34,State Senate,2018-04-06
268197.0,73398.0,118439.0,8163.0,844.0,2506.0,454.0,1.0,591.0,63801.0,Orange,State Senate 36,State Senate,2018-04-06
510173.0,158376.0,196009.0,14020.0,1814.0,5042.0,1072.0,3.0,1238.0,132599.0,Orange,State Senate 37,State Senate,2018-04-06
115724.0,34195.0,51083.0,2974.0,317.0,889.0,220.0,0.0,259.0,25787.0,Orange,State Assembly 55,State Assembly,2018-04-06
198442.0,80642.0,61515.0,4508.0,631.0,1383.0,583.0,2.0,456.0,48722.0,Orange,State Assembly 65,State Assembly,2018-04-06
244418.0,75902.0,94759.0,6521.0,809.0,2289.0,564.0,2.0,581.0,62991.0,Orange,State Assembly 68,State Assembly,2018-04-06
144278.0,76047.0,27540.0,2785.0,517.0,1010.0,682.0,2.0,292.0,35403.0,Orange,State Assembly 69,State Assembly,2018-04-06
225678.0,74869.0,84399.0,5762.0,673.0,1760.0,713.0,2.0,588.0,56912.0,Orange,State Assembly 72,State Assembly,2018-04-06
268197.0,73398.0,118439.0,8163.0,844.0,2506.0,454.0,1.0,591.0,63801.0,Orange,State Assembly 73,State Assembly,2018-04-06
262927.0,81690.0,99993.0,7424.0,994.0,2728.0,501.0,1.0,649.0,68947.0,Orange,State Assembly 74,State Assembly,2018-04-06
1459664.0,496743.0,537728.0,38137.0,4785.0,12565.0,3717.0,10.0,3416.0,362563.0,Orange,State Board of Equalization 4,State Board of Equalization,2018-04-06
25848.0,8221.0,9164.0,812.0,95.0,259.0,44.0,0.0,51.0,7202.0,Orange,Aliso Viejo,City,2018-04-06
131850.0,55203.0,39575.0,3136.0,405.0,974.0,440.0,3.0,280.0,31834.0,Orange,Anaheim,City,2018-04-06
23026.0,6927.0,9834.0,604.0,54.0,168.0,36.0,0.0,43.0,5360.0,Orange,Brea,City,2018-04-06
33930.0,14136.0,9942.0,730.0,104.0,209.0,101.0,0.0,64.0,8644.0,Orange,Buena Park,City,2018-04-06
50942.0,16546.0,17740.0,1667.0,249.0,755.0,144.0,0.0,152.0,13689.0,Orange,Costa Mesa,City,2018-04-06
24518.0,8428.0,8907.0,619.0,69.0,156.0,48.0,0.0,84.0,6207.0,Orange,Cypress,City,2018-04-06
20632.0,5553.0,9248.0,654.0,80.0,200.0,34.0,0.0,61.0,4802.0,Orange,Dana Point,City,2018-04-06
31009.0,9213.0,12903.0,768.0,89.0,265.0,72.0,1.0,84.0,7614.0,Orange,Fountain Valley,City,2018-04-06
64027.0,23762.0,22275.0,1538.0,256.0,533.0,152.0,0.0,145.0,15366.0,Orange,Fullerton,City,2018-04-06
67854.0,25886.0,21185.0,1499.0,197.0,466.0,293.0,0.0,183.0,18145.0,Orange,Garden Grove,City,2018-04-06
111268.0,32408.0,47395.0,3379.0,415.0,1143.0,224.0,1.0,320.0,25983.0,Orange,Huntington Beach,City,2018-04-06
115345.0,40837.0,31818.0,2679.0,408.0,889.0,228.0,2.0,206.0,38278.0,Orange,Irvine,City,2018-04-06
24504.0,9580.0,8130.0,665.0,82.0,191.0,69.0,0.0,56.0,5731.0,Orange,La Habra,City,2018-04-06
7724.0,2862.0,2623.0,166.0,10.0,46.0,21.0,0.0,14.0,1982.0,Orange,La Palma,City,2018-04-06
15884.0,6049.0,5165.0,457.0,93.0,185.0,36.0,0.0,54.0,3845.0,Orange,Laguna Beach,City,2018-04-06
16931.0,4965.0,6967.0,487.0,50.0,154.0,27.0,0.0,40.0,4241.0,Orange,Laguna Hills,City,2018-04-06
37703.0,10865.0,16167.0,1173.0,119.0,360.0,73.0,0.0,69.0,8877.0,Orange,Laguna Niguel,City,2018-04-06
13323.0,4886.0,5083.0,362.0,23.0,56.0,11.0,0.0,23.0,2879.0,Orange,Laguna Woods,City,2018-04-06
41940.0,12404.0,17043.0,1260.0,137.0,442.0,91.0,0.0,101.0,10462.0,Orange,Lake Forest,City,2018-04-06
5819.0,1954.0,2247.0,176.0,21.0,50.0,16.0,0.0,19.0,1336.0,Orange,Los Alamitos,City,2018-04-06
56059.0,15799.0,24697.0,1630.0,154.0,476.0,96.0,1.0,134.0,13072.0,Orange,Mission Viejo,City,2018-04-06
53086.0,11543.0,27527.0,1449.0,128.0,522.0,69.0,0.0,107.0,11741.0,Orange,Newport Beach,City,2018-04-06
64254.0,20834.0,25577.0,1810.0,231.0,631.0,169.0,0.0,180.0,14822.0,Orange,Orange,City,2018-04-06
25271.0,7927.0,10383.0,658.0,76.0,217.0,59.0,0.0,63.0,5888.0,Orange,Placentia,City,2018-04-06
26483.0,7041.0,11785.0,774.0,78.0,239.0,39.0,0.0,54.0,6473.0,Orange,Rancho Santa Margarita,City,2018-04-06
37013.0,9172.0,17574.0,1265.0,138.0,395.0,68.0,0.0,91.0,8310.0,Orange,San Clemente,City,2018-04-06
18570.0,5293.0,8325.0,559.0,78.0,148.0,45.0,0.0,38.0,4084.0,Orange,San Juan Capistrano,City,2018-04-06
98540.0,53749.0,17658.0,1726.0,357.0,660.0,476.0,1.0,201.0,23712.0,Orange,Santa Ana,City,2018-04-06
16578.0,5688.0,6970.0,459.0,52.0,118.0,20.0,0.0,31.0,3240.0,Orange,Seal Beach,City,2018-04-06
13515.0,6234.0,3424.0,278.0,37.0,98.0,64.0,0.0,34.0,3346.0,Orange,Stanton,City,2018-04-06
32946.0,11691.0,10344.0,861.0,123.0,303.0,106.0,1.0,65.0,9452.0,Orange,Tustin,City,2018-04-06
4049.0,797.0,2376.0,89.0,9.0,29.0,0.0,0.0,4.0,745.0,Orange,Villa Park,City,2018-04-06
39649.0,12744.0,13873.0,1019.0,83.0,281.0,174.0,0.0,101.0,11374.0,Orange,Westminster,City,2018-04-06
40141.0,9018.0,21278.0,971.0,97.0,294.0,52.0,0.0,89.0,8342.0,Orange,Yorba Linda,City,2018-04-06
69433.0,18528.0,32526.0,1758.0,188.0,653.0,120.0,0.0,175.0,15485.0,Orange,Unincorporated Area,City,2018-04-06
47663.0,14543.0,19597.0,1359.0,151.0,713.0,102.0,83.0,167.0,10948.0,Placer,County Supervisorial 1,County Supervisorial,2018-04-06
43966.0,11993.0,20204.0,1312.0,137.0,705.0,60.0,73.0,188.0,9294.0,Placer,County Supervisorial 2,County Supervisorial,2018-04-06
42918.0,11400.0,19729.0,1243.0,163.0,829.0,73.0,72.0,173.0,9236.0,Placer,County Supervisorial 3,County Supervisorial,2018-04-06
