Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
523238.0,263515.0,137534.0,11125.0,3429.0,2110.0,1108.0,3026.0,101391.0,Contra Costa,State Board of Equalization 1,State Board of Equalization,2009-03-20
43187.0,24137.0,9091.0,1110.0,160.0,144.0,109.0,187.0,8249.0,Contra Costa,Antioch,City,2009-03-20
23923.0,10397.0,8215.0,592.0,63.0,78.0,26.0,85.0,4467.0,Contra Costa,Brentwood,City,2009-03-20
7279.0,2823.0,2952.0,170.0,30.0,21.0,6.0,42.0,1235.0,Contra Costa,Clayton,City,2009-03-20
56810.0,27836.0,15126.0,1450.0,393.0,285.0,136.0,358.0,11226.0,Contra Costa,Concord,City,2009-03-20
27299.0,9402.0,12109.0,482.0,87.0,123.0,20.0,148.0,4928.0,Contra Costa,Danville,City,2009-03-20
14244.0,9016.0,1483.0,159.0,297.0,64.0,44.0,61.0,3120.0,Contra Costa,El Cerrito,City,2009-03-20
12322.0,7385.0,1770.0,201.0,41.0,26.0,20.0,58.0,2821.0,Contra Costa,Hercules,City,2009-03-20
16475.0,7337.0,5461.0,314.0,129.0,63.0,15.0,126.0,3030.0,Contra Costa,Lafayette,City,2009-03-20
21570.0,10809.0,5499.0,551.0,203.0,142.0,54.0,173.0,4139.0,Contra Costa,Martinez,City,2009-03-20
10469.0,4183.0,3791.0,144.0,54.0,57.0,7.0,70.0,2163.0,Contra Costa,Moraga,City,2009-03-20
13973.0,7058.0,3670.0,407.0,47.0,43.0,30.0,62.0,2656.0,Contra Costa,Oakley,City,2009-03-20
12893.0,5811.0,4274.0,206.0,70.0,64.0,6.0,89.0,2373.0,Contra Costa,Orinda,City,2009-03-20
9896.0,5858.0,1799.0,197.0,69.0,31.0,29.0,53.0,1860.0,Contra Costa,Pinole,City,2009-03-20
23888.0,15045.0,3403.0,511.0,70.0,88.0,99.0,120.0,4552.0,Contra Costa,Pittsburg,City,2009-03-20
19329.0,9306.0,5107.0,449.0,189.0,95.0,46.0,148.0,3989.0,Contra Costa,Pleasant Hill,City,2009-03-20
41651.0,29425.0,3299.0,677.0,455.0,105.0,168.0,231.0,7291.0,Contra Costa,Richmond,City,2009-03-20
8150.0,5558.0,677.0,150.0,64.0,23.0,46.0,49.0,1583.0,Contra Costa,San Pablo,City,2009-03-20
33674.0,13270.0,11002.0,705.0,115.0,137.0,30.0,149.0,8266.0,Contra Costa,San Ramon,City,2009-03-20
42164.0,18899.0,13838.0,777.0,275.0,169.0,49.0,285.0,7872.0,Contra Costa,Walnut Creek,City,2009-03-20
84042.0,39960.0,24968.0,1873.0,618.0,352.0,168.0,532.0,15571.0,Contra Costa,Unincorporated Area,City,2009-03-20
1931.0,772.0,619.0,70.0,18.0,13.0,8.0,24.0,407.0,Del Norte,County Supervisorial 1,County Supervisorial,2009-03-20
2160.0,838.0,702.0,83.0,18.0,11.0,11.0,26.0,471.0,Del Norte,County Supervisorial 2,County Supervisorial,2009-03-20
2903.0,1083.0,1160.0,86.0,19.0,16.0,6.0,20.0,513.0,Del Norte,County Supervisorial 3,County Supervisorial,2009-03-20
2918.0,963.0,1309.0,90.0,11.0,12.0,9.0,23.0,501.0,Del Norte,County Supervisorial 4,County Supervisorial,2009-03-20
2734.0,1092.0,992.0,93.0,28.0,18.0,7.0,28.0,476.0,Del Norte,County Supervisorial 5,County Supervisorial,2009-03-20
12646.0,4748.0,4782.0,422.0,94.0,70.0,41.0,121.0,2368.0,Del Norte,US Congressional 1,US Congressional,2009-03-20
12646.0,4748.0,4782.0,422.0,94.0,70.0,41.0,121.0,2368.0,Del Norte,State Senate 4,State Senate,2009-03-20
12646.0,4748.0,4782.0,422.0,94.0,70.0,41.0,121.0,2368.0,Del Norte,State Assembly 1,State Assembly,2009-03-20
12646.0,4748.0,4782.0,422.0,94.0,70.0,41.0,121.0,2368.0,Del Norte,State Board of Equalization 1,State Board of Equalization,2009-03-20
1700.0,709.0,503.0,60.0,11.0,8.0,11.0,20.0,378.0,Del Norte,Crescent City,City,2009-03-20
10946.0,4039.0,4279.0,362.0,83.0,62.0,30.0,101.0,1990.0,Del Norte,Unincorporated Area,City,2009-03-20
23304.0,6355.0,12012.0,566.0,86.0,136.0,33.0,164.0,3952.0,El Dorado,County Supervisorial 1,County Supervisorial,2009-03-20
27304.0,8089.0,12987.0,796.0,174.0,186.0,49.0,193.0,4830.0,El Dorado,County Supervisorial 2,County Supervisorial,2009-03-20
19202.0,6442.0,8328.0,602.0,191.0,109.0,62.0,124.0,3344.0,El Dorado,County Supervisorial 3,County Supervisorial,2009-03-20
23332.0,6707.0,11544.0,660.0,168.0,148.0,29.0,170.0,3906.0,El Dorado,County Supervisorial 4,County Supervisorial,2009-03-20
15566.0,6205.0,3953.0,567.0,276.0,134.0,85.0,172.0,4174.0,El Dorado,County Supervisorial 5,County Supervisorial,2009-03-20
108708.0,33798.0,48824.0,3191.0,895.0,713.0,258.0,823.0,20206.0,El Dorado,US Congressional 4,US Congressional,2009-03-20
108708.0,33798.0,48824.0,3191.0,895.0,713.0,258.0,823.0,20206.0,El Dorado,State Senate 1,State Senate,2009-03-20
83344.0,26962.0,35725.0,2625.0,808.0,581.0,241.0,653.0,15749.0,El Dorado,State Assembly 4,State Assembly,2009-03-20
25364.0,6836.0,13099.0,566.0,87.0,132.0,17.0,170.0,4457.0,El Dorado,State Assembly 10,State Assembly,2009-03-20
108708.0,33798.0,48824.0,3191.0,895.0,713.0,258.0,823.0,20206.0,El Dorado,State Board of Equalization 2,State Board of Equalization,2009-03-20
5295.0,1939.0,2008.0,172.0,72.0,31.0,17.0,39.0,1017.0,El Dorado,Placerville,City,2009-03-20
9408.0,3842.0,2232.0,370.0,171.0,83.0,63.0,99.0,2548.0,El Dorado,South Lake Tahoe,City,2009-03-20
94005.0,28017.0,44584.0,2649.0,652.0,599.0,178.0,685.0,16641.0,El Dorado,Unincorporated Area,City,2009-03-20
68108.0,32706.0,23391.0,1413.0,219.0,227.0,180.0,2344.0,7628.0,Fresno,County Supervisorial 1,County Supervisorial,2009-03-20
97883.0,33780.0,47378.0,1951.0,506.0,389.0,145.0,2785.0,10949.0,Fresno,County Supervisorial 2,County Supervisorial,2009-03-20
53396.0,27313.0,16466.0,1048.0,320.0,184.0,174.0,1920.0,5971.0,Fresno,County Supervisorial 3,County Supervisorial,2009-03-20
59642.0,25638.0,24190.0,1134.0,141.0,174.0,152.0,1862.0,6351.0,Fresno,County Supervisorial 4,County Supervisorial,2009-03-20
102013.0,33660.0,50071.0,2411.0,369.0,408.0,183.0,3002.0,11909.0,Fresno,County Supervisorial 5,County Supervisorial,2009-03-20
1444.0,477.0,764.0,25.0,6.0,5.0,2.0,39.0,126.0,Fresno,US Congressional 18,US Congressional,2009-03-20
129334.0,49928.0,56631.0,2693.0,688.0,508.0,222.0,3880.0,14784.0,Fresno,US Congressional 19,US Congressional,2009-03-20
94938.0,49628.0,29225.0,1762.0,336.0,298.0,329.0,3382.0,9978.0,Fresno,US Congressional 20,US Congressional,2009-03-20
155326.0,53064.0,74876.0,3477.0,525.0,571.0,281.0,4612.0,17920.0,Fresno,US Congressional 21,US Congressional,2009-03-20
254231.0,88132.0,121440.0,5488.0,1129.0,982.0,426.0,7422.0,29212.0,Fresno,State Senate 14,State Senate,2009-03-20
126811.0,64965.0,40056.0,2469.0,426.0,400.0,408.0,4491.0,13596.0,Fresno,State Senate 16,State Senate,2009-03-20
216121.0,74417.0,103732.0,4697.0,921.0,848.0,346.0,6368.0,24792.0,Fresno,State Assembly 29,State Assembly,2009-03-20
16776.0,5802.0,7940.0,405.0,39.0,69.0,42.0,519.0,1960.0,Fresno,State Assembly 30,State Assembly,2009-03-20
148145.0,72878.0,49824.0,2855.0,595.0,465.0,446.0,5026.0,16056.0,Fresno,State Assembly 31,State Assembly,2009-03-20
381042.0,153097.0,161496.0,7957.0,1555.0,1382.0,834.0,11913.0,42808.0,Fresno,State Board of Equalization 2,State Board of Equalization,2009-03-20
48951.0,14797.0,25389.0,1152.0,146.0,170.0,80.0,1447.0,5770.0,Fresno,Clovis,City,2009-03-20
4302.0,1665.0,1639.0,132.0,9.0,21.0,12.0,178.0,646.0,Fresno,Coalinga,City,2009-03-20
1806.0,1006.0,486.0,33.0,3.0,8.0,9.0,67.0,194.0,Fresno,Firebaugh,City,2009-03-20
2153.0,1003.0,817.0,28.0,5.0,7.0,10.0,54.0,229.0,Fresno,Fowler,City,2009-03-20
202007.0,87198.0,78199.0,4198.0,973.0,741.0,469.0,6673.0,23556.0,Fresno,Fresno,City,2009-03-20
942.0,644.0,135.0,18.0,1.0,2.0,4.0,51.0,87.0,Fresno,Huron,City,2009-03-20
4243.0,2007.0,1447.0,102.0,6.0,14.0,8.0,161.0,498.0,Fresno,Kerman,City,2009-03-20
5761.0,1506.0,3350.0,120.0,16.0,15.0,8.0,126.0,620.0,Fresno,Kingsburg,City,2009-03-20
1824.0,1265.0,325.0,25.0,3.0,8.0,4.0,57.0,137.0,Fresno,Mendota,City,2009-03-20
2087.0,1337.0,403.0,34.0,2.0,1.0,8.0,77.0,225.0,Fresno,Orange Cove,City,2009-03-20
3179.0,1977.0,672.0,33.0,8.0,8.0,18.0,158.0,305.0,Fresno,Parlier,City,2009-03-20
8002.0,3140.0,3502.0,132.0,29.0,28.0,21.0,227.0,923.0,Fresno,Reedley,City,2009-03-20
574.0,348.0,116.0,13.0,0.0,2.0,6.0,26.0,63.0,Fresno,San Joaquin,City,2009-03-20
8518.0,4324.0,2821.0,139.0,24.0,25.0,25.0,264.0,896.0,Fresno,Sanger,City,2009-03-20
7892.0,3779.0,2923.0,147.0,11.0,13.0,15.0,225.0,779.0,Fresno,Selma,City,2009-03-20
78801.0,27101.0,39272.0,1651.0,319.0,319.0,137.0,2122.0,7880.0,Fresno,Unincorporated Area,City,2009-03-20
2728.0,853.0,1235.0,97.0,11.0,13.0,11.0,7.0,501.0,Glenn,County Supervisorial 1,County Supervisorial,2009-03-20
2418.0,782.0,1077.0,81.0,11.0,5.0,3.0,7.0,452.0,Glenn,County Supervisorial 2,County Supervisorial,2009-03-20
2838.0,815.0,1483.0,104.0,8.0,10.0,11.0,5.0,402.0,Glenn,County Supervisorial 3,County Supervisorial,2009-03-20
2254.0,765.0,963.0,83.0,4.0,9.0,10.0,7.0,413.0,Glenn,County Supervisorial 4,County Supervisorial,2009-03-20
2121.0,793.0,909.0,60.0,9.0,5.0,6.0,3.0,336.0,Glenn,County Supervisorial 5,County Supervisorial,2009-03-20
12359.0,4008.0,5667.0,425.0,43.0,42.0,41.0,29.0,2104.0,Glenn,US Congressional 2,US Congressional,2009-03-20
12359.0,4008.0,5667.0,425.0,43.0,42.0,41.0,29.0,2104.0,Glenn,State Senate 4,State Senate,2009-03-20
12359.0,4008.0,5667.0,425.0,43.0,42.0,41.0,29.0,2104.0,Glenn,State Assembly 2,State Assembly,2009-03-20
12359.0,4008.0,5667.0,425.0,43.0,42.0,41.0,29.0,2104.0,Glenn,State Board of Equalization 2,State Board of Equalization,2009-03-20
2810.0,947.0,1195.0,94.0,14.0,5.0,6.0,8.0,541.0,Glenn,Orland,City,2009-03-20
2576.0,871.0,1093.0,94.0,5.0,10.0,12.0,7.0,484.0,Glenn,Willows,City,2009-03-20
6973.0,2190.0,3379.0,237.0,24.0,27.0,23.0,14.0,1079.0,Glenn,Unincorporated Area,City,2009-03-20
15323.0,6068.0,5610.0,400.0,328.0,106.0,28.0,43.0,2740.0,Humboldt,County Supervisorial 1,County Supervisorial,2009-03-20
16345.0,6520.0,5279.0,551.0,512.0,129.0,58.0,38.0,3258.0,Humboldt,County Supervisorial 2,County Supervisorial,2009-03-20
17116.0,8061.0,2879.0,393.0,1123.0,152.0,60.0,42.0,4406.0,Humboldt,County Supervisorial 3,County Supervisorial,2009-03-20
13034.0,5822.0,3370.0,375.0,467.0,131.0,53.0,38.0,2778.0,Humboldt,County Supervisorial 4,County Supervisorial,2009-03-20
16708.0,7530.0,4316.0,517.0,639.0,115.0,59.0,54.0,3478.0,Humboldt,County Supervisorial 5,County Supervisorial,2009-03-20
78526.0,34001.0,21454.0,2236.0,3069.0,633.0,258.0,215.0,16660.0,Humboldt,US Congressional 1,US Congressional,2009-03-20
78526.0,34001.0,21454.0,2236.0,3069.0,633.0,258.0,215.0,16660.0,Humboldt,State Senate 2,State Senate,2009-03-20
78526.0,34001.0,21454.0,2236.0,3069.0,633.0,258.0,215.0,16660.0,Humboldt,State Assembly 1,State Assembly,2009-03-20
78526.0,34001.0,21454.0,2236.0,3069.0,633.0,258.0,215.0,16660.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2009-03-20
11212.0,5415.0,1302.0,277.0,801.0,107.0,43.0,24.0,3243.0,Humboldt,Arcata,City,2009-03-20
809.0,365.0,179.0,29.0,50.0,7.0,2.0,6.0,171.0,Humboldt,Blue Lake,City,2009-03-20
14466.0,6400.0,3989.0,393.0,484.0,139.0,54.0,42.0,2965.0,Humboldt,Eureka,City,2009-03-20
944.0,379.0,374.0,26.0,13.0,3.0,1.0,1.0,147.0,Humboldt,Ferndale,City,2009-03-20
6297.0,2262.0,2543.0,213.0,54.0,47.0,20.0,15.0,1143.0,Humboldt,Fortuna,City,2009-03-20
