Total_Registered,Democratic,Republican,American_Independent,Americans_Elect,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
26571.0,15161.0,4244.0,556.0,5.0,221.0,124.0,73.0,1327.0,4860.0,Los Angeles,Culver City,City,2012-10-22
31949.0,10997.0,10193.0,696.0,2.0,132.0,136.0,101.0,1455.0,8237.0,Los Angeles,Diamond Bar,City,2012-10-22
52254.0,26075.0,13724.0,1156.0,31.0,156.0,245.0,303.0,1970.0,8594.0,Los Angeles,Downey,City,2012-10-22
11737.0,5584.0,3135.0,266.0,1.0,50.0,56.0,52.0,420.0,2173.0,Los Angeles,Duarte,City,2012-10-22
35438.0,18015.0,6108.0,772.0,20.0,119.0,145.0,269.0,1679.0,8311.0,Los Angeles,El Monte,City,2012-10-22
11170.0,3726.0,4197.0,314.0,1.0,68.0,100.0,33.0,581.0,2150.0,Los Angeles,El Segundo,City,2012-10-22
29984.0,18844.0,4651.0,525.0,5.0,98.0,94.0,145.0,1056.0,4566.0,Los Angeles,Gardena,City,2012-10-22
95364.0,38787.0,26487.0,2145.0,14.0,455.0,505.0,395.0,4695.0,21881.0,Los Angeles,Glendale,City,2012-10-22
31338.0,9426.0,14479.0,867.0,0.0,144.0,214.0,110.0,1022.0,5076.0,Los Angeles,Glendora,City,2012-10-22
4499.0,2426.0,765.0,99.0,2.0,13.0,25.0,38.0,191.0,940.0,Los Angeles,Hawaiian Gardens,City,2012-10-22
35082.0,21583.0,4766.0,707.0,10.0,127.0,145.0,188.0,1706.0,5850.0,Los Angeles,Hawthorne,City,2012-10-22
13209.0,4688.0,4330.0,344.0,2.0,73.0,125.0,23.0,819.0,2805.0,Los Angeles,Hermosa Beach,City,2012-10-22
1383.0,538.0,530.0,33.0,0.0,4.0,5.0,5.0,52.0,216.0,Los Angeles,Hidden Hills,City,2012-10-22
16331.0,10448.0,1813.0,279.0,8.0,43.0,72.0,149.0,677.0,2842.0,Los Angeles,Huntington Park,City,2012-10-22
99.0,27.0,52.0,5.0,0.0,0.0,1.0,0.0,4.0,10.0,Los Angeles,Industry,City,2012-10-22
53421.0,39564.0,3319.0,899.0,18.0,150.0,147.0,265.0,2080.0,6979.0,Los Angeles,Inglewood,City,2012-10-22
922.0,576.0,142.0,28.0,0.0,3.0,4.0,9.0,20.0,140.0,Los Angeles,Irwindale,City,2012-10-22
14710.0,4412.0,6797.0,254.0,0.0,48.0,70.0,23.0,551.0,2555.0,Los Angeles,La Canada Flintridge,City,2012-10-22
3807.0,881.0,2041.0,95.0,0.0,12.0,28.0,9.0,121.0,620.0,Los Angeles,La Habra Heights,City,2012-10-22
27152.0,10387.0,10326.0,676.0,5.0,81.0,132.0,110.0,983.0,4452.0,Los Angeles,La Mirada,City,2012-10-22
15556.0,9105.0,2504.0,306.0,10.0,50.0,70.0,115.0,629.0,2767.0,Los Angeles,La Puente,City,2012-10-22
20519.0,7052.0,8877.0,548.0,1.0,81.0,120.0,56.0,698.0,3086.0,Los Angeles,La Verne,City,2012-10-22
47798.0,21231.0,14859.0,1257.0,5.0,199.0,278.0,196.0,1861.0,7912.0,Los Angeles,Lakewood,City,2012-10-22
68265.0,27083.0,24459.0,2701.0,15.0,198.0,348.0,241.0,3324.0,9896.0,Los Angeles,Lancaster,City,2012-10-22
12990.0,6998.0,2344.0,323.0,8.0,45.0,72.0,84.0,590.0,2526.0,Los Angeles,Lawndale,City,2012-10-22
11256.0,4711.0,3625.0,307.0,3.0,65.0,89.0,36.0,449.0,1971.0,Los Angeles,Lomita,City,2012-10-22
244266.0,125172.0,52309.0,6074.0,151.0,1536.0,1545.0,1227.0,14654.0,41598.0,Los Angeles,Long Beach,City,2012-10-22
1767669.0,992054.0,285953.0,37514.0,1547.0,10888.0,9452.0,9185.0,95155.0,325921.0,Los Angeles,Los Angeles,City,2012-10-22
23840.0,15859.0,2242.0,412.0,23.0,64.0,75.0,209.0,992.0,3964.0,Los Angeles,Lynwood,City,2012-10-22
9054.0,3838.0,2674.0,221.0,0.0,74.0,73.0,27.0,400.0,1747.0,Los Angeles,Malibu,City,2012-10-22
24769.0,8895.0,9411.0,574.0,1.0,91.0,165.0,34.0,1168.0,4430.0,Los Angeles,Manhattan Beach,City,2012-10-22
8236.0,5141.0,846.0,119.0,10.0,31.0,37.0,85.0,322.0,1645.0,Los Angeles,Maywood,City,2012-10-22
20520.0,8509.0,6644.0,488.0,2.0,123.0,137.0,87.0,861.0,3669.0,Los Angeles,Monrovia,City,2012-10-22
29036.0,17139.0,4880.0,525.0,33.0,121.0,111.0,250.0,1052.0,4925.0,Los Angeles,Montebello,City,2012-10-22
27453.0,12272.0,5260.0,428.0,3.0,104.0,83.0,185.0,1208.0,7910.0,Los Angeles,Monterey Park,City,2012-10-22
46654.0,25319.0,9394.0,969.0,18.0,151.0,188.0,345.0,1867.0,8403.0,Los Angeles,Norwalk,City,2012-10-22
65861.0,29173.0,20390.0,2270.0,15.0,197.0,346.0,246.0,3056.0,10168.0,Los Angeles,Palmdale,City,2012-10-22
10248.0,2601.0,5304.0,204.0,0.0,26.0,50.0,9.0,360.0,1694.0,Los Angeles,Palos Verdes Estates,City,2012-10-22
19293.0,11806.0,2643.0,376.0,15.0,46.0,79.0,165.0,867.0,3296.0,Los Angeles,Paramount,City,2012-10-22
78103.0,38805.0,18246.0,1591.0,4.0,545.0,440.0,317.0,4105.0,14050.0,Los Angeles,Pasadena,City,2012-10-22
32020.0,19822.0,5094.0,556.0,46.0,103.0,120.0,235.0,1048.0,4996.0,Los Angeles,Pico Rivera,City,2012-10-22
57214.0,29901.0,11728.0,1278.0,11.0,254.0,272.0,464.0,3065.0,10241.0,Los Angeles,Pomona,City,2012-10-22
28600.0,9048.0,12264.0,570.0,2.0,102.0,156.0,45.0,1077.0,5336.0,Los Angeles,Rancho Palos Verdes,City,2012-10-22
43227.0,16459.0,13668.0,1138.0,7.0,269.0,344.0,93.0,2579.0,8670.0,Los Angeles,Redondo Beach,City,2012-10-22
1523.0,296.0,870.0,43.0,0.0,2.0,5.0,3.0,55.0,249.0,Los Angeles,Rolling Hills,City,2012-10-22
5937.0,1661.0,2983.0,108.0,0.0,20.0,42.0,12.0,182.0,929.0,Los Angeles,Rolling Hills Estates,City,2012-10-22
20361.0,9198.0,3573.0,457.0,2.0,69.0,98.0,201.0,917.0,5846.0,Los Angeles,Rosemead,City,2012-10-22
21250.0,7247.0,8920.0,608.0,1.0,71.0,118.0,56.0,786.0,3443.0,Los Angeles,San Dimas,City,2012-10-22
8935.0,5447.0,1121.0,173.0,26.0,40.0,43.0,51.0,454.0,1580.0,Los Angeles,San Fernando,City,2012-10-22
16307.0,6787.0,3743.0,297.0,0.0,52.0,64.0,108.0,822.0,4434.0,Los Angeles,San Gabriel,City,2012-10-22
8873.0,2005.0,3747.0,125.0,0.0,18.0,35.0,10.0,352.0,2581.0,Los Angeles,San Marino,City,2012-10-22
97642.0,32385.0,40688.0,3000.0,20.0,345.0,623.0,172.0,4122.0,16287.0,Los Angeles,Santa Clarita,City,2012-10-22
9352.0,5368.0,1945.0,192.0,8.0,31.0,37.0,45.0,277.0,1449.0,Los Angeles,Santa Fe Springs,City,2012-10-22
63588.0,34283.0,9826.0,1357.0,5.0,659.0,426.0,212.0,4162.0,12658.0,Los Angeles,Santa Monica,City,2012-10-22
8172.0,3113.0,3030.0,206.0,0.0,63.0,69.0,18.0,300.0,1373.0,Los Angeles,Sierra Madre,City,2012-10-22
5923.0,3016.0,1297.0,170.0,2.0,26.0,42.0,15.0,295.0,1060.0,Los Angeles,Signal Hill,City,2012-10-22
7089.0,4109.0,958.0,132.0,1.0,19.0,21.0,51.0,255.0,1543.0,Los Angeles,South El Monte,City,2012-10-22
35043.0,21909.0,4440.0,602.0,14.0,133.0,137.0,319.0,1313.0,6176.0,Los Angeles,South Gate,City,2012-10-22
16336.0,7434.0,3973.0,348.0,1.0,130.0,79.0,43.0,870.0,3458.0,Los Angeles,South Pasadena,City,2012-10-22
17707.0,6257.0,5070.0,375.0,2.0,75.0,65.0,65.0,834.0,4964.0,Los Angeles,Temple City,City,2012-10-22
82833.0,30748.0,29595.0,1879.0,12.0,365.0,496.0,278.0,3314.0,16146.0,Los Angeles,Torrance,City,2012-10-22
79.0,18.0,25.0,5.0,0.0,1.0,1.0,0.0,11.0,18.0,Los Angeles,Vernon,City,2012-10-22
18015.0,5998.0,5083.0,334.0,0.0,53.0,68.0,62.0,913.0,5504.0,Los Angeles,Walnut,City,2012-10-22
52983.0,24708.0,13852.0,1263.0,11.0,190.0,241.0,301.0,2238.0,10179.0,Los Angeles,West Covina,City,2012-10-22
25558.0,15498.0,2548.0,543.0,2.0,184.0,177.0,61.0,1621.0,4924.0,Los Angeles,West Hollywood,City,2012-10-22
6309.0,2021.0,2665.0,162.0,0.0,24.0,40.0,9.0,310.0,1078.0,Los Angeles,Westlake Village,City,2012-10-22
45242.0,19914.0,15115.0,1115.0,25.0,201.0,231.0,200.0,1662.0,6779.0,Los Angeles,Whittier,City,2012-10-22
494271.0,250529.0,116833.0,11086.0,172.0,1957.0,2296.0,2767.0,20776.0,87855.0,Los Angeles,Unincorporated Area,City,2012-10-22
11432.0,3666.0,5524.0,321.0,0.0,33.0,45.0,19.0,48.0,1776.0,Madera,County Supervisorial  1,County Supervisorial,2012-10-22
10144.0,3404.0,4543.0,320.0,0.0,26.0,56.0,28.0,38.0,1729.0,Madera,County Supervisorial  2,County Supervisorial,2012-10-22
10820.0,4296.0,4293.0,273.0,0.0,25.0,39.0,30.0,36.0,1828.0,Madera,County Supervisorial  3,County Supervisorial,2012-10-22
5139.0,2781.0,1204.0,132.0,0.0,6.0,13.0,21.0,8.0,974.0,Madera,County Supervisorial  4,County Supervisorial,2012-10-22
16244.0,4154.0,8588.0,577.0,0.0,111.0,112.0,29.0,73.0,2600.0,Madera,County Supervisorial  5,County Supervisorial,2012-10-22
16619.0,4241.0,8803.0,589.0,0.0,113.0,115.0,30.0,73.0,2655.0,Madera,US Congressional  4,US Congressional,2012-10-22
37160.0,14060.0,15349.0,1034.0,0.0,88.0,150.0,97.0,130.0,6252.0,Madera,US Congressional 16,US Congressional,2012-10-22
16619.0,4241.0,8803.0,589.0,0.0,113.0,115.0,30.0,73.0,2655.0,Madera,State Senate  8,State Senate,2012-10-22
37160.0,14060.0,15349.0,1034.0,0.0,88.0,150.0,97.0,130.0,6252.0,Madera,State Senate 12,State Senate,2012-10-22
53779.0,18301.0,24152.0,1623.0,0.0,201.0,265.0,127.0,203.0,8907.0,Madera,State Assembly  5,State Assembly,2012-10-22
53779.0,18301.0,24152.0,1623.0,0.0,201.0,265.0,127.0,203.0,8907.0,Madera,State Board of Equalization 1,State Board of Equalization,2012-10-22
4159.0,1284.0,1898.0,162.0,0.0,10.0,24.0,12.0,20.0,749.0,Madera,Chowchilla,City,2012-10-22
15732.0,7093.0,5320.0,411.0,0.0,31.0,45.0,48.0,45.0,2739.0,Madera,Madera,City,2012-10-22
33888.0,9924.0,16934.0,1050.0,0.0,160.0,196.0,67.0,138.0,5419.0,Madera,Unincorporated Area,City,2012-10-22
31943.0,17395.0,6206.0,615.0,0.0,408.0,176.0,58.0,81.0,7004.0,Marin,County Supervisorial  1,County Supervisorial,2012-10-22
34604.0,19904.0,5368.0,680.0,1.0,699.0,186.0,55.0,78.0,7633.0,Marin,County Supervisorial  2,County Supervisorial,2012-10-22
34770.0,19025.0,5896.0,660.0,1.0,332.0,175.0,44.0,91.0,8546.0,Marin,County Supervisorial  3,County Supervisorial,2012-10-22
24685.0,13784.0,4089.0,526.0,2.0,487.0,141.0,50.0,80.0,5526.0,Marin,County Supervisorial  4,County Supervisorial,2012-10-22
29023.0,14266.0,6899.0,787.0,0.0,299.0,162.0,46.0,80.0,6484.0,Marin,County Supervisorial  5,County Supervisorial,2012-10-22
155025.0,84374.0,28458.0,3268.0,4.0,2225.0,840.0,253.0,410.0,35193.0,Marin,US Congressional  2,US Congressional,2012-10-22
155025.0,84374.0,28458.0,3268.0,4.0,2225.0,840.0,253.0,410.0,35193.0,Marin,State Senate  2,State Senate,2012-10-22
155025.0,84374.0,28458.0,3268.0,4.0,2225.0,840.0,253.0,410.0,35193.0,Marin,State Assembly 10,State Assembly,2012-10-22
155025.0,84374.0,28458.0,3268.0,4.0,2225.0,840.0,253.0,410.0,35193.0,Marin,State Board of Equalization 2,State Board of Equalization,2012-10-22
1520.0,582.0,522.0,42.0,0.0,7.0,5.0,0.0,3.0,359.0,Marin,Belvedere,City,2012-10-22
6079.0,3390.0,1030.0,130.0,1.0,55.0,37.0,8.0,18.0,1410.0,Marin,Corte Madera,City,2012-10-22
5441.0,3496.0,391.0,93.0,0.0,257.0,29.0,18.0,12.0,1145.0,Marin,Fairfax,City,2012-10-22
8333.0,4572.0,1541.0,157.0,0.0,79.0,35.0,11.0,15.0,1923.0,Marin,Larkspur,City,2012-10-22
9907.0,6104.0,1227.0,162.0,1.0,103.0,51.0,13.0,17.0,2229.0,Marin,Mill Valley,City,2012-10-22
29765.0,14767.0,6994.0,834.0,0.0,296.0,161.0,44.0,82.0,6587.0,Marin,Novato,City,2012-10-22
1677.0,723.0,507.0,36.0,0.0,6.0,12.0,0.0,5.0,388.0,Marin,Ross,City,2012-10-22
8622.0,5361.0,994.0,170.0,0.0,204.0,52.0,17.0,18.0,1806.0,Marin,San Anselmo,City,2012-10-22
29638.0,16357.0,5332.0,558.0,1.0,418.0,162.0,60.0,74.0,6676.0,Marin,San Rafael,City,2012-10-22
5372.0,2811.0,846.0,118.0,0.0,65.0,34.0,6.0,20.0,1472.0,Marin,Sausalito,City,2012-10-22
6079.0,2800.0,1534.0,128.0,0.0,30.0,22.0,6.0,13.0,1546.0,Marin,Tiburon,City,2012-10-22
42592.0,23411.0,7540.0,840.0,1.0,705.0,240.0,70.0,133.0,9652.0,Marin,Unincorporated Area,City,2012-10-22
1999.0,804.0,602.0,76.0,1.0,51.0,16.0,5.0,38.0,406.0,Mariposa,County Supervisorial  1,County Supervisorial,2012-10-22
1812.0,470.0,801.0,116.0,0.0,11.0,19.0,1.0,23.0,371.0,Mariposa,County Supervisorial  2,County Supervisorial,2012-10-22
2326.0,611.0,1173.0,113.0,0.0,20.0,14.0,4.0,32.0,359.0,Mariposa,County Supervisorial  3,County Supervisorial,2012-10-22
2090.0,639.0,997.0,64.0,0.0,14.0,19.0,4.0,26.0,327.0,Mariposa,County Supervisorial  4,County Supervisorial,2012-10-22
2565.0,682.0,1268.0,95.0,0.0,23.0,30.0,12.0,34.0,421.0,Mariposa,County Supervisorial  5,County Supervisorial,2012-10-22
10792.0,3206.0,4841.0,464.0,1.0,119.0,98.0,26.0,153.0,1884.0,Mariposa,US Congressional  4,US Congressional,2012-10-22
10792.0,3206.0,4841.0,464.0,1.0,119.0,98.0,26.0,153.0,1884.0,Mariposa,State Senate  8,State Senate,2012-10-22
10792.0,3206.0,4841.0,464.0,1.0,119.0,98.0,26.0,153.0,1884.0,Mariposa,State Assembly  5,State Assembly,2012-10-22
10792.0,3206.0,4841.0,464.0,1.0,119.0,98.0,26.0,153.0,1884.0,Mariposa,State Board of Equalization 1,State Board of Equalization,2012-10-22
10792.0,3206.0,4841.0,464.0,1.0,119.0,98.0,26.0,153.0,1884.0,Mariposa,Unincorporated Area,City,2012-10-22
9881.0,3934.0,3037.0,331.0,0.0,275.0,81.0,46.0,35.0,2142.0,Mendocino,County Supervisorial  1,County Supervisorial,2012-10-22
8377.0,3942.0,1949.0,261.0,0.0,209.0,65.0,38.0,25.0,1888.0,Mendocino,County Supervisorial  2,County Supervisorial,2012-10-22
10577.0,4628.0,2114.0,439.0,1.0,515.0,89.0,95.0,74.0,2622.0,Mendocino,County Supervisorial  3,County Supervisorial,2012-10-22
9852.0,5046.0,1783.0,331.0,0.0,358.0,84.0,50.0,29.0,2171.0,Mendocino,County Supervisorial  4,County Supervisorial,2012-10-22
11078.0,5528.0,1946.0,328.0,0.0,537.0,113.0,64.0,35.0,2527.0,Mendocino,County Supervisorial  5,County Supervisorial,2012-10-22
49765.0,23078.0,10829.0,1690.0,1.0,1894.0,432.0,293.0,198.0,11350.0,Mendocino,US Congressional  2,US Congressional,2012-10-22
49765.0,23078.0,10829.0,1690.0,1.0,1894.0,432.0,293.0,198.0,11350.0,Mendocino,State Senate  2,State Senate,2012-10-22
49765.0,23078.0,10829.0,1690.0,1.0,1894.0,432.0,293.0,198.0,11350.0,Mendocino,State Assembly  2,State Assembly,2012-10-22
49765.0,23078.0,10829.0,1690.0,1.0,1894.0,432.0,293.0,198.0,11350.0,Mendocino,State Board of Equalization 2,State Board of Equalization,2012-10-22
3339.0,1698.0,594.0,130.0,0.0,103.0,32.0,18.0,13.0,751.0,Mendocino,Fort Bragg,City,2012-10-22
259.0,131.0,28.0,12.0,0.0,14.0,3.0,2.0,3.0,66.0,Mendocino,Point Arena,City,2012-10-22
7792.0,3667.0,1836.0,231.0,0.0,191.0,61.0,35.0,24.0,1747.0,Mendocino,Ukiah,City,2012-10-22
2585.0,1181.0,542.0,108.0,0.0,80.0,23.0,15.0,14.0,622.0,Mendocino,Willits,City,2012-10-22
35790.0,16401.0,7829.0,1209.0,1.0,1506.0,313.0,223.0,144.0,8164.0,Mendocino,Unincorporated Area,City,2012-10-22
15364.0,8295.0,3736.0,353.0,1.0,56.0,46.0,59.0,254.0,2564.0,Merced,County Supervisorial  1,County Supervisorial,2012-10-22
25992.0,10470.0,8928.0,822.0,1.0,254.0,124.0,77.0,557.0,4759.0,Merced,County Supervisorial  2,County Supervisorial,2012-10-22
21360.0,8174.0,7935.0,693.0,0.0,128.0,112.0,62.0,384.0,3872.0,Merced,County Supervisorial  3,County Supervisorial,2012-10-22
17610.0,6924.0,6776.0,516.0,0.0,62.0,98.0,53.0,213.0,2968.0,Merced,County Supervisorial  4,County Supervisorial,2012-10-22
18564.0,8584.0,5693.0,581.0,0.0,76.0,88.0,63.0,365.0,3114.0,Merced,County Supervisorial  5,County Supervisorial,2012-10-22
98890.0,42447.0,33068.0,2965.0,2.0,576.0,468.0,314.0,1773.0,17277.0,Merced,US Congressional 16,US Congressional,2012-10-22
98890.0,42447.0,33068.0,2965.0,2.0,576.0,468.0,314.0,1773.0,17277.0,Merced,State Senate 12,State Senate,2012-10-22
98890.0,42447.0,33068.0,2965.0,2.0,576.0,468.0,314.0,1773.0,17277.0,Merced,State Assembly 21,State Assembly,2012-10-22
98890.0,42447.0,33068.0,2965.0,2.0,576.0,468.0,314.0,1773.0,17277.0,Merced,State Board of Equalization 1,State Board of Equalization,2012-10-22
11399.0,4355.0,4302.0,363.0,0.0,65.0,56.0,31.0,168.0,2059.0,Merced,Atwater,City,2012-10-22
1902.0,825.0,679.0,79.0,0.0,6.0,5.0,14.0,19.0,275.0,Merced,Dos Palos,City,2012-10-22
2126.0,1007.0,654.0,63.0,0.0,3.0,14.0,7.0,25.0,353.0,Merced,Gustine,City,2012-10-22
4462.0,2719.0,718.0,85.0,0.0,12.0,9.0,20.0,88.0,811.0,Merced,Livingston,City,2012-10-22
13275.0,6404.0,3684.0,413.0,0.0,62.0,65.0,41.0,294.0,2312.0,Merced,Los Banos,City,2012-10-22
31965.0,14135.0,9773.0,1006.0,2.0,280.0,155.0,103.0,720.0,5791.0,Merced,Merced,City,2012-10-22
33761.0,13002.0,13258.0,956.0,0.0,148.0,164.0,98.0,459.0,5676.0,Merced,Unincorporated Area,City,2012-10-22
1115.0,290.0,551.0,52.0,0.0,6.0,15.0,1.0,1.0,199.0,Modoc,County Supervisorial  1,County Supervisorial,2012-10-22
1137.0,313.0,541.0,66.0,0.0,3.0,10.0,1.0,3.0,200.0,Modoc,County Supervisorial  2,County Supervisorial,2012-10-22
1106.0,300.0,511.0,47.0,0.0,6.0,6.0,2.0,2.0,232.0,Modoc,County Supervisorial  3,County Supervisorial,2012-10-22
1056.0,273.0,543.0,46.0,0.0,0.0,9.0,1.0,3.0,181.0,Modoc,County Supervisorial  4,County Supervisorial,2012-10-22
945.0,212.0,544.0,50.0,0.0,5.0,5.0,1.0,1.0,127.0,Modoc,County Supervisorial  5,County Supervisorial,2012-10-22
5359.0,1388.0,2690.0,261.0,0.0,20.0,45.0,6.0,10.0,939.0,Modoc,US Congressional  1,US Congressional,2012-10-22
5359.0,1388.0,2690.0,261.0,0.0,20.0,45.0,6.0,10.0,939.0,Modoc,State Senate  1,State Senate,2012-10-22
5359.0,1388.0,2690.0,261.0,0.0,20.0,45.0,6.0,10.0,939.0,Modoc,State Assembly  1,State Assembly,2012-10-22
5359.0,1388.0,2690.0,261.0,0.0,20.0,45.0,6.0,10.0,939.0,Modoc,State Board of Equalization 1,State Board of Equalization,2012-10-22
1548.0,480.0,660.0,86.0,0.0,6.0,11.0,3.0,1.0,301.0,Modoc,Alturas,City,2012-10-22
3811.0,908.0,2030.0,175.0,0.0,14.0,34.0,3.0,9.0,638.0,Modoc,Unincorporated Area,City,2012-10-22
712.0,261.0,178.0,21.0,0.0,12.0,7.0,2.0,0.0,231.0,Mono,County Supervisorial  1,County Supervisorial,2012-10-22
1534.0,516.0,610.0,76.0,0.0,9.0,9.0,3.0,0.0,311.0,Mono,County Supervisorial  2,County Supervisorial,2012-10-22
1396.0,445.0,482.0,57.0,0.0,19.0,5.0,6.0,2.0,380.0,Mono,County Supervisorial  3,County Supervisorial,2012-10-22
1331.0,372.0,612.0,56.0,0.0,5.0,10.0,5.0,1.0,270.0,Mono,County Supervisorial  4,County Supervisorial,2012-10-22
1010.0,370.0,299.0,30.0,0.0,15.0,11.0,3.0,1.0,281.0,Mono,County Supervisorial  5,County Supervisorial,2012-10-22
5983.0,1964.0,2181.0,240.0,0.0,60.0,42.0,19.0,4.0,1473.0,Mono,US Congressional  8,US Congressional,2012-10-22
5983.0,1964.0,2181.0,240.0,0.0,60.0,42.0,19.0,4.0,1473.0,Mono,State Senate  8,State Senate,2012-10-22
5983.0,1964.0,2181.0,240.0,0.0,60.0,42.0,19.0,4.0,1473.0,Mono,State Assembly  5,State Assembly,2012-10-22
5983.0,1964.0,2181.0,240.0,0.0,60.0,42.0,19.0,4.0,1473.0,Mono,State Board of Equalization 1,State Board of Equalization,2012-10-22
2942.0,1030.0,872.0,105.0,0.0,39.0,28.0,14.0,4.0,850.0,Mono,Mammoth Lakes,City,2012-10-22
3041.0,934.0,1309.0,135.0,0.0,21.0,14.0,5.0,0.0,623.0,Mono,Unincorporated Area,City,2012-10-22
20879.0,13821.0,2936.0,328.0,1.0,55.0,51.0,62.0,26.0,3599.0,Monterey,County Supervisorial  1,County Supervisorial,2012-10-22
35052.0,19300.0,7649.0,789.0,2.0,215.0,162.0,77.0,51.0,6807.0,Monterey,County Supervisorial  2,County Supervisorial,2012-10-22
22760.0,13551.0,4710.0,439.0,2.0,62.0,78.0,71.0,30.0,3817.0,Monterey,County Supervisorial  3,County Supervisorial,2012-10-22
34804.0,17401.0,8369.0,902.0,2.0,243.0,197.0,78.0,47.0,7565.0,Monterey,County Supervisorial  4,County Supervisorial,2012-10-22
52795.0,22125.0,16978.0,1369.0,1.0,547.0,331.0,86.0,87.0,11271.0,Monterey,County Supervisorial  5,County Supervisorial,2012-10-22
166290.0,86198.0,40642.0,3827.0,8.0,1122.0,819.0,374.0,241.0,33059.0,Monterey,US Congressional 20,US Congressional,2012-10-22
69050.0,42102.0,12943.0,1217.0,3.0,218.0,228.0,171.0,85.0,12083.0,Monterey,State Senate 12,State Senate,2012-10-22
97240.0,44096.0,27699.0,2610.0,5.0,904.0,591.0,203.0,156.0,20976.0,Monterey,State Senate 17,State Senate,2012-10-22
89526.0,41567.0,24496.0,2381.0,5.0,818.0,541.0,176.0,135.0,19407.0,Monterey,State Assembly 29,State Assembly,2012-10-22
76764.0,44631.0,16146.0,1446.0,3.0,304.0,278.0,198.0,106.0,13652.0,Monterey,State Assembly 30,State Assembly,2012-10-22
166290.0,86198.0,40642.0,3827.0,8.0,1122.0,819.0,374.0,241.0,33059.0,Monterey,State Board of Equalization 2,State Board of Equalization,2012-10-22
2789.0,1127.0,945.0,92.0,0.0,27.0,22.0,6.0,7.0,563.0,Monterey,Carmel-by-the-Sea,City,2012-10-22
1118.0,542.0,293.0,30.0,0.0,2.0,5.0,1.0,4.0,241.0,Monterey,Del Rey Oaks,City,2012-10-22
2736.0,1845.0,384.0,56.0,0.0,3.0,8.0,9.0,10.0,421.0,Monterey,Gonzales,City,2012-10-22
4145.0,2933.0,481.0,55.0,1.0,5.0,8.0,11.0,4.0,647.0,Monterey,Greenfield,City,2012-10-22
2701.0,1581.0,622.0,43.0,1.0,1.0,9.0,10.0,4.0,430.0,Monterey,King City,City,2012-10-22
8950.0,4318.0,1977.0,269.0,1.0,68.0,45.0,28.0,10.0,2234.0,Monterey,Marina,City,2012-10-22
13706.0,6510.0,3415.0,333.0,1.0,135.0,94.0,29.0,23.0,3166.0,Monterey,Monterey,City,2012-10-22
9547.0,4709.0,2255.0,255.0,0.0,127.0,65.0,14.0,17.0,2105.0,Monterey,Pacific Grove,City,2012-10-22
49933.0,30126.0,9517.0,868.0,1.0,170.0,164.0,117.0,61.0,8909.0,Monterey,Salinas,City,2012-10-22
143.0,52.0,37.0,9.0,0.0,3.0,1.0,0.0,0.0,41.0,Monterey,Sand City,City,2012-10-22
11453.0,6215.0,2178.0,278.0,1.0,83.0,74.0,27.0,14.0,2583.0,Monterey,Seaside,City,2012-10-22
4923.0,3350.0,560.0,69.0,0.0,19.0,22.0,15.0,4.0,884.0,Monterey,Soledad,City,2012-10-22
54146.0,22890.0,17978.0,1470.0,2.0,479.0,302.0,107.0,83.0,10835.0,Monterey,Unincorporated Area,City,2012-10-22
12892.0,6229.0,3222.0,380.0,0.0,200.0,88.0,40.0,75.0,2658.0,Napa,County Supervisorial  1,County Supervisorial,2012-10-22
15506.0,7192.0,4517.0,439.0,1.0,151.0,88.0,49.0,69.0,3000.0,Napa,County Supervisorial  2,County Supervisorial,2012-10-22
15889.0,6846.0,4678.0,494.0,0.0,172.0,101.0,42.0,92.0,3464.0,Napa,County Supervisorial  3,County Supervisorial,2012-10-22
13996.0,6300.0,3972.0,458.0,1.0,169.0,93.0,49.0,67.0,2887.0,Napa,County Supervisorial  4,County Supervisorial,2012-10-22
14309.0,7150.0,3124.0,417.0,1.0,124.0,59.0,28.0,72.0,3334.0,Napa,County Supervisorial  5,County Supervisorial,2012-10-22
72592.0,33717.0,19513.0,2188.0,3.0,816.0,429.0,208.0,375.0,15343.0,Napa,US Congressional  5,US Congressional,2012-10-22
72592.0,33717.0,19513.0,2188.0,3.0,816.0,429.0,208.0,375.0,15343.0,Napa,State Senate  3,State Senate,2012-10-22
72592.0,33717.0,19513.0,2188.0,3.0,816.0,429.0,208.0,375.0,15343.0,Napa,State Assembly  4,State Assembly,2012-10-22
72592.0,33717.0,19513.0,2188.0,3.0,816.0,429.0,208.0,375.0,15343.0,Napa,State Board of Equalization 2,State Board of Equalization,2012-10-22
9291.0,4829.0,1683.0,269.0,1.0,49.0,29.0,20.0,52.0,2359.0,Napa,American Canyon,City,2012-10-22
2298.0,1191.0,499.0,90.0,0.0,21.0,9.0,7.0,10.0,471.0,Napa,Calistoga,City,2012-10-22
39394.0,18857.0,10341.0,1177.0,2.0,495.0,229.0,125.0,193.0,7975.0,Napa,Napa,City,2012-10-22
3368.0,1577.0,905.0,64.0,0.0,24.0,19.0,6.0,22.0,751.0,Napa,St. Helena,City,2012-10-22
2047.0,961.0,547.0,81.0,0.0,21.0,8.0,4.0,11.0,414.0,Napa,Yountville,City,2012-10-22
16194.0,6302.0,5538.0,507.0,0.0,206.0,135.0,46.0,87.0,3373.0,Napa,Unincorporated Area,City,2012-10-22
