Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Reform,Miscellaneous,Declined_to_State,county,district,district_type,date
17026.0,7461.0,3222.0,305.0,2529.0,195.0,20.0,36.0,113.0,3145.0,Humboldt,County Supervisorial 3,County Supervisorial,2002-10-07
13164.0,6065.0,3749.0,333.0,646.0,131.0,18.0,54.0,97.0,2071.0,Humboldt,County Supervisorial 4,County Supervisorial,2002-10-07
15580.0,7033.0,4452.0,410.0,976.0,150.0,14.0,38.0,101.0,2406.0,Humboldt,County Supervisorial 5,County Supervisorial,2002-10-07
75804.0,32884.0,22590.0,1792.0,5274.0,736.0,73.0,222.0,455.0,11778.0,Humboldt,US Congressional 1,US Congressional,2002-10-07
75804.0,32884.0,22590.0,1792.0,5274.0,736.0,73.0,222.0,455.0,11778.0,Humboldt,State Senate 2,State Senate,2002-10-07
75804.0,32884.0,22590.0,1792.0,5274.0,736.0,73.0,222.0,455.0,11778.0,Humboldt,State Assembly 1,State Assembly,2002-10-07
75804.0,32884.0,22590.0,1792.0,5274.0,736.0,73.0,222.0,455.0,11778.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2002-10-07
11164.0,4926.0,1508.0,211.0,1949.0,144.0,16.0,20.0,79.0,2311.0,Humboldt,Arcata,City,2002-10-07
805.0,355.0,202.0,23.0,82.0,11.0,1.0,3.0,4.0,124.0,Humboldt,Blue Lake,City,2002-10-07
14473.0,6552.0,4423.0,346.0,657.0,137.0,19.0,57.0,100.0,2182.0,Humboldt,Eureka,City,2002-10-07
958.0,348.0,427.0,18.0,25.0,4.0,0.0,1.0,3.0,132.0,Humboldt,Ferndale,City,2002-10-07
5819.0,2302.0,2453.0,154.0,66.0,45.0,1.0,13.0,19.0,766.0,Humboldt,Fortuna,City,2002-10-07
1505.0,605.0,579.0,60.0,23.0,12.0,2.0,4.0,9.0,211.0,Humboldt,Rio Dell,City,2002-10-07
294.0,131.0,77.0,4.0,29.0,3.0,1.0,0.0,1.0,48.0,Humboldt,Trinidad,City,2002-10-07
40786.0,17665.0,12921.0,976.0,2443.0,380.0,33.0,124.0,240.0,6004.0,Humboldt,Unincorporated Area,City,2002-10-07
11584.0,7570.0,1437.0,154.0,41.0,40.0,20.0,4.0,106.0,2212.0,Imperial,County Supervisorial 1,County Supervisorial,2002-10-07
10299.0,5182.0,3436.0,183.0,22.0,34.0,8.0,7.0,91.0,1336.0,Imperial,County Supervisorial 2,County Supervisorial,2002-10-07
9802.0,4743.0,3393.0,203.0,19.0,33.0,14.0,10.0,96.0,1291.0,Imperial,County Supervisorial 3,County Supervisorial,2002-10-07
9776.0,4724.0,3466.0,217.0,17.0,34.0,10.0,41.0,78.0,1189.0,Imperial,County Supervisorial 4,County Supervisorial,2002-10-07
9328.0,5321.0,2427.0,221.0,26.0,43.0,10.0,16.0,92.0,1172.0,Imperial,County Supervisorial 5,County Supervisorial,2002-10-07
50789.0,27540.0,14159.0,978.0,125.0,184.0,62.0,78.0,463.0,7200.0,Imperial,US Congressional 51,US Congressional,2002-10-07
50789.0,27540.0,14159.0,978.0,125.0,184.0,62.0,78.0,463.0,7200.0,Imperial,State Senate 40,State Senate,2002-10-07
50789.0,27540.0,14159.0,978.0,125.0,184.0,62.0,78.0,463.0,7200.0,Imperial,State Assembly 80,State Assembly,2002-10-07
50789.0,27540.0,14159.0,978.0,125.0,184.0,62.0,78.0,463.0,7200.0,Imperial,State Board of Equalization 3,State Board of Equalization,2002-10-07
8040.0,4474.0,2354.0,139.0,15.0,31.0,10.0,15.0,54.0,948.0,Imperial,Brawley,City,2002-10-07
11441.0,7501.0,1385.0,154.0,41.0,39.0,19.0,4.0,105.0,2193.0,Imperial,Calexico,City,2002-10-07
1041.0,607.0,236.0,21.0,1.0,6.0,1.0,0.0,15.0,154.0,Imperial,Calipatria,City,2002-10-07
14097.0,7564.0,4223.0,258.0,24.0,52.0,13.0,12.0,137.0,1814.0,Imperial,El Centro,City,2002-10-07
2022.0,972.0,693.0,55.0,7.0,5.0,3.0,3.0,19.0,265.0,Imperial,Holtville,City,2002-10-07
3158.0,1366.0,1223.0,75.0,6.0,7.0,6.0,2.0,30.0,443.0,Imperial,Imperial,City,2002-10-07
684.0,403.0,176.0,18.0,1.0,3.0,0.0,0.0,13.0,70.0,Imperial,Westmorland,City,2002-10-07
10306.0,4653.0,3869.0,258.0,30.0,41.0,10.0,42.0,90.0,1313.0,Imperial,Unincorporated Area,City,2002-10-07
2268.0,672.0,1257.0,38.0,20.0,10.0,2.0,3.0,18.0,248.0,Inyo,County Supervisorial 1,County Supervisorial,2002-10-07
1895.0,617.0,888.0,56.0,31.0,14.0,1.0,2.0,17.0,269.0,Inyo,County Supervisorial 2,County Supervisorial,2002-10-07
2471.0,762.0,1269.0,74.0,16.0,10.0,1.0,1.0,22.0,316.0,Inyo,County Supervisorial 3,County Supervisorial,2002-10-07
2015.0,679.0,967.0,55.0,13.0,9.0,1.0,4.0,12.0,275.0,Inyo,County Supervisorial 4,County Supervisorial,2002-10-07
1666.0,721.0,573.0,71.0,20.0,18.0,1.0,5.0,18.0,239.0,Inyo,County Supervisorial 5,County Supervisorial,2002-10-07
10315.0,3451.0,4954.0,294.0,100.0,61.0,6.0,15.0,87.0,1347.0,Inyo,US Congressional 25,US Congressional,2002-10-07
10315.0,3451.0,4954.0,294.0,100.0,61.0,6.0,15.0,87.0,1347.0,Inyo,State Senate 18,State Senate,2002-10-07
10315.0,3451.0,4954.0,294.0,100.0,61.0,6.0,15.0,87.0,1347.0,Inyo,State Assembly 34,State Assembly,2002-10-07
10315.0,3451.0,4954.0,294.0,100.0,61.0,6.0,15.0,87.0,1347.0,Inyo,State Board of Equalization 2,State Board of Equalization,2002-10-07
1770.0,581.0,825.0,53.0,29.0,13.0,1.0,2.0,17.0,249.0,Inyo,Bishop,City,2002-10-07
8545.0,2870.0,4129.0,241.0,71.0,48.0,5.0,13.0,70.0,1098.0,Inyo,Unincorporated Area,City,2002-10-07
48914.0,19734.0,21925.0,1219.0,115.0,291.0,43.0,117.0,129.0,5341.0,Kern,County Supervisorial 1,County Supervisorial,2002-10-07
52425.0,18134.0,25456.0,1533.0,146.0,286.0,47.0,203.0,143.0,6477.0,Kern,County Supervisorial 2,County Supervisorial,2002-10-07
59930.0,19896.0,32170.0,1478.0,151.0,272.0,44.0,168.0,109.0,5642.0,Kern,County Supervisorial 3,County Supervisorial,2002-10-07
59573.0,18242.0,33236.0,1365.0,163.0,312.0,41.0,148.0,95.0,5971.0,Kern,County Supervisorial 4,County Supervisorial,2002-10-07
35308.0,21340.0,9479.0,839.0,76.0,153.0,45.0,117.0,139.0,3120.0,Kern,County Supervisorial 5,County Supervisorial,2002-10-07
54128.0,33788.0,13949.0,1092.0,76.0,205.0,67.0,147.0,218.0,4586.0,Kern,US Congressional 20,US Congressional,2002-10-07
202022.0,63558.0,108317.0,5342.0,575.0,1109.0,153.0,606.0,397.0,21965.0,Kern,US Congressional 22,US Congressional,2002-10-07
60460.0,36812.0,16345.0,1263.0,92.0,233.0,74.0,165.0,241.0,5235.0,Kern,State Senate 16,State Senate,2002-10-07
9.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2002-10-07
195681.0,60532.0,105915.0,5171.0,559.0,1080.0,146.0,588.0,374.0,21316.0,Kern,State Senate 18,State Senate,2002-10-07
49472.0,31245.0,12560.0,992.0,70.0,170.0,59.0,115.0,190.0,4071.0,Kern,State Assembly 30,State Assembly,2002-10-07
193347.0,61763.0,103550.0,4967.0,552.0,1058.0,143.0,582.0,384.0,20348.0,Kern,State Assembly 32,State Assembly,2002-10-07
13322.0,4336.0,6150.0,475.0,29.0,85.0,18.0,56.0,41.0,2132.0,Kern,State Assembly 34,State Assembly,2002-10-07
9.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2002-10-07
256150.0,97346.0,122266.0,6434.0,651.0,1314.0,220.0,753.0,615.0,26551.0,Kern,State Board of Equalization 2,State Board of Equalization,2002-10-07
2661.0,1823.0,495.0,57.0,2.0,8.0,2.0,2.0,8.0,264.0,Kern,Arvin,City,2002-10-07
106685.0,38614.0,53857.0,2392.0,280.0,451.0,85.0,298.0,210.0,10498.0,Kern,Bakersfield,City,2002-10-07
3763.0,1257.0,1674.0,131.0,5.0,24.0,4.0,11.0,8.0,649.0,Kern,California City,City,2002-10-07
9111.0,6010.0,2073.0,146.0,6.0,23.0,10.0,18.0,40.0,785.0,Kern,Delano,City,2002-10-07
476.0,164.0,228.0,22.0,1.0,3.0,2.0,1.0,3.0,52.0,Kern,Maricopa,City,2002-10-07
2247.0,1595.0,419.0,42.0,1.0,10.0,4.0,2.0,11.0,163.0,Kern,McFarland,City,2002-10-07
11975.0,3265.0,6281.0,362.0,40.0,108.0,16.0,38.0,28.0,1837.0,Kern,Ridgecrest,City,2002-10-07
3919.0,2035.0,1505.0,62.0,6.0,10.0,4.0,2.0,11.0,284.0,Kern,Shafter,City,2002-10-07
2916.0,878.0,1602.0,96.0,1.0,15.0,5.0,7.0,5.0,307.0,Kern,Taft,City,2002-10-07
3027.0,1085.0,1403.0,122.0,17.0,14.0,2.0,12.0,7.0,365.0,Kern,Tehachapi,City,2002-10-07
4690.0,2623.0,1577.0,77.0,4.0,21.0,2.0,10.0,11.0,365.0,Kern,Wasco,City,2002-10-07
104680.0,37997.0,51152.0,2925.0,288.0,627.0,84.0,352.0,273.0,10982.0,Kern,Unincorporated Area,City,2002-10-07
7803.0,2635.0,4018.0,194.0,9.0,34.0,8.0,7.0,107.0,791.0,Kings,County Supervisorial 1,County Supervisorial,2002-10-07
6321.0,3705.0,1854.0,121.0,11.0,12.0,10.0,12.0,78.0,518.0,Kings,County Supervisorial 2,County Supervisorial,2002-10-07
11356.0,3551.0,6303.0,233.0,29.0,39.0,13.0,18.0,103.0,1067.0,Kings,County Supervisorial 3,County Supervisorial,2002-10-07
9379.0,4475.0,3698.0,187.0,21.0,16.0,8.0,27.0,107.0,840.0,Kings,County Supervisorial 4,County Supervisorial,2002-10-07
10377.0,4351.0,4663.0,211.0,15.0,28.0,8.0,20.0,110.0,971.0,Kings,County Supervisorial 5,County Supervisorial,2002-10-07
45236.0,18717.0,20536.0,946.0,85.0,129.0,47.0,84.0,505.0,4187.0,Kings,US Congressional 20,US Congressional,2002-10-07
45236.0,18717.0,20536.0,946.0,85.0,129.0,47.0,84.0,505.0,4187.0,Kings,State Senate 16,State Senate,2002-10-07
45236.0,18717.0,20536.0,946.0,85.0,129.0,47.0,84.0,505.0,4187.0,Kings,State Assembly 30,State Assembly,2002-10-07
45236.0,18717.0,20536.0,946.0,85.0,129.0,47.0,84.0,505.0,4187.0,Kings,State Board of Equalization 2,State Board of Equalization,2002-10-07
1470.0,765.0,479.0,39.0,1.0,7.0,6.0,1.0,29.0,143.0,Kings,Avenal,City,2002-10-07
3635.0,2250.0,990.0,64.0,8.0,5.0,3.0,9.0,30.0,276.0,Kings,Corcoran,City,2002-10-07
19651.0,8196.0,8899.0,375.0,42.0,52.0,20.0,42.0,208.0,1817.0,Kings,Hanford,City,2002-10-07
8223.0,2672.0,4313.0,205.0,7.0,29.0,10.0,6.0,105.0,876.0,Kings,Lemoore,City,2002-10-07
12257.0,4834.0,5855.0,263.0,27.0,36.0,8.0,26.0,133.0,1075.0,Kings,Unincorporated Area,City,2002-10-07
6278.0,2759.0,2156.0,192.0,123.0,51.0,10.0,28.0,27.0,932.0,Lake,County Supervisorial 1,County Supervisorial,2002-10-07
5364.0,3040.0,1258.0,175.0,64.0,43.0,6.0,25.0,27.0,726.0,Lake,County Supervisorial 2,County Supervisorial,2002-10-07
6562.0,3180.0,2015.0,223.0,87.0,52.0,10.0,38.0,37.0,920.0,Lake,County Supervisorial 3,County Supervisorial,2002-10-07
6600.0,2629.0,2688.0,179.0,116.0,45.0,6.0,33.0,15.0,889.0,Lake,County Supervisorial 4,County Supervisorial,2002-10-07
6610.0,2830.0,2442.0,164.0,100.0,49.0,8.0,31.0,22.0,964.0,Lake,County Supervisorial 5,County Supervisorial,2002-10-07
31414.0,14438.0,10559.0,933.0,490.0,240.0,40.0,155.0,128.0,4431.0,Lake,US Congressional 1,US Congressional,2002-10-07
31414.0,14438.0,10559.0,933.0,490.0,240.0,40.0,155.0,128.0,4431.0,Lake,State Senate 2,State Senate,2002-10-07
31414.0,14438.0,10559.0,933.0,490.0,240.0,40.0,155.0,128.0,4431.0,Lake,State Assembly 1,State Assembly,2002-10-07
31414.0,14438.0,10559.0,933.0,490.0,240.0,40.0,155.0,128.0,4431.0,Lake,State Board of Equalization 1,State Board of Equalization,2002-10-07
5857.0,3313.0,1356.0,205.0,62.0,48.0,10.0,30.0,28.0,805.0,Lake,Clearlake,City,2002-10-07
2734.0,1082.0,1093.0,78.0,57.0,14.0,4.0,11.0,9.0,386.0,Lake,Lakeport,City,2002-10-07
22823.0,10043.0,8110.0,650.0,371.0,178.0,26.0,114.0,91.0,3240.0,Lake,Unincorporated Area,City,2002-10-07
3012.0,1116.0,1190.0,135.0,15.0,26.0,1.0,15.0,13.0,501.0,Lassen,County Supervisorial 1,County Supervisorial,2002-10-07
2966.0,1030.0,1152.0,133.0,18.0,20.0,5.0,16.0,17.0,575.0,Lassen,County Supervisorial 2,County Supervisorial,2002-10-07
3174.0,976.0,1535.0,123.0,7.0,24.0,0.0,12.0,7.0,490.0,Lassen,County Supervisorial 3,County Supervisorial,2002-10-07
2841.0,866.0,1421.0,91.0,20.0,5.0,2.0,5.0,7.0,424.0,Lassen,County Supervisorial 4,County Supervisorial,2002-10-07
2579.0,876.0,1054.0,134.0,6.0,27.0,5.0,15.0,21.0,441.0,Lassen,County Supervisorial 5,County Supervisorial,2002-10-07
14572.0,4864.0,6352.0,616.0,66.0,102.0,13.0,63.0,65.0,2431.0,Lassen,US Congressional 4,US Congressional,2002-10-07
14572.0,4864.0,6352.0,616.0,66.0,102.0,13.0,63.0,65.0,2431.0,Lassen,State Senate 1,State Senate,2002-10-07
14572.0,4864.0,6352.0,616.0,66.0,102.0,13.0,63.0,65.0,2431.0,Lassen,State Assembly 3,State Assembly,2002-10-07
14572.0,4864.0,6352.0,616.0,66.0,102.0,13.0,63.0,65.0,2431.0,Lassen,State Board of Equalization 2,State Board of Equalization,2002-10-07
5001.0,1681.0,2078.0,205.0,32.0,24.0,6.0,22.0,20.0,933.0,Lassen,Susanville,City,2002-10-07
9571.0,3183.0,4274.0,411.0,34.0,78.0,7.0,41.0,45.0,1498.0,Lassen,Unincorporated Area,City,2002-10-07
586109.0,353975.0,111987.0,10123.0,2973.0,2465.0,2051.0,1237.0,10281.0,91017.0,Los Angeles,County Supervisorial 1,County Supervisorial,2002-10-07
703301.0,486970.0,87116.0,10877.0,4361.0,2470.0,9408.0,2561.0,10379.0,89159.0,Los Angeles,County Supervisorial 2,County Supervisorial,2002-10-07
875238.0,466138.0,215722.0,15080.0,8997.0,5959.0,2165.0,3718.0,9838.0,147621.0,Los Angeles,County Supervisorial 3,County Supervisorial,2002-10-07
854964.0,391544.0,296717.0,14859.0,4886.0,4569.0,3007.0,2711.0,9768.0,126903.0,Los Angeles,County Supervisorial 4,County Supervisorial,2002-10-07
943219.0,374899.0,383822.0,17279.0,5407.0,5055.0,1957.0,3217.0,8251.0,143332.0,Los Angeles,County Supervisorial 5,County Supervisorial,2002-10-07
31360.0,10645.0,14986.0,843.0,122.0,161.0,55.0,86.0,233.0,4229.0,Los Angeles,US Congressional 22,US Congressional,2002-10-07
214482.0,75066.0,98860.0,5160.0,889.0,1263.0,405.0,818.0,1468.0,30553.0,Los Angeles,US Congressional 25,US Congressional,2002-10-07
215768.0,72297.0,100376.0,3363.0,1371.0,1034.0,432.0,571.0,1662.0,34662.0,Los Angeles,US Congressional 26,US Congressional,2002-10-07
280634.0,135875.0,88331.0,5181.0,1989.0,1871.0,609.0,1327.0,3040.0,42411.0,Los Angeles,US Congressional 27,US Congressional,2002-10-07
233419.0,134305.0,50301.0,4271.0,1634.0,1397.0,587.0,822.0,2772.0,37330.0,Los Angeles,US Congressional 28,US Congressional,2002-10-07
299142.0,134760.0,100459.0,4590.0,1998.0,1519.0,714.0,950.0,3256.0,50896.0,Los Angeles,US Congressional 29,US Congressional,2002-10-07
389893.0,199272.0,105879.0,5899.0,4205.0,2461.0,911.0,1805.0,3718.0,65743.0,Los Angeles,US Congressional 30,US Congressional,2002-10-07
174886.0,106048.0,30323.0,2848.0,1787.0,968.0,791.0,445.0,2945.0,28731.0,Los Angeles,US Congressional 31,US Congressional,2002-10-07
227897.0,121123.0,60844.0,4260.0,787.0,907.0,668.0,525.0,3017.0,35766.0,Los Angeles,US Congressional 32,US Congressional,2002-10-07
282253.0,189950.0,35829.0,4186.0,2458.0,1414.0,2212.0,1198.0,3705.0,41301.0,Los Angeles,US Congressional 33,US Congressional,2002-10-07
177119.0,108035.0,35758.0,3187.0,654.0,722.0,695.0,383.0,3528.0,24157.0,Los Angeles,US Congressional 34,US Congressional,2002-10-07
240339.0,164840.0,33444.0,3848.0,1116.0,765.0,3939.0,887.0,3246.0,28254.0,Los Angeles,US Congressional 35,US Congressional,2002-10-07
312042.0,141625.0,102544.0,5419.0,2972.0,2194.0,1048.0,1311.0,3255.0,51674.0,Los Angeles,US Congressional 36,US Congressional,2002-10-07
248115.0,155468.0,44159.0,4472.0,2104.0,1107.0,3173.0,708.0,4647.0,32277.0,Los Angeles,US Congressional 37,US Congressional,2002-10-07
228490.0,135496.0,51128.0,3982.0,769.0,858.0,676.0,438.0,3509.0,31634.0,Los Angeles,US Congressional 38,US Congressional,2002-10-07
237039.0,128280.0,65036.0,4196.0,856.0,1014.0,1282.0,633.0,3224.0,32518.0,Los Angeles,US Congressional 39,US Congressional,2002-10-07
63830.0,22686.0,27123.0,1027.0,212.0,241.0,157.0,164.0,490.0,11730.0,Los Angeles,US Congressional 42,US Congressional,2002-10-07
106123.0,37755.0,49984.0,1486.0,701.0,622.0,234.0,373.0,802.0,14166.0,Los Angeles,US Congressional 46,US Congressional,2002-10-07
270566.0,98956.0,121266.0,6247.0,1177.0,1549.0,503.0,1034.0,1959.0,37875.0,Los Angeles,State Senate 17,State Senate,2002-10-07
31099.0,9610.0,15676.0,608.0,137.0,161.0,29.0,123.0,169.0,4586.0,Los Angeles,State Senate 19,State Senate,2002-10-07
270546.0,148041.0,66730.0,5350.0,1650.0,1535.0,740.0,1055.0,3558.0,41887.0,Los Angeles,State Senate 20,State Senate,2002-10-07
421525.0,198513.0,135911.0,6596.0,3467.0,2522.0,1038.0,1481.0,4507.0,67490.0,Los Angeles,State Senate 21,State Senate,2002-10-07
219116.0,131817.0,39635.0,3556.0,1510.0,926.0,988.0,484.0,4059.0,36141.0,Los Angeles,State Senate 22,State Senate,2002-10-07
396614.0,202594.0,109656.0,6097.0,4057.0,2534.0,884.0,1840.0,3748.0,65204.0,Los Angeles,State Senate 23,State Senate,2002-10-07
299721.0,164203.0,74594.0,5510.0,1017.0,1223.0,852.0,635.0,4158.0,47529.0,Los Angeles,State Senate 24,State Senate,2002-10-07
344679.0,215367.0,68096.0,5477.0,1872.0,1242.0,5249.0,1152.0,5130.0,41094.0,Los Angeles,State Senate 25,State Senate,2002-10-07
361266.0,242204.0,46440.0,5409.0,3131.0,1812.0,3118.0,1486.0,4815.0,52851.0,Los Angeles,State Senate 26,State Senate,2002-10-07
345870.0,179353.0,101078.0,6146.0,2261.0,1772.0,1751.0,978.0,4746.0,47785.0,Los Angeles,State Senate 27,State Senate,2002-10-07
413554.0,200504.0,123635.0,7076.0,3622.0,2709.0,1659.0,1711.0,4343.0,68295.0,Los Angeles,State Senate 28,State Senate,2002-10-07
249333.0,86778.0,109616.0,4164.0,1494.0,1240.0,559.0,706.0,1989.0,42787.0,Los Angeles,State Senate 29,State Senate,2002-10-07
294054.0,170817.0,71914.0,5058.0,978.0,1086.0,1088.0,682.0,4548.0,37883.0,Los Angeles,State Senate 30,State Senate,2002-10-07
44888.0,24769.0,11117.0,924.0,251.0,207.0,130.0,77.0,788.0,6625.0,Los Angeles,State Senate 32,State Senate,2002-10-07
124045.0,46537.0,54938.0,3427.0,403.0,599.0,287.0,350.0,906.0,16598.0,Los Angeles,State Assembly 36,State Assembly,2002-10-07
35391.0,13313.0,15044.0,701.0,227.0,235.0,59.0,193.0,311.0,5308.0,Los Angeles,State Assembly 37,State Assembly,2002-10-07
188326.0,68539.0,84245.0,3554.0,1006.0,1234.0,278.0,859.0,1424.0,27187.0,Los Angeles,State Assembly 38,State Assembly,2002-10-07
118934.0,71849.0,23456.0,2252.0,555.0,571.0,329.0,338.0,1668.0,17916.0,Los Angeles,State Assembly 39,State Assembly,2002-10-07
173345.0,84281.0,53860.0,3442.0,1155.0,1077.0,414.0,869.0,1980.0,26267.0,Los Angeles,State Assembly 40,State Assembly,2002-10-07
184863.0,91237.0,55219.0,2739.0,2288.0,1227.0,411.0,890.0,1791.0,29061.0,Los Angeles,State Assembly 41,State Assembly,2002-10-07
253448.0,139622.0,55604.0,4018.0,2574.0,1807.0,504.0,994.0,2451.0,45874.0,Los Angeles,State Assembly 42,State Assembly,2002-10-07
189208.0,85371.0,62342.0,3399.0,1611.0,1250.0,406.0,756.0,2100.0,31973.0,Los Angeles,State Assembly 43,State Assembly,2002-10-07
224236.0,103743.0,75844.0,3113.0,1733.0,1136.0,649.0,656.0,2302.0,35060.0,Los Angeles,State Assembly 44,State Assembly,2002-10-07
130129.0,78367.0,21512.0,2217.0,1384.0,875.0,448.0,353.0,2429.0,22544.0,Los Angeles,State Assembly 45,State Assembly,2002-10-07
90088.0,61595.0,10575.0,1530.0,457.0,355.0,465.0,164.0,2215.0,12732.0,Los Angeles,State Assembly 46,State Assembly,2002-10-07
209943.0,140660.0,28274.0,2830.0,1762.0,876.0,1509.0,921.0,2330.0,30781.0,Los Angeles,State Assembly 47,State Assembly,2002-10-07
135182.0,99045.0,11629.0,2075.0,810.0,365.0,2413.0,574.0,2167.0,16104.0,Los Angeles,State Assembly 48,State Assembly,2002-10-07
147840.0,71426.0,40033.0,2429.0,552.0,501.0,365.0,361.0,1876.0,30297.0,Los Angeles,State Assembly 49,State Assembly,2002-10-07
120767.0,76472.0,21717.0,2297.0,399.0,483.0,706.0,281.0,2253.0,16159.0,Los Angeles,State Assembly 50,State Assembly,2002-10-07
161944.0,104890.0,27699.0,2599.0,685.0,625.0,2031.0,573.0,1934.0,20908.0,Los Angeles,State Assembly 51,State Assembly,2002-10-07
130200.0,96464.0,10579.0,2265.0,891.0,324.0,2954.0,310.0,2917.0,13496.0,Los Angeles,State Assembly 52,State Assembly,2002-10-07
235749.0,98815.0,84796.0,4027.0,2404.0,1742.0,649.0,1045.0,2170.0,40101.0,Los Angeles,State Assembly 53,State Assembly,2002-10-07
217414.0,97549.0,78438.0,3644.0,2033.0,1376.0,717.0,745.0,2548.0,30364.0,Los Angeles,State Assembly 54,State Assembly,2002-10-07
166792.0,94088.0,40724.0,3035.0,729.0,794.0,1045.0,506.0,2440.0,23431.0,Los Angeles,State Assembly 55,State Assembly,2002-10-07
134540.0,72706.0,36243.0,2360.0,401.0,535.0,492.0,316.0,1726.0,19761.0,Los Angeles,State Assembly 56,State Assembly,2002-10-07
162499.0,83950.0,48244.0,3172.0,519.0,703.0,417.0,345.0,1744.0,23405.0,Los Angeles,State Assembly 57,State Assembly,2002-10-07
170214.0,93752.0,47067.0,2654.0,539.0,573.0,436.0,381.0,2363.0,22449.0,Los Angeles,State Assembly 58,State Assembly,2002-10-07
122302.0,42106.0,57886.0,2070.0,975.0,686.0,263.0,331.0,944.0,17041.0,Los Angeles,State Assembly 59,State Assembly,2002-10-07
90450.0,32338.0,38248.0,1443.0,278.0,362.0,210.0,256.0,740.0,16575.0,Los Angeles,State Assembly 60,State Assembly,2002-10-07
44982.0,24811.0,11148.0,926.0,254.0,207.0,131.0,77.0,788.0,6640.0,Los Angeles,State Assembly 61,State Assembly,2002-10-07
377300.0,146430.0,159385.0,8488.0,1903.0,1970.0,844.0,1156.0,3275.0,53849.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2002-10-07
113336.0,45733.0,46665.0,1780.0,855.0,717.0,284.0,428.0,1122.0,15752.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2002-10-07
3472195.0,1881363.0,889314.0,57950.0,23866.0,17831.0,17460.0,11860.0,44120.0,528431.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2002-10-07
12192.0,5001.0,4795.0,233.0,82.0,91.0,17.0,38.0,92.0,1843.0,Los Angeles,Agoura Hills,City,2002-10-07
33227.0,16292.0,8576.0,512.0,161.0,100.0,84.0,93.0,434.0,6975.0,Los Angeles,Alhambra,City,2002-10-07
27492.0,7673.0,12952.0,358.0,108.0,98.0,35.0,94.0,172.0,6002.0,Los Angeles,Arcadia,City,2002-10-07
6001.0,3036.0,1735.0,99.0,21.0,25.0,23.0,14.0,75.0,973.0,Los Angeles,Artesia,City,2002-10-07
1762.0,649.0,784.0,23.0,27.0,16.0,2.0,9.0,12.0,240.0,Los Angeles,Avalon,City,2002-10-07
16110.0,7396.0,5609.0,316.0,66.0,80.0,33.0,37.0,207.0,2366.0,Los Angeles,Azusa,City,2002-10-07
22602.0,13383.0,4651.0,420.0,47.0,83.0,74.0,44.0,247.0,3653.0,Los Angeles,Baldwin Park,City,2002-10-07
7977.0,5136.0,1212.0,145.0,18.0,18.0,36.0,19.0,172.0,1221.0,Los Angeles,Bell,City,2002-10-07
9038.0,5937.0,1077.0,198.0,33.0,41.0,46.0,12.0,244.0,1450.0,Los Angeles,Bell Gardens,City,2002-10-07
28830.0,15894.0,7773.0,623.0,103.0,141.0,115.0,89.0,356.0,3736.0,Los Angeles,Bellflower,City,2002-10-07
19834.0,10748.0,5031.0,237.0,100.0,94.0,23.0,56.0,171.0,3374.0,Los Angeles,Beverly Hills,City,2002-10-07
628.0,137.0,384.0,11.0,2.0,3.0,1.0,3.0,2.0,85.0,Los Angeles,Bradbury,City,2002-10-07
50456.0,22200.0,18151.0,828.0,358.0,338.0,75.0,236.0,474.0,7796.0,Los Angeles,Burbank,City,2002-10-07
12300.0,5681.0,4385.0,168.0,72.0,72.0,10.0,33.0,109.0,1770.0,Los Angeles,Calabasas,City,2002-10-07
43967.0,27800.0,7689.0,710.0,127.0,173.0,381.0,136.0,522.0,6429.0,Los Angeles,Carson,City,2002-10-07
27769.0,11474.0,10009.0,339.0,61.0,86.0,99.0,48.0,281.0,5372.0,Los Angeles,Cerritos,City,2002-10-07
20313.0,8521.0,7503.0,310.0,355.0,118.0,128.0,45.0,168.0,3165.0,Los Angeles,Claremont,City,2002-10-07
4962.0,3614.0,538.0,70.0,13.0,21.0,9.0,7.0,122.0,568.0,Los Angeles,Commerce,City,2002-10-07
34333.0,26585.0,1918.0,524.0,256.0,63.0,1033.0,74.0,836.0,3044.0,Los Angeles,Compton,City,2002-10-07
22051.0,9146.0,9106.0,475.0,76.0,103.0,42.0,50.0,186.0,2867.0,Los Angeles,Covina,City,2002-10-07
4341.0,2868.0,598.0,66.0,9.0,11.0,28.0,6.0,121.0,634.0,Los Angeles,Cudahy,City,2002-10-07
22332.0,12991.0,4828.0,292.0,220.0,140.0,80.0,107.0,208.0,3466.0,Los Angeles,Culver City,City,2002-10-07
27937.0,9997.0,11226.0,438.0,90.0,117.0,63.0,73.0,207.0,5726.0,Los Angeles,Diamond Bar,City,2002-10-07
43532.0,21949.0,14826.0,708.0,111.0,164.0,123.0,114.0,494.0,5043.0,Los Angeles,Downey,City,2002-10-07
