Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Miscellaneous,Declined_to_State,county,district,district_type,date
17985.0,7638.0,3449.0,331.0,2319.0,177.0,41.0,83.0,56.0,3891.0,Humboldt,County Supervisorial 3,County Supervisorial,2004-02-17
13672.0,5959.0,4002.0,331.0,674.0,138.0,22.0,56.0,62.0,2428.0,Humboldt,County Supervisorial 4,County Supervisorial,2004-02-17
16528.0,7321.0,4660.0,394.0,976.0,145.0,45.0,75.0,56.0,2856.0,Humboldt,County Supervisorial 5,County Supervisorial,2004-02-17
79693.0,33417.0,23857.0,1810.0,5091.0,740.0,140.0,316.0,289.0,14033.0,Humboldt,US Congressional 1,US Congressional,2004-02-17
79693.0,33417.0,23857.0,1810.0,5091.0,740.0,140.0,316.0,289.0,14033.0,Humboldt,State Senate 2,State Senate,2004-02-17
79693.0,33417.0,23857.0,1810.0,5091.0,740.0,140.0,316.0,289.0,14033.0,Humboldt,State Assembly 1,State Assembly,2004-02-17
79693.0,33417.0,23857.0,1810.0,5091.0,740.0,140.0,316.0,289.0,14033.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2004-02-17
11994.0,5069.0,1672.0,232.0,1839.0,129.0,32.0,62.0,38.0,2921.0,Humboldt,Arcata,City,2004-02-17
801.0,332.0,206.0,23.0,74.0,11.0,8.0,3.0,3.0,141.0,Humboldt,Blue Lake,City,2004-02-17
14983.0,6503.0,4636.0,339.0,677.0,149.0,26.0,62.0,66.0,2525.0,Humboldt,Eureka,City,2004-02-17
954.0,330.0,436.0,18.0,20.0,3.0,0.0,1.0,1.0,145.0,Humboldt,Ferndale,City,2004-02-17
6147.0,2264.0,2674.0,155.0,73.0,54.0,4.0,15.0,15.0,893.0,Humboldt,Fortuna,City,2004-02-17
1604.0,605.0,653.0,67.0,19.0,9.0,2.0,8.0,5.0,236.0,Humboldt,Rio Dell,City,2004-02-17
307.0,142.0,73.0,5.0,24.0,4.0,1.0,1.0,0.0,57.0,Humboldt,Trinidad,City,2004-02-17
42903.0,18172.0,13507.0,971.0,2365.0,381.0,67.0,164.0,161.0,7115.0,Humboldt,Unincorporated Area,City,2004-02-17
11266.0,7239.0,1523.0,139.0,40.0,36.0,19.0,58.0,44.0,2168.0,Imperial,County Supervisorial 1,County Supervisorial,2004-02-17
10165.0,5074.0,3352.0,178.0,30.0,31.0,10.0,39.0,53.0,1398.0,Imperial,County Supervisorial 2,County Supervisorial,2004-02-17
10123.0,4764.0,3572.0,201.0,19.0,32.0,14.0,34.0,65.0,1422.0,Imperial,County Supervisorial 3,County Supervisorial,2004-02-17
9838.0,4647.0,3520.0,220.0,19.0,32.0,8.0,45.0,62.0,1285.0,Imperial,County Supervisorial 4,County Supervisorial,2004-02-17
9374.0,5207.0,2513.0,223.0,33.0,43.0,13.0,52.0,52.0,1238.0,Imperial,County Supervisorial 5,County Supervisorial,2004-02-17
50766.0,26931.0,14480.0,961.0,141.0,174.0,64.0,228.0,276.0,7511.0,Imperial,US Congressional 51,US Congressional,2004-02-17
50766.0,26931.0,14480.0,961.0,141.0,174.0,64.0,228.0,276.0,7511.0,Imperial,State Senate 40,State Senate,2004-02-17
50766.0,26931.0,14480.0,961.0,141.0,174.0,64.0,228.0,276.0,7511.0,Imperial,State Assembly 80,State Assembly,2004-02-17
50766.0,26931.0,14480.0,961.0,141.0,174.0,64.0,228.0,276.0,7511.0,Imperial,State Board of Equalization 3,State Board of Equalization,2004-02-17
8250.0,4462.0,2475.0,145.0,16.0,32.0,11.0,30.0,45.0,1034.0,Imperial,Brawley,City,2004-02-17
11130.0,7173.0,1472.0,139.0,40.0,35.0,18.0,58.0,44.0,2151.0,Imperial,Calexico,City,2004-02-17
1073.0,598.0,262.0,21.0,3.0,6.0,1.0,11.0,4.0,167.0,Imperial,Calipatria,City,2004-02-17
14187.0,7436.0,4295.0,263.0,35.0,49.0,16.0,63.0,75.0,1955.0,Imperial,El Centro,City,2004-02-17
1991.0,953.0,681.0,51.0,7.0,6.0,3.0,12.0,10.0,268.0,Imperial,Holtville,City,2004-02-17
3353.0,1421.0,1287.0,73.0,6.0,6.0,6.0,5.0,24.0,525.0,Imperial,Imperial,City,2004-02-17
704.0,411.0,180.0,17.0,0.0,3.0,0.0,9.0,2.0,82.0,Imperial,Westmorland,City,2004-02-17
10078.0,4477.0,3828.0,252.0,34.0,37.0,9.0,40.0,72.0,1329.0,Imperial,Unincorporated Area,City,2004-02-17
2190.0,636.0,1213.0,37.0,20.0,11.0,2.0,7.0,8.0,256.0,Inyo,County Supervisorial 1,County Supervisorial,2004-02-17
1842.0,575.0,862.0,51.0,33.0,15.0,0.0,6.0,11.0,289.0,Inyo,County Supervisorial 2,County Supervisorial,2004-02-17
2451.0,763.0,1239.0,71.0,19.0,10.0,1.0,7.0,14.0,327.0,Inyo,County Supervisorial 3,County Supervisorial,2004-02-17
1960.0,648.0,926.0,50.0,14.0,14.0,1.0,5.0,6.0,296.0,Inyo,County Supervisorial 4,County Supervisorial,2004-02-17
1639.0,682.0,565.0,70.0,24.0,18.0,1.0,6.0,10.0,263.0,Inyo,County Supervisorial 5,County Supervisorial,2004-02-17
10082.0,3304.0,4805.0,279.0,110.0,68.0,5.0,31.0,49.0,1431.0,Inyo,US Congressional 25,US Congressional,2004-02-17
10082.0,3304.0,4805.0,279.0,110.0,68.0,5.0,31.0,49.0,1431.0,Inyo,State Senate 18,State Senate,2004-02-17
10082.0,3304.0,4805.0,279.0,110.0,68.0,5.0,31.0,49.0,1431.0,Inyo,State Assembly 34,State Assembly,2004-02-17
10082.0,3304.0,4805.0,279.0,110.0,68.0,5.0,31.0,49.0,1431.0,Inyo,State Board of Equalization 2,State Board of Equalization,2004-02-17
1714.0,544.0,791.0,48.0,31.0,14.0,0.0,6.0,11.0,269.0,Inyo,Bishop,City,2004-02-17
8368.0,2760.0,4014.0,231.0,79.0,54.0,5.0,25.0,38.0,1162.0,Inyo,Unincorporated Area,City,2004-02-17
50312.0,19135.0,23264.0,1256.0,119.0,290.0,45.0,110.0,97.0,5996.0,Kern,County Supervisorial 1,County Supervisorial,2004-02-17
54692.0,18038.0,26866.0,1601.0,166.0,294.0,48.0,127.0,166.0,7386.0,Kern,County Supervisorial 2,County Supervisorial,2004-02-17
62856.0,19578.0,34600.0,1510.0,177.0,291.0,32.0,88.0,139.0,6441.0,Kern,County Supervisorial 3,County Supervisorial,2004-02-17
63430.0,18410.0,35799.0,1499.0,191.0,312.0,31.0,86.0,127.0,6975.0,Kern,County Supervisorial 4,County Supervisorial,2004-02-17
35602.0,19904.0,11004.0,804.0,75.0,146.0,50.0,117.0,102.0,3400.0,Kern,County Supervisorial 5,County Supervisorial,2004-02-17
54107.0,31642.0,15823.0,1064.0,77.0,188.0,77.0,187.0,129.0,4920.0,Kern,US Congressional 20,US Congressional,2004-02-17
212785.0,63423.0,115710.0,5606.0,651.0,1145.0,129.0,341.0,502.0,25278.0,Kern,US Congressional 22,US Congressional,2004-02-17
60417.0,34433.0,18390.0,1235.0,92.0,219.0,79.0,210.0,142.0,5617.0,Kern,State Senate 16,State Senate,2004-02-17
8.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2004-02-17
206467.0,60631.0,113137.0,5435.0,636.0,1113.0,127.0,318.0,489.0,24581.0,Kern,State Senate 18,State Senate,2004-02-17
49193.0,29116.0,14180.0,949.0,72.0,160.0,64.0,169.0,101.0,4382.0,Kern,State Assembly 30,State Assembly,2004-02-17
203966.0,61740.0,111019.0,5219.0,623.0,1084.0,123.0,325.0,484.0,23349.0,Kern,State Assembly 32,State Assembly,2004-02-17
13725.0,4208.0,6328.0,502.0,33.0,88.0,19.0,34.0,46.0,2467.0,Kern,State Assembly 34,State Assembly,2004-02-17
8.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2004-02-17
266892.0,95065.0,131533.0,6670.0,728.0,1333.0,206.0,528.0,631.0,30198.0,Kern,State Board of Equalization 2,State Board of Equalization,2004-02-17
2631.0,1752.0,532.0,54.0,2.0,7.0,1.0,5.0,2.0,276.0,Kern,Arvin,City,2004-02-17
113193.0,38488.0,58729.0,2498.0,322.0,465.0,81.0,179.0,242.0,12189.0,Kern,Bakersfield,City,2004-02-17
3871.0,1228.0,1706.0,148.0,4.0,23.0,4.0,6.0,9.0,743.0,Kern,California City,City,2004-02-17
8972.0,5685.0,2245.0,138.0,8.0,21.0,10.0,35.0,16.0,814.0,Kern,Delano,City,2004-02-17
485.0,156.0,234.0,22.0,0.0,3.0,2.0,3.0,1.0,64.0,Kern,Maricopa,City,2004-02-17
2280.0,1547.0,478.0,43.0,2.0,9.0,5.0,10.0,2.0,184.0,Kern,McFarland,City,2004-02-17
12219.0,3177.0,6419.0,361.0,41.0,118.0,14.0,21.0,26.0,2042.0,Kern,Ridgecrest,City,2004-02-17
3937.0,1940.0,1594.0,61.0,5.0,7.0,4.0,10.0,1.0,315.0,Kern,Shafter,City,2004-02-17
2987.0,827.0,1655.0,110.0,4.0,23.0,3.0,4.0,8.0,353.0,Kern,Taft,City,2004-02-17
3145.0,1086.0,1445.0,121.0,18.0,16.0,1.0,7.0,6.0,445.0,Kern,Tehachapi,City,2004-02-17
4672.0,2529.0,1610.0,79.0,6.0,17.0,2.0,10.0,10.0,409.0,Kern,Wasco,City,2004-02-17
108500.0,36650.0,54886.0,3035.0,316.0,624.0,79.0,238.0,308.0,12364.0,Kern,Unincorporated Area,City,2004-02-17
7610.0,2407.0,4063.0,169.0,12.0,22.0,7.0,7.0,90.0,833.0,Kings,County Supervisorial 1,County Supervisorial,2004-02-17
6380.0,3597.0,1948.0,127.0,11.0,14.0,7.0,5.0,75.0,596.0,Kings,County Supervisorial 2,County Supervisorial,2004-02-17
12023.0,3556.0,6881.0,218.0,37.0,45.0,14.0,4.0,110.0,1158.0,Kings,County Supervisorial 3,County Supervisorial,2004-02-17
9568.0,4186.0,4084.0,181.0,23.0,17.0,10.0,6.0,125.0,936.0,Kings,County Supervisorial 4,County Supervisorial,2004-02-17
10153.0,3998.0,4815.0,214.0,21.0,25.0,4.0,7.0,102.0,967.0,Kings,County Supervisorial 5,County Supervisorial,2004-02-17
45734.0,17744.0,21791.0,909.0,104.0,123.0,42.0,29.0,502.0,4490.0,Kings,US Congressional 20,US Congressional,2004-02-17
45734.0,17744.0,21791.0,909.0,104.0,123.0,42.0,29.0,502.0,4490.0,Kings,State Senate 16,State Senate,2004-02-17
45734.0,17744.0,21791.0,909.0,104.0,123.0,42.0,29.0,502.0,4490.0,Kings,State Assembly 30,State Assembly,2004-02-17
45734.0,17744.0,21791.0,909.0,104.0,123.0,42.0,29.0,502.0,4490.0,Kings,State Board of Equalization 2,State Board of Equalization,2004-02-17
1484.0,718.0,512.0,47.0,1.0,8.0,5.0,2.0,27.0,164.0,Kings,Avenal,City,2004-02-17
3699.0,2203.0,1056.0,63.0,9.0,5.0,1.0,2.0,35.0,325.0,Kings,Corcoran,City,2004-02-17
20028.0,7757.0,9659.0,369.0,52.0,53.0,19.0,12.0,206.0,1901.0,Kings,Hanford,City,2004-02-17
8350.0,2549.0,4484.0,187.0,14.0,26.0,10.0,4.0,96.0,980.0,Kings,Lemoore,City,2004-02-17
12173.0,4517.0,6080.0,243.0,28.0,31.0,7.0,9.0,138.0,1120.0,Kings,Unincorporated Area,City,2004-02-17
6007.0,2552.0,2100.0,184.0,118.0,41.0,6.0,22.0,20.0,964.0,Lake,County Supervisorial 1,County Supervisorial,2004-02-17
4837.0,2675.0,1164.0,161.0,59.0,35.0,4.0,20.0,17.0,702.0,Lake,County Supervisorial 2,County Supervisorial,2004-02-17
6149.0,2937.0,1893.0,196.0,84.0,39.0,8.0,28.0,32.0,932.0,Lake,County Supervisorial 3,County Supervisorial,2004-02-17
5991.0,2362.0,2425.0,162.0,104.0,39.0,5.0,8.0,19.0,867.0,Lake,County Supervisorial 4,County Supervisorial,2004-02-17
6274.0,2625.0,2318.0,150.0,93.0,44.0,4.0,21.0,22.0,997.0,Lake,County Supervisorial 5,County Supervisorial,2004-02-17
29258.0,13151.0,9900.0,853.0,458.0,198.0,27.0,99.0,110.0,4462.0,Lake,US Congressional 1,US Congressional,2004-02-17
29258.0,13151.0,9900.0,853.0,458.0,198.0,27.0,99.0,110.0,4462.0,Lake,State Senate 2,State Senate,2004-02-17
29258.0,13151.0,9900.0,853.0,458.0,198.0,27.0,99.0,110.0,4462.0,Lake,State Assembly 1,State Assembly,2004-02-17
29258.0,13151.0,9900.0,853.0,458.0,198.0,27.0,99.0,110.0,4462.0,Lake,State Board of Equalization 1,State Board of Equalization,2004-02-17
5255.0,2910.0,1234.0,183.0,58.0,40.0,8.0,20.0,20.0,782.0,Lake,Clearlake,City,2004-02-17
2410.0,973.0,936.0,72.0,48.0,12.0,3.0,5.0,4.0,357.0,Lake,Lakeport,City,2004-02-17
21593.0,9268.0,7730.0,598.0,352.0,146.0,16.0,74.0,86.0,3323.0,Lake,Unincorporated Area,City,2004-02-17
2857.0,1001.0,1171.0,132.0,15.0,17.0,0.0,7.0,16.0,498.0,Lassen,County Supervisorial 1,County Supervisorial,2004-02-17
2710.0,933.0,1055.0,120.0,15.0,19.0,5.0,5.0,16.0,542.0,Lassen,County Supervisorial 2,County Supervisorial,2004-02-17
3147.0,908.0,1575.0,113.0,8.0,23.0,0.0,1.0,9.0,510.0,Lassen,County Supervisorial 3,County Supervisorial,2004-02-17
2742.0,822.0,1360.0,81.0,17.0,6.0,4.0,5.0,10.0,437.0,Lassen,County Supervisorial 4,County Supervisorial,2004-02-17
2449.0,771.0,1045.0,129.0,6.0,26.0,6.0,8.0,17.0,441.0,Lassen,County Supervisorial 5,County Supervisorial,2004-02-17
13905.0,4435.0,6206.0,575.0,61.0,91.0,15.0,26.0,68.0,2428.0,Lassen,US Congressional 4,US Congressional,2004-02-17
13905.0,4435.0,6206.0,575.0,61.0,91.0,15.0,26.0,68.0,2428.0,Lassen,State Senate 1,State Senate,2004-02-17
13905.0,4435.0,6206.0,575.0,61.0,91.0,15.0,26.0,68.0,2428.0,Lassen,State Assembly 3,State Assembly,2004-02-17
13905.0,4435.0,6206.0,575.0,61.0,91.0,15.0,26.0,68.0,2428.0,Lassen,State Board of Equalization 2,State Board of Equalization,2004-02-17
4614.0,1533.0,1926.0,179.0,25.0,25.0,8.0,8.0,24.0,886.0,Lassen,Susanville,City,2004-02-17
9291.0,2902.0,4280.0,396.0,36.0,66.0,7.0,18.0,44.0,1542.0,Lassen,Unincorporated Area,City,2004-02-17
541334.0,319676.0,103486.0,8811.0,3257.0,2089.0,1412.0,8688.0,2790.0,91125.0,Los Angeles,County Supervisorial 1,County Supervisorial,2004-02-17
628661.0,428192.0,78038.0,9502.0,4372.0,2215.0,4829.0,7448.0,3619.0,90446.0,Los Angeles,County Supervisorial 2,County Supervisorial,2004-02-17
808478.0,425008.0,195347.0,13056.0,8977.0,5105.0,1447.0,4149.0,6972.0,148417.0,Los Angeles,County Supervisorial 3,County Supervisorial,2004-02-17
811309.0,359906.0,284354.0,13358.0,5046.0,4294.0,1862.0,6507.0,5074.0,130908.0,Los Angeles,County Supervisorial 4,County Supervisorial,2004-02-17
893168.0,347265.0,362648.0,15603.0,5590.0,4633.0,1356.0,3901.0,6178.0,145994.0,Los Angeles,County Supervisorial 5,County Supervisorial,2004-02-17
29612.0,9639.0,14379.0,742.0,113.0,147.0,38.0,78.0,176.0,4300.0,Los Angeles,US Congressional 22,US Congressional,2004-02-17
208072.0,70918.0,96399.0,4668.0,919.0,1174.0,302.0,477.0,1472.0,31743.0,Los Angeles,US Congressional 25,US Congressional,2004-02-17
205213.0,67858.0,94732.0,3062.0,1361.0,969.0,273.0,792.0,1327.0,34839.0,Los Angeles,US Congressional 26,US Congressional,2004-02-17
261448.0,124812.0,81148.0,4600.0,2011.0,1671.0,444.0,1411.0,2187.0,43164.0,Los Angeles,US Congressional 27,US Congressional,2004-02-17
211984.0,120165.0,45031.0,3665.0,1672.0,1218.0,443.0,1207.0,1663.0,36920.0,Los Angeles,US Congressional 28,US Congressional,2004-02-17
279551.0,122988.0,92875.0,4204.0,2097.0,1373.0,498.0,1709.0,1919.0,51888.0,Los Angeles,US Congressional 29,US Congressional,2004-02-17
367088.0,186127.0,97638.0,5193.0,4230.0,2154.0,544.0,1228.0,3242.0,66732.0,Los Angeles,US Congressional 30,US Congressional,2004-02-17
155420.0,92104.0,26262.0,2394.0,1976.0,791.0,473.0,2023.0,1018.0,28379.0,Los Angeles,US Congressional 31,US Congressional,2004-02-17
210485.0,109509.0,56000.0,3683.0,824.0,789.0,447.0,2386.0,1088.0,35759.0,Los Angeles,US Congressional 32,US Congressional,2004-02-17
252192.0,166655.0,31398.0,3620.0,2701.0,1231.0,1149.0,2056.0,1852.0,41530.0,Los Angeles,US Congressional 33,US Congressional,2004-02-17
162068.0,96287.0,32941.0,2724.0,725.0,641.0,480.0,3168.0,768.0,24334.0,Los Angeles,US Congressional 34,US Congressional,2004-02-17
214252.0,144411.0,30264.0,3429.0,1089.0,685.0,2017.0,2425.0,1171.0,28761.0,Los Angeles,US Congressional 35,US Congressional,2004-02-17
293910.0,129339.0,97921.0,4744.0,2834.0,1962.0,641.0,1791.0,2376.0,52302.0,Los Angeles,US Congressional 36,US Congressional,2004-02-17
230400.0,141554.0,42063.0,4066.0,1970.0,1067.0,1703.0,3463.0,1210.0,33304.0,Los Angeles,US Congressional 37,US Congressional,2004-02-17
213688.0,123097.0,48641.0,3522.0,813.0,731.0,470.0,3191.0,1000.0,32223.0,Los Angeles,US Congressional 38,US Congressional,2004-02-17
223984.0,117947.0,62197.0,3723.0,925.0,915.0,731.0,2674.0,1115.0,33757.0,Los Angeles,US Congressional 39,US Congressional,2004-02-17
60930.0,20941.0,25514.0,917.0,245.0,219.0,102.0,306.0,334.0,12352.0,Los Angeles,US Congressional 42,US Congressional,2004-02-17
102653.0,35696.0,48470.0,1374.0,737.0,599.0,151.0,308.0,715.0,14603.0,Los Angeles,US Congressional 46,US Congressional,2004-02-17
259925.0,92643.0,116991.0,5617.0,1241.0,1448.0,359.0,703.0,1844.0,39079.0,Los Angeles,State Senate 17,State Senate,2004-02-17
31052.0,9508.0,15542.0,565.0,139.0,146.0,25.0,52.0,206.0,4869.0,Los Angeles,State Senate 19,State Senate,2004-02-17
246316.0,132615.0,60165.0,4638.0,1665.0,1360.0,560.0,1805.0,1850.0,41658.0,Los Angeles,State Senate 20,State Senate,2004-02-17
392388.0,181009.0,125024.0,5951.0,3618.0,2204.0,708.0,2084.0,3035.0,68755.0,Los Angeles,State Senate 21,State Senate,2004-02-17
196461.0,114729.0,35598.0,3037.0,1664.0,823.0,591.0,3172.0,1061.0,35786.0,Los Angeles,State Senate 22,State Senate,2004-02-17
372719.0,188831.0,100930.0,5418.0,4057.0,2229.0,558.0,1257.0,3306.0,66133.0,Los Angeles,State Senate 23,State Senate,2004-02-17
276900.0,148385.0,68933.0,4755.0,1083.0,1054.0,586.0,3308.0,1423.0,47373.0,Los Angeles,State Senate 24,State Senate,2004-02-17
314687.0,193306.0,63646.0,4834.0,1723.0,1112.0,2768.0,3725.0,1693.0,41880.0,Los Angeles,State Senate 25,State Senate,2004-02-17
320282.0,210664.0,40650.0,4610.0,3359.0,1535.0,1554.0,2763.0,2336.0,52811.0,Los Angeles,State Senate 26,State Senate,2004-02-17
326020.0,164335.0,96290.0,5582.0,2307.0,1677.0,1010.0,3546.0,1813.0,49460.0,Los Angeles,State Senate 27,State Senate,2004-02-17
389293.0,183904.0,117212.0,6229.0,3579.0,2460.0,979.0,2387.0,3053.0,69490.0,Los Angeles,State Senate 28,State Senate,2004-02-17
237041.0,80770.0,103224.0,3813.0,1494.0,1152.0,364.0,1050.0,1488.0,43686.0,Los Angeles,State Senate 29,State Senate,2004-02-17
278584.0,157044.0,69383.0,4532.0,1073.0,973.0,754.0,4078.0,1325.0,39422.0,Los Angeles,State Senate 30,State Senate,2004-02-17
41282.0,22304.0,10285.0,749.0,240.0,163.0,90.0,763.0,200.0,6488.0,Los Angeles,State Senate 32,State Senate,2004-02-17
118195.0,42937.0,53183.0,2977.0,415.0,563.0,207.0,331.0,708.0,16874.0,Los Angeles,State Assembly 36,State Assembly,2004-02-17
34395.0,12608.0,14711.0,662.0,246.0,211.0,45.0,133.0,279.0,5500.0,Los Angeles,State Assembly 37,State Assembly,2004-02-17
180896.0,64609.0,80442.0,3285.0,1079.0,1137.0,207.0,498.0,1458.0,28181.0,Los Angeles,State Assembly 38,State Assembly,2004-02-17
107374.0,63630.0,21146.0,1988.0,559.0,502.0,261.0,927.0,708.0,17653.0,Los Angeles,State Assembly 39,State Assembly,2004-02-17
159447.0,76862.0,48626.0,2907.0,1126.0,950.0,285.0,962.0,1314.0,26415.0,Los Angeles,State Assembly 40,State Assembly,2004-02-17
176979.0,86768.0,51524.0,2577.0,2255.0,1099.0,286.0,627.0,1653.0,30190.0,Los Angeles,State Assembly 41,State Assembly,2004-02-17
234865.0,127936.0,50415.0,3376.0,2632.0,1523.0,317.0,666.0,2098.0,45902.0,Los Angeles,State Assembly 42,State Assembly,2004-02-17
177059.0,78148.0,57545.0,3165.0,1726.0,1145.0,324.0,917.0,1509.0,32580.0,Los Angeles,State Assembly 43,State Assembly,2004-02-17
207414.0,94192.0,69491.0,2714.0,1785.0,984.0,407.0,1166.0,1378.0,35297.0,Los Angeles,State Assembly 44,State Assembly,2004-02-17
116405.0,68370.0,18912.0,1867.0,1602.0,709.0,284.0,1582.0,852.0,22227.0,Los Angeles,State Assembly 45,State Assembly,2004-02-17
80026.0,53169.0,9397.0,1297.0,482.0,307.0,305.0,2009.0,368.0,12692.0,Los Angeles,State Assembly 46,State Assembly,2004-02-17
189567.0,125195.0,24768.0,2480.0,1951.0,796.0,817.0,1184.0,1352.0,31024.0,Los Angeles,State Assembly 47,State Assembly,2004-02-17
115334.0,83220.0,9724.0,1746.0,763.0,306.0,1098.0,1606.0,614.0,16257.0,Los Angeles,State Assembly 48,State Assembly,2004-02-17
138422.0,64937.0,37096.0,2149.0,566.0,454.0,254.0,1400.0,773.0,30793.0,Los Angeles,State Assembly 49,State Assembly,2004-02-17
113079.0,70097.0,20405.0,1959.0,435.0,431.0,438.0,2060.0,466.0,16788.0,Los Angeles,State Assembly 50,State Assembly,2004-02-17
149686.0,95643.0,25619.0,2370.0,700.0,535.0,1166.0,1373.0,854.0,21426.0,Los Angeles,State Assembly 51,State Assembly,2004-02-17
114529.0,84019.0,9478.0,1972.0,770.0,286.0,1413.0,2345.0,418.0,13828.0,Los Angeles,State Assembly 52,State Assembly,2004-02-17
224140.0,91356.0,81146.0,3576.0,2317.0,1597.0,433.0,1090.0,1919.0,40706.0,Los Angeles,State Assembly 53,State Assembly,2004-02-17
207817.0,90186.0,76235.0,3343.0,2014.0,1330.0,457.0,1446.0,1425.0,31381.0,Los Angeles,State Assembly 54,State Assembly,2004-02-17
155340.0,85913.0,38416.0,2721.0,728.0,732.0,608.0,1795.0,835.0,23592.0,Los Angeles,State Assembly 55,State Assembly,2004-02-17
125988.0,65881.0,34254.0,2093.0,445.0,463.0,307.0,1512.0,643.0,20390.0,Los Angeles,State Assembly 56,State Assembly,2004-02-17
150348.0,76492.0,44543.0,2740.0,527.0,599.0,288.0,1315.0,757.0,23087.0,Los Angeles,State Assembly 57,State Assembly,2004-02-17
160864.0,85845.0,44992.0,2403.0,614.0,519.0,312.0,2086.0,808.0,23285.0,Los Angeles,State Assembly 58,State Assembly,2004-02-17
116690.0,39626.0,55140.0,1915.0,969.0,649.0,159.0,432.0,751.0,17049.0,Los Angeles,State Assembly 59,State Assembly,2004-02-17
86724.0,30067.0,36355.0,1296.0,292.0,345.0,138.0,468.0,493.0,17270.0,Los Angeles,State Assembly 60,State Assembly,2004-02-17
41367.0,22341.0,10310.0,752.0,244.0,164.0,90.0,763.0,200.0,6503.0,Los Angeles,State Assembly 61,State Assembly,2004-02-17
361192.0,136607.0,153933.0,7556.0,1864.0,1792.0,589.0,1814.0,2310.0,54727.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2004-02-17
108110.0,41860.0,45446.0,1563.0,874.0,675.0,165.0,514.0,806.0,16207.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2004-02-17
3213648.0,1701580.0,824494.0,51211.0,24504.0,15869.0,10152.0,28365.0,21517.0,535956.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2004-02-17
11669.0,4760.0,4514.0,227.0,76.0,86.0,8.0,21.0,86.0,1891.0,Los Angeles,Agoura Hills,City,2004-02-17
31129.0,15046.0,7951.0,441.0,178.0,94.0,51.0,298.0,168.0,6902.0,Los Angeles,Alhambra,City,2004-02-17
25814.0,7088.0,11905.0,314.0,108.0,87.0,28.0,82.0,174.0,6028.0,Los Angeles,Arcadia,City,2004-02-17
5670.0,2812.0,1628.0,80.0,28.0,23.0,20.0,60.0,31.0,988.0,Los Angeles,Artesia,City,2004-02-17
1575.0,577.0,672.0,21.0,29.0,14.0,3.0,7.0,10.0,242.0,Los Angeles,Avalon,City,2004-02-17
14712.0,6773.0,4958.0,295.0,58.0,78.0,30.0,163.0,92.0,2265.0,Los Angeles,Azusa,City,2004-02-17
20907.0,12280.0,4237.0,371.0,57.0,74.0,52.0,207.0,93.0,3536.0,Los Angeles,Baldwin Park,City,2004-02-17
7531.0,4771.0,1173.0,120.0,22.0,20.0,27.0,176.0,26.0,1196.0,Los Angeles,Bell,City,2004-02-17
8836.0,5609.0,1127.0,183.0,44.0,28.0,57.0,216.0,37.0,1535.0,Los Angeles,Bell Gardens,City,2004-02-17
25427.0,13483.0,7014.0,500.0,92.0,123.0,55.0,281.0,136.0,3743.0,Los Angeles,Bellflower,City,2004-02-17
19397.0,10163.0,4880.0,223.0,107.0,85.0,19.0,50.0,143.0,3727.0,Los Angeles,Beverly Hills,City,2004-02-17
532.0,118.0,303.0,10.0,7.0,4.0,1.0,1.0,4.0,84.0,Los Angeles,Bradbury,City,2004-02-17
49204.0,21125.0,17530.0,838.0,365.0,328.0,60.0,186.0,419.0,8353.0,Los Angeles,Burbank,City,2004-02-17
12005.0,5521.0,4214.0,159.0,68.0,70.0,11.0,36.0,101.0,1825.0,Los Angeles,Calabasas,City,2004-02-17
41457.0,25964.0,7284.0,646.0,124.0,167.0,211.0,379.0,221.0,6461.0,Los Angeles,Carson,City,2004-02-17
26488.0,10738.0,9265.0,298.0,73.0,73.0,49.0,184.0,139.0,5669.0,Los Angeles,Cerritos,City,2004-02-17
19522.0,8198.0,7192.0,293.0,334.0,118.0,67.0,69.0,126.0,3125.0,Los Angeles,Claremont,City,2004-02-17
4883.0,3534.0,525.0,61.0,18.0,25.0,7.0,120.0,14.0,579.0,Los Angeles,Commerce,City,2004-02-17
30338.0,23461.0,1727.0,445.0,215.0,49.0,558.0,661.0,110.0,3112.0,Los Angeles,Compton,City,2004-02-17
20813.0,8492.0,8606.0,399.0,86.0,81.0,28.0,125.0,106.0,2890.0,Los Angeles,Covina,City,2004-02-17
4136.0,2671.0,581.0,57.0,10.0,10.0,19.0,133.0,13.0,642.0,Los Angeles,Cudahy,City,2004-02-17
21446.0,12466.0,4479.0,261.0,261.0,128.0,61.0,80.0,184.0,3526.0,Los Angeles,Culver City,City,2004-02-17
26672.0,9259.0,10525.0,404.0,112.0,108.0,44.0,144.0,138.0,5938.0,Los Angeles,Diamond Bar,City,2004-02-17
40767.0,20162.0,13770.0,630.0,125.0,152.0,78.0,440.0,212.0,5198.0,Los Angeles,Downey,City,2004-02-17
