Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
281.0,155.0,52.0,5.0,13.0,3.0,1.0,0.0,52.0,Humboldt,Trinidad,City,2008-04-04
41284.0,17564.0,12417.0,1009.0,1725.0,312.0,131.0,123.0,8003.0,Humboldt,Unincorporated Area,City,2008-04-04
12382.0,8455.0,1410.0,134.0,24.0,34.0,56.0,64.0,2205.0,Imperial,County Supervisorial 1,County Supervisorial,2008-04-04
10579.0,5539.0,3097.0,203.0,20.0,24.0,37.0,68.0,1591.0,Imperial,County Supervisorial 2,County Supervisorial,2008-04-04
10953.0,5315.0,3578.0,258.0,22.0,39.0,39.0,64.0,1638.0,Imperial,County Supervisorial 3,County Supervisorial,2008-04-04
10122.0,4930.0,3320.0,229.0,19.0,28.0,45.0,70.0,1481.0,Imperial,County Supervisorial 4,County Supervisorial,2008-04-04
9407.0,5355.0,2360.0,235.0,25.0,37.0,45.0,42.0,1308.0,Imperial,County Supervisorial 5,County Supervisorial,2008-04-04
53443.0,29594.0,13765.0,1059.0,110.0,162.0,222.0,308.0,8223.0,Imperial,US Congressional 51,US Congressional,2008-04-04
53443.0,29594.0,13765.0,1059.0,110.0,162.0,222.0,308.0,8223.0,Imperial,State Senatorial 40,City,2008-04-04
53443.0,29594.0,13765.0,1059.0,110.0,162.0,222.0,308.0,8223.0,Imperial,State Assembly 80,State Assembly,2008-04-04
53443.0,29594.0,13765.0,1059.0,110.0,162.0,222.0,308.0,8223.0,Imperial,State Board of Equalization 3,State Board of Equalization,2008-04-04
8258.0,4584.0,2319.0,152.0,12.0,25.0,25.0,53.0,1088.0,Imperial,Brawley,City,2008-04-04
12250.0,8393.0,1363.0,133.0,23.0,34.0,56.0,63.0,2185.0,Imperial,Calexico,City,2008-04-04
1131.0,661.0,231.0,14.0,1.0,4.0,9.0,5.0,206.0,Imperial,Calipatria,City,2008-04-04
14524.0,7902.0,4040.0,290.0,27.0,37.0,62.0,80.0,2086.0,Imperial,El Centro,City,2008-04-04
1982.0,1008.0,589.0,56.0,6.0,7.0,11.0,16.0,289.0,Imperial,Holtville,City,2008-04-04
4399.0,1972.0,1537.0,103.0,5.0,14.0,8.0,25.0,735.0,Imperial,Imperial,City,2008-04-04
688.0,405.0,154.0,17.0,0.0,4.0,10.0,2.0,96.0,Imperial,Westmorland,City,2008-04-04
10211.0,4669.0,3532.0,294.0,36.0,37.0,41.0,64.0,1538.0,Imperial,Unincorporated Area,City,2008-04-04
2235.0,652.0,1187.0,59.0,13.0,11.0,7.0,8.0,298.0,Inyo,County Supervisorial 1,County Supervisorial,2008-04-04
1726.0,570.0,735.0,42.0,20.0,7.0,4.0,8.0,340.0,Inyo,County Supervisorial 2,County Supervisorial,2008-04-04
2483.0,785.0,1192.0,70.0,20.0,8.0,7.0,16.0,385.0,Inyo,County Supervisorial 3,County Supervisorial,2008-04-04
1951.0,650.0,869.0,53.0,11.0,16.0,3.0,8.0,341.0,Inyo,County Supervisorial 4,County Supervisorial,2008-04-04
1658.0,644.0,576.0,73.0,29.0,21.0,3.0,15.0,297.0,Inyo,County Supervisorial 5,County Supervisorial,2008-04-04
10053.0,3301.0,4559.0,297.0,93.0,63.0,24.0,55.0,1661.0,Inyo,US Congressional 25,US Congressional,2008-04-04
10053.0,3301.0,4559.0,297.0,93.0,63.0,24.0,55.0,1661.0,Inyo,State Senatorial 18,City,2008-04-04
10053.0,3301.0,4559.0,297.0,93.0,63.0,24.0,55.0,1661.0,Inyo,State Assembly 34,State Assembly,2008-04-04
10053.0,3301.0,4559.0,297.0,93.0,63.0,24.0,55.0,1661.0,Inyo,State Board of Equalization 2,State Board of Equalization,2008-04-04
1611.0,537.0,676.0,40.0,18.0,7.0,4.0,8.0,321.0,Inyo,Bishop,City,2008-04-04
8442.0,2764.0,3883.0,257.0,75.0,56.0,20.0,47.0,1340.0,Inyo,Unincorporated Area,City,2008-04-04
55949.0,19997.0,25880.0,1531.0,128.0,258.0,116.0,96.0,7943.0,Kern,County Supervisorial 1,County Supervisorial,2008-04-04
57765.0,19640.0,26365.0,1850.0,140.0,292.0,135.0,138.0,9205.0,Kern,County Supervisorial 2,County Supervisorial,2008-04-04
62607.0,20308.0,31934.0,1661.0,181.0,272.0,101.0,94.0,8056.0,Kern,County Supervisorial 3,County Supervisorial,2008-04-04
71526.0,20984.0,38345.0,1817.0,173.0,302.0,121.0,112.0,9672.0,Kern,County Supervisorial 4,County Supervisorial,2008-04-04
35885.0,20651.0,9354.0,817.0,60.0,142.0,123.0,92.0,4646.0,Kern,County Supervisorial 5,County Supervisorial,2008-04-04
55352.0,32695.0,14222.0,1064.0,64.0,154.0,208.0,132.0,6813.0,Kern,US Congressional 20,US Congressional,2008-04-04
228380.0,68885.0,117656.0,6612.0,618.0,1112.0,388.0,400.0,32709.0,Kern,US Congressional 22,US Congressional,2008-04-04
60711.0,35283.0,15964.0,1223.0,81.0,189.0,230.0,137.0,7604.0,Kern,State Senatorial 16,City,2008-04-04
4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Kern,State Senatorial 17,City,2008-04-04
223017.0,66296.0,115912.0,6452.0,601.0,1077.0,366.0,395.0,31918.0,Kern,State Senatorial 18,City,2008-04-04
50248.0,29910.0,12845.0,945.0,59.0,141.0,180.0,101.0,6067.0,Kern,State Assembly 30,State Assembly,2008-04-04
218652.0,67086.0,112450.0,6118.0,598.0,1039.0,374.0,398.0,30589.0,Kern,State Assembly 32,State Assembly,2008-04-04
14828.0,4583.0,6581.0,612.0,25.0,86.0,42.0,33.0,2866.0,Kern,State Assembly 34,State Assembly,2008-04-04
4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2008-04-04
283732.0,101580.0,131878.0,7676.0,682.0,1266.0,596.0,532.0,39522.0,Kern,State Board of Equalization 2,State Board of Equalization,2008-04-04
2915.0,1870.0,537.0,44.0,2.0,10.0,11.0,4.0,437.0,Kern,Arvin,City,2008-04-04
125036.0,44429.0,59330.0,2966.0,302.0,479.0,198.0,216.0,17116.0,Kern,Bakersfield,City,2008-04-04
4410.0,1405.0,1868.0,199.0,2.0,25.0,14.0,5.0,892.0,Kern,California City,City,2008-04-04
9712.0,5937.0,2388.0,126.0,9.0,13.0,35.0,16.0,1188.0,Kern,Delano,City,2008-04-04
435.0,118.0,212.0,36.0,0.0,1.0,3.0,2.0,63.0,Kern,Maricopa,City,2008-04-04
2576.0,1620.0,546.0,45.0,2.0,5.0,10.0,4.0,344.0,Kern,McFarland,City,2008-04-04
12695.0,3176.0,6623.0,376.0,35.0,104.0,18.0,31.0,2332.0,Kern,Ridgecrest,City,2008-04-04
4023.0,1947.0,1557.0,78.0,5.0,5.0,11.0,4.0,416.0,Kern,Shafter,City,2008-04-04
2869.0,727.0,1606.0,101.0,7.0,10.0,7.0,5.0,406.0,Kern,Taft,City,2008-04-04
3334.0,1007.0,1583.0,131.0,17.0,18.0,8.0,7.0,563.0,Kern,Tehachapi,City,2008-04-04
4856.0,2654.0,1520.0,84.0,5.0,16.0,18.0,10.0,549.0,Kern,Wasco,City,2008-04-04
110871.0,36690.0,54108.0,3490.0,296.0,580.0,263.0,228.0,15216.0,Kern,Unincorporated Area,City,2008-04-04
7366.0,2376.0,3698.0,159.0,12.0,24.0,5.0,57.0,1035.0,Kings,County Supervisorial 1,County Supervisorial,2008-04-04
5838.0,3064.0,1878.0,129.0,17.0,17.0,9.0,48.0,676.0,Kings,County Supervisorial 2,County Supervisorial,2008-04-04
12672.0,3726.0,7048.0,236.0,31.0,36.0,5.0,90.0,1500.0,Kings,County Supervisorial 3,County Supervisorial,2008-04-04
9017.0,3861.0,3801.0,174.0,10.0,30.0,11.0,79.0,1051.0,Kings,County Supervisorial 4,County Supervisorial,2008-04-04
9319.0,3525.0,4437.0,193.0,27.0,27.0,4.0,65.0,1041.0,Kings,County Supervisorial 5,County Supervisorial,2008-04-04
44212.0,16552.0,20862.0,891.0,97.0,134.0,34.0,339.0,5303.0,Kings,US Congressional 20,US Congressional,2008-04-04
44212.0,16552.0,20862.0,891.0,97.0,134.0,34.0,339.0,5303.0,Kings,State Senatorial 16,City,2008-04-04
44212.0,16552.0,20862.0,891.0,97.0,134.0,34.0,339.0,5303.0,Kings,State Assembly 30,State Assembly,2008-04-04
44212.0,16552.0,20862.0,891.0,97.0,134.0,34.0,339.0,5303.0,Kings,State Board of Equalization 2,State Board of Equalization,2008-04-04
1423.0,671.0,485.0,35.0,4.0,5.0,3.0,22.0,198.0,Kings,Avenal,City,2008-04-04
3805.0,2130.0,1137.0,84.0,13.0,10.0,4.0,22.0,405.0,Kings,Corcoran,City,2008-04-04
19934.0,7452.0,9547.0,382.0,45.0,56.0,12.0,145.0,2295.0,Kings,Hanford,City,2008-04-04
8301.0,2592.0,4222.0,177.0,14.0,27.0,6.0,67.0,1196.0,Kings,Lemoore,City,2008-04-04
10749.0,3707.0,5471.0,213.0,21.0,36.0,9.0,83.0,1209.0,Kings,Unincorporated Area,City,2008-04-04
7111.0,2961.0,2230.0,242.0,93.0,39.0,32.0,13.0,1501.0,Lake,County Supervisorial 1,County Supervisorial,2008-04-04
5561.0,2818.0,1229.0,198.0,62.0,40.0,25.0,12.0,1177.0,Lake,County Supervisorial 2,County Supervisorial,2008-04-04
6705.0,3018.0,1884.0,235.0,84.0,39.0,28.0,25.0,1392.0,Lake,County Supervisorial 3,County Supervisorial,2008-04-04
6551.0,2568.0,2544.0,158.0,63.0,35.0,20.0,13.0,1150.0,Lake,County Supervisorial 4,County Supervisorial,2008-04-04
7225.0,3002.0,2409.0,213.0,90.0,47.0,23.0,14.0,1427.0,Lake,County Supervisorial 5,County Supervisorial,2008-04-04
33153.0,14367.0,10296.0,1046.0,392.0,200.0,128.0,77.0,6647.0,Lake,US Congressional 1,US Congressional,2008-04-04
33153.0,14367.0,10296.0,1046.0,392.0,200.0,128.0,77.0,6647.0,Lake,State Senatorial 2,City,2008-04-04
33153.0,14367.0,10296.0,1046.0,392.0,200.0,128.0,77.0,6647.0,Lake,State Assembly 1,State Assembly,2008-04-04
33153.0,14367.0,10296.0,1046.0,392.0,200.0,128.0,77.0,6647.0,Lake,State Board of Equalization 1,State Board of Equalization,2008-04-04
6085.0,3083.0,1317.0,225.0,60.0,43.0,30.0,14.0,1313.0,Lake,Clearlake,City,2008-04-04
2615.0,1055.0,985.0,65.0,25.0,7.0,13.0,4.0,461.0,Lake,Lakeport,City,2008-04-04
24453.0,10229.0,7994.0,756.0,307.0,150.0,85.0,59.0,4873.0,Lake,Unincorporated Area,City,2008-04-04
2737.0,892.0,1178.0,132.0,15.0,14.0,5.0,14.0,487.0,Lassen,County Supervisorial 1,County Supervisorial,2008-04-04
2436.0,777.0,1025.0,106.0,13.0,13.0,10.0,15.0,477.0,Lassen,County Supervisorial 2,County Supervisorial,2008-04-04
3077.0,786.0,1675.0,112.0,9.0,14.0,1.0,11.0,469.0,Lassen,County Supervisorial 3,County Supervisorial,2008-04-04
2603.0,749.0,1328.0,97.0,8.0,5.0,2.0,8.0,406.0,Lassen,County Supervisorial 4,County Supervisorial,2008-04-04
2336.0,673.0,1082.0,122.0,9.0,26.0,5.0,7.0,412.0,Lassen,County Supervisorial 5,County Supervisorial,2008-04-04
13189.0,3877.0,6288.0,569.0,54.0,72.0,23.0,55.0,2251.0,Lassen,US Congressional 4,US Congressional,2008-04-04
13189.0,3877.0,6288.0,569.0,54.0,72.0,23.0,55.0,2251.0,Lassen,State Senatorial 1,City,2008-04-04
13189.0,3877.0,6288.0,569.0,54.0,72.0,23.0,55.0,2251.0,Lassen,State Assembly 3,State Assembly,2008-04-04
13189.0,3877.0,6288.0,569.0,54.0,72.0,23.0,55.0,2251.0,Lassen,State Board of Equalization 2,State Board of Equalization,2008-04-04
4249.0,1317.0,1906.0,173.0,16.0,17.0,11.0,23.0,786.0,Lassen,Susanville,City,2008-04-04
8940.0,2560.0,4382.0,396.0,38.0,55.0,12.0,32.0,1465.0,Lassen,Unincorporated Area,City,2008-04-04
592720.0,343376.0,104858.0,9360.0,3173.0,2139.0,5986.0,3670.0,120158.0,Los Angeles,County Supervisorial 1,County Supervisorial,2008-04-04
699822.0,462398.0,87097.0,10878.0,3304.0,2240.0,4978.0,6677.0,122250.0,Los Angeles,County Supervisorial 2,County Supervisorial,2008-04-04
856509.0,449837.0,185928.0,14828.0,6915.0,4519.0,3477.0,7809.0,183196.0,Los Angeles,County Supervisorial 3,County Supervisorial,2008-04-04
866146.0,383140.0,279363.0,15727.0,4476.0,4144.0,4292.0,6140.0,168864.0,Los Angeles,County Supervisorial 4,County Supervisorial,2008-04-04
946751.0,374386.0,350088.0,18097.0,5058.0,4414.0,3322.0,7114.0,184272.0,Los Angeles,County Supervisorial 5,County Supervisorial,2008-04-04
33978.0,11744.0,15350.0,940.0,123.0,162.0,86.0,221.0,5352.0,Los Angeles,US Congressional 22,US Congressional,2008-04-04
233607.0,83220.0,100098.0,5603.0,858.0,1080.0,543.0,1899.0,40306.0,Los Angeles,US Congressional 25,US Congressional,2008-04-04
214266.0,72243.0,90702.0,3509.0,1225.0,968.0,656.0,1479.0,43484.0,Los Angeles,US Congressional 26,US Congressional,2008-04-04
275012.0,131661.0,76933.0,5212.0,1729.0,1472.0,1185.0,2408.0,54412.0,Los Angeles,US Congressional 27,US Congressional,2008-04-04
224888.0,125994.0,42919.0,4119.0,1459.0,1127.0,1124.0,1907.0,46239.0,Los Angeles,US Congressional 28,US Congressional,2008-04-04
287361.0,126863.0,83405.0,4677.0,1878.0,1289.0,1354.0,2194.0,65701.0,Los Angeles,US Congressional 29,US Congressional,2008-04-04
386199.0,195463.0,93995.0,6105.0,3043.0,1943.0,980.0,3523.0,81147.0,Los Angeles,US Congressional 30,US Congressional,2008-04-04
174408.0,102347.0,26039.0,2661.0,1708.0,726.0,1563.0,1382.0,37982.0,Los Angeles,US Congressional 31,US Congressional,2008-04-04
224106.0,115049.0,53707.0,3932.0,862.0,830.0,1790.0,1320.0,46616.0,Los Angeles,US Congressional 32,US Congressional,2008-04-04
277341.0,180805.0,31559.0,4209.0,2013.0,1143.0,1518.0,2596.0,53498.0,Los Angeles,US Congressional 33,US Congressional,2008-04-04
181741.0,106741.0,33606.0,3028.0,782.0,713.0,2095.0,1042.0,33734.0,Los Angeles,US Congressional 34,US Congressional,2008-04-04
237288.0,155515.0,33077.0,3885.0,864.0,707.0,1620.0,2438.0,39182.0,Los Angeles,US Congressional 35,US Congressional,2008-04-04
314189.0,140252.0,94094.0,5684.0,2362.0,1815.0,1297.0,2820.0,65865.0,Los Angeles,US Congressional 36,US Congressional,2008-04-04
253154.0,149781.0,45198.0,4751.0,1481.0,1050.0,1876.0,2160.0,46857.0,Los Angeles,US Congressional 37,US Congressional,2008-04-04
231137.0,130567.0,50058.0,3654.0,779.0,714.0,2104.0,1279.0,41982.0,Los Angeles,US Congressional 38,US Congressional,2008-04-04
242901.0,124876.0,65598.0,4096.0,864.0,918.0,1783.0,1572.0,43194.0,Los Angeles,US Congressional 39,US Congressional,2008-04-04
64087.0,22021.0,24699.0,1062.0,241.0,224.0,231.0,397.0,15212.0,Los Angeles,US Congressional 42,US Congressional,2008-04-04
106285.0,37995.0,46297.0,1763.0,655.0,575.0,250.0,773.0,17977.0,Los Angeles,US Congressional 46,US Congressional,2008-04-04
288413.0,106515.0,120349.0,6810.0,1154.0,1373.0,719.0,2294.0,49199.0,Los Angeles,State Senatorial 17,City,2008-04-04
35152.0,11318.0,16445.0,698.0,118.0,134.0,52.0,250.0,6137.0,Los Angeles,State Senatorial 19,City,2008-04-04
261225.0,139684.0,56652.0,5048.0,1545.0,1251.0,1585.0,2105.0,53355.0,Los Angeles,State Senatorial 20,City,2008-04-04
407030.0,189158.0,113366.0,6757.0,3154.0,2052.0,1703.0,3466.0,87374.0,Los Angeles,State Senatorial 21,City,2008-04-04
224044.0,129881.0,36034.0,3438.0,1597.0,861.0,2326.0,1454.0,48453.0,Los Angeles,State Senatorial 22,City,2008-04-04
390800.0,197670.0,96828.0,6292.0,3008.0,1997.0,1024.0,3651.0,80330.0,Los Angeles,State Senatorial 23,City,2008-04-04
294180.0,155311.0,66154.0,5008.0,1130.0,1062.0,2444.0,1736.0,61335.0,Los Angeles,State Senatorial 24,City,2008-04-04
341413.0,204723.0,66856.0,5576.0,1259.0,1116.0,2224.0,3374.0,56285.0,Los Angeles,State Senatorial 25,City,2008-04-04
352518.0,228229.0,41839.0,5417.0,2410.0,1400.0,2018.0,3296.0,67909.0,Los Angeles,State Senatorial 26,City,2008-04-04
349964.0,173399.0,95859.0,6550.0,2011.0,1637.0,2205.0,2350.0,65953.0,Los Angeles,State Senatorial 27,City,2008-04-04
419277.0,198951.0,113988.0,7388.0,2918.0,2278.0,1736.0,3683.0,88335.0,Los Angeles,State Senatorial 28,City,2008-04-04
248461.0,85449.0,99101.0,4305.0,1354.0,1108.0,860.0,1661.0,54623.0,Los Angeles,State Senatorial 29,City,2008-04-04
304774.0,169256.0,72715.0,4792.0,1081.0,1029.0,2751.0,1843.0,51307.0,Los Angeles,State Senatorial 30,City,2008-04-04
44697.0,23593.0,11148.0,811.0,187.0,158.0,408.0,247.0,8145.0,Los Angeles,State Senatorial 32,City,2008-04-04
132684.0,50817.0,54804.0,3588.0,414.0,562.0,368.0,987.0,21144.0,Los Angeles,State Assembly 36,State Assembly,2008-04-04
36180.0,13315.0,14584.0,773.0,199.0,206.0,100.0,290.0,6713.0,Los Angeles,State Assembly 37,State Assembly,2008-04-04
198999.0,72938.0,81926.0,4022.0,958.0,1024.0,494.0,1652.0,35985.0,Los Angeles,State Assembly 38,State Assembly,2008-04-04
113961.0,66283.0,19961.0,2169.0,600.0,494.0,838.0,813.0,22803.0,Los Angeles,State Assembly 39,State Assembly,2008-04-04
167046.0,80877.0,45820.0,3192.0,968.0,839.0,810.0,1466.0,33074.0,Los Angeles,State Assembly 40,State Assembly,2008-04-04
183488.0,90357.0,48849.0,2955.0,1654.0,1012.0,482.0,1807.0,36372.0,Los Angeles,State Assembly 41,State Assembly,2008-04-04
248214.0,134432.0,48692.0,4045.0,1883.0,1269.0,614.0,2390.0,54889.0,Los Angeles,State Assembly 42,State Assembly,2008-04-04
184584.0,83446.0,50865.0,3389.0,1451.0,1013.0,785.0,1697.0,41938.0,Los Angeles,State Assembly 43,State Assembly,2008-04-04
215690.0,97946.0,64355.0,3159.0,1611.0,964.0,883.0,1619.0,45153.0,Los Angeles,State Assembly 44,State Assembly,2008-04-04
128679.0,74524.0,18134.0,2100.0,1380.0,621.0,1170.0,1001.0,29749.0,Los Angeles,State Assembly 45,State Assembly,2008-04-04
95933.0,62449.0,10868.0,1475.0,515.0,377.0,1381.0,569.0,18299.0,Los Angeles,State Assembly 46,State Assembly,2008-04-04
209133.0,134742.0,25496.0,3096.0,1434.0,816.0,907.0,1893.0,40749.0,Los Angeles,State Assembly 47,State Assembly,2008-04-04
131225.0,91282.0,12060.0,1932.0,561.0,330.0,1064.0,1317.0,22679.0,Los Angeles,State Assembly 48,State Assembly,2008-04-04
145588.0,66662.0,35224.0,2229.0,598.0,495.0,1103.0,916.0,38361.0,Los Angeles,State Assembly 49,State Assembly,2008-04-04
123217.0,74883.0,21231.0,2039.0,441.0,430.0,1373.0,734.0,22086.0,Los Angeles,State Assembly 50,State Assembly,2008-04-04
162798.0,102080.0,26213.0,2639.0,630.0,538.0,973.0,1566.0,28159.0,Los Angeles,State Assembly 51,State Assembly,2008-04-04
129855.0,90072.0,14402.0,2232.0,368.0,314.0,1360.0,1220.0,19887.0,Los Angeles,State Assembly 52,State Assembly,2008-04-04
238578.0,99293.0,77843.0,4365.0,1906.0,1441.0,803.0,2228.0,50699.0,Los Angeles,State Assembly 53,State Assembly,2008-04-04
219113.0,95911.0,72777.0,4097.0,1757.0,1254.0,911.0,1661.0,40745.0,Los Angeles,State Assembly 54,State Assembly,2008-04-04
169797.0,91281.0,39517.0,3153.0,661.0,740.0,1048.0,1184.0,32213.0,Los Angeles,State Assembly 55,State Assembly,2008-04-04
139056.0,70370.0,37355.0,2185.0,434.0,494.0,1043.0,845.0,26330.0,Los Angeles,State Assembly 56,State Assembly,2008-04-04
158452.0,80320.0,42430.0,2911.0,559.0,574.0,1029.0,930.0,29699.0,Los Angeles,State Assembly 57,State Assembly,2008-04-04
172448.0,91729.0,44157.0,2576.0,605.0,519.0,1385.0,966.0,30511.0,Los Angeles,State Assembly 58,State Assembly,2008-04-04
120922.0,41928.0,53421.0,2232.0,853.0,647.0,362.0,811.0,20668.0,Los Angeles,State Assembly 59,State Assembly,2008-04-04
91539.0,31578.0,35176.0,1525.0,298.0,324.0,361.0,600.0,21677.0,Los Angeles,State Assembly 60,State Assembly,2008-04-04
44769.0,23622.0,11174.0,812.0,188.0,159.0,408.0,248.0,8158.0,Los Angeles,State Assembly 61,State Assembly,2008-04-04
397338.0,154193.0,158369.0,8946.0,1661.0,1719.0,1388.0,2884.0,68178.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2008-04-04
112168.0,44723.0,42743.0,1935.0,773.0,631.0,358.0,889.0,20116.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2008-04-04
3452442.0,1814221.0,806222.0,58009.0,20492.0,15106.0,20309.0,27637.0,690446.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2008-04-04
12208.0,5007.0,4389.0,244.0,60.0,85.0,15.0,95.0,2313.0,Los Angeles,Agoura Hills,City,2008-04-04
32455.0,15360.0,7394.0,463.0,164.0,94.0,243.0,196.0,8541.0,Los Angeles,Alhambra,City,2008-04-04
27683.0,7584.0,11130.0,349.0,99.0,90.0,83.0,187.0,8161.0,Los Angeles,Arcadia,City,2008-04-04
6044.0,2946.0,1663.0,73.0,17.0,20.0,42.0,40.0,1243.0,Los Angeles,Artesia,City,2008-04-04
1548.0,573.0,634.0,27.0,23.0,12.0,11.0,11.0,257.0,Los Angeles,Avalon,City,2008-04-04
15134.0,7120.0,4504.0,319.0,58.0,55.0,108.0,102.0,2868.0,Los Angeles,Azusa,City,2008-04-04
22858.0,13010.0,4213.0,374.0,73.0,76.0,196.0,130.0,4786.0,Los Angeles,Baldwin Park,City,2008-04-04
8384.0,5324.0,1201.0,120.0,24.0,23.0,121.0,38.0,1533.0,Los Angeles,Bell,City,2008-04-04
10122.0,6424.0,1205.0,162.0,37.0,34.0,141.0,78.0,2041.0,Los Angeles,Bell Gardens,City,2008-04-04
26553.0,13345.0,7120.0,562.0,87.0,118.0,186.0,172.0,4963.0,Los Angeles,Bellflower,City,2008-04-04
20466.0,9935.0,5284.0,255.0,70.0,76.0,46.0,185.0,4615.0,Los Angeles,Beverly Hills,City,2008-04-04
580.0,143.0,293.0,9.0,4.0,2.0,2.0,5.0,122.0,Los Angeles,Bradbury,City,2008-04-04
50504.0,21872.0,15979.0,921.0,338.0,298.0,165.0,457.0,10474.0,Los Angeles,Burbank,City,2008-04-04
12736.0,5841.0,4131.0,205.0,58.0,69.0,30.0,99.0,2303.0,Los Angeles,Calabasas,City,2008-04-04
45002.0,27157.0,7723.0,683.0,132.0,153.0,273.0,341.0,8540.0,Los Angeles,Carson,City,2008-04-04
28752.0,11408.0,9293.0,339.0,74.0,67.0,149.0,175.0,7247.0,Los Angeles,Cerritos,City,2008-04-04
20689.0,9067.0,6960.0,320.0,256.0,101.0,51.0,151.0,3783.0,Los Angeles,Claremont,City,2008-04-04
5200.0,3663.0,580.0,73.0,26.0,23.0,69.0,22.0,744.0,Los Angeles,Commerce,City,2008-04-04
33774.0,24566.0,3217.0,522.0,84.0,62.0,334.0,429.0,4560.0,Los Angeles,Compton,City,2008-04-04
21582.0,9013.0,8081.0,436.0,71.0,84.0,95.0,123.0,3679.0,Los Angeles,Covina,City,2008-04-04
5195.0,3300.0,668.0,71.0,26.0,18.0,99.0,28.0,985.0,Los Angeles,Cudahy,City,2008-04-04
23088.0,13299.0,4206.0,348.0,202.0,122.0,76.0,239.0,4596.0,Los Angeles,Culver City,City,2008-04-04
27713.0,9501.0,9965.0,476.0,115.0,108.0,102.0,171.0,7275.0,Los Angeles,Diamond Bar,City,2008-04-04
43324.0,21549.0,13180.0,699.0,120.0,145.0,285.0,234.0,7112.0,Los Angeles,Downey,City,2008-04-04
10032.0,4783.0,3107.0,175.0,39.0,39.0,43.0,67.0,1779.0,Los Angeles,Duarte,City,2008-04-04
28359.0,14752.0,5754.0,538.0,113.0,112.0,241.0,160.0,6689.0,Los Angeles,El Monte,City,2008-04-04
9852.0,3220.0,4151.0,216.0,60.0,74.0,33.0,79.0,2019.0,Los Angeles,El Segundo,City,2008-04-04
23452.0,13778.0,4411.0,384.0,77.0,71.0,138.0,203.0,4390.0,Los Angeles,Gardena,City,2008-04-04
83439.0,32263.0,27940.0,1572.0,492.0,408.0,388.0,731.0,19645.0,Los Angeles,Glendale,City,2008-04-04
27913.0,8223.0,14237.0,540.0,156.0,156.0,85.0,184.0,4332.0,Los Angeles,Glendora,City,2008-04-04
3527.0,1979.0,656.0,86.0,14.0,18.0,31.0,21.0,722.0,Los Angeles,Hawaiian Gardens,City,2008-04-04
26955.0,16208.0,4594.0,476.0,102.0,118.0,199.0,278.0,4980.0,Los Angeles,Hawthorne,City,2008-04-04
12188.0,4293.0,4415.0,261.0,108.0,100.0,20.0,127.0,2864.0,Los Angeles,Hermosa Beach,City,2008-04-04
1254.0,496.0,542.0,22.0,3.0,4.0,4.0,8.0,175.0,Los Angeles,Hidden Hills,City,2008-04-04
13425.0,8866.0,1704.0,213.0,37.0,58.0,207.0,76.0,2264.0,Los Angeles,Huntington Park,City,2008-04-04
84.0,22.0,47.0,1.0,0.0,1.0,0.0,0.0,13.0,Los Angeles,Industry,City,2008-04-04
44670.0,32760.0,3772.0,653.0,123.0,99.0,260.0,438.0,6565.0,Los Angeles,Inglewood,City,2008-04-04
790.0,514.0,137.0,18.0,1.0,1.0,6.0,5.0,108.0,Los Angeles,Irwindale,City,2008-04-04
13374.0,3889.0,6852.0,131.0,64.0,62.0,22.0,94.0,2260.0,Los Angeles,La Canada Flintridge,City,2008-04-04
3481.0,817.0,1969.0,59.0,12.0,13.0,9.0,16.0,586.0,Los Angeles,La Habra Heights,City,2008-04-04
24187.0,9365.0,10022.0,417.0,76.0,106.0,105.0,177.0,3919.0,Los Angeles,La Mirada,City,2008-04-04
12756.0,7765.0,2276.0,203.0,33.0,36.0,99.0,77.0,2267.0,Los Angeles,La Puente,City,2008-04-04
18351.0,6221.0,8556.0,353.0,95.0,93.0,49.0,116.0,2868.0,Los Angeles,La Verne,City,2008-04-04
41035.0,18306.0,14247.0,836.0,173.0,222.0,168.0,272.0,6811.0,Los Angeles,Lakewood,City,2008-04-04
53737.0,20208.0,22821.0,1492.0,161.0,228.0,132.0,351.0,8344.0,Los Angeles,Lancaster,City,2008-04-04
10170.0,5334.0,2229.0,226.0,48.0,46.0,63.0,85.0,2139.0,Los Angeles,Lawndale,City,2008-04-04
9429.0,3693.0,3474.0,211.0,63.0,70.0,32.0,73.0,1813.0,Los Angeles,Lomita,City,2008-04-04
198362.0,98442.0,51900.0,4065.0,1597.0,1077.0,1165.0,1426.0,38690.0,Los Angeles,Long Beach,City,2008-04-04
1438792.0,811130.0,275825.0,24218.0,10355.0,6659.0,8231.0,12608.0,289766.0,Los Angeles,Los Angeles,City,2008-04-04
18221.0,12394.0,1924.0,282.0,54.0,49.0,230.0,125.0,3163.0,Los Angeles,Lynwood,City,2008-04-04
8321.0,3580.0,2698.0,124.0,82.0,56.0,21.0,100.0,1660.0,Los Angeles,Malibu,City,2008-04-04
