Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Miscellaneous,Declined_to_State,county,district,district_type,date
291.0,128.0,78.0,4.0,28.0,3.0,1.0,1.0,48.0,Humboldt,Trinidad,City,2003-02-10
40219.0,17436.0,12735.0,943.0,2438.0,364.0,31.0,343.0,5929.0,Humboldt,Unincorporated Area,City,2003-02-10
11420.0,7413.0,1523.0,140.0,43.0,39.0,20.0,115.0,2127.0,Imperial,County Supervisorial 1,County Supervisorial,2003-02-10
10248.0,5221.0,3385.0,177.0,25.0,33.0,8.0,91.0,1308.0,Imperial,County Supervisorial 2,County Supervisorial,2003-02-10
9824.0,4769.0,3408.0,194.0,21.0,31.0,14.0,103.0,1284.0,Imperial,County Supervisorial 3,County Supervisorial,2003-02-10
9696.0,4677.0,3447.0,213.0,15.0,34.0,10.0,117.0,1183.0,Imperial,County Supervisorial 4,County Supervisorial,2003-02-10
9250.0,5251.0,2436.0,218.0,27.0,41.0,9.0,108.0,1160.0,Imperial,County Supervisorial 5,County Supervisorial,2003-02-10
50438.0,27331.0,14199.0,942.0,131.0,178.0,61.0,534.0,7062.0,Imperial,US Congressional 51,US Congressional,2003-02-10
50438.0,27331.0,14199.0,942.0,131.0,178.0,61.0,534.0,7062.0,Imperial,State Senate 40,State Senate,2003-02-10
50438.0,27331.0,14199.0,942.0,131.0,178.0,61.0,534.0,7062.0,Imperial,State Assembly 80,State Assembly,2003-02-10
50438.0,27331.0,14199.0,942.0,131.0,178.0,61.0,534.0,7062.0,Imperial,State Board of Equalization 3,State Board of Equalization,2003-02-10
7968.0,4409.0,2369.0,138.0,14.0,33.0,10.0,69.0,926.0,Imperial,Brawley,City,2003-02-10
11274.0,7343.0,1467.0,140.0,43.0,38.0,19.0,114.0,2110.0,Imperial,Calexico,City,2003-02-10
1057.0,608.0,248.0,22.0,1.0,6.0,1.0,15.0,156.0,Imperial,Calipatria,City,2003-02-10
14132.0,7599.0,4251.0,254.0,27.0,51.0,13.0,138.0,1799.0,Imperial,El Centro,City,2003-02-10
2011.0,967.0,686.0,55.0,6.0,4.0,2.0,24.0,267.0,Imperial,Holtville,City,2003-02-10
3182.0,1385.0,1229.0,69.0,6.0,6.0,6.0,31.0,450.0,Imperial,Imperial,City,2003-02-10
685.0,401.0,177.0,16.0,0.0,3.0,0.0,13.0,75.0,Imperial,Westmorland,City,2003-02-10
10129.0,4619.0,3772.0,248.0,34.0,37.0,10.0,130.0,1279.0,Imperial,Unincorporated Area,City,2003-02-10
2141.0,622.0,1212.0,40.0,18.0,9.0,2.0,18.0,220.0,Inyo,County Supervisorial 1,County Supervisorial,2003-02-10
1788.0,573.0,854.0,52.0,31.0,15.0,1.0,16.0,246.0,Inyo,County Supervisorial 2,County Supervisorial,2003-02-10
2418.0,754.0,1238.0,69.0,17.0,8.0,1.0,23.0,308.0,Inyo,County Supervisorial 3,County Supervisorial,2003-02-10
1901.0,655.0,908.0,50.0,10.0,9.0,0.0,13.0,256.0,Inyo,County Supervisorial 4,County Supervisorial,2003-02-10
1563.0,676.0,547.0,67.0,19.0,18.0,1.0,20.0,215.0,Inyo,County Supervisorial 5,County Supervisorial,2003-02-10
9811.0,3280.0,4759.0,278.0,95.0,59.0,5.0,90.0,1245.0,Inyo,US Congressional 25,US Congressional,2003-02-10
9811.0,3280.0,4759.0,278.0,95.0,59.0,5.0,90.0,1245.0,Inyo,State Senate 18,State Senate,2003-02-10
9811.0,3280.0,4759.0,278.0,95.0,59.0,5.0,90.0,1245.0,Inyo,State Assembly 34,State Assembly,2003-02-10
9811.0,3280.0,4759.0,278.0,95.0,59.0,5.0,90.0,1245.0,Inyo,State Board of Equalization 2,State Board of Equalization,2003-02-10
1663.0,540.0,787.0,49.0,28.0,14.0,1.0,16.0,228.0,Inyo,Bishop,City,2003-02-10
8148.0,2740.0,3972.0,229.0,67.0,45.0,4.0,74.0,1017.0,Inyo,Unincorporated Area,City,2003-02-10
49731.0,19837.0,22431.0,1247.0,121.0,294.0,43.0,247.0,5511.0,Kern,County Supervisorial 1,County Supervisorial,2003-02-10
53658.0,18426.0,26117.0,1549.0,162.0,295.0,49.0,338.0,6722.0,Kern,County Supervisorial 2,County Supervisorial,2003-02-10
61370.0,20061.0,33210.0,1483.0,160.0,285.0,47.0,275.0,5849.0,Kern,County Supervisorial 3,County Supervisorial,2003-02-10
60866.0,18480.0,33983.0,1405.0,176.0,314.0,41.0,237.0,6230.0,Kern,County Supervisorial 4,County Supervisorial,2003-02-10
36046.0,21375.0,10154.0,823.0,81.0,153.0,41.0,250.0,3169.0,Kern,County Supervisorial 5,County Supervisorial,2003-02-10
55251.0,33898.0,14887.0,1082.0,84.0,202.0,64.0,357.0,4677.0,Kern,US Congressional 20,US Congressional,2003-02-10
206420.0,64281.0,111008.0,5425.0,616.0,1139.0,157.0,990.0,22804.0,Kern,US Congressional 22,US Congressional,2003-02-10
61679.0,36937.0,17355.0,1251.0,99.0,234.0,71.0,397.0,5335.0,Kern,State Senate 16,State Senate,2003-02-10
7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2003-02-10
199985.0,61241.0,108535.0,5256.0,601.0,1106.0,150.0,950.0,22146.0,Kern,State Senate 18,State Senate,2003-02-10
50294.0,31255.0,13330.0,969.0,73.0,167.0,54.0,299.0,4147.0,Kern,State Assembly 30,State Assembly,2003-02-10
197769.0,62541.0,106296.0,5052.0,594.0,1086.0,146.0,954.0,21100.0,Kern,State Assembly 32,State Assembly,2003-02-10
13601.0,4382.0,6264.0,486.0,33.0,87.0,21.0,94.0,2234.0,Kern,State Assembly 34,State Assembly,2003-02-10
7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2003-02-10
261671.0,98179.0,125895.0,6507.0,700.0,1341.0,221.0,1347.0,27481.0,Kern,State Board of Equalization 2,State Board of Equalization,2003-02-10
2687.0,1832.0,502.0,57.0,2.0,8.0,2.0,7.0,277.0,Kern,Arvin,City,2003-02-10
109559.0,39174.0,55685.0,2412.0,303.0,464.0,85.0,497.0,10939.0,Kern,Bakersfield,City,2003-02-10
3848.0,1275.0,1713.0,132.0,7.0,23.0,5.0,19.0,674.0,Kern,California City,City,2003-02-10
9286.0,6061.0,2188.0,145.0,7.0,23.0,9.0,59.0,794.0,Kern,Delano,City,2003-02-10
476.0,162.0,227.0,23.0,0.0,3.0,2.0,4.0,55.0,Kern,Maricopa,City,2003-02-10
2276.0,1595.0,443.0,41.0,2.0,10.0,4.0,12.0,169.0,Kern,McFarland,City,2003-02-10
12225.0,3298.0,6404.0,379.0,42.0,109.0,16.0,67.0,1910.0,Kern,Ridgecrest,City,2003-02-10
3972.0,2043.0,1535.0,60.0,6.0,10.0,4.0,12.0,302.0,Kern,Shafter,City,2003-02-10
2949.0,883.0,1620.0,99.0,1.0,17.0,4.0,11.0,314.0,Kern,Taft,City,2003-02-10
3086.0,1091.0,1435.0,126.0,20.0,14.0,2.0,18.0,380.0,Kern,Tehachapi,City,2003-02-10
4736.0,2630.0,1600.0,77.0,5.0,20.0,2.0,21.0,381.0,Kern,Wasco,City,2003-02-10
106571.0,38135.0,52543.0,2956.0,305.0,640.0,86.0,620.0,11286.0,Kern,Unincorporated Area,City,2003-02-10
7921.0,2682.0,4073.0,190.0,9.0,34.0,7.0,111.0,815.0,Kings,County Supervisorial 1,County Supervisorial,2003-02-10
6399.0,3739.0,1900.0,120.0,12.0,12.0,10.0,92.0,514.0,Kings,County Supervisorial 2,County Supervisorial,2003-02-10
11557.0,3593.0,6434.0,231.0,33.0,41.0,13.0,123.0,1089.0,Kings,County Supervisorial 3,County Supervisorial,2003-02-10
9572.0,4520.0,3814.0,183.0,21.0,17.0,8.0,130.0,879.0,Kings,County Supervisorial 4,County Supervisorial,2003-02-10
10480.0,4394.0,4734.0,215.0,15.0,27.0,7.0,125.0,963.0,Kings,County Supervisorial 5,County Supervisorial,2003-02-10
45929.0,18928.0,20955.0,939.0,90.0,131.0,45.0,581.0,4260.0,Kings,US Congressional 20,US Congressional,2003-02-10
45929.0,18928.0,20955.0,939.0,90.0,131.0,45.0,581.0,4260.0,Kings,State Senate 16,State Senate,2003-02-10
45929.0,18928.0,20955.0,939.0,90.0,131.0,45.0,581.0,4260.0,Kings,State Assembly 30,State Assembly,2003-02-10
45929.0,18928.0,20955.0,939.0,90.0,131.0,45.0,581.0,4260.0,Kings,State Board of Equalization 2,State Board of Equalization,2003-02-10
1481.0,768.0,487.0,39.0,1.0,7.0,6.0,29.0,144.0,Kings,Avenal,City,2003-02-10
3700.0,2277.0,1030.0,62.0,9.0,4.0,3.0,43.0,272.0,Kings,Corcoran,City,2003-02-10
19989.0,8261.0,9144.0,383.0,41.0,53.0,19.0,244.0,1844.0,Kings,Hanford,City,2003-02-10
8342.0,2743.0,4338.0,204.0,9.0,33.0,10.0,111.0,894.0,Kings,Lemoore,City,2003-02-10
12417.0,4879.0,5956.0,251.0,30.0,34.0,7.0,154.0,1106.0,Kings,Unincorporated Area,City,2003-02-10
6226.0,2713.0,2130.0,193.0,126.0,51.0,9.0,49.0,955.0,Lake,County Supervisorial 1,County Supervisorial,2003-02-10
5268.0,2955.0,1244.0,173.0,68.0,40.0,6.0,48.0,734.0,Lake,County Supervisorial 2,County Supervisorial,2003-02-10
6437.0,3123.0,1970.0,215.0,88.0,50.0,10.0,73.0,908.0,Lake,County Supervisorial 3,County Supervisorial,2003-02-10
6501.0,2567.0,2651.0,180.0,120.0,45.0,5.0,46.0,887.0,Lake,County Supervisorial 4,County Supervisorial,2003-02-10
6522.0,2777.0,2406.0,163.0,105.0,45.0,8.0,52.0,966.0,Lake,County Supervisorial 5,County Supervisorial,2003-02-10
30954.0,14135.0,10401.0,924.0,507.0,231.0,38.0,268.0,4450.0,Lake,US Congressional 1,US Congressional,2003-02-10
30954.0,14135.0,10401.0,924.0,507.0,231.0,38.0,268.0,4450.0,Lake,State Senate 2,State Senate,2003-02-10
30954.0,14135.0,10401.0,924.0,507.0,231.0,38.0,268.0,4450.0,Lake,State Assembly 1,State Assembly,2003-02-10
30954.0,14135.0,10401.0,924.0,507.0,231.0,38.0,268.0,4450.0,Lake,State Board of Equalization 1,State Board of Equalization,2003-02-10
5760.0,3235.0,1331.0,203.0,66.0,45.0,10.0,52.0,818.0,Lake,Clearlake,City,2003-02-10
2675.0,1057.0,1069.0,79.0,57.0,15.0,3.0,20.0,375.0,Lake,Lakeport,City,2003-02-10
22519.0,9843.0,8001.0,642.0,384.0,171.0,25.0,196.0,3257.0,Lake,Unincorporated Area,City,2003-02-10
3003.0,1098.0,1192.0,139.0,15.0,24.0,1.0,29.0,505.0,Lassen,County Supervisorial 1,County Supervisorial,2003-02-10
2932.0,1005.0,1143.0,134.0,19.0,21.0,5.0,30.0,575.0,Lassen,County Supervisorial 2,County Supervisorial,2003-02-10
3191.0,964.0,1563.0,119.0,8.0,24.0,0.0,15.0,498.0,Lassen,County Supervisorial 3,County Supervisorial,2003-02-10
2836.0,856.0,1414.0,89.0,19.0,6.0,2.0,14.0,436.0,Lassen,County Supervisorial 4,County Supervisorial,2003-02-10
2560.0,867.0,1045.0,138.0,5.0,27.0,5.0,31.0,442.0,Lassen,County Supervisorial 5,County Supervisorial,2003-02-10
14522.0,4790.0,6357.0,619.0,66.0,102.0,13.0,119.0,2456.0,Lassen,US Congressional 4,US Congressional,2003-02-10
14522.0,4790.0,6357.0,619.0,66.0,102.0,13.0,119.0,2456.0,Lassen,State Senate 1,State Senate,2003-02-10
14522.0,4790.0,6357.0,619.0,66.0,102.0,13.0,119.0,2456.0,Lassen,State Assembly 3,State Assembly,2003-02-10
14522.0,4790.0,6357.0,619.0,66.0,102.0,13.0,119.0,2456.0,Lassen,State Board of Equalization 2,State Board of Equalization,2003-02-10
4956.0,1642.0,2068.0,204.0,33.0,26.0,6.0,41.0,936.0,Lassen,Susanville,City,2003-02-10
9566.0,3148.0,4289.0,415.0,33.0,76.0,7.0,78.0,1520.0,Lassen,Unincorporated Area,City,2003-02-10
583026.0,349272.0,112190.0,9868.0,3140.0,2391.0,1957.0,12393.0,91815.0,Los Angeles,County Supervisorial 1,County Supervisorial,2003-02-10
682728.0,471807.0,83895.0,10390.0,4304.0,2388.0,8466.0,12871.0,88607.0,Los Angeles,County Supervisorial 2,County Supervisorial,2003-02-10
851741.0,453574.0,209313.0,14321.0,8980.0,5678.0,1975.0,12940.0,144960.0,Los Angeles,County Supervisorial 3,County Supervisorial,2003-02-10
842891.0,384520.0,292318.0,14370.0,4941.0,4488.0,2747.0,12693.0,126814.0,Los Angeles,County Supervisorial 4,County Supervisorial,2003-02-10
934999.0,370543.0,379757.0,16926.0,5555.0,5006.0,1865.0,11594.0,143753.0,Los Angeles,County Supervisorial 5,County Supervisorial,2003-02-10
31283.0,10607.0,14881.0,845.0,126.0,157.0,54.0,312.0,4301.0,Los Angeles,US Congressional 22,US Congressional,2003-02-10
213977.0,74983.0,98225.0,5085.0,914.0,1265.0,399.0,2248.0,30858.0,Los Angeles,US Congressional 25,US Congressional,2003-02-10
213981.0,71554.0,99276.0,3279.0,1387.0,1020.0,408.0,2350.0,34707.0,Los Angeles,US Congressional 26,US Congressional,2003-02-10
276671.0,133728.0,86716.0,5043.0,2006.0,1838.0,580.0,4251.0,42509.0,Los Angeles,US Congressional 27,US Congressional,2003-02-10
228134.0,131389.0,48795.0,4084.0,1628.0,1360.0,559.0,3434.0,36885.0,Los Angeles,US Congressional 28,US Congressional,2003-02-10
295289.0,132295.0,99108.0,4464.0,2083.0,1503.0,676.0,4188.0,50972.0,Los Angeles,US Congressional 29,US Congressional,2003-02-10
378871.0,193610.0,102927.0,5566.0,4256.0,2343.0,793.0,5203.0,64173.0,Los Angeles,US Congressional 30,US Congressional,2003-02-10
170333.0,102747.0,29388.0,2722.0,1891.0,934.0,722.0,3509.0,28420.0,Los Angeles,US Congressional 31,US Congressional,2003-02-10
226200.0,119340.0,60696.0,4161.0,799.0,885.0,606.0,3842.0,35871.0,Los Angeles,US Congressional 32,US Congressional,2003-02-10
272459.0,182718.0,34522.0,3941.0,2584.0,1327.0,1987.0,4708.0,40672.0,Los Angeles,US Congressional 33,US Congressional,2003-02-10
173184.0,105014.0,35069.0,3038.0,651.0,684.0,670.0,4033.0,24025.0,Los Angeles,US Congressional 34,US Congressional,2003-02-10
232651.0,159420.0,32172.0,3677.0,1055.0,743.0,3469.0,4094.0,28021.0,Los Angeles,US Congressional 35,US Congressional,2003-02-10
305406.0,138675.0,99791.0,5222.0,2943.0,2111.0,959.0,4469.0,51236.0,Los Angeles,US Congressional 36,US Congressional,2003-02-10
242864.0,152058.0,42880.0,4297.0,1975.0,1085.0,2918.0,5470.0,32181.0,Los Angeles,US Congressional 37,US Congressional,2003-02-10
227708.0,133829.0,51426.0,3891.0,801.0,842.0,654.0,4517.0,31748.0,Los Angeles,US Congressional 38,US Congressional,2003-02-10
238061.0,128110.0,65298.0,4129.0,876.0,1017.0,1196.0,4031.0,33404.0,Los Angeles,US Congressional 39,US Congressional,2003-02-10
63229.0,22268.0,26922.0,995.0,222.0,238.0,148.0,687.0,11749.0,Los Angeles,US Congressional 42,US Congressional,2003-02-10
105084.0,37371.0,49381.0,1436.0,723.0,599.0,212.0,1145.0,14217.0,Los Angeles,US Congressional 46,US Congressional,2003-02-10
270131.0,98798.0,120552.0,6190.0,1210.0,1562.0,488.0,2951.0,38380.0,Los Angeles,State Senate 17,State Senate,2003-02-10
30942.0,9577.0,15575.0,593.0,139.0,154.0,30.0,287.0,4587.0,Los Angeles,State Senate 19,State Senate,2003-02-10
266885.0,145984.0,65285.0,5187.0,1677.0,1514.0,724.0,4467.0,42047.0,Los Angeles,State Senate 20,State Senate,2003-02-10
414430.0,194266.0,133508.0,6376.0,3613.0,2432.0,979.0,5920.0,67336.0,Los Angeles,State Senate 21,State Senate,2003-02-10
213665.0,127629.0,38814.0,3406.0,1566.0,898.0,902.0,4724.0,35726.0,Los Angeles,State Senate 22,State Senate,2003-02-10
386038.0,197148.0,106711.0,5802.0,4081.0,2431.0,772.0,5281.0,63812.0,Los Angeles,State Senate 23,State Senate,2003-02-10
297444.0,161795.0,74522.0,5374.0,1039.0,1194.0,786.0,5196.0,47538.0,Los Angeles,State Senate 24,State Senate,2003-02-10
337520.0,210787.0,66503.0,5267.0,1766.0,1198.0,4730.0,6300.0,40969.0,Los Angeles,State Senate 25,State Senate,2003-02-10
345770.0,231287.0,44354.0,5047.0,3186.0,1676.0,2748.0,6018.0,51454.0,Los Angeles,State Senate 26,State Senate,2003-02-10
339884.0,175650.0,98961.0,5897.0,2214.0,1732.0,1588.0,5859.0,47983.0,Los Angeles,State Senate 27,State Senate,2003-02-10
405441.0,196627.0,120281.0,6815.0,3643.0,2634.0,1540.0,5939.0,67962.0,Los Angeles,State Senate 28,State Senate,2003-02-10
247135.0,85696.0,108341.0,4051.0,1509.0,1239.0,530.0,2866.0,42903.0,Los Angeles,State Senate 29,State Senate,2003-02-10
295719.0,170176.0,73213.0,4996.0,1023.0,1089.0,1070.0,5513.0,38639.0,Los Angeles,State Senate 30,State Senate,2003-02-10
44381.0,24296.0,10853.0,874.0,254.0,198.0,123.0,1170.0,6613.0,Los Angeles,State Senate 32,State Senate,2003-02-10
124504.0,46715.0,54895.0,3416.0,416.0,599.0,287.0,1251.0,16925.0,Los Angeles,State Assembly 36,State Assembly,2003-02-10
35113.0,13193.0,14921.0,693.0,232.0,232.0,52.0,488.0,5302.0,Los Angeles,State Assembly 37,State Assembly,2003-02-10
186788.0,67998.0,83193.0,3479.0,1035.0,1229.0,268.0,2232.0,27354.0,Los Angeles,State Assembly 38,State Assembly,2003-02-10
118282.0,71282.0,23178.0,2205.0,572.0,565.0,331.0,1984.0,18165.0,Los Angeles,State Assembly 39,State Assembly,2003-02-10
170114.0,82777.0,52545.0,3313.0,1154.0,1046.0,383.0,2739.0,26157.0,Los Angeles,State Assembly 40,State Assembly,2003-02-10
181201.0,89435.0,53885.0,2658.0,2326.0,1198.0,378.0,2586.0,28735.0,Los Angeles,State Assembly 41,State Assembly,2003-02-10
244514.0,134697.0,53610.0,3720.0,2571.0,1701.0,436.0,3202.0,44577.0,Los Angeles,State Assembly 42,State Assembly,2003-02-10
185734.0,83235.0,61276.0,3302.0,1680.0,1237.0,400.0,2768.0,31836.0,Los Angeles,State Assembly 43,State Assembly,2003-02-10
220967.0,101794.0,74595.0,2995.0,1823.0,1103.0,623.0,2986.0,35048.0,Los Angeles,State Assembly 44,State Assembly,2003-02-10
126992.0,76131.0,21017.0,2129.0,1464.0,822.0,388.0,2799.0,22242.0,Los Angeles,State Assembly 45,State Assembly,2003-02-10
87610.0,59577.0,10283.0,1460.0,459.0,336.0,428.0,2521.0,12546.0,Los Angeles,State Assembly 46,State Assembly,2003-02-10
202129.0,135372.0,26979.0,2673.0,1842.0,833.0,1335.0,3076.0,30019.0,Los Angeles,State Assembly 47,State Assembly,2003-02-10
129106.0,94537.0,10960.0,1936.0,769.0,337.0,2081.0,2649.0,15837.0,Los Angeles,State Assembly 48,State Assembly,2003-02-10
147249.0,70374.0,40214.0,2364.0,565.0,489.0,338.0,2329.0,30576.0,Los Angeles,State Assembly 49,State Assembly,2003-02-10
119884.0,75497.0,21450.0,2202.0,400.0,471.0,684.0,2596.0,16584.0,Los Angeles,State Assembly 50,State Assembly,2003-02-10
159417.0,103328.0,27012.0,2518.0,670.0,609.0,1838.0,2478.0,20964.0,Los Angeles,State Assembly 51,State Assembly,2003-02-10
126787.0,93892.0,10112.0,2177.0,804.0,320.0,2714.0,3341.0,13427.0,Los Angeles,State Assembly 52,State Assembly,2003-02-10
230041.0,96421.0,82359.0,3857.0,2398.0,1682.0,594.0,3137.0,39593.0,Los Angeles,State Assembly 53,State Assembly,2003-02-10
213262.0,95432.0,76895.0,3501.0,2000.0,1330.0,638.0,3260.0,30206.0,Los Angeles,State Assembly 54,State Assembly,2003-02-10
164666.0,92610.0,40051.0,2948.0,721.0,789.0,977.0,3004.0,23566.0,Los Angeles,State Assembly 55,State Assembly,2003-02-10
134722.0,72137.0,36426.0,2340.0,422.0,529.0,461.0,2208.0,20199.0,Los Angeles,State Assembly 56,State Assembly,2003-02-10
160955.0,82778.0,47847.0,3097.0,510.0,689.0,391.0,2361.0,23282.0,Los Angeles,State Assembly 57,State Assembly,2003-02-10
169753.0,92602.0,47595.0,2590.0,576.0,568.0,410.0,2919.0,22493.0,Los Angeles,State Assembly 58,State Assembly,2003-02-10
121153.0,41594.0,57241.0,2014.0,977.0,680.0,249.0,1353.0,17045.0,Los Angeles,State Assembly 59,State Assembly,2003-02-10
89965.0,31969.0,38052.0,1411.0,276.0,358.0,202.0,1053.0,16644.0,Los Angeles,State Assembly 60,State Assembly,2003-02-10
44477.0,24339.0,10882.0,877.0,258.0,199.0,124.0,1171.0,6627.0,Los Angeles,State Assembly 61,State Assembly,2003-02-10
375473.0,145329.0,158124.0,8323.0,1928.0,1944.0,817.0,4830.0,54178.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2003-02-10
111418.0,44744.0,45945.0,1714.0,882.0,682.0,257.0,1510.0,15684.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2003-02-10
3408494.0,1839643.0,873404.0,55838.0,24110.0,17325.0,15936.0,56151.0,526087.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2003-02-10
12034.0,4937.0,4752.0,228.0,79.0,89.0,15.0,125.0,1809.0,Los Angeles,Agoura Hills,City,2003-02-10
32668.0,15945.0,8540.0,488.0,172.0,98.0,74.0,519.0,6832.0,Los Angeles,Alhambra,City,2003-02-10
27335.0,7629.0,12819.0,348.0,115.0,99.0,35.0,273.0,6017.0,Los Angeles,Arcadia,City,2003-02-10
6050.0,3061.0,1735.0,94.0,24.0,23.0,22.0,96.0,995.0,Los Angeles,Artesia,City,2003-02-10
1723.0,635.0,762.0,23.0,26.0,15.0,2.0,21.0,239.0,Los Angeles,Avalon,City,2003-02-10
15870.0,7231.0,5573.0,308.0,62.0,77.0,32.0,292.0,2295.0,Los Angeles,Azusa,City,2003-02-10
22476.0,13263.0,4634.0,425.0,48.0,83.0,71.0,319.0,3633.0,Los Angeles,Baldwin Park,City,2003-02-10
7904.0,5065.0,1210.0,134.0,17.0,17.0,34.0,210.0,1217.0,Los Angeles,Bell,City,2003-02-10
9559.0,6163.0,1222.0,202.0,34.0,36.0,72.0,258.0,1572.0,Los Angeles,Bell Gardens,City,2003-02-10
26861.0,14639.0,7343.0,568.0,89.0,136.0,94.0,431.0,3561.0,Los Angeles,Bellflower,City,2003-02-10
19785.0,10553.0,5001.0,229.0,100.0,91.0,23.0,222.0,3566.0,Los Angeles,Beverly Hills,City,2003-02-10
636.0,132.0,394.0,13.0,2.0,3.0,1.0,6.0,85.0,Los Angeles,Bradbury,City,2003-02-10
50621.0,22150.0,18135.0,840.0,374.0,337.0,75.0,696.0,8014.0,Los Angeles,Burbank,City,2003-02-10
12262.0,5664.0,4336.0,167.0,75.0,74.0,10.0,139.0,1797.0,Los Angeles,Calabasas,City,2003-02-10
43734.0,27536.0,7613.0,698.0,123.0,173.0,362.0,672.0,6557.0,Los Angeles,Carson,City,2003-02-10
28210.0,11564.0,9942.0,338.0,66.0,85.0,90.0,351.0,5774.0,Los Angeles,Cerritos,City,2003-02-10
20163.0,8407.0,7423.0,307.0,359.0,121.0,124.0,224.0,3198.0,Los Angeles,Claremont,City,2003-02-10
5173.0,3746.0,558.0,75.0,15.0,25.0,11.0,140.0,603.0,Los Angeles,Commerce,City,2003-02-10
33880.0,26221.0,1865.0,512.0,230.0,58.0,973.0,947.0,3074.0,Los Angeles,Compton,City,2003-02-10
21679.0,8999.0,8955.0,451.0,79.0,93.0,35.0,264.0,2803.0,Los Angeles,Covina,City,2003-02-10
4329.0,2831.0,603.0,63.0,10.0,11.0,28.0,132.0,651.0,Los Angeles,Cudahy,City,2003-02-10
21935.0,12776.0,4708.0,281.0,245.0,133.0,75.0,292.0,3425.0,Los Angeles,Culver City,City,2003-02-10
27703.0,9850.0,11070.0,422.0,98.0,118.0,62.0,304.0,5779.0,Los Angeles,Diamond Bar,City,2003-02-10
42907.0,21503.0,14637.0,677.0,115.0,154.0,115.0,639.0,5067.0,Los Angeles,Downey,City,2003-02-10
10334.0,4727.0,3605.0,181.0,50.0,35.0,32.0,134.0,1570.0,Los Angeles,Duarte,City,2003-02-10
27926.0,15333.0,6234.0,596.0,74.0,104.0,103.0,465.0,5017.0,Los Angeles,El Monte,City,2003-02-10
9577.0,3181.0,4335.0,195.0,64.0,79.0,23.0,144.0,1556.0,Los Angeles,El Segundo,City,2003-02-10
22834.0,13882.0,4422.0,370.0,95.0,84.0,230.0,303.0,3448.0,Los Angeles,Gardena,City,2003-02-10
85369.0,32086.0,34833.0,1507.0,525.0,514.0,170.0,1249.0,14485.0,Los Angeles,Glendale,City,2003-02-10
27625.0,8171.0,14951.0,493.0,122.0,137.0,37.0,272.0,3442.0,Los Angeles,Glendora,City,2003-02-10
3857.0,2408.0,631.0,97.0,15.0,19.0,23.0,81.0,583.0,Los Angeles,Hawaiian Gardens,City,2003-02-10
27046.0,16659.0,5052.0,465.0,99.0,126.0,303.0,471.0,3871.0,Los Angeles,Hawthorne,City,2003-02-10
12109.0,4171.0,4840.0,241.0,128.0,96.0,22.0,176.0,2435.0,Los Angeles,Hermosa Beach,City,2003-02-10
1245.0,461.0,603.0,13.0,7.0,8.0,1.0,13.0,139.0,Los Angeles,Hidden Hills,City,2003-02-10
12789.0,8493.0,1787.0,231.0,42.0,50.0,72.0,366.0,1748.0,Los Angeles,Huntington Park,City,2003-02-10
114.0,34.0,58.0,3.0,1.0,1.0,0.0,0.0,17.0,Los Angeles,Industry,City,2003-02-10
42672.0,32540.0,3426.0,599.0,129.0,101.0,541.0,641.0,4695.0,Los Angeles,Inglewood,City,2003-02-10
782.0,512.0,140.0,18.0,4.0,1.0,3.0,9.0,95.0,Los Angeles,Irwindale,City,2003-02-10
13142.0,3433.0,7655.0,118.0,61.0,53.0,17.0,114.0,1691.0,Los Angeles,La Canada Flintridge,City,2003-02-10
3361.0,748.0,2055.0,52.0,16.0,16.0,4.0,33.0,437.0,Los Angeles,La Habra Heights,City,2003-02-10
24201.0,9520.0,10834.0,402.0,63.0,119.0,47.0,314.0,2902.0,Los Angeles,La Mirada,City,2003-02-10
12883.0,8186.0,2298.0,249.0,39.0,44.0,29.0,220.0,1818.0,Los Angeles,La Puente,City,2003-02-10
18428.0,6552.0,8721.0,313.0,101.0,93.0,23.0,195.0,2430.0,Los Angeles,La Verne,City,2003-02-10
41134.0,19403.0,14698.0,730.0,154.0,216.0,103.0,515.0,5315.0,Los Angeles,Lakewood,City,2003-02-10
49765.0,17970.0,22693.0,1389.0,169.0,236.0,97.0,469.0,6742.0,Los Angeles,Lancaster,City,2003-02-10
9891.0,5232.0,2437.0,208.0,57.0,50.0,63.0,185.0,1659.0,Los Angeles,Lawndale,City,2003-02-10
9336.0,3801.0,3586.0,172.0,68.0,60.0,34.0,120.0,1495.0,Los Angeles,Lomita,City,2003-02-10
186633.0,96372.0,52987.0,3347.0,1810.0,1086.0,850.0,3707.0,26474.0,Los Angeles,Long Beach,City,2003-02-10
1420382.0,820547.0,303443.0,23432.0,12675.0,8023.0,6932.0,24268.0,221062.0,Los Angeles,Los Angeles,City,2003-02-10
17409.0,12472.0,1633.0,333.0,68.0,51.0,207.0,444.0,2201.0,Los Angeles,Lynwood,City,2003-02-10
8407.0,3504.0,2994.0,112.0,121.0,63.0,25.0,148.0,1440.0,Los Angeles,Malibu,City,2003-02-10
