Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
17281.0,7373.0,3169.0,356.0,1743.0,194.0,28.0,71.0,41.0,4306.0,Humboldt,County Supervisorial 3,County Supervisorial,2006-04-07
13313.0,5720.0,3716.0,339.0,601.0,121.0,16.0,45.0,47.0,2708.0,Humboldt,County Supervisorial 4,County Supervisorial,2006-04-07
16559.0,7215.0,4595.0,425.0,841.0,136.0,37.0,62.0,42.0,3206.0,Humboldt,County Supervisorial 5,County Supervisorial,2006-04-07
78895.0,32604.0,23098.0,1877.0,4208.0,712.0,111.0,276.0,225.0,15784.0,Humboldt,US Congressional 1,US Congressional,2006-04-07
78895.0,32604.0,23098.0,1877.0,4208.0,712.0,111.0,276.0,225.0,15784.0,Humboldt,State Senate 2,State Senate,2006-04-07
78895.0,32604.0,23098.0,1877.0,4208.0,712.0,111.0,276.0,225.0,15784.0,Humboldt,State Assembly 1,State Assembly,2006-04-07
78895.0,32604.0,23098.0,1877.0,4208.0,712.0,111.0,276.0,225.0,15784.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2006-04-07
11335.0,4852.0,1468.0,247.0,1314.0,146.0,22.0,49.0,24.0,3213.0,Humboldt,Arcata,City,2006-04-07
810.0,340.0,194.0,27.0,64.0,9.0,8.0,2.0,3.0,163.0,Humboldt,Blue Lake,City,2006-04-07
14791.0,6283.0,4402.0,346.0,602.0,133.0,19.0,51.0,54.0,2901.0,Humboldt,Eureka,City,2006-04-07
945.0,346.0,407.0,21.0,16.0,4.0,0.0,1.0,1.0,149.0,Humboldt,Ferndale,City,2006-04-07
6260.0,2188.0,2728.0,142.0,58.0,53.0,3.0,17.0,12.0,1059.0,Humboldt,Fortuna,City,2006-04-07
1708.0,624.0,650.0,70.0,22.0,14.0,5.0,5.0,5.0,313.0,Humboldt,Rio Dell,City,2006-04-07
277.0,138.0,64.0,3.0,18.0,3.0,0.0,1.0,0.0,50.0,Humboldt,Trinidad,City,2006-04-07
42769.0,17833.0,13185.0,1021.0,2114.0,350.0,54.0,150.0,126.0,7936.0,Humboldt,Unincorporated Area,City,2006-04-07
11898.0,8036.0,1457.0,139.0,29.0,36.0,16.0,56.0,50.0,2079.0,Imperial,County Supervisorial 1,County Supervisorial,2006-04-07
10193.0,5160.0,3251.0,167.0,23.0,30.0,13.0,36.0,55.0,1458.0,Imperial,County Supervisorial 2,County Supervisorial,2006-04-07
10329.0,4890.0,3570.0,199.0,21.0,36.0,15.0,30.0,61.0,1507.0,Imperial,County Supervisorial 3,County Supervisorial,2006-04-07
10041.0,4823.0,3469.0,203.0,18.0,29.0,9.0,40.0,69.0,1381.0,Imperial,County Supervisorial 4,County Supervisorial,2006-04-07
9453.0,5326.0,2477.0,214.0,26.0,36.0,11.0,43.0,46.0,1274.0,Imperial,County Supervisorial 5,County Supervisorial,2006-04-07
51914.0,28235.0,14224.0,922.0,117.0,167.0,64.0,205.0,281.0,7699.0,Imperial,US Congressional 51,US Congressional,2006-04-07
51914.0,28235.0,14224.0,922.0,117.0,167.0,64.0,205.0,281.0,7699.0,Imperial,State Senate 40,State Senate,2006-04-07
51914.0,28235.0,14224.0,922.0,117.0,167.0,64.0,205.0,281.0,7699.0,Imperial,State Assembly 80,State Assembly,2006-04-07
51914.0,28235.0,14224.0,922.0,117.0,167.0,64.0,205.0,281.0,7699.0,Imperial,State Board of Equalization 3,State Board of Equalization,2006-04-07
8305.0,4582.0,2411.0,138.0,13.0,26.0,10.0,22.0,48.0,1055.0,Imperial,Brawley,City,2006-04-07
11763.0,7974.0,1408.0,136.0,28.0,36.0,15.0,56.0,50.0,2060.0,Imperial,Calexico,City,2006-04-07
1098.0,647.0,239.0,13.0,3.0,4.0,1.0,9.0,6.0,176.0,Imperial,Calipatria,City,2006-04-07
14115.0,7521.0,4155.0,243.0,31.0,43.0,18.0,58.0,70.0,1976.0,Imperial,El Centro,City,2006-04-07
2010.0,1013.0,617.0,49.0,4.0,5.0,2.0,11.0,15.0,294.0,Imperial,Holtville,City,2006-04-07
3821.0,1635.0,1436.0,77.0,5.0,10.0,6.0,5.0,26.0,621.0,Imperial,Imperial,City,2006-04-07
693.0,404.0,175.0,14.0,0.0,3.0,1.0,10.0,2.0,84.0,Imperial,Westmorland,City,2006-04-07
10109.0,4459.0,3783.0,252.0,33.0,40.0,11.0,34.0,64.0,1433.0,Imperial,Unincorporated Area,City,2006-04-07
2299.0,658.0,1235.0,50.0,19.0,7.0,1.0,6.0,9.0,314.0,Inyo,County Supervisorial 1,County Supervisorial,2006-04-07
1950.0,621.0,831.0,59.0,26.0,13.0,1.0,6.0,13.0,380.0,Inyo,County Supervisorial 2,County Supervisorial,2006-04-07
2568.0,792.0,1255.0,69.0,21.0,9.0,2.0,6.0,17.0,397.0,Inyo,County Supervisorial 3,County Supervisorial,2006-04-07
2082.0,681.0,949.0,46.0,15.0,17.0,1.0,5.0,13.0,355.0,Inyo,County Supervisorial 4,County Supervisorial,2006-04-07
1708.0,667.0,592.0,68.0,30.0,25.0,1.0,6.0,17.0,302.0,Inyo,County Supervisorial 5,County Supervisorial,2006-04-07
10607.0,3419.0,4862.0,292.0,111.0,71.0,6.0,29.0,69.0,1748.0,Inyo,US Congressional 25,US Congressional,2006-04-07
10607.0,3419.0,4862.0,292.0,111.0,71.0,6.0,29.0,69.0,1748.0,Inyo,State Senate 18,State Senate,2006-04-07
10607.0,3419.0,4862.0,292.0,111.0,71.0,6.0,29.0,69.0,1748.0,Inyo,State Assembly 34,State Assembly,2006-04-07
10607.0,3419.0,4862.0,292.0,111.0,71.0,6.0,29.0,69.0,1748.0,Inyo,State Board of Equalization 2,State Board of Equalization,2006-04-07
1826.0,592.0,765.0,56.0,24.0,12.0,1.0,6.0,13.0,357.0,Inyo,Bishop,City,2006-04-07
8781.0,2827.0,4097.0,236.0,87.0,59.0,5.0,23.0,56.0,1391.0,Inyo,Unincorporated Area,City,2006-04-07
54503.0,19624.0,25684.0,1373.0,142.0,279.0,41.0,110.0,79.0,7171.0,Kern,County Supervisorial 1,County Supervisorial,2006-04-07
57379.0,18764.0,27660.0,1690.0,157.0,304.0,37.0,128.0,137.0,8502.0,Kern,County Supervisorial 2,County Supervisorial,2006-04-07
64889.0,20193.0,34782.0,1637.0,192.0,305.0,27.0,90.0,107.0,7556.0,Kern,County Supervisorial 3,County Supervisorial,2006-04-07
69461.0,19705.0,38760.0,1645.0,196.0,301.0,48.0,102.0,99.0,8605.0,Kern,County Supervisorial 4,County Supervisorial,2006-04-07
37027.0,21068.0,10961.0,767.0,69.0,132.0,42.0,118.0,71.0,3799.0,Kern,County Supervisorial 5,County Supervisorial,2006-04-07
56549.0,33053.0,16343.0,1012.0,70.0,162.0,68.0,180.0,91.0,5570.0,Kern,US Congressional 20,US Congressional,2006-04-07
226710.0,66301.0,121504.0,6100.0,686.0,1159.0,127.0,368.0,402.0,30063.0,Kern,US Congressional 22,US Congressional,2006-04-07
62560.0,35849.0,18552.0,1170.0,87.0,195.0,69.0,204.0,101.0,6333.0,Kern,State Senate 16,State Senate,2006-04-07
7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2006-04-07
220692.0,63504.0,119290.0,5942.0,669.0,1125.0,126.0,344.0,392.0,29300.0,Kern,State Senate 18,State Senate,2006-04-07
51453.0,30452.0,14706.0,884.0,65.0,142.0,58.0,162.0,68.0,4916.0,Kern,State Assembly 30,State Assembly,2006-04-07
217069.0,64544.0,116332.0,5670.0,654.0,1089.0,122.0,346.0,389.0,27923.0,Kern,State Assembly 32,State Assembly,2006-04-07
14730.0,4357.0,6804.0,558.0,37.0,89.0,15.0,40.0,36.0,2794.0,Kern,State Assembly 34,State Assembly,2006-04-07
7.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2006-04-07
283259.0,99354.0,137847.0,7112.0,756.0,1321.0,195.0,548.0,493.0,35633.0,Kern,State Board of Equalization 2,State Board of Equalization,2006-04-07
2779.0,1829.0,546.0,47.0,0.0,9.0,2.0,7.0,1.0,338.0,Kern,Arvin,City,2006-04-07
122265.0,41779.0,61740.0,2698.0,323.0,463.0,77.0,190.0,183.0,14812.0,Kern,Bakersfield,City,2006-04-07
4213.0,1332.0,1829.0,179.0,5.0,22.0,3.0,14.0,5.0,824.0,Kern,California City,City,2006-04-07
9669.0,5882.0,2653.0,114.0,12.0,17.0,13.0,28.0,10.0,940.0,Kern,Delano,City,2006-04-07
462.0,140.0,224.0,24.0,0.0,3.0,2.0,3.0,1.0,65.0,Kern,Maricopa,City,2006-04-07
2484.0,1583.0,586.0,46.0,1.0,8.0,3.0,9.0,2.0,246.0,Kern,McFarland,City,2006-04-07
12841.0,3188.0,6740.0,359.0,45.0,114.0,14.0,23.0,24.0,2334.0,Kern,Ridgecrest,City,2006-04-07
4092.0,1946.0,1707.0,73.0,7.0,5.0,3.0,11.0,1.0,339.0,Kern,Shafter,City,2006-04-07
2933.0,752.0,1670.0,99.0,4.0,14.0,2.0,4.0,6.0,382.0,Kern,Taft,City,2006-04-07
3273.0,1051.0,1535.0,124.0,14.0,20.0,2.0,7.0,5.0,515.0,Kern,Tehachapi,City,2006-04-07
4874.0,2664.0,1639.0,71.0,6.0,16.0,2.0,11.0,7.0,458.0,Kern,Wasco,City,2006-04-07
113374.0,37208.0,56978.0,3278.0,339.0,630.0,72.0,241.0,248.0,14380.0,Kern,Unincorporated Area,City,2006-04-07
7433.0,2340.0,3855.0,167.0,19.0,25.0,6.0,2.0,63.0,956.0,Kings,County Supervisorial 1,County Supervisorial,2006-04-07
5791.0,3169.0,1796.0,121.0,13.0,18.0,9.0,5.0,48.0,612.0,Kings,County Supervisorial 2,County Supervisorial,2006-04-07
12113.0,3554.0,6840.0,219.0,35.0,42.0,7.0,1.0,89.0,1326.0,Kings,County Supervisorial 3,County Supervisorial,2006-04-07
9015.0,4059.0,3701.0,164.0,19.0,22.0,7.0,6.0,92.0,945.0,Kings,County Supervisorial 4,County Supervisorial,2006-04-07
9586.0,3730.0,4534.0,196.0,24.0,25.0,0.0,2.0,73.0,1002.0,Kings,County Supervisorial 5,County Supervisorial,2006-04-07
43938.0,16852.0,20726.0,867.0,110.0,132.0,29.0,16.0,365.0,4841.0,Kings,US Congressional 20,US Congressional,2006-04-07
43938.0,16852.0,20726.0,867.0,110.0,132.0,29.0,16.0,365.0,4841.0,Kings,State Senate 16,State Senate,2006-04-07
43938.0,16852.0,20726.0,867.0,110.0,132.0,29.0,16.0,365.0,4841.0,Kings,State Assembly 30,State Assembly,2006-04-07
43938.0,16852.0,20726.0,867.0,110.0,132.0,29.0,16.0,365.0,4841.0,Kings,State Board of Equalization 2,State Board of Equalization,2006-04-07
1375.0,662.0,459.0,38.0,3.0,7.0,6.0,1.0,19.0,180.0,Kings,Avenal,City,2006-04-07
3339.0,1926.0,979.0,67.0,10.0,8.0,1.0,3.0,23.0,322.0,Kings,Corcoran,City,2006-04-07
19641.0,7606.0,9302.0,366.0,53.0,48.0,10.0,7.0,155.0,2094.0,Kings,Hanford,City,2006-04-07
8278.0,2535.0,4352.0,195.0,18.0,29.0,5.0,2.0,73.0,1069.0,Kings,Lemoore,City,2006-04-07
11305.0,4123.0,5634.0,201.0,26.0,40.0,7.0,3.0,95.0,1176.0,Kings,Unincorporated Area,City,2006-04-07
6782.0,2786.0,2212.0,224.0,107.0,48.0,5.0,28.0,13.0,1359.0,Lake,County Supervisorial 1,County Supervisorial,2006-04-07
5240.0,2749.0,1200.0,173.0,65.0,37.0,2.0,22.0,12.0,980.0,Lake,County Supervisorial 2,County Supervisorial,2006-04-07
6501.0,2964.0,1907.0,206.0,91.0,42.0,6.0,29.0,28.0,1228.0,Lake,County Supervisorial 3,County Supervisorial,2006-04-07
6402.0,2469.0,2575.0,148.0,85.0,37.0,5.0,12.0,11.0,1060.0,Lake,County Supervisorial 4,County Supervisorial,2006-04-07
6845.0,2835.0,2378.0,198.0,97.0,51.0,4.0,23.0,11.0,1248.0,Lake,County Supervisorial 5,County Supervisorial,2006-04-07
31770.0,13803.0,10272.0,949.0,445.0,215.0,22.0,114.0,75.0,5875.0,Lake,US Congressional 1,US Congressional,2006-04-07
31770.0,13803.0,10272.0,949.0,445.0,215.0,22.0,114.0,75.0,5875.0,Lake,State Senate 2,State Senate,2006-04-07
31770.0,13803.0,10272.0,949.0,445.0,215.0,22.0,114.0,75.0,5875.0,Lake,State Assembly 1,State Assembly,2006-04-07
31770.0,13803.0,10272.0,949.0,445.0,215.0,22.0,114.0,75.0,5875.0,Lake,State Board of Equalization 1,State Board of Equalization,2006-04-07
5745.0,3004.0,1289.0,196.0,65.0,41.0,6.0,24.0,14.0,1106.0,Lake,Clearlake,City,2006-04-07
2573.0,1017.0,1002.0,63.0,39.0,13.0,3.0,6.0,3.0,427.0,Lake,Lakeport,City,2006-04-07
23452.0,9782.0,7981.0,690.0,341.0,161.0,13.0,84.0,58.0,4342.0,Lake,Unincorporated Area,City,2006-04-07
2893.0,954.0,1237.0,126.0,14.0,22.0,0.0,7.0,6.0,527.0,Lassen,County Supervisorial 1,County Supervisorial,2006-04-07
2782.0,881.0,1133.0,131.0,15.0,14.0,5.0,10.0,7.0,586.0,Lassen,County Supervisorial 2,County Supervisorial,2006-04-07
3254.0,830.0,1707.0,125.0,11.0,19.0,0.0,1.0,2.0,559.0,Lassen,County Supervisorial 3,County Supervisorial,2006-04-07
2804.0,793.0,1428.0,81.0,14.0,6.0,2.0,4.0,1.0,475.0,Lassen,County Supervisorial 4,County Supervisorial,2006-04-07
2450.0,741.0,1081.0,135.0,8.0,25.0,3.0,5.0,5.0,447.0,Lassen,County Supervisorial 5,County Supervisorial,2006-04-07
14183.0,4199.0,6586.0,598.0,62.0,86.0,10.0,27.0,21.0,2594.0,Lassen,US Congressional 4,US Congressional,2006-04-07
14183.0,4199.0,6586.0,598.0,62.0,86.0,10.0,27.0,21.0,2594.0,Lassen,State Senate 1,State Senate,2006-04-07
14183.0,4199.0,6586.0,598.0,62.0,86.0,10.0,27.0,21.0,2594.0,Lassen,State Assembly 3,State Assembly,2006-04-07
14183.0,4199.0,6586.0,598.0,62.0,86.0,10.0,27.0,21.0,2594.0,Lassen,State Board of Equalization 2,State Board of Equalization,2006-04-07
4758.0,1451.0,2081.0,189.0,23.0,18.0,6.0,13.0,7.0,970.0,Lassen,Susanville,City,2006-04-07
9425.0,2748.0,4505.0,409.0,39.0,68.0,4.0,14.0,14.0,1624.0,Lassen,Unincorporated Area,City,2006-04-07
550858.0,319006.0,103127.0,8488.0,3342.0,2002.0,1048.0,6490.0,2651.0,104704.0,Los Angeles,County Supervisorial 1,County Supervisorial,2006-04-07
650473.0,435043.0,79993.0,9789.0,3512.0,2185.0,3552.0,5288.0,3480.0,107631.0,Los Angeles,County Supervisorial 2,County Supervisorial,2006-04-07
840399.0,437195.0,192203.0,13910.0,7999.0,4759.0,1055.0,3650.0,6774.0,172854.0,Los Angeles,County Supervisorial 3,County Supervisorial,2006-04-07
845833.0,369760.0,286562.0,14208.0,4866.0,4198.0,1293.0,4763.0,5009.0,155174.0,Los Angeles,County Supervisorial 4,County Supervisorial,2006-04-07
929797.0,358923.0,362342.0,16931.0,5527.0,4674.0,1023.0,3513.0,6062.0,170802.0,Los Angeles,County Supervisorial 5,County Supervisorial,2006-04-07
33783.0,10809.0,16205.0,855.0,140.0,155.0,34.0,89.0,203.0,5293.0,Los Angeles,US Congressional 22,US Congressional,2006-04-07
230957.0,78690.0,104457.0,5260.0,938.0,1212.0,255.0,517.0,1518.0,38110.0,Los Angeles,US Congressional 25,US Congressional,2006-04-07
209969.0,69684.0,92716.0,3255.0,1340.0,1002.0,183.0,700.0,1291.0,39798.0,Los Angeles,US Congressional 26,US Congressional,2006-04-07
269697.0,128060.0,79357.0,4802.0,1864.0,1525.0,340.0,1215.0,2039.0,50495.0,Los Angeles,US Congressional 27,US Congressional,2006-04-07
219349.0,122292.0,44331.0,3829.0,1588.0,1180.0,344.0,1130.0,1577.0,43078.0,Los Angeles,US Congressional 28,US Congressional,2006-04-07
279933.0,121935.0,86207.0,4482.0,2103.0,1340.0,351.0,1458.0,1885.0,60172.0,Los Angeles,US Congressional 29,US Congressional,2006-04-07
382221.0,191451.0,97133.0,5746.0,3576.0,2082.0,374.0,1074.0,3212.0,77573.0,Los Angeles,US Congressional 30,US Congressional,2006-04-07
160045.0,93670.0,25060.0,2410.0,1916.0,710.0,350.0,1567.0,995.0,33367.0,Los Angeles,US Congressional 31,US Congressional,2006-04-07
212686.0,108683.0,54559.0,3547.0,865.0,791.0,330.0,1949.0,1003.0,40959.0,Los Angeles,US Congressional 32,US Congressional,2006-04-07
262350.0,171379.0,30390.0,3840.0,2295.0,1168.0,847.0,1576.0,1801.0,49054.0,Los Angeles,US Congressional 33,US Congressional,2006-04-07
166266.0,96382.0,33174.0,2628.0,763.0,652.0,365.0,2348.0,709.0,29245.0,Los Angeles,US Congressional 34,US Congressional,2006-04-07
221385.0,147129.0,30587.0,3518.0,893.0,704.0,1507.0,1721.0,1087.0,34239.0,Los Angeles,US Congressional 35,US Congressional,2006-04-07
311226.0,136339.0,97900.0,5220.0,2760.0,1889.0,452.0,1431.0,2445.0,62790.0,Los Angeles,US Congressional 36,US Congressional,2006-04-07
239920.0,143864.0,44016.0,4221.0,1528.0,1033.0,1202.0,2122.0,1148.0,40786.0,Los Angeles,US Congressional 37,US Congressional,2006-04-07
218696.0,123554.0,49864.0,3386.0,821.0,677.0,353.0,2302.0,942.0,36797.0,Los Angeles,US Congressional 38,US Congressional,2006-04-07
230935.0,117917.0,65245.0,3767.0,878.0,893.0,524.0,2007.0,1088.0,38616.0,Los Angeles,US Congressional 39,US Congressional,2006-04-07
62337.0,21116.0,25250.0,972.0,247.0,212.0,70.0,254.0,333.0,13883.0,Los Angeles,US Congressional 42,US Congressional,2006-04-07
105605.0,36973.0,47776.0,1588.0,731.0,593.0,90.0,244.0,700.0,16910.0,Los Angeles,US Congressional 46,US Congressional,2006-04-07
284816.0,100874.0,125328.0,6291.0,1224.0,1476.0,300.0,718.0,1907.0,46698.0,Los Angeles,State Senate 17,State Senate,2006-04-07
35264.0,10885.0,17132.0,677.0,149.0,156.0,21.0,56.0,214.0,5974.0,Los Angeles,State Senate 19,State Senate,2006-04-07
251622.0,134046.0,58330.0,4670.0,1599.0,1274.0,434.0,1589.0,1653.0,48027.0,Los Angeles,State Senate 20,State Senate,2006-04-07
398255.0,182526.0,117334.0,6447.0,3538.0,2135.0,515.0,1784.0,2982.0,80994.0,Los Angeles,State Senate 21,State Senate,2006-04-07
201988.0,116126.0,34650.0,2977.0,1661.0,806.0,409.0,2405.0,1001.0,41953.0,Los Angeles,State Senate 22,State Senate,2006-04-07
386954.0,193833.0,100143.0,5929.0,3466.0,2120.0,393.0,1127.0,3264.0,76679.0,Los Angeles,State Senate 23,State Senate,2006-04-07
278134.0,146525.0,66780.0,4518.0,1146.0,1018.0,438.0,2640.0,1328.0,53741.0,Los Angeles,State Senate 24,State Senate,2006-04-07
324230.0,196481.0,64713.0,5002.0,1300.0,1123.0,2028.0,2451.0,1605.0,49527.0,Los Angeles,State Senate 25,State Senate,2006-04-07
332358.0,215661.0,39941.0,4935.0,2789.0,1435.0,1166.0,2062.0,2251.0,62118.0,Los Angeles,State Senate 26,State Senate,2006-04-07
337677.0,166352.0,97228.0,5921.0,2168.0,1629.0,684.0,2531.0,1739.0,59425.0,Los Angeles,State Senate 27,State Senate,2006-04-07
412798.0,192880.0,118022.0,6822.0,3451.0,2363.0,692.0,1877.0,3113.0,83578.0,Los Angeles,State Senate 28,State Senate,2006-04-07
242688.0,82565.0,101063.0,4009.0,1454.0,1162.0,251.0,915.0,1443.0,49826.0,Los Angeles,State Senate 29,State Senate,2006-04-07
286359.0,157773.0,71973.0,4355.0,1083.0,978.0,571.0,3045.0,1284.0,45297.0,Los Angeles,State Senate 30,State Senate,2006-04-07
44217.0,23400.0,11590.0,773.0,218.0,143.0,69.0,504.0,192.0,7328.0,Los Angeles,State Senate 32,State Senate,2006-04-07
130754.0,46987.0,58047.0,3270.0,452.0,586.0,177.0,368.0,762.0,20105.0,Los Angeles,State Assembly 36,State Assembly,2006-04-07
36428.0,13264.0,15230.0,739.0,204.0,213.0,37.0,110.0,252.0,6379.0,Los Angeles,State Assembly 37,State Assembly,2006-04-07
196600.0,70192.0,84319.0,3799.0,1045.0,1141.0,168.0,486.0,1449.0,34001.0,Los Angeles,State Assembly 38,State Assembly,2006-04-07
108498.0,63262.0,20461.0,1984.0,553.0,492.0,221.0,833.0,607.0,20085.0,Los Angeles,State Assembly 39,State Assembly,2006-04-07
163838.0,78697.0,47324.0,2953.0,1073.0,853.0,210.0,837.0,1224.0,30667.0,Los Angeles,State Assembly 40,State Assembly,2006-04-07
182104.0,88648.0,50637.0,2734.0,1935.0,1082.0,208.0,528.0,1596.0,34736.0,Los Angeles,State Assembly 41,State Assembly,2006-04-07
247560.0,132637.0,50661.0,3890.0,2277.0,1397.0,236.0,646.0,2173.0,53643.0,Los Angeles,State Assembly 42,State Assembly,2006-04-07
179936.0,79803.0,52882.0,3310.0,1599.0,1092.0,224.0,801.0,1479.0,38746.0,Los Angeles,State Assembly 43,State Assembly,2006-04-07
209821.0,94095.0,66180.0,2972.0,1816.0,976.0,291.0,976.0,1343.0,41172.0,Los Angeles,State Assembly 44,State Assembly,2006-04-07
119557.0,69303.0,17635.0,1887.0,1539.0,629.0,220.0,1220.0,800.0,26324.0,Los Angeles,State Assembly 45,State Assembly,2006-04-07
82802.0,53776.0,9676.0,1231.0,496.0,317.0,216.0,1467.0,348.0,15275.0,Los Angeles,State Assembly 46,State Assembly,2006-04-07
199883.0,129221.0,24892.0,2759.0,1639.0,794.0,572.0,930.0,1381.0,37695.0,Los Angeles,State Assembly 47,State Assembly,2006-04-07
118181.0,84256.0,9864.0,1757.0,564.0,296.0,851.0,1086.0,549.0,18958.0,Los Angeles,State Assembly 48,State Assembly,2006-04-07
138642.0,63752.0,35565.0,2057.0,611.0,471.0,181.0,1158.0,710.0,34137.0,Los Angeles,State Assembly 49,State Assembly,2006-04-07
114015.0,68860.0,20714.0,1860.0,442.0,416.0,319.0,1555.0,420.0,19429.0,Los Angeles,State Assembly 50,State Assembly,2006-04-07
155601.0,98154.0,25712.0,2412.0,675.0,556.0,855.0,1042.0,818.0,25377.0,Los Angeles,State Assembly 51,State Assembly,2006-04-07
116079.0,83426.0,10985.0,1957.0,375.0,297.0,989.0,1508.0,351.0,16191.0,Los Angeles,State Assembly 52,State Assembly,2006-04-07
237873.0,96975.0,81105.0,4006.0,2255.0,1514.0,292.0,899.0,1993.0,48834.0,Los Angeles,State Assembly 53,State Assembly,2006-04-07
217471.0,94074.0,75581.0,3709.0,1936.0,1296.0,297.0,1015.0,1399.0,38164.0,Los Angeles,State Assembly 54,State Assembly,2006-04-07
161543.0,87000.0,39743.0,2822.0,659.0,715.0,439.0,1160.0,805.0,28200.0,Los Angeles,State Assembly 55,State Assembly,2006-04-07
131849.0,66659.0,36686.0,2024.0,443.0,462.0,228.0,1151.0,626.0,23570.0,Los Angeles,State Assembly 56,State Assembly,2006-04-07
151412.0,75978.0,43304.0,2653.0,571.0,567.0,223.0,1126.0,718.0,26272.0,Los Angeles,State Assembly 57,State Assembly,2006-04-07
164137.0,86312.0,44917.0,2364.0,631.0,502.0,251.0,1528.0,754.0,26878.0,Los Angeles,State Assembly 58,State Assembly,2006-04-07
119468.0,40712.0,54588.0,2033.0,934.0,690.0,101.0,387.0,727.0,19296.0,Los Angeles,State Assembly 59,State Assembly,2006-04-07
89008.0,30448.0,35902.0,1369.0,303.0,320.0,96.0,383.0,500.0,19687.0,Los Angeles,State Assembly 60,State Assembly,2006-04-07
44300.0,23436.0,11617.0,775.0,219.0,144.0,69.0,504.0,192.0,7344.0,Los Angeles,State Assembly 61,State Assembly,2006-04-07
392731.0,147037.0,165153.0,8320.0,1882.0,1823.0,443.0,1502.0,2372.0,64199.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2006-04-07
112336.0,43697.0,44780.0,1776.0,867.0,657.0,123.0,393.0,798.0,19245.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2006-04-07
3312293.0,1729193.0,814294.0,53230.0,22497.0,15338.0,7405.0,21809.0,20806.0,627721.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2006-04-07
12219.0,4931.0,4595.0,218.0,67.0,93.0,9.0,14.0,92.0,2200.0,Los Angeles,Agoura Hills,City,2006-04-07
31324.0,14918.0,7510.0,438.0,173.0,95.0,37.0,260.0,152.0,7741.0,Los Angeles,Alhambra,City,2006-04-07
26382.0,7179.0,11282.0,348.0,101.0,83.0,24.0,90.0,167.0,7108.0,Los Angeles,Arcadia,City,2006-04-07
5683.0,2777.0,1612.0,67.0,19.0,20.0,13.0,40.0,23.0,1112.0,Los Angeles,Artesia,City,2006-04-07
1535.0,546.0,663.0,26.0,23.0,12.0,1.0,8.0,8.0,248.0,Los Angeles,Avalon,City,2006-04-07
14949.0,6718.0,4909.0,294.0,72.0,59.0,19.0,116.0,95.0,2667.0,Los Angeles,Azusa,City,2006-04-07
20721.0,11982.0,4009.0,335.0,64.0,69.0,38.0,196.0,86.0,3942.0,Los Angeles,Baldwin Park,City,2006-04-07
7608.0,4788.0,1140.0,109.0,20.0,24.0,21.0,138.0,20.0,1348.0,Los Angeles,Bell,City,2006-04-07
8846.0,5555.0,1102.0,153.0,38.0,33.0,47.0,162.0,29.0,1727.0,Los Angeles,Bell Gardens,City,2006-04-07
25738.0,12950.0,7129.0,511.0,100.0,129.0,46.0,204.0,119.0,4550.0,Los Angeles,Bellflower,City,2006-04-07
20542.0,10122.0,5347.0,261.0,89.0,90.0,16.0,48.0,176.0,4393.0,Los Angeles,Beverly Hills,City,2006-04-07
533.0,122.0,288.0,6.0,4.0,3.0,0.0,1.0,5.0,104.0,Los Angeles,Bradbury,City,2006-04-07
49619.0,21212.0,16559.0,868.0,328.0,312.0,49.0,165.0,398.0,9728.0,Los Angeles,Burbank,City,2006-04-07
12462.0,5621.0,4188.0,178.0,71.0,64.0,10.0,32.0,91.0,2207.0,Los Angeles,Calabasas,City,2006-04-07
42177.0,25664.0,7562.0,634.0,131.0,140.0,162.0,275.0,202.0,7407.0,Los Angeles,Carson,City,2006-04-07
27429.0,10902.0,9307.0,316.0,70.0,68.0,49.0,158.0,138.0,6421.0,Los Angeles,Cerritos,City,2006-04-07
20335.0,8641.0,7178.0,304.0,304.0,123.0,25.0,52.0,141.0,3567.0,Los Angeles,Claremont,City,2006-04-07
4875.0,3461.0,544.0,55.0,25.0,20.0,7.0,84.0,16.0,663.0,Los Angeles,Commerce,City,2006-04-07
31043.0,23546.0,2375.0,457.0,93.0,58.0,413.0,386.0,86.0,3629.0,Los Angeles,Compton,City,2006-04-07
21087.0,8616.0,8361.0,389.0,79.0,87.0,22.0,108.0,100.0,3325.0,Los Angeles,Covina,City,2006-04-07
4612.0,2883.0,664.0,69.0,18.0,12.0,14.0,113.0,13.0,826.0,Los Angeles,Cudahy,City,2006-04-07
22700.0,12957.0,4320.0,308.0,221.0,128.0,42.0,77.0,192.0,4455.0,Los Angeles,Culver City,City,2006-04-07
26957.0,9177.0,10196.0,428.0,115.0,105.0,28.0,110.0,144.0,6654.0,Los Angeles,Diamond Bar,City,2006-04-07
42210.0,20445.0,13765.0,628.0,133.0,142.0,64.0,366.0,202.0,6465.0,Los Angeles,Downey,City,2006-04-07
