Total_Registered,Democratic,Republican,American_Independent,Americans_Elect,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
2881.0,935.0,1170.0,91.0,0.0,13.0,14.0,12.0,4.0,642.0,Glenn,Orland,City,2012-09-07
2469.0,779.0,1027.0,109.0,0.0,9.0,16.0,13.0,6.0,510.0,Glenn,Willows,City,2012-09-07
6709.0,1935.0,3283.0,243.0,0.0,21.0,33.0,20.0,13.0,1161.0,Glenn,Unincorporated Area,City,2012-09-07
15601.0,5942.0,5576.0,464.0,0.0,292.0,132.0,35.0,35.0,3125.0,Humboldt,County Supervisorial  1,County Supervisorial,2012-09-07
14819.0,5660.0,4502.0,561.0,0.0,478.0,116.0,44.0,34.0,3424.0,Humboldt,County Supervisorial  2,County Supervisorial,2012-09-07
17378.0,7746.0,2863.0,427.0,1.0,1116.0,181.0,104.0,42.0,4898.0,Humboldt,County Supervisorial  3,County Supervisorial,2012-09-07
13070.0,5572.0,3363.0,418.0,0.0,421.0,145.0,76.0,30.0,3045.0,Humboldt,County Supervisorial  4,County Supervisorial,2012-09-07
15140.0,6738.0,3801.0,484.0,0.0,535.0,115.0,50.0,35.0,3382.0,Humboldt,County Supervisorial  5,County Supervisorial,2012-09-07
76008.0,31658.0,20105.0,2354.0,1.0,2842.0,689.0,309.0,176.0,17874.0,Humboldt,US Congressional  2,US Congressional,2012-09-07
76008.0,31658.0,20105.0,2354.0,1.0,2842.0,689.0,309.0,176.0,17874.0,Humboldt,State Senate  2,State Senate,2012-09-07
76008.0,31658.0,20105.0,2354.0,1.0,2842.0,689.0,309.0,176.0,17874.0,Humboldt,State Assembly  2,State Assembly,2012-09-07
76008.0,31658.0,20105.0,2354.0,1.0,2842.0,689.0,309.0,176.0,17874.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2012-09-07
10946.0,4942.0,1217.0,273.0,1.0,792.0,131.0,81.0,23.0,3486.0,Humboldt,Arcata,City,2012-09-07
771.0,335.0,170.0,29.0,0.0,42.0,6.0,3.0,6.0,180.0,Humboldt,Blue Lake,City,2012-09-07
13709.0,5842.0,3645.0,404.0,0.0,406.0,155.0,78.0,37.0,3142.0,Humboldt,Eureka,City,2012-09-07
919.0,362.0,356.0,21.0,0.0,10.0,8.0,3.0,0.0,159.0,Humboldt,Ferndale,City,2012-09-07
6201.0,2119.0,2400.0,233.0,0.0,58.0,43.0,12.0,13.0,1323.0,Humboldt,Fortuna,City,2012-09-07
1653.0,564.0,578.0,86.0,0.0,15.0,17.0,5.0,4.0,384.0,Humboldt,Rio Dell,City,2012-09-07
258.0,137.0,45.0,7.0,0.0,11.0,0.0,0.0,0.0,58.0,Humboldt,Trinidad,City,2012-09-07
41551.0,17357.0,11694.0,1301.0,0.0,1508.0,329.0,127.0,93.0,9142.0,Humboldt,Unincorporated Area,City,2012-09-07
13139.0,8221.0,1413.0,212.0,1.0,26.0,39.0,72.0,45.0,3110.0,Imperial,County Supervisorial  1,County Supervisorial,2012-09-07
11828.0,5505.0,3448.0,274.0,0.0,29.0,38.0,34.0,61.0,2439.0,Imperial,County Supervisorial  2,County Supervisorial,2012-09-07
10984.0,4851.0,3413.0,299.0,0.0,17.0,32.0,42.0,53.0,2277.0,Imperial,County Supervisorial  3,County Supervisorial,2012-09-07
10273.0,4570.0,3356.0,289.0,0.0,23.0,40.0,44.0,49.0,1902.0,Imperial,County Supervisorial  4,County Supervisorial,2012-09-07
10148.0,5219.0,2465.0,223.0,0.0,26.0,32.0,50.0,47.0,2086.0,Imperial,County Supervisorial  5,County Supervisorial,2012-09-07
56372.0,28366.0,14095.0,1297.0,1.0,121.0,181.0,242.0,255.0,11814.0,Imperial,US Congressional 51,US Congressional,2012-09-07
56372.0,28366.0,14095.0,1297.0,1.0,121.0,181.0,242.0,255.0,11814.0,Imperial,State Senate 40,State Senate,2012-09-07
56372.0,28366.0,14095.0,1297.0,1.0,121.0,181.0,242.0,255.0,11814.0,Imperial,State Assembly 56,State Assembly,2012-09-07
56372.0,28366.0,14095.0,1297.0,1.0,121.0,181.0,242.0,255.0,11814.0,Imperial,State Board of Equalization 4,State Board of Equalization,2012-09-07
8524.0,4322.0,2372.0,188.0,0.0,16.0,32.0,34.0,37.0,1523.0,Imperial,Brawley,City,2012-09-07
13512.0,8414.0,1411.0,191.0,1.0,26.0,40.0,68.0,45.0,3316.0,Imperial,Calexico,City,2012-09-07
1113.0,600.0,220.0,27.0,0.0,0.0,6.0,6.0,6.0,248.0,Imperial,Calipatria,City,2012-09-07
14840.0,7244.0,4022.0,322.0,0.0,33.0,43.0,54.0,68.0,3054.0,Imperial,El Centro,City,2012-09-07
1966.0,867.0,589.0,59.0,0.0,6.0,5.0,13.0,15.0,412.0,Imperial,Holtville,City,2012-09-07
5103.0,1990.0,1735.0,161.0,0.0,5.0,17.0,15.0,25.0,1155.0,Imperial,Imperial,City,2012-09-07
695.0,385.0,145.0,19.0,0.0,2.0,2.0,5.0,2.0,135.0,Imperial,Westmorland,City,2012-09-07
10619.0,4544.0,3601.0,330.0,0.0,33.0,36.0,47.0,57.0,1971.0,Imperial,Unincorporated Area,City,2012-09-07
2108.0,601.0,1049.0,70.0,0.0,18.0,11.0,4.0,8.0,347.0,Inyo,County Supervisorial  1,County Supervisorial,2012-09-07
1680.0,538.0,693.0,61.0,0.0,18.0,12.0,7.0,8.0,343.0,Inyo,County Supervisorial  2,County Supervisorial,2012-09-07
2318.0,687.0,1128.0,77.0,0.0,15.0,9.0,3.0,8.0,391.0,Inyo,County Supervisorial  3,County Supervisorial,2012-09-07
1890.0,587.0,825.0,80.0,0.0,10.0,17.0,4.0,7.0,360.0,Inyo,County Supervisorial  4,County Supervisorial,2012-09-07
1563.0,560.0,510.0,85.0,0.0,24.0,17.0,10.0,9.0,348.0,Inyo,County Supervisorial  5,County Supervisorial,2012-09-07
9559.0,2973.0,4205.0,373.0,0.0,85.0,66.0,28.0,40.0,1789.0,Inyo,US Congressional  8,US Congressional,2012-09-07
9559.0,2973.0,4205.0,373.0,0.0,85.0,66.0,28.0,40.0,1789.0,Inyo,State Senate  8,State Senate,2012-09-07
9559.0,2973.0,4205.0,373.0,0.0,85.0,66.0,28.0,40.0,1789.0,Inyo,State Assembly 26,State Assembly,2012-09-07
9559.0,2973.0,4205.0,373.0,0.0,85.0,66.0,28.0,40.0,1789.0,Inyo,State Board of Equalization 1,State Board of Equalization,2012-09-07
1571.0,509.0,644.0,54.0,0.0,16.0,10.0,7.0,7.0,324.0,Inyo,Bishop,City,2012-09-07
7988.0,2464.0,3561.0,319.0,0.0,69.0,56.0,21.0,33.0,1465.0,Inyo,Unincorporated Area,City,2012-09-07
62080.0,21573.0,26612.0,1992.0,0.0,144.0,355.0,163.0,68.0,11173.0,Kern,County Supervisorial  1,County Supervisorial,2012-09-07
67067.0,22120.0,27657.0,2533.0,0.0,190.0,408.0,208.0,99.0,13852.0,Kern,County Supervisorial  2,County Supervisorial,2012-09-07
70063.0,23318.0,31263.0,2258.0,0.0,183.0,383.0,188.0,76.0,12394.0,Kern,County Supervisorial  3,County Supervisorial,2012-09-07
70259.0,19154.0,35968.0,2073.0,0.0,160.0,341.0,130.0,71.0,12362.0,Kern,County Supervisorial  4,County Supervisorial,2012-09-07
46510.0,27159.0,9793.0,1150.0,1.0,110.0,172.0,162.0,65.0,7898.0,Kern,County Supervisorial  5,County Supervisorial,2012-09-07
78551.0,45390.0,17356.0,1742.0,0.0,118.0,243.0,286.0,111.0,13305.0,Kern,US Congressional 21,US Congressional,2012-09-07
237428.0,67934.0,113937.0,8264.0,1.0,669.0,1416.0,565.0,268.0,44374.0,Kern,US Congressional 23,US Congressional,2012-09-07
70403.0,41952.0,14703.0,1477.0,0.0,100.0,200.0,264.0,94.0,11613.0,Kern,State Senate 14,State Senate,2012-09-07
245576.0,71372.0,116590.0,8529.0,1.0,687.0,1459.0,587.0,285.0,46066.0,Kern,State Senate 16,State Senate,2012-09-07
8660.0,2399.0,3997.0,507.0,0.0,40.0,55.0,42.0,11.0,1609.0,Kern,State Assembly 26,State Assembly,2012-09-07
79546.0,46808.0,17147.0,1707.0,1.0,122.0,242.0,294.0,108.0,13117.0,Kern,State Assembly 32,State Assembly,2012-09-07
212081.0,59573.0,103566.0,6988.0,0.0,577.0,1249.0,470.0,238.0,39420.0,Kern,State Assembly 34,State Assembly,2012-09-07
15692.0,4544.0,6583.0,804.0,0.0,48.0,113.0,45.0,22.0,3533.0,Kern,State Assembly 36,State Assembly,2012-09-07
315979.0,113324.0,131293.0,10006.0,1.0,787.0,1659.0,851.0,379.0,57679.0,Kern,State Board of Equalization 1,State Board of Equalization,2012-09-07
3605.0,2297.0,517.0,70.0,0.0,4.0,9.0,13.0,1.0,694.0,Kern,Arvin,City,2012-09-07
144247.0,52449.0,60078.0,4027.0,1.0,347.0,665.0,342.0,164.0,26174.0,Kern,Bakersfield,City,2012-09-07
4767.0,1493.0,1892.0,242.0,0.0,10.0,34.0,12.0,2.0,1082.0,Kern,California City,City,2012-09-07
11343.0,7385.0,2066.0,143.0,0.0,8.0,13.0,33.0,15.0,1680.0,Kern,Delano,City,2012-09-07
446.0,108.0,206.0,28.0,0.0,0.0,5.0,3.0,2.0,94.0,Kern,Maricopa,City,2012-09-07
2758.0,1663.0,520.0,53.0,0.0,3.0,6.0,12.0,3.0,498.0,Kern,McFarland,City,2012-09-07
12981.0,3003.0,6529.0,468.0,0.0,35.0,118.0,33.0,21.0,2774.0,Kern,Ridgecrest,City,2012-09-07
4675.0,2245.0,1480.0,109.0,0.0,7.0,10.0,13.0,3.0,808.0,Kern,Shafter,City,2012-09-07
2903.0,655.0,1589.0,109.0,0.0,3.0,13.0,11.0,3.0,520.0,Kern,Taft,City,2012-09-07
3829.0,987.0,1777.0,175.0,0.0,13.0,22.0,14.0,9.0,832.0,Kern,Tehachapi,City,2012-09-07
5323.0,2826.0,1442.0,107.0,0.0,5.0,13.0,18.0,6.0,906.0,Kern,Wasco,City,2012-09-07
119102.0,38213.0,53197.0,4475.0,0.0,352.0,751.0,347.0,150.0,21617.0,Kern,Unincorporated Area,City,2012-09-07
7714.0,2500.0,3622.0,226.0,0.0,12.0,30.0,7.0,40.0,1277.0,Kings,County Supervisorial  1,County Supervisorial,2012-09-07
7319.0,4024.0,2087.0,144.0,0.0,13.0,21.0,13.0,39.0,978.0,Kings,County Supervisorial  2,County Supervisorial,2012-09-07
10163.0,2793.0,5448.0,261.0,0.0,26.0,45.0,14.0,57.0,1519.0,Kings,County Supervisorial  3,County Supervisorial,2012-09-07
9644.0,3693.0,4117.0,217.0,0.0,13.0,39.0,19.0,61.0,1485.0,Kings,County Supervisorial  4,County Supervisorial,2012-09-07
11994.0,3923.0,6050.0,318.0,0.0,29.0,48.0,14.0,69.0,1543.0,Kings,County Supervisorial  5,County Supervisorial,2012-09-07
46834.0,16933.0,21324.0,1166.0,0.0,93.0,183.0,67.0,266.0,6802.0,Kings,US Congressional 21,US Congressional,2012-09-07
46834.0,16933.0,21324.0,1166.0,0.0,93.0,183.0,67.0,266.0,6802.0,Kings,State Senate 14,State Senate,2012-09-07
46834.0,16933.0,21324.0,1166.0,0.0,93.0,183.0,67.0,266.0,6802.0,Kings,State Assembly 32,State Assembly,2012-09-07
46834.0,16933.0,21324.0,1166.0,0.0,93.0,183.0,67.0,266.0,6802.0,Kings,State Board of Equalization 1,State Board of Equalization,2012-09-07
1647.0,887.0,433.0,38.0,0.0,3.0,6.0,5.0,13.0,262.0,Kings,Avenal,City,2012-09-07
4208.0,2437.0,1116.0,84.0,0.0,8.0,13.0,7.0,23.0,520.0,Kings,Corcoran,City,2012-09-07
21093.0,7232.0,9997.0,535.0,0.0,44.0,87.0,32.0,118.0,3048.0,Kings,Hanford,City,2012-09-07
8928.0,2855.0,4223.0,261.0,0.0,11.0,30.0,8.0,54.0,1486.0,Kings,Lemoore,City,2012-09-07
10958.0,3522.0,5555.0,248.0,0.0,27.0,47.0,15.0,58.0,1486.0,Kings,Unincorporated Area,City,2012-09-07
7088.0,2751.0,2120.0,264.0,0.0,101.0,45.0,26.0,12.0,1769.0,Lake,County Supervisorial  1,County Supervisorial,2012-09-07
5664.0,2554.0,1045.0,235.0,0.0,62.0,37.0,38.0,12.0,1681.0,Lake,County Supervisorial  2,County Supervisorial,2012-09-07
6922.0,2918.0,1775.0,316.0,1.0,106.0,57.0,38.0,18.0,1693.0,Lake,County Supervisorial  3,County Supervisorial,2012-09-07
7191.0,2765.0,2448.0,259.0,0.0,78.0,58.0,25.0,13.0,1545.0,Lake,County Supervisorial  4,County Supervisorial,2012-09-07
7146.0,2888.0,2137.0,274.0,0.0,102.0,44.0,24.0,9.0,1668.0,Lake,County Supervisorial  5,County Supervisorial,2012-09-07
16559.0,7063.0,4006.0,690.0,1.0,220.0,118.0,99.0,39.0,4323.0,Lake,US Congressional  3,US Congressional,2012-09-07
17452.0,6813.0,5519.0,658.0,0.0,229.0,123.0,52.0,25.0,4033.0,Lake,US Congressional  5,US Congressional,2012-09-07
34011.0,13876.0,9525.0,1348.0,1.0,449.0,241.0,151.0,64.0,8356.0,Lake,State Senate  2,State Senate,2012-09-07
34011.0,13876.0,9525.0,1348.0,1.0,449.0,241.0,151.0,64.0,8356.0,Lake,State Assembly  4,State Assembly,2012-09-07
34011.0,13876.0,9525.0,1348.0,1.0,449.0,241.0,151.0,64.0,8356.0,Lake,State Board of Equalization 2,State Board of Equalization,2012-09-07
6688.0,3034.0,1229.0,276.0,0.0,81.0,39.0,45.0,15.0,1969.0,Lake,Clearlake,City,2012-09-07
2603.0,1011.0,853.0,100.0,0.0,27.0,17.0,8.0,3.0,584.0,Lake,Lakeport,City,2012-09-07
24720.0,9831.0,7443.0,972.0,1.0,341.0,185.0,98.0,46.0,5803.0,Lake,Unincorporated Area,City,2012-09-07
3005.0,861.0,1330.0,161.0,0.0,6.0,15.0,7.0,16.0,609.0,Lassen,County Supervisorial  1,County Supervisorial,2012-09-07
2246.0,588.0,977.0,130.0,0.0,6.0,18.0,15.0,9.0,503.0,Lassen,County Supervisorial  2,County Supervisorial,2012-09-07
3268.0,703.0,1778.0,160.0,0.0,11.0,22.0,1.0,17.0,576.0,Lassen,County Supervisorial  3,County Supervisorial,2012-09-07
2590.0,655.0,1320.0,99.0,0.0,11.0,9.0,5.0,6.0,485.0,Lassen,County Supervisorial  4,County Supervisorial,2012-09-07
2524.0,558.0,1189.0,145.0,0.0,6.0,20.0,6.0,8.0,592.0,Lassen,County Supervisorial  5,County Supervisorial,2012-09-07
13633.0,3365.0,6594.0,695.0,0.0,40.0,84.0,34.0,56.0,2765.0,Lassen,US Congressional  1,US Congressional,2012-09-07
13633.0,3365.0,6594.0,695.0,0.0,40.0,84.0,34.0,56.0,2765.0,Lassen,State Senate  1,State Senate,2012-09-07
13633.0,3365.0,6594.0,695.0,0.0,40.0,84.0,34.0,56.0,2765.0,Lassen,State Assembly  1,State Assembly,2012-09-07
13633.0,3365.0,6594.0,695.0,0.0,40.0,84.0,34.0,56.0,2765.0,Lassen,State Board of Equalization 1,State Board of Equalization,2012-09-07
4363.0,1162.0,1962.0,226.0,0.0,10.0,26.0,19.0,21.0,937.0,Lassen,Susanville,City,2012-09-07
9270.0,2203.0,4632.0,469.0,0.0,30.0,58.0,15.0,35.0,1828.0,Lassen,Unincorporated Area,City,2012-09-07
749550.0,413808.0,125995.0,14165.0,415.0,3829.0,3079.0,6123.0,21273.0,160863.0,Los Angeles,County Supervisorial  1,County Supervisorial,2012-09-07
835925.0,544205.0,90357.0,15742.0,464.0,3631.0,2829.0,5154.0,24273.0,149270.0,Los Angeles,County Supervisorial  2,County Supervisorial,2012-09-07
957715.0,496781.0,186207.0,20625.0,1214.0,6317.0,5349.0,3898.0,29293.0,208031.0,Los Angeles,County Supervisorial  3,County Supervisorial,2012-09-07
985563.0,442411.0,280553.0,22146.0,377.0,4521.0,5053.0,4554.0,27154.0,198794.0,Los Angeles,County Supervisorial  4,County Supervisorial,2012-09-07
983583.0,387983.0,330026.0,24591.0,164.0,4519.0,5093.0,3397.0,25709.0,202101.0,Los Angeles,County Supervisorial  5,County Supervisorial,2012-09-07
36749.0,12367.0,15695.0,1406.0,4.0,109.0,168.0,110.0,1068.0,5822.0,Los Angeles,US Congressional 23,US Congressional,2012-09-07
270571.0,97999.0,104982.0,8585.0,51.0,911.0,1416.0,738.0,7580.0,48309.0,Los Angeles,US Congressional 25,US Congressional,2012-09-07
5952.0,1918.0,2559.0,144.0,0.0,22.0,30.0,7.0,167.0,1105.0,Los Angeles,US Congressional 26,US Congressional,2012-09-07
337246.0,143691.0,91596.0,6455.0,19.0,1853.0,1563.0,1567.0,8455.0,82047.0,Los Angeles,US Congressional 27,US Congressional,2012-09-07
367651.0,172575.0,83705.0,7937.0,101.0,2730.0,2251.0,1529.0,11273.0,85550.0,Los Angeles,US Congressional 28,US Congressional,2012-09-07
250281.0,135954.0,40586.0,5621.0,1056.0,1468.0,1303.0,1563.0,8654.0,54076.0,Los Angeles,US Congressional 29,US Congressional,2012-09-07
376814.0,183256.0,95064.0,8450.0,150.0,2057.0,2057.0,1308.0,9911.0,74561.0,Los Angeles,US Congressional 30,US Congressional,2012-09-07
304830.0,142479.0,81963.0,7079.0,114.0,1088.0,1329.0,1764.0,7689.0,61325.0,Los Angeles,US Congressional 32,US Congressional,2012-09-07
438364.0,192232.0,124159.0,9163.0,26.0,2758.0,2567.0,1104.0,11705.0,94650.0,Los Angeles,US Congressional 33,US Congressional,2012-09-07
235318.0,134784.0,30047.0,4321.0,116.0,1824.0,1085.0,2015.0,7823.0,53303.0,Los Angeles,US Congressional 34,US Congressional,2012-09-07
54250.0,28189.0,11416.0,1176.0,11.0,237.0,217.0,450.0,1992.0,10562.0,Los Angeles,US Congressional 35,US Congressional,2012-09-07
356946.0,230077.0,37889.0,6705.0,127.0,1989.0,1385.0,1738.0,10373.0,66663.0,Los Angeles,US Congressional 37,US Congressional,2012-09-07
330012.0,163083.0,85753.0,6852.0,182.0,1122.0,1353.0,1969.0,7799.0,61899.0,Los Angeles,US Congressional 38,US Congressional,2012-09-07
101908.0,36238.0,31122.0,2046.0,6.0,312.0,376.0,392.0,2701.0,28715.0,Los Angeles,US Congressional 39,US Congressional,2012-09-07
226450.0,137307.0,33230.0,4075.0,201.0,736.0,850.0,2157.0,6225.0,41669.0,Los Angeles,US Congressional 40,US Congressional,2012-09-07
317134.0,187440.0,53900.0,6354.0,111.0,1148.0,1194.0,1553.0,8521.0,56913.0,Los Angeles,US Congressional 43,US Congressional,2012-09-07
288841.0,182635.0,37149.0,5540.0,235.0,991.0,985.0,2163.0,8162.0,50981.0,Los Angeles,US Congressional 44,US Congressional,2012-09-07
213019.0,102964.0,52323.0,5360.0,124.0,1462.0,1274.0,999.0,7604.0,40909.0,Los Angeles,US Congressional 47,US Congressional,2012-09-07
382131.0,201426.0,70379.0,8751.0,1138.0,2268.0,2084.0,1935.0,12540.0,81610.0,Los Angeles,State Senate 18,State Senate,2012-09-07
54493.0,28286.0,11479.0,1185.0,11.0,239.0,221.0,450.0,2007.0,10615.0,Los Angeles,State Senate 20,State Senate,2012-09-07
268988.0,97389.0,105010.0,9071.0,49.0,901.0,1391.0,774.0,7736.0,46667.0,Los Angeles,State Senate 21,State Senate,2012-09-07
383267.0,176587.0,89981.0,7934.0,124.0,1377.0,1496.0,2422.0,10132.0,93214.0,Los Angeles,State Senate 22,State Senate,2012-09-07
28.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,Los Angeles,State Senate 23,State Senate,2012-09-07
327750.0,190329.0,40371.0,5813.0,157.0,2515.0,1559.0,2811.0,10635.0,73560.0,Los Angeles,State Senate 24,State Senate,2012-09-07
472588.0,197167.0,147861.0,10325.0,62.0,2783.0,2645.0,1663.0,11718.0,98364.0,Los Angeles,State Senate 25,State Senate,2012-09-07
565962.0,262725.0,140926.0,11885.0,63.0,3813.0,3354.0,1562.0,16004.0,125630.0,Los Angeles,State Senate 26,State Senate,2012-09-07
329540.0,149986.0,95875.0,7334.0,72.0,1710.0,1754.0,1105.0,8115.0,63589.0,Los Angeles,State Senate 27,State Senate,2012-09-07
83809.0,29796.0,24784.0,1660.0,6.0,266.0,286.0,326.0,2311.0,24374.0,Los Angeles,State Senate 29,State Senate,2012-09-07
416823.0,279757.0,37507.0,7956.0,224.0,2065.0,1403.0,2452.0,12603.0,72856.0,Los Angeles,State Senate 30,State Senate,2012-09-07
418564.0,203605.0,111294.0,8749.0,219.0,1390.0,1732.0,2484.0,9963.0,79128.0,Los Angeles,State Senate 32,State Senate,2012-09-07
352354.0,200340.0,58127.0,7515.0,271.0,1782.0,1678.0,2635.0,11785.0,68221.0,Los Angeles,State Senate 33,State Senate,2012-09-07
42115.0,16454.0,15678.0,1021.0,1.0,282.0,266.0,100.0,1019.0,7294.0,Los Angeles,State Senate 34,State Senate,2012-09-07
413924.0,251338.0,63849.0,8069.0,237.0,1426.0,1534.0,2407.0,11133.0,73931.0,Los Angeles,State Senate 35,State Senate,2012-09-07
171367.0,65217.0,64341.0,6222.0,27.0,547.0,851.0,584.0,5194.0,28384.0,Los Angeles,State Assembly 36,State Assembly,2012-09-07
179093.0,63319.0,70539.0,4723.0,46.0,695.0,933.0,402.0,4482.0,33954.0,Los Angeles,State Assembly 38,State Assembly,2012-09-07
183454.0,96017.0,34401.0,4189.0,858.0,1091.0,1049.0,1105.0,5884.0,38860.0,Los Angeles,State Assembly 39,State Assembly,2012-09-07
212825.0,96214.0,63382.0,4497.0,11.0,1411.0,1132.0,739.0,5077.0,40362.0,Los Angeles,State Assembly 41,State Assembly,2012-09-07
239201.0,105083.0,62101.0,5122.0,52.0,1508.0,1351.0,936.0,7336.0,55712.0,Los Angeles,State Assembly 43,State Assembly,2012-09-07
5952.0,1918.0,2559.0,144.0,0.0,22.0,30.0,7.0,167.0,1105.0,Los Angeles,State Assembly 44,State Assembly,2012-09-07
236390.0,113710.0,62543.0,5174.0,63.0,1209.0,1218.0,928.0,5874.0,45671.0,Los Angeles,State Assembly 45,State Assembly,2012-09-07
200930.0,105937.0,36470.0,4686.0,279.0,1251.0,1176.0,842.0,6607.0,43682.0,Los Angeles,State Assembly 46,State Assembly,2012-09-07
203642.0,94134.0,56865.0,4861.0,88.0,734.0,887.0,1165.0,5080.0,39828.0,Los Angeles,State Assembly 48,State Assembly,2012-09-07
196417.0,79726.0,48481.0,3555.0,18.0,736.0,743.0,1168.0,5138.0,56852.0,Los Angeles,State Assembly 49,State Assembly,2012-09-07
291695.0,151768.0,54975.0,5925.0,32.0,2175.0,1694.0,813.0,8800.0,65513.0,Los Angeles,State Assembly 50,State Assembly,2012-09-07
183437.0,108583.0,22745.0,3219.0,84.0,1484.0,841.0,1667.0,5184.0,39630.0,Los Angeles,State Assembly 51,State Assembly,2012-09-07
54493.0,28286.0,11479.0,1185.0,11.0,239.0,221.0,450.0,2007.0,10615.0,Los Angeles,State Assembly 52,State Assembly,2012-09-07
133661.0,77640.0,15703.0,2487.0,82.0,906.0,606.0,1157.0,4921.0,30159.0,Los Angeles,State Assembly 53,State Assembly,2012-09-07
254966.0,161483.0,29180.0,4734.0,67.0,1441.0,1002.0,1032.0,7113.0,48914.0,Los Angeles,State Assembly 54,State Assembly,2012-09-07
83808.0,29795.0,24784.0,1660.0,6.0,266.0,286.0,326.0,2311.0,24374.0,Los Angeles,State Assembly 55,State Assembly,2012-09-07
220219.0,104534.0,61656.0,4752.0,89.0,746.0,937.0,1248.0,5256.0,41001.0,Los Angeles,State Assembly 57,State Assembly,2012-09-07
209824.0,110545.0,46273.0,3999.0,164.0,647.0,790.0,1425.0,5089.0,40892.0,Los Angeles,State Assembly 58,State Assembly,2012-09-07
150199.0,104082.0,10499.0,2821.0,129.0,521.0,421.0,1338.0,4713.0,25675.0,Los Angeles,State Assembly 59,State Assembly,2012-09-07
225634.0,136172.0,32935.0,4545.0,73.0,1215.0,1025.0,1089.0,6511.0,42069.0,Los Angeles,State Assembly 62,State Assembly,2012-09-07
175731.0,99556.0,31861.0,3533.0,107.0,632.0,728.0,1433.0,4741.0,33140.0,Los Angeles,State Assembly 63,State Assembly,2012-09-07
199773.0,132806.0,21411.0,3702.0,180.0,511.0,556.0,1397.0,5788.0,33422.0,Los Angeles,State Assembly 64,State Assembly,2012-09-07
262273.0,102648.0,90883.0,5651.0,34.0,1174.0,1490.0,747.0,6118.0,53528.0,Los Angeles,State Assembly 66,State Assembly,2012-09-07
237352.0,116015.0,57072.0,5883.0,134.0,1656.0,1436.0,1128.0,8311.0,45717.0,Los Angeles,State Assembly 70,State Assembly,2012-09-07
592242.0,260000.0,177272.0,16456.0,668.0,2520.0,2909.0,2654.0,17850.0,111913.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2012-09-07
3920094.0,2025188.0,835866.0,80813.0,1966.0,20297.0,18494.0,20472.0,109852.0,807146.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2012-09-07
13215.0,5302.0,4615.0,323.0,0.0,52.0,82.0,16.0,298.0,2527.0,Los Angeles,Agoura Hills,City,2012-09-07
35403.0,16579.0,7057.0,635.0,3.0,159.0,131.0,211.0,1028.0,9600.0,Los Angeles,Alhambra,City,2012-09-07
28487.0,7926.0,10091.0,441.0,0.0,79.0,109.0,83.0,755.0,9003.0,Los Angeles,Arcadia,City,2012-09-07
6838.0,3228.0,1688.0,98.0,0.0,19.0,26.0,42.0,191.0,1546.0,Los Angeles,Artesia,City,2012-09-07
1650.0,616.0,606.0,46.0,0.0,22.0,8.0,10.0,43.0,299.0,Los Angeles,Avalon,City,2012-09-07
17237.0,8050.0,4414.0,449.0,2.0,69.0,67.0,130.0,509.0,3547.0,Los Angeles,Azusa,City,2012-09-07
27815.0,15066.0,4915.0,549.0,44.0,88.0,90.0,209.0,788.0,6066.0,Los Angeles,Baldwin Park,City,2012-09-07
10624.0,6516.0,1358.0,152.0,12.0,30.0,40.0,121.0,281.0,2114.0,Los Angeles,Bell,City,2012-09-07
12362.0,7552.0,1425.0,211.0,21.0,36.0,49.0,126.0,339.0,2603.0,Los Angeles,Bell Gardens,City,2012-09-07
31214.0,15790.0,7324.0,759.0,15.0,117.0,138.0,188.0,942.0,5941.0,Los Angeles,Bellflower,City,2012-09-07
20976.0,9611.0,5214.0,359.0,0.0,73.0,81.0,52.0,511.0,5075.0,Los Angeles,Beverly Hills,City,2012-09-07
616.0,146.0,305.0,13.0,0.0,0.0,6.0,2.0,8.0,136.0,Los Angeles,Bradbury,City,2012-09-07
56665.0,24721.0,15767.0,1328.0,24.0,319.0,364.0,181.0,1785.0,12176.0,Los Angeles,Burbank,City,2012-09-07
14331.0,6251.0,4513.0,309.0,0.0,61.0,75.0,31.0,350.0,2741.0,Los Angeles,Calabasas,City,2012-09-07
50507.0,30371.0,7758.0,869.0,29.0,123.0,158.0,282.0,1137.0,9780.0,Los Angeles,Carson,City,2012-09-07
30470.0,12010.0,8939.0,452.0,3.0,65.0,74.0,140.0,622.0,8165.0,Los Angeles,Cerritos,City,2012-09-07
21426.0,9569.0,6736.0,437.0,0.0,172.0,106.0,61.0,514.0,3831.0,Los Angeles,Claremont,City,2012-09-07
6025.0,4022.0,691.0,90.0,7.0,27.0,22.0,64.0,120.0,982.0,Los Angeles,Commerce,City,2012-09-07
42536.0,30711.0,3062.0,798.0,63.0,101.0,89.0,346.0,1286.0,6080.0,Los Angeles,Compton,City,2012-09-07
24001.0,10103.0,8032.0,670.0,4.0,74.0,129.0,90.0,621.0,4278.0,Los Angeles,Covina,City,2012-09-07
6278.0,3836.0,755.0,93.0,8.0,30.0,18.0,81.0,202.0,1255.0,Los Angeles,Cudahy,City,2012-09-07
