Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Reform,Miscellaneous,Declined_to_State,county,district,district_type,date
16028.0,6514.0,3233.0,312.0,2490.0,213.0,21.0,46.0,113.0,3086.0,Humboldt,County Supervisorial 3,County Supervisorial,2002-02-19
12470.0,5446.0,3731.0,345.0,601.0,142.0,15.0,66.0,109.0,2015.0,Humboldt,County Supervisorial 4,County Supervisorial,2002-02-19
15312.0,6817.0,4441.0,413.0,939.0,151.0,14.0,40.0,107.0,2390.0,Humboldt,County Supervisorial 5,County Supervisorial,2002-02-19
73353.0,30808.0,22481.0,1814.0,5124.0,758.0,72.0,261.0,492.0,11543.0,Humboldt,US Congressional 1,US Congressional,2002-02-19
73353.0,30808.0,22481.0,1814.0,5124.0,758.0,72.0,261.0,492.0,11543.0,Humboldt,State Senate 2,State Senate,2002-02-19
73353.0,30808.0,22481.0,1814.0,5124.0,758.0,72.0,261.0,492.0,11543.0,Humboldt,State Assembly 1,State Assembly,2002-02-19
73353.0,30808.0,22481.0,1814.0,5124.0,758.0,72.0,261.0,492.0,11543.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2002-02-19
10241.0,4066.0,1513.0,210.0,1918.0,165.0,18.0,23.0,79.0,2249.0,Humboldt,Arcata,City,2002-02-19
782.0,354.0,197.0,20.0,76.0,10.0,1.0,3.0,4.0,117.0,Humboldt,Blue Lake,City,2002-02-19
13799.0,5952.0,4397.0,358.0,625.0,148.0,16.0,70.0,113.0,2120.0,Humboldt,Eureka,City,2002-02-19
931.0,342.0,424.0,15.0,21.0,3.0,0.0,1.0,2.0,123.0,Humboldt,Ferndale,City,2002-02-19
5570.0,2171.0,2403.0,147.0,60.0,40.0,1.0,12.0,25.0,711.0,Humboldt,Fortuna,City,2002-02-19
1456.0,582.0,562.0,53.0,16.0,9.0,2.0,4.0,11.0,217.0,Humboldt,Rio Dell,City,2002-02-19
295.0,128.0,75.0,6.0,27.0,2.0,1.0,0.0,1.0,55.0,Humboldt,Trinidad,City,2002-02-19
40279.0,17213.0,12910.0,1005.0,2381.0,381.0,33.0,148.0,257.0,5951.0,Humboldt,Unincorporated Area,City,2002-02-19
11375.0,6999.0,1452.0,172.0,44.0,52.0,24.0,6.0,117.0,2509.0,Imperial,County Supervisorial 1,County Supervisorial,2002-02-19
9377.0,4519.0,3076.0,207.0,20.0,39.0,11.0,7.0,102.0,1396.0,Imperial,County Supervisorial 2,County Supervisorial,2002-02-19
9143.0,4250.0,3112.0,226.0,22.0,35.0,19.0,10.0,99.0,1370.0,Imperial,County Supervisorial 3,County Supervisorial,2002-02-19
9436.0,4513.0,3289.0,231.0,16.0,36.0,10.0,40.0,85.0,1216.0,Imperial,County Supervisorial 4,County Supervisorial,2002-02-19
9004.0,5094.0,2262.0,229.0,24.0,44.0,11.0,16.0,101.0,1223.0,Imperial,County Supervisorial 5,County Supervisorial,2002-02-19
48335.0,25375.0,13191.0,1065.0,126.0,206.0,75.0,79.0,504.0,7714.0,Imperial,US Congressional 51,US Congressional,2002-02-19
48335.0,25375.0,13191.0,1065.0,126.0,206.0,75.0,79.0,504.0,7714.0,Imperial,State Senate 40,State Senate,2002-02-19
48335.0,25375.0,13191.0,1065.0,126.0,206.0,75.0,79.0,504.0,7714.0,Imperial,State Assembly 80,State Assembly,2002-02-19
48335.0,25375.0,13191.0,1065.0,126.0,206.0,75.0,79.0,504.0,7714.0,Imperial,State Board of Equalization 3,State Board of Equalization,2002-02-19
7708.0,4257.0,2183.0,145.0,14.0,31.0,11.0,14.0,61.0,992.0,Imperial,Brawley,City,2002-02-19
11222.0,6926.0,1396.0,172.0,44.0,51.0,23.0,6.0,116.0,2488.0,Imperial,Calexico,City,2002-02-19
990.0,587.0,201.0,23.0,1.0,6.0,0.0,0.0,15.0,157.0,Imperial,Calipatria,City,2002-02-19
12879.0,6666.0,3751.0,285.0,26.0,60.0,21.0,13.0,149.0,1908.0,Imperial,El Centro,City,2002-02-19
1932.0,914.0,646.0,58.0,8.0,6.0,3.0,2.0,21.0,274.0,Imperial,Holtville,City,2002-02-19
2898.0,1229.0,1072.0,82.0,7.0,8.0,6.0,1.0,33.0,460.0,Imperial,Imperial,City,2002-02-19
658.0,382.0,167.0,20.0,1.0,3.0,0.0,0.0,14.0,71.0,Imperial,Westmorland,City,2002-02-19
10048.0,4414.0,3775.0,280.0,25.0,41.0,11.0,43.0,95.0,1364.0,Imperial,Unincorporated Area,City,2002-02-19
2260.0,670.0,1262.0,41.0,18.0,11.0,2.0,4.0,17.0,235.0,Inyo,County Supervisorial 1,County Supervisorial,2002-02-19
1875.0,626.0,875.0,58.0,30.0,14.0,2.0,2.0,17.0,251.0,Inyo,County Supervisorial 2,County Supervisorial,2002-02-19
2448.0,771.0,1256.0,72.0,13.0,10.0,1.0,1.0,21.0,303.0,Inyo,County Supervisorial 3,County Supervisorial,2002-02-19
1980.0,669.0,954.0,52.0,12.0,10.0,1.0,5.0,12.0,265.0,Inyo,County Supervisorial 4,County Supervisorial,2002-02-19
1677.0,730.0,575.0,74.0,18.0,16.0,1.0,5.0,18.0,240.0,Inyo,County Supervisorial 5,County Supervisorial,2002-02-19
10240.0,3466.0,4922.0,297.0,91.0,61.0,7.0,17.0,85.0,1294.0,Inyo,US Congressional 25,US Congressional,2002-02-19
10240.0,3466.0,4922.0,297.0,91.0,61.0,7.0,17.0,85.0,1294.0,Inyo,State Senate 18,State Senate,2002-02-19
10240.0,3466.0,4922.0,297.0,91.0,61.0,7.0,17.0,85.0,1294.0,Inyo,State Assembly 34,State Assembly,2002-02-19
10240.0,3466.0,4922.0,297.0,91.0,61.0,7.0,17.0,85.0,1294.0,Inyo,State Board of Equalization 2,State Board of Equalization,2002-02-19
1750.0,592.0,809.0,55.0,29.0,13.0,2.0,2.0,17.0,231.0,Inyo,Bishop,City,2002-02-19
8490.0,2874.0,4113.0,242.0,62.0,48.0,5.0,15.0,68.0,1063.0,Inyo,Unincorporated Area,City,2002-02-19
47825.0,18920.0,21561.0,1255.0,107.0,298.0,38.0,125.0,149.0,5372.0,Kern,County Supervisorial 1,County Supervisorial,2002-02-19
51903.0,17978.0,25093.0,1587.0,142.0,297.0,51.0,229.0,157.0,6369.0,Kern,County Supervisorial 2,County Supervisorial,2002-02-19
58923.0,19414.0,31484.0,1565.0,155.0,301.0,48.0,199.0,138.0,5619.0,Kern,County Supervisorial 3,County Supervisorial,2002-02-19
58164.0,17877.0,32227.0,1441.0,145.0,303.0,43.0,171.0,108.0,5849.0,Kern,County Supervisorial 4,County Supervisorial,2002-02-19
31822.0,17798.0,9172.0,931.0,76.0,179.0,57.0,143.0,177.0,3289.0,Kern,County Supervisorial 5,County Supervisorial,2002-02-19
49305.0,29026.0,13389.0,1220.0,69.0,232.0,75.0,177.0,268.0,4849.0,Kern,US Congressional 20,US Congressional,2002-02-19
199332.0,62961.0,106148.0,5559.0,556.0,1146.0,162.0,690.0,461.0,21649.0,Kern,US Congressional 22,US Congressional,2002-02-19
55402.0,31825.0,15722.0,1414.0,91.0,263.0,84.0,201.0,298.0,5504.0,Kern,State Senate 16,State Senate,2002-02-19
7.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2002-02-19
193228.0,60160.0,103811.0,5365.0,534.0,1114.0,153.0,666.0,431.0,20994.0,Kern,State Senate 18,State Senate,2002-02-19
44816.0,26642.0,12009.0,1097.0,64.0,196.0,64.0,138.0,242.0,4364.0,Kern,State Assembly 30,State Assembly,2002-02-19
190449.0,60908.0,101432.0,5178.0,530.0,1092.0,154.0,668.0,442.0,20045.0,Kern,State Assembly 32,State Assembly,2002-02-19
13365.0,4435.0,6092.0,504.0,31.0,89.0,19.0,61.0,45.0,2089.0,Kern,State Assembly 34,State Assembly,2002-02-19
7.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2002-02-19
248637.0,91987.0,119537.0,6779.0,625.0,1378.0,237.0,867.0,729.0,26498.0,Kern,State Board of Equalization 2,State Board of Equalization,2002-02-19
2381.0,1563.0,486.0,55.0,2.0,7.0,8.0,3.0,11.0,246.0,Kern,Arvin,City,2002-02-19
102405.0,36103.0,52063.0,2487.0,260.0,477.0,96.0,343.0,260.0,10316.0,Kern,Bakersfield,City,2002-02-19
3835.0,1290.0,1691.0,144.0,8.0,25.0,5.0,13.0,10.0,649.0,Kern,California City,City,2002-02-19
8586.0,5552.0,1945.0,155.0,6.0,25.0,10.0,24.0,46.0,823.0,Kern,Delano,City,2002-02-19
471.0,165.0,222.0,29.0,1.0,3.0,2.0,1.0,3.0,45.0,Kern,Maricopa,City,2002-02-19
2119.0,1394.0,445.0,45.0,1.0,13.0,3.0,2.0,13.0,203.0,Kern,McFarland,City,2002-02-19
11965.0,3298.0,6243.0,364.0,34.0,109.0,14.0,39.0,30.0,1834.0,Kern,Ridgecrest,City,2002-02-19
3612.0,1773.0,1471.0,63.0,4.0,9.0,1.0,3.0,15.0,273.0,Kern,Shafter,City,2002-02-19
2925.0,911.0,1596.0,89.0,3.0,9.0,6.0,6.0,5.0,300.0,Kern,Taft,City,2002-02-19
3002.0,1093.0,1382.0,117.0,16.0,15.0,2.0,9.0,7.0,361.0,Kern,Tehachapi,City,2002-02-19
4340.0,2345.0,1454.0,82.0,6.0,26.0,2.0,10.0,14.0,401.0,Kern,Wasco,City,2002-02-19
102996.0,36500.0,50539.0,3149.0,284.0,660.0,88.0,414.0,315.0,11047.0,Kern,Unincorporated Area,City,2002-02-19
7586.0,2434.0,3914.0,221.0,9.0,35.0,11.0,12.0,12.0,938.0,Kings,County Supervisorial 1,County Supervisorial,2002-02-19
6249.0,3538.0,1858.0,145.0,10.0,13.0,11.0,15.0,9.0,650.0,Kings,County Supervisorial 2,County Supervisorial,2002-02-19
11181.0,3411.0,6204.0,252.0,31.0,38.0,19.0,21.0,24.0,1181.0,Kings,County Supervisorial 3,County Supervisorial,2002-02-19
8862.0,3798.0,3775.0,212.0,20.0,16.0,10.0,27.0,19.0,985.0,Kings,County Supervisorial 4,County Supervisorial,2002-02-19
9868.0,3791.0,4692.0,230.0,15.0,30.0,10.0,22.0,27.0,1051.0,Kings,County Supervisorial 5,County Supervisorial,2002-02-19
43746.0,16972.0,20443.0,1060.0,85.0,132.0,61.0,97.0,91.0,4805.0,Kings,US Congressional 20,US Congressional,2002-02-19
43746.0,16972.0,20443.0,1060.0,85.0,132.0,61.0,97.0,91.0,4805.0,Kings,State Senate 16,State Senate,2002-02-19
43746.0,16972.0,20443.0,1060.0,85.0,132.0,61.0,97.0,91.0,4805.0,Kings,State Assembly 30,State Assembly,2002-02-19
43746.0,16972.0,20443.0,1060.0,85.0,132.0,61.0,97.0,91.0,4805.0,Kings,State Board of Equalization 2,State Board of Equalization,2002-02-19
1467.0,753.0,468.0,49.0,1.0,6.0,7.0,2.0,2.0,179.0,Kings,Avenal,City,2002-02-19
3573.0,2097.0,1017.0,76.0,8.0,7.0,3.0,10.0,4.0,351.0,Kings,Corcoran,City,2002-02-19
18802.0,7115.0,9024.0,417.0,40.0,51.0,27.0,44.0,42.0,2042.0,Kings,Hanford,City,2002-02-19
7925.0,2439.0,4158.0,236.0,12.0,31.0,15.0,7.0,19.0,1008.0,Kings,Lemoore,City,2002-02-19
11979.0,4568.0,5776.0,282.0,24.0,37.0,9.0,34.0,24.0,1225.0,Kings,Unincorporated Area,City,2002-02-19
6069.0,2709.0,2087.0,188.0,112.0,47.0,10.0,32.0,29.0,855.0,Lake,County Supervisorial 1,County Supervisorial,2002-02-19
5345.0,3066.0,1262.0,176.0,53.0,40.0,6.0,26.0,27.0,689.0,Lake,County Supervisorial 2,County Supervisorial,2002-02-19
6493.0,3182.0,1961.0,230.0,73.0,49.0,10.0,47.0,40.0,901.0,Lake,County Supervisorial 3,County Supervisorial,2002-02-19
6551.0,2642.0,2653.0,179.0,95.0,43.0,6.0,38.0,16.0,879.0,Lake,County Supervisorial 4,County Supervisorial,2002-02-19
6560.0,2819.0,2435.0,172.0,94.0,51.0,8.0,33.0,25.0,923.0,Lake,County Supervisorial 5,County Supervisorial,2002-02-19
31018.0,14418.0,10398.0,945.0,427.0,230.0,40.0,176.0,137.0,4247.0,Lake,US Congressional 1,US Congressional,2002-02-19
31018.0,14418.0,10398.0,945.0,427.0,230.0,40.0,176.0,137.0,4247.0,Lake,State Senate 2,State Senate,2002-02-19
31018.0,14418.0,10398.0,945.0,427.0,230.0,40.0,176.0,137.0,4247.0,Lake,State Assembly 1,State Assembly,2002-02-19
31018.0,14418.0,10398.0,945.0,427.0,230.0,40.0,176.0,137.0,4247.0,Lake,State Board of Equalization 1,State Board of Equalization,2002-02-19
5826.0,3327.0,1360.0,206.0,54.0,43.0,10.0,34.0,28.0,764.0,Lake,Clearlake,City,2002-02-19
2701.0,1083.0,1074.0,75.0,50.0,16.0,4.0,11.0,9.0,379.0,Lake,Lakeport,City,2002-02-19
22491.0,10008.0,7964.0,664.0,323.0,171.0,26.0,131.0,100.0,3104.0,Lake,Unincorporated Area,City,2002-02-19
3009.0,1119.0,1179.0,137.0,17.0,24.0,1.0,18.0,14.0,500.0,Lassen,County Supervisorial 1,County Supervisorial,2002-02-19
2933.0,1048.0,1117.0,127.0,17.0,20.0,3.0,17.0,21.0,563.0,Lassen,County Supervisorial 2,County Supervisorial,2002-02-19
3124.0,983.0,1500.0,119.0,7.0,24.0,0.0,13.0,10.0,468.0,Lassen,County Supervisorial 3,County Supervisorial,2002-02-19
2736.0,859.0,1375.0,82.0,18.0,2.0,1.0,5.0,9.0,385.0,Lassen,County Supervisorial 4,County Supervisorial,2002-02-19
2526.0,878.0,1020.0,132.0,4.0,26.0,6.0,15.0,21.0,424.0,Lassen,County Supervisorial 5,County Supervisorial,2002-02-19
14328.0,4887.0,6191.0,597.0,63.0,96.0,11.0,68.0,75.0,2340.0,Lassen,US Congressional 4,US Congressional,2002-02-19
14328.0,4887.0,6191.0,597.0,63.0,96.0,11.0,68.0,75.0,2340.0,Lassen,State Senate 1,State Senate,2002-02-19
14328.0,4887.0,6191.0,597.0,63.0,96.0,11.0,68.0,75.0,2340.0,Lassen,State Assembly 3,State Assembly,2002-02-19
14328.0,4887.0,6191.0,597.0,63.0,96.0,11.0,68.0,75.0,2340.0,Lassen,State Board of Equalization 2,State Board of Equalization,2002-02-19
4875.0,1690.0,2013.0,192.0,29.0,22.0,3.0,23.0,25.0,878.0,Lassen,Susanville,City,2002-02-19
9453.0,3197.0,4178.0,405.0,34.0,74.0,8.0,45.0,50.0,1462.0,Lassen,Unincorporated Area,City,2002-02-19
603447.0,367368.0,114882.0,10663.0,2936.0,2614.0,2291.0,1389.0,9489.0,91815.0,Los Angeles,County Supervisorial 1,County Supervisorial,2002-02-19
740466.0,514821.0,90971.0,11818.0,4770.0,2667.0,11390.0,3035.0,9843.0,91151.0,Los Angeles,County Supervisorial 2,County Supervisorial,2002-02-19
923455.0,494358.0,226483.0,16444.0,8928.0,6415.0,2717.0,4537.0,10024.0,153549.0,Los Angeles,County Supervisorial 3,County Supervisorial,2002-02-19
905989.0,417476.0,311280.0,16545.0,4970.0,4941.0,3761.0,3268.0,10194.0,133554.0,Los Angeles,County Supervisorial 4,County Supervisorial,2002-02-19
967383.0,388939.0,391578.0,18275.0,5364.0,5295.0,2231.0,3809.0,7701.0,144191.0,Los Angeles,County Supervisorial 5,County Supervisorial,2002-02-19
31113.0,10655.0,14848.0,884.0,110.0,165.0,68.0,107.0,237.0,4039.0,Los Angeles,US Congressional 22,US Congressional,2002-02-19
212082.0,75295.0,97265.0,5202.0,846.0,1271.0,428.0,930.0,1450.0,29395.0,Los Angeles,US Congressional 25,US Congressional,2002-02-19
221120.0,74731.0,102974.0,3593.0,1330.0,1106.0,537.0,675.0,1618.0,34556.0,Los Angeles,US Congressional 26,US Congressional,2002-02-19
293341.0,143085.0,91913.0,5604.0,1921.0,1966.0,688.0,1571.0,2935.0,43658.0,Los Angeles,US Congressional 27,US Congressional,2002-02-19
241727.0,139532.0,52193.0,4499.0,1650.0,1471.0,658.0,974.0,2815.0,37935.0,Los Angeles,US Congressional 28,US Congressional,2002-02-19
312596.0,141846.0,105165.0,4984.0,2057.0,1650.0,809.0,1156.0,2838.0,52091.0,Los Angeles,US Congressional 29,US Congressional,2002-02-19
413737.0,212580.0,111340.0,6573.0,4258.0,2657.0,1251.0,2231.0,3856.0,68991.0,Los Angeles,US Congressional 30,US Congressional,2002-02-19
182115.0,111554.0,31543.0,3018.0,1742.0,1049.0,924.0,510.0,2704.0,29071.0,Los Angeles,US Congressional 31,US Congressional,2002-02-19
235956.0,126336.0,62639.0,4575.0,805.0,949.0,740.0,591.0,2817.0,36504.0,Los Angeles,US Congressional 32,US Congressional,2002-02-19
297418.0,201230.0,37476.0,4550.0,2503.0,1528.0,2759.0,1438.0,3450.0,42484.0,Los Angeles,US Congressional 33,US Congressional,2002-02-19
184207.0,113043.0,37242.0,3395.0,680.0,772.0,791.0,438.0,3243.0,24603.0,Los Angeles,US Congressional 34,US Congressional,2002-02-19
256727.0,176332.0,35634.0,4305.0,1287.0,843.0,4880.0,1076.0,3236.0,29134.0,Los Angeles,US Congressional 35,US Congressional,2002-02-19
337415.0,154278.0,109225.0,6196.0,2987.0,2418.0,1313.0,1682.0,3506.0,55810.0,Los Angeles,US Congressional 36,US Congressional,2002-02-19
266407.0,166340.0,47282.0,5065.0,2250.0,1200.0,3910.0,833.0,4991.0,34536.0,Los Angeles,US Congressional 37,US Congressional,2002-02-19
234249.0,140207.0,51819.0,4166.0,745.0,903.0,735.0,495.0,3220.0,31959.0,Los Angeles,US Congressional 38,US Congressional,2002-02-19
242251.0,132247.0,65858.0,4396.0,878.0,1048.0,1437.0,698.0,2997.0,32692.0,Los Angeles,US Congressional 39,US Congressional,2002-02-19
66584.0,23909.0,28286.0,1094.0,210.0,261.0,175.0,182.0,499.0,11968.0,Los Angeles,US Congressional 42,US Congressional,2002-02-19
111695.0,39762.0,52492.0,1646.0,709.0,675.0,287.0,451.0,839.0,14834.0,Los Angeles,US Congressional 46,US Congressional,2002-02-19
269569.0,99823.0,120230.0,6383.0,1128.0,1553.0,543.0,1173.0,1925.0,36811.0,Los Angeles,State Senate 17,State Senate,2002-02-19
30254.0,9481.0,15196.0,587.0,139.0,168.0,33.0,141.0,164.0,4345.0,Los Angeles,State Senate 19,State Senate,2002-02-19
279203.0,153399.0,69108.0,5646.0,1579.0,1605.0,817.0,1224.0,3478.0,42347.0,Los Angeles,State Senate 20,State Senate,2002-02-19
442248.0,209687.0,142516.0,7232.0,3478.0,2725.0,1171.0,1819.0,4109.0,69511.0,Los Angeles,State Senate 21,State Senate,2002-02-19
227906.0,138385.0,41169.0,3769.0,1529.0,986.0,1179.0,566.0,3689.0,36634.0,Los Angeles,State Senate 22,State Senate,2002-02-19
417140.0,213930.0,114942.0,6692.0,4102.0,2703.0,1207.0,2225.0,3848.0,67491.0,Los Angeles,State Senate 23,State Senate,2002-02-19
309084.0,170600.0,76586.0,5840.0,1036.0,1275.0,932.0,722.0,3847.0,48246.0,Los Angeles,State Senate 24,State Senate,2002-02-19
366888.0,229895.0,72061.0,6058.0,2114.0,1330.0,6409.0,1380.0,5211.0,42430.0,Los Angeles,State Senate 25,State Senate,2002-02-19
380618.0,256208.0,48702.0,5881.0,3242.0,1972.0,3803.0,1816.0,4517.0,54477.0,Los Angeles,State Senate 26,State Senate,2002-02-19
367130.0,191180.0,106197.0,6882.0,2293.0,1918.0,2211.0,1145.0,4869.0,50435.0,Los Angeles,State Senate 27,State Senate,2002-02-19
444935.0,216817.0,131270.0,7999.0,3646.0,2994.0,2052.0,2165.0,4646.0,73346.0,Los Angeles,State Senate 28,State Senate,2002-02-19
257270.0,90393.0,113180.0,4453.0,1448.0,1325.0,674.0,824.0,1965.0,43008.0,Los Angeles,State Senate 29,State Senate,2002-02-19
300886.0,176696.0,72372.0,5306.0,982.0,1143.0,1215.0,739.0,4261.0,38172.0,Los Angeles,State Senate 30,State Senate,2002-02-19
47609.0,26468.0,11665.0,1017.0,252.0,235.0,144.0,99.0,722.0,7007.0,Los Angeles,State Senate 32,State Senate,2002-02-19
123019.0,46644.0,54300.0,3459.0,379.0,610.0,310.0,399.0,899.0,16019.0,Los Angeles,State Assembly 36,State Assembly,2002-02-19
35672.0,13606.0,15069.0,739.0,217.0,248.0,64.0,219.0,314.0,5196.0,Los Angeles,State Assembly 37,State Assembly,2002-02-19
188735.0,69672.0,83888.0,3661.0,971.0,1242.0,301.0,992.0,1358.0,26650.0,Los Angeles,State Assembly 38,State Assembly,2002-02-19
121536.0,73642.0,24092.0,2345.0,551.0,592.0,361.0,391.0,1651.0,17911.0,Los Angeles,State Assembly 39,State Assembly,2002-02-19
179629.0,87941.0,55711.0,3639.0,1106.0,1122.0,447.0,999.0,1830.0,26834.0,Los Angeles,State Assembly 40,State Assembly,2002-02-19
194184.0,96108.0,57799.0,3056.0,2303.0,1321.0,603.0,1126.0,1847.0,30021.0,Los Angeles,State Assembly 41,State Assembly,2002-02-19
272033.0,150344.0,59735.0,4479.0,2622.0,1952.0,614.0,1233.0,2678.0,48376.0,Los Angeles,State Assembly 42,State Assembly,2002-02-19
200815.0,91560.0,65819.0,3772.0,1594.0,1355.0,475.0,968.0,1987.0,33285.0,Los Angeles,State Assembly 43,State Assembly,2002-02-19
230227.0,107021.0,78670.0,3283.0,1707.0,1200.0,710.0,749.0,1951.0,34936.0,Los Angeles,State Assembly 44,State Assembly,2002-02-19
135799.0,82391.0,22329.0,2362.0,1365.0,964.0,532.0,408.0,2285.0,23163.0,Los Angeles,State Assembly 45,State Assembly,2002-02-19
94266.0,65023.0,10974.0,1625.0,481.0,382.0,537.0,191.0,2037.0,13016.0,Los Angeles,State Assembly 46,State Assembly,2002-02-19
223240.0,150021.0,29558.0,3197.0,1836.0,985.0,1921.0,1124.0,2281.0,32317.0,Los Angeles,State Assembly 47,State Assembly,2002-02-19
141203.0,104046.0,12095.0,2164.0,908.0,390.0,2860.0,672.0,1890.0,16178.0,Los Angeles,State Assembly 48,State Assembly,2002-02-19
153455.0,75113.0,41348.0,2585.0,579.0,542.0,412.0,398.0,1757.0,30721.0,Los Angeles,State Assembly 49,State Assembly,2002-02-19
123500.0,78731.0,22299.0,2406.0,423.0,512.0,797.0,311.0,2026.0,15995.0,Los Angeles,State Assembly 50,State Assembly,2002-02-19
173007.0,112371.0,29345.0,2932.0,735.0,677.0,2589.0,703.0,2009.0,21646.0,Los Angeles,State Assembly 51,State Assembly,2002-02-19
137432.0,101958.0,11370.0,2446.0,1066.0,337.0,3520.0,354.0,2767.0,13614.0,Los Angeles,State Assembly 52,State Assembly,2002-02-19
255375.0,108325.0,90230.0,4604.0,2371.0,1923.0,825.0,1352.0,2392.0,43353.0,Los Angeles,State Assembly 53,State Assembly,2002-02-19
235476.0,106129.0,83584.0,4270.0,2005.0,1512.0,1018.0,910.0,2884.0,33164.0,Los Angeles,State Assembly 54,State Assembly,2002-02-19
175165.0,98970.0,42485.0,3309.0,808.0,833.0,1270.0,588.0,2573.0,24329.0,Los Angeles,State Assembly 55,State Assembly,2002-02-19
136775.0,74713.0,36384.0,2462.0,408.0,554.0,531.0,348.0,1538.0,19837.0,Los Angeles,State Assembly 56,State Assembly,2002-02-19
168533.0,87379.0,49875.0,3407.0,547.0,721.0,472.0,412.0,1628.0,24092.0,Los Angeles,State Assembly 57,State Assembly,2002-02-19
175463.0,97459.0,48104.0,2778.0,525.0,605.0,503.0,418.0,2281.0,22790.0,Los Angeles,State Assembly 58,State Assembly,2002-02-19
125888.0,43762.0,59155.0,2241.0,931.0,737.0,344.0,391.0,969.0,17358.0,Los Angeles,State Assembly 59,State Assembly,2002-02-19
92612.0,33524.0,39278.0,1506.0,276.0,381.0,229.0,283.0,697.0,16438.0,Los Angeles,State Assembly 60,State Assembly,2002-02-19
47701.0,26509.0,11698.0,1018.0,254.0,235.0,145.0,99.0,722.0,7021.0,Los Angeles,State Assembly 61,State Assembly,2002-02-19
380026.0,149463.0,159221.0,8780.0,1831.0,2032.0,983.0,1326.0,3203.0,53187.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2002-02-19
122001.0,49403.0,49751.0,2054.0,893.0,798.0,366.0,521.0,1237.0,16978.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2002-02-19
3638713.0,1984096.0,926222.0,62911.0,24244.0,19102.0,21041.0,14191.0,42811.0,544095.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2002-02-19
12289.0,5073.0,4827.0,236.0,85.0,96.0,22.0,47.0,95.0,1808.0,Los Angeles,Agoura Hills,City,2002-02-19
35393.0,17509.0,9115.0,555.0,185.0,109.0,111.0,103.0,410.0,7296.0,Los Angeles,Alhambra,City,2002-02-19
28327.0,7997.0,13626.0,368.0,107.0,109.0,46.0,115.0,157.0,5802.0,Los Angeles,Arcadia,City,2002-02-19
6200.0,3146.0,1818.0,106.0,21.0,24.0,25.0,16.0,66.0,978.0,Los Angeles,Artesia,City,2002-02-19
1855.0,689.0,820.0,25.0,29.0,20.0,2.0,9.0,13.0,248.0,Los Angeles,Avalon,City,2002-02-19
17321.0,7802.0,6161.0,363.0,66.0,88.0,55.0,44.0,202.0,2540.0,Los Angeles,Azusa,City,2002-02-19
23211.0,13865.0,4685.0,459.0,54.0,83.0,75.0,49.0,235.0,3706.0,Los Angeles,Baldwin Park,City,2002-02-19
8413.0,5385.0,1311.0,171.0,22.0,22.0,37.0,21.0,160.0,1284.0,Los Angeles,Bell,City,2002-02-19
9206.0,6137.0,1049.0,203.0,34.0,41.0,48.0,14.0,224.0,1456.0,Los Angeles,Bell Gardens,City,2002-02-19
29769.0,16606.0,7988.0,660.0,109.0,150.0,129.0,95.0,313.0,3719.0,Los Angeles,Bellflower,City,2002-02-19
21134.0,11408.0,5374.0,256.0,106.0,89.0,26.0,64.0,184.0,3627.0,Los Angeles,Beverly Hills,City,2002-02-19
622.0,141.0,379.0,10.0,2.0,3.0,1.0,4.0,2.0,80.0,Los Angeles,Bradbury,City,2002-02-19
55842.0,24933.0,19681.0,997.0,365.0,378.0,98.0,329.0,477.0,8584.0,Los Angeles,Burbank,City,2002-02-19
12517.0,5768.0,4506.0,195.0,75.0,69.0,14.0,44.0,104.0,1742.0,Los Angeles,Calabasas,City,2002-02-19
44016.0,27992.0,7648.0,707.0,124.0,174.0,435.0,149.0,503.0,6284.0,Los Angeles,Carson,City,2002-02-19
28192.0,11830.0,10093.0,360.0,56.0,94.0,109.0,52.0,236.0,5362.0,Los Angeles,Cerritos,City,2002-02-19
20941.0,8878.0,7593.0,341.0,338.0,129.0,181.0,57.0,183.0,3241.0,Los Angeles,Claremont,City,2002-02-19
4968.0,3676.0,529.0,67.0,14.0,21.0,9.0,7.0,100.0,545.0,Los Angeles,Commerce,City,2002-02-19
35291.0,27269.0,2055.0,535.0,313.0,62.0,1202.0,81.0,791.0,2983.0,Los Angeles,Compton,City,2002-02-19
23862.0,9986.0,9743.0,523.0,79.0,109.0,51.0,68.0,174.0,3129.0,Los Angeles,Covina,City,2002-02-19
4530.0,3007.0,629.0,76.0,8.0,11.0,28.0,8.0,113.0,650.0,Los Angeles,Cudahy,City,2002-02-19
23380.0,13704.0,5027.0,327.0,218.0,148.0,102.0,126.0,199.0,3529.0,Los Angeles,Culver City,City,2002-02-19
29501.0,10631.0,11942.0,467.0,83.0,124.0,72.0,86.0,202.0,5894.0,Los Angeles,Diamond Bar,City,2002-02-19
45692.0,23198.0,15552.0,760.0,108.0,175.0,151.0,136.0,471.0,5141.0,Los Angeles,Downey,City,2002-02-19
