Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Unknown,Other,No_Party_Preference,county,district,district_type,date
3097.0,1034.0,1112.0,114.0,13.0,35.0,15.0,0.0,5.0,769.0,Glenn,Orland,City,2018-05-21
2532.0,746.0,1011.0,117.0,4.0,22.0,10.0,0.0,8.0,614.0,Glenn,Willows,City,2018-05-21
6670.0,1779.0,3180.0,239.0,17.0,57.0,13.0,0.0,12.0,1373.0,Glenn,Unincorporated Area,City,2018-05-21
15598.0,6256.0,4968.0,532.0,185.0,144.0,51.0,21.0,45.0,3396.0,Humboldt,County Supervisorial 1,County Supervisorial,2018-05-21
14642.0,5559.0,4291.0,578.0,302.0,135.0,61.0,22.0,33.0,3661.0,Humboldt,County Supervisorial 2,County Supervisorial,2018-05-21
16458.0,8613.0,2338.0,429.0,636.0,172.0,72.0,35.0,46.0,4117.0,Humboldt,County Supervisorial 3,County Supervisorial,2018-05-21
13573.0,6141.0,2859.0,455.0,314.0,171.0,87.0,36.0,36.0,3474.0,Humboldt,County Supervisorial 4,County Supervisorial,2018-05-21
15707.0,7377.0,3476.0,472.0,413.0,145.0,60.0,24.0,39.0,3701.0,Humboldt,County Supervisorial 5,County Supervisorial,2018-05-21
75978.0,33946.0,17932.0,2466.0,1850.0,767.0,331.0,138.0,199.0,18349.0,Humboldt,US Congressional 2,US Congressional,2018-05-21
75978.0,33946.0,17932.0,2466.0,1850.0,767.0,331.0,138.0,199.0,18349.0,Humboldt,State Senate 2,State Senate,2018-05-21
75978.0,33946.0,17932.0,2466.0,1850.0,767.0,331.0,138.0,199.0,18349.0,Humboldt,State Assembly 2,State Assembly,2018-05-21
75978.0,33946.0,17932.0,2466.0,1850.0,767.0,331.0,138.0,199.0,18349.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2018-05-21
10005.0,5515.0,906.0,269.0,437.0,104.0,52.0,24.0,30.0,2668.0,Humboldt,Arcata,City,2018-05-21
794.0,381.0,155.0,28.0,38.0,7.0,3.0,1.0,3.0,178.0,Humboldt,Blue Lake,City,2018-05-21
14051.0,6386.0,3043.0,469.0,290.0,167.0,91.0,35.0,38.0,3532.0,Humboldt,Eureka,City,2018-05-21
933.0,369.0,333.0,32.0,5.0,9.0,2.0,1.0,2.0,180.0,Humboldt,Ferndale,City,2018-05-21
6367.0,2110.0,2315.0,258.0,47.0,70.0,16.0,12.0,10.0,1529.0,Humboldt,Fortuna,City,2018-05-21
1671.0,518.0,550.0,86.0,18.0,21.0,7.0,4.0,3.0,464.0,Humboldt,Rio Dell,City,2018-05-21
249.0,141.0,30.0,5.0,9.0,2.0,1.0,0.0,0.0,61.0,Humboldt,Trinidad,City,2018-05-21
41908.0,18526.0,10600.0,1319.0,1006.0,387.0,159.0,61.0,113.0,9737.0,Humboldt,Unincorporated Area,City,2018-05-21
15947.0,9180.0,1184.0,245.0,43.0,56.0,101.0,67.0,94.0,4977.0,Imperial,County Supervisorial 1,County Supervisorial,2018-05-21
14190.0,6640.0,3130.0,358.0,42.0,79.0,49.0,43.0,91.0,3758.0,Imperial,County Supervisorial 2,County Supervisorial,2018-05-21
13831.0,6103.0,3215.0,357.0,22.0,87.0,58.0,63.0,81.0,3845.0,Imperial,County Supervisorial 3,County Supervisorial,2018-05-21
11346.0,4994.0,3058.0,321.0,19.0,77.0,70.0,40.0,64.0,2703.0,Imperial,County Supervisorial 4,County Supervisorial,2018-05-21
12833.0,6445.0,2268.0,279.0,34.0,64.0,80.0,49.0,79.0,3535.0,Imperial,County Supervisorial 5,County Supervisorial,2018-05-21
68147.0,33362.0,12855.0,1560.0,160.0,363.0,358.0,262.0,409.0,18818.0,Imperial,US Congressional 51,US Congressional,2018-05-21
68147.0,33362.0,12855.0,1560.0,160.0,363.0,358.0,262.0,409.0,18818.0,Imperial,State Senate 40,State Senate,2018-05-21
68147.0,33362.0,12855.0,1560.0,160.0,363.0,358.0,262.0,409.0,18818.0,Imperial,State Assembly 56,State Assembly,2018-05-21
68147.0,33362.0,12855.0,1560.0,160.0,363.0,358.0,262.0,409.0,18818.0,Imperial,State Board of Equalization 4,State Board of Equalization,2018-05-21
9715.0,4724.0,2176.0,225.0,15.0,65.0,62.0,39.0,50.0,2359.0,Imperial,Brawley,City,2018-05-21
17899.0,10200.0,1288.0,268.0,49.0,62.0,107.0,82.0,108.0,5735.0,Imperial,Calexico,City,2018-05-21
1124.0,609.0,165.0,30.0,0.0,5.0,7.0,0.0,5.0,303.0,Imperial,Calipatria,City,2018-05-21
17457.0,8489.0,3497.0,415.0,49.0,95.0,72.0,67.0,109.0,4664.0,Imperial,El Centro,City,2018-05-21
2296.0,1053.0,484.0,62.0,6.0,14.0,20.0,6.0,12.0,639.0,Imperial,Holtville,City,2018-05-21
7321.0,2879.0,1907.0,215.0,8.0,54.0,22.0,34.0,44.0,2158.0,Imperial,Imperial,City,2018-05-21
713.0,396.0,132.0,22.0,2.0,2.0,9.0,0.0,3.0,147.0,Imperial,Westmorland,City,2018-05-21
11622.0,5012.0,3206.0,323.0,31.0,66.0,59.0,34.0,78.0,2813.0,Imperial,Unincorporated Area,City,2018-05-21
2199.0,632.0,1025.0,86.0,11.0,22.0,5.0,0.0,8.0,410.0,Inyo,County Supervisorial 1,County Supervisorial,2018-05-21
1756.0,565.0,650.0,70.0,8.0,20.0,4.0,0.0,9.0,430.0,Inyo,County Supervisorial 2,County Supervisorial,2018-05-21
2437.0,731.0,1051.0,96.0,14.0,17.0,3.0,1.0,16.0,508.0,Inyo,County Supervisorial 3,County Supervisorial,2018-05-21
1828.0,552.0,754.0,79.0,11.0,16.0,5.0,0.0,6.0,405.0,Inyo,County Supervisorial 4,County Supervisorial,2018-05-21
1463.0,491.0,496.0,80.0,10.0,19.0,6.0,1.0,11.0,349.0,Inyo,County Supervisorial 5,County Supervisorial,2018-05-21
9683.0,2971.0,3976.0,411.0,54.0,94.0,23.0,2.0,50.0,2102.0,Inyo,US Congressional 8,US Congressional,2018-05-21
9683.0,2971.0,3976.0,411.0,54.0,94.0,23.0,2.0,50.0,2102.0,Inyo,State Senate 8,State Senate,2018-05-21
9683.0,2971.0,3976.0,411.0,54.0,94.0,23.0,2.0,50.0,2102.0,Inyo,State Assembly 26,State Assembly,2018-05-21
9683.0,2971.0,3976.0,411.0,54.0,94.0,23.0,2.0,50.0,2102.0,Inyo,State Board of Equalization 1,State Board of Equalization,2018-05-21
1627.0,534.0,591.0,63.0,8.0,19.0,4.0,0.0,7.0,401.0,Inyo,Bishop,City,2018-05-21
8056.0,2437.0,3385.0,348.0,46.0,75.0,19.0,2.0,43.0,1701.0,Inyo,Unincorporated Area,City,2018-05-21
70172.0,22973.0,27848.0,2423.0,187.0,635.0,252.0,180.0,88.0,15586.0,Kern,County Supervisorial 1,County Supervisorial,2018-05-21
79560.0,26067.0,28102.0,3158.0,226.0,732.0,325.0,207.0,104.0,20639.0,Kern,County Supervisorial 2,County Supervisorial,2018-05-21
77901.0,25946.0,29936.0,2712.0,245.0,693.0,278.0,210.0,101.0,17780.0,Kern,County Supervisorial 3,County Supervisorial,2018-05-21
81480.0,21513.0,37910.0,2793.0,188.0,653.0,212.0,156.0,88.0,17967.0,Kern,County Supervisorial 4,County Supervisorial,2018-05-21
55167.0,30356.0,8870.0,1402.0,114.0,312.0,297.0,213.0,74.0,13529.0,Kern,County Supervisorial 5,County Supervisorial,2018-05-21
93335.0,50854.0,16124.0,2138.0,174.0,451.0,509.0,334.0,93.0,22658.0,Kern,US Congressional 21,US Congressional,2018-05-21
270945.0,76001.0,116542.0,10350.0,786.0,2574.0,855.0,632.0,362.0,62843.0,Kern,US Congressional 23,US Congressional,2018-05-21
84016.0,46966.0,13765.0,1839.0,146.0,387.0,461.0,311.0,84.0,20057.0,Kern,State Senate 14,State Senate,2018-05-21
280264.0,79889.0,118901.0,10649.0,814.0,2638.0,903.0,655.0,371.0,65444.0,Kern,State Senate 16,State Senate,2018-05-21
8306.0,1972.0,3973.0,492.0,39.0,85.0,40.0,26.0,18.0,1661.0,Kern,State Assembly 26,State Assembly,2018-05-21
94392.0,52469.0,15799.0,2095.0,170.0,456.0,504.0,345.0,101.0,22453.0,Kern,State Assembly 32,State Assembly,2018-05-21
244075.0,67263.0,106272.0,9033.0,703.0,2297.0,749.0,552.0,317.0,56889.0,Kern,State Assembly 34,State Assembly,2018-05-21
17507.0,5151.0,6622.0,868.0,48.0,187.0,71.0,43.0,19.0,4498.0,Kern,State Assembly 36,State Assembly,2018-05-21
364280.0,126855.0,132666.0,12488.0,960.0,3025.0,1364.0,966.0,455.0,85501.0,Kern,State Board of Equalization 1,State Board of Equalization,2018-05-21
4424.0,2647.0,463.0,80.0,3.0,18.0,22.0,11.0,3.0,1177.0,Kern,Arvin,City,2018-05-21
172901.0,61567.0,60806.0,5455.0,450.0,1310.0,618.0,445.0,199.0,42051.0,Kern,Bakersfield,City,2018-05-21
5401.0,1767.0,1897.0,264.0,13.0,47.0,19.0,19.0,5.0,1370.0,Kern,California City,City,2018-05-21
13250.0,8062.0,1938.0,207.0,25.0,47.0,59.0,63.0,12.0,2837.0,Kern,Delano,City,2018-05-21
420.0,73.0,217.0,24.0,1.0,6.0,2.0,1.0,1.0,95.0,Kern,Maricopa,City,2018-05-21
3458.0,1983.0,496.0,54.0,5.0,13.0,13.0,6.0,3.0,885.0,Kern,McFarland,City,2018-05-21
13910.0,3063.0,6391.0,597.0,44.0,199.0,49.0,25.0,20.0,3522.0,Kern,Ridgecrest,City,2018-05-21
5917.0,2497.0,1653.0,153.0,14.0,32.0,34.0,9.0,4.0,1521.0,Kern,Shafter,City,2018-05-21
2965.0,533.0,1644.0,122.0,3.0,29.0,12.0,4.0,5.0,613.0,Kern,Taft,City,2018-05-21
4342.0,1039.0,1895.0,230.0,13.0,52.0,19.0,11.0,9.0,1074.0,Kern,Tehachapi,City,2018-05-21
6368.0,3096.0,1371.0,146.0,8.0,31.0,44.0,13.0,7.0,1652.0,Kern,Wasco,City,2018-05-21
130924.0,40528.0,53895.0,5156.0,381.0,1241.0,473.0,359.0,187.0,28704.0,Kern,Unincorporated Area,City,2018-05-21
8869.0,2654.0,3803.0,250.0,14.0,80.0,33.0,27.0,18.0,1990.0,Kings,County Supervisorial 1,County Supervisorial,2018-05-21
7689.0,3806.0,2111.0,139.0,15.0,35.0,26.0,31.0,9.0,1517.0,Kings,County Supervisorial 2,County Supervisorial,2018-05-21
11800.0,2986.0,5810.0,323.0,24.0,104.0,26.0,37.0,40.0,2450.0,Kings,County Supervisorial 3,County Supervisorial,2018-05-21
10849.0,3959.0,4230.0,299.0,24.0,82.0,37.0,39.0,30.0,2149.0,Kings,County Supervisorial 4,County Supervisorial,2018-05-21
12339.0,3729.0,5806.0,380.0,23.0,110.0,31.0,31.0,35.0,2194.0,Kings,County Supervisorial 5,County Supervisorial,2018-05-21
51546.0,17134.0,21760.0,1391.0,100.0,411.0,153.0,165.0,132.0,10300.0,Kings,US Congressional 21,US Congressional,2018-05-21
51546.0,17134.0,21760.0,1391.0,100.0,411.0,153.0,165.0,132.0,10300.0,Kings,State Senate 14,State Senate,2018-05-21
51546.0,17134.0,21760.0,1391.0,100.0,411.0,153.0,165.0,132.0,10300.0,Kings,State Assembly 32,State Assembly,2018-05-21
51546.0,17134.0,21760.0,1391.0,100.0,411.0,153.0,165.0,132.0,10300.0,Kings,State Board of Equalization 1,State Board of Equalization,2018-05-21
1953.0,963.0,462.0,25.0,5.0,13.0,6.0,11.0,4.0,464.0,Kings,Avenal,City,2018-05-21
4309.0,2234.0,1109.0,92.0,8.0,19.0,13.0,18.0,4.0,812.0,Kings,Corcoran,City,2018-05-21
24063.0,7846.0,10388.0,686.0,52.0,195.0,62.0,71.0,68.0,4695.0,Kings,Hanford,City,2018-05-21
10306.0,2976.0,4471.0,312.0,19.0,90.0,32.0,26.0,31.0,2349.0,Kings,Lemoore,City,2018-05-21
10915.0,3115.0,5330.0,276.0,16.0,94.0,40.0,39.0,25.0,1980.0,Kings,Unincorporated Area,City,2018-05-21
6806.0,2544.0,1949.0,292.0,72.0,85.0,44.0,0.0,9.0,1811.0,Lake,County Supervisorial 1,County Supervisorial,2018-05-21
5395.0,2209.0,992.0,242.0,55.0,76.0,38.0,0.0,7.0,1776.0,Lake,County Supervisorial 2,County Supervisorial,2018-05-21
6379.0,2447.0,1607.0,281.0,96.0,67.0,41.0,0.0,12.0,1828.0,Lake,County Supervisorial 3,County Supervisorial,2018-05-21
7266.0,2699.0,2336.0,255.0,73.0,77.0,29.0,0.0,12.0,1785.0,Lake,County Supervisorial 4,County Supervisorial,2018-05-21
6959.0,2671.0,1976.0,264.0,76.0,73.0,23.0,0.0,13.0,1863.0,Lake,County Supervisorial 5,County Supervisorial,2018-05-21
15513.0,6058.0,3665.0,661.0,188.0,182.0,111.0,0.0,27.0,4621.0,Lake,US Congressional 3,US Congressional,2018-05-21
17292.0,6512.0,5195.0,673.0,184.0,196.0,64.0,0.0,26.0,4442.0,Lake,US Congressional 5,US Congressional,2018-05-21
32805.0,12570.0,8860.0,1334.0,372.0,378.0,175.0,0.0,53.0,9063.0,Lake,State Senate 2,State Senate,2018-05-21
32805.0,12570.0,8860.0,1334.0,372.0,378.0,175.0,0.0,53.0,9063.0,Lake,State Assembly 4,State Assembly,2018-05-21
32805.0,12570.0,8860.0,1334.0,372.0,378.0,175.0,0.0,53.0,9063.0,Lake,State Board of Equalization 2,State Board of Equalization,2018-05-21
6403.0,2622.0,1174.0,292.0,67.0,88.0,51.0,0.0,9.0,2100.0,Lake,Clearlake,City,2018-05-21
2717.0,1017.0,853.0,104.0,31.0,24.0,8.0,0.0,4.0,676.0,Lake,Lakeport,City,2018-05-21
23685.0,8931.0,6833.0,938.0,274.0,266.0,116.0,0.0,40.0,6287.0,Lake,Unincorporated Area,City,2018-05-21
3070.0,728.0,1469.0,181.0,10.0,18.0,9.0,0.0,21.0,634.0,Lassen,County Supervisorial 1,County Supervisorial,2018-05-21
2452.0,586.0,1022.0,129.0,16.0,28.0,7.0,0.0,15.0,649.0,Lassen,County Supervisorial 2,County Supervisorial,2018-05-21
3431.0,611.0,1873.0,182.0,9.0,45.0,6.0,0.0,27.0,678.0,Lassen,County Supervisorial 3,County Supervisorial,2018-05-21
2802.0,602.0,1424.0,135.0,8.0,25.0,9.0,0.0,11.0,588.0,Lassen,County Supervisorial 4,County Supervisorial,2018-05-21
2401.0,430.0,1197.0,133.0,10.0,24.0,13.0,1.0,19.0,574.0,Lassen,County Supervisorial 5,County Supervisorial,2018-05-21
14156.0,2957.0,6985.0,760.0,53.0,140.0,44.0,1.0,93.0,3123.0,Lassen,US Congressional 1,US Congressional,2018-05-21
14156.0,2957.0,6985.0,760.0,53.0,140.0,44.0,1.0,93.0,3123.0,Lassen,State Senate 1,State Senate,2018-05-21
14156.0,2957.0,6985.0,760.0,53.0,140.0,44.0,1.0,93.0,3123.0,Lassen,State Assembly 1,State Assembly,2018-05-21
14156.0,2957.0,6985.0,760.0,53.0,140.0,44.0,1.0,93.0,3123.0,Lassen,State Board of Equalization 1,State Board of Equalization,2018-05-21
4819.0,1121.0,2106.0,254.0,20.0,46.0,15.0,0.0,28.0,1229.0,Lassen,Susanville,City,2018-05-21
9337.0,1836.0,4879.0,506.0,33.0,94.0,29.0,1.0,65.0,1894.0,Lassen,Unincorporated Area,City,2018-05-21
857238.0,476387.0,105580.0,15771.0,3955.0,4339.0,7527.0,3322.0,5762.0,234595.0,Los Angeles,County Supervisorial 1,County Supervisorial,2018-05-21
998175.0,625485.0,81085.0,18047.0,3874.0,4345.0,6388.0,3783.0,7697.0,247471.0,Los Angeles,County Supervisorial 2,County Supervisorial,2018-05-21
1113965.0,583336.0,173185.0,24517.0,5597.0,7492.0,4416.0,2717.0,11075.0,301630.0,Los Angeles,County Supervisorial 3,County Supervisorial,2018-05-21
1085124.0,496751.0,253248.0,25311.0,4549.0,7144.0,7006.0,2791.0,8864.0,279460.0,Los Angeles,County Supervisorial 4,County Supervisorial,2018-05-21
1094959.0,453290.0,303215.0,27528.0,4348.0,7232.0,4248.0,2856.0,9705.0,282537.0,Los Angeles,County Supervisorial 5,County Supervisorial,2018-05-21
41028.0,14638.0,15217.0,1433.0,100.0,314.0,128.0,138.0,370.0,8690.0,Los Angeles,US Congressional 23,US Congressional,2018-05-21
315740.0,123081.0,102266.0,9658.0,1025.0,2277.0,1035.0,813.0,2904.0,72681.0,Los Angeles,US Congressional 25,US Congressional,2018-05-21
5979.0,2045.0,2240.0,161.0,15.0,44.0,9.0,6.0,86.0,1373.0,Los Angeles,US Congressional 26,US Congressional,2018-05-21
354774.0,157446.0,77756.0,6824.0,1552.0,1964.0,1634.0,1205.0,2755.0,103638.0,Los Angeles,US Congressional 27,US Congressional,2018-05-21
427883.0,211150.0,75308.0,9197.0,2351.0,2939.0,1642.0,1104.0,4060.0,120132.0,Los Angeles,US Congressional 28,US Congressional,2018-05-21
316239.0,170154.0,39621.0,6581.0,1518.0,1880.0,1956.0,945.0,2830.0,90754.0,Los Angeles,US Congressional 29,US Congressional,2018-05-21
429084.0,211338.0,88390.0,10060.0,1981.0,2868.0,1489.0,890.0,4222.0,107846.0,Los Angeles,US Congressional 30,US Congressional,2018-05-21
321437.0,151902.0,69424.0,7491.0,1140.0,1824.0,2471.0,918.0,2327.0,83940.0,Los Angeles,US Congressional 32,US Congressional,2018-05-21
473069.0,211301.0,113692.0,11058.0,2186.0,3539.0,1081.0,954.0,5091.0,124167.0,Los Angeles,US Congressional 33,US Congressional,2018-05-21
305678.0,175906.0,27449.0,5369.0,1895.0,1647.0,2389.0,1593.0,2167.0,87263.0,Los Angeles,US Congressional 34,US Congressional,2018-05-21
62117.0,31251.0,9639.0,1428.0,255.0,399.0,1050.0,298.0,514.0,17283.0,Los Angeles,US Congressional 35,US Congressional,2018-05-21
418857.0,262573.0,34576.0,7850.0,1922.0,2128.0,2023.0,1305.0,3647.0,102833.0,Los Angeles,US Congressional 37,US Congressional,2018-05-21
354305.0,175323.0,75008.0,7807.0,1188.0,1924.0,2399.0,832.0,2503.0,87321.0,Los Angeles,US Congressional 38,US Congressional,2018-05-21
99840.0,36792.0,25837.0,1940.0,297.0,456.0,433.0,261.0,671.0,33153.0,Los Angeles,US Congressional 39,US Congressional,2018-05-21
274949.0,163971.0,28385.0,4934.0,930.0,1258.0,2653.0,1002.0,1576.0,70240.0,Los Angeles,US Congressional 40,US Congressional,2018-05-21
369764.0,213733.0,50071.0,7193.0,1260.0,1802.0,1902.0,1243.0,2923.0,89637.0,Los Angeles,US Congressional 43,US Congressional,2018-05-21
337747.0,203890.0,34192.0,6074.0,1177.0,1404.0,3448.0,1198.0,2345.0,84019.0,Los Angeles,US Congressional 44,US Congressional,2018-05-21
240971.0,118755.0,47242.0,6116.0,1531.0,1885.0,1843.0,764.0,2112.0,60723.0,Los Angeles,US Congressional 47,US Congressional,2018-05-21
468001.0,246886.0,67462.0,10269.0,2225.0,2972.0,2375.0,1242.0,4535.0,130035.0,Los Angeles,State Senate 18,State Senate,2018-05-21
62429.0,31385.0,9721.0,1433.0,257.0,401.0,1053.0,302.0,521.0,17356.0,Los Angeles,State Senate 20,State Senate,2018-05-21
313980.0,122771.0,102197.0,9972.0,988.0,2283.0,1082.0,881.0,2866.0,70940.0,Los Angeles,State Senate 21,State Senate,2018-05-21
406345.0,190550.0,73858.0,8218.0,1419.0,1938.0,3012.0,1419.0,2699.0,123232.0,Los Angeles,State Senate 22,State Senate,2018-05-21
28.0,4.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,Los Angeles,State Senate 23,State Senate,2018-05-21
413021.0,242265.0,35463.0,7001.0,2470.0,2214.0,3147.0,1821.0,2927.0,115713.0,Los Angeles,State Senate 24,State Senate,2018-05-21
514370.0,224516.0,131285.0,11629.0,2422.0,3444.0,1917.0,1296.0,4691.0,133170.0,Los Angeles,State Senate 25,State Senate,2018-05-21
626330.0,297461.0,129909.0,14390.0,3035.0,4786.0,1537.0,1330.0,6650.0,167232.0,Los Angeles,State Senate 26,State Senate,2018-05-21
367419.0,169498.0,89254.0,8716.0,1651.0,2434.0,1244.0,737.0,3530.0,90355.0,Los Angeles,State Senate 27,State Senate,2018-05-21
82344.0,30330.0,20553.0,1575.0,260.0,344.0,413.0,233.0,612.0,28024.0,Los Angeles,State Senate 29,State Senate,2018-05-21
506625.0,325859.0,34238.0,9344.0,2228.0,2267.0,3089.0,1968.0,4093.0,123539.0,Los Angeles,State Senate 30,State Senate,2018-05-21
451320.0,221272.0,96849.0,9931.0,1491.0,2465.0,3054.0,1038.0,3116.0,112104.0,Los Angeles,State Senate 32,State Senate,2018-05-21
417036.0,236311.0,51161.0,8661.0,2023.0,2480.0,4141.0,1467.0,2905.0,107887.0,Los Angeles,State Senate 33,State Senate,2018-05-21
44237.0,17824.0,14252.0,1181.0,267.0,385.0,124.0,87.0,399.0,9718.0,Los Angeles,State Senate 34,State Senate,2018-05-21
475976.0,278317.0,60094.0,8851.0,1587.0,2139.0,3397.0,1648.0,3559.0,116384.0,Los Angeles,State Senate 35,State Senate,2018-05-21
197338.0,82625.0,60326.0,6388.0,588.0,1339.0,798.0,648.0,1604.0,43022.0,Los Angeles,State Assembly 36,State Assembly,2018-05-21
208757.0,76252.0,70693.0,5836.0,759.0,1543.0,510.0,396.0,2140.0,50628.0,Los Angeles,State Assembly 38,State Assembly,2018-05-21
226643.0,118424.0,33010.0,4887.0,1161.0,1389.0,1344.0,632.0,2159.0,63637.0,Los Angeles,State Assembly 39,State Assembly,2018-05-21
224692.0,105348.0,55658.0,4962.0,1146.0,1515.0,828.0,562.0,2005.0,52668.0,Los Angeles,State Assembly 41,State Assembly,2018-05-21
278199.0,129721.0,55414.0,5960.0,1398.0,1814.0,1063.0,701.0,2621.0,79507.0,Los Angeles,State Assembly 43,State Assembly,2018-05-21
5979.0,2045.0,2240.0,161.0,15.0,44.0,9.0,6.0,86.0,1373.0,Los Angeles,State Assembly 44,State Assembly,2018-05-21
265780.0,128836.0,57773.0,6137.0,1171.0,1666.0,1048.0,603.0,2459.0,66087.0,Los Angeles,State Assembly 45,State Assembly,2018-05-21
243301.0,128979.0,34825.0,5460.0,1140.0,1691.0,1059.0,615.0,2340.0,67192.0,Los Angeles,State Assembly 46,State Assembly,2018-05-21
216056.0,101326.0,48083.0,5049.0,729.0,1242.0,1736.0,597.0,1573.0,55721.0,Los Angeles,State Assembly 48,State Assembly,2018-05-21
204604.0,85906.0,39651.0,3661.0,715.0,891.0,1200.0,845.0,1358.0,70377.0,Los Angeles,State Assembly 49,State Assembly,2018-05-21
324643.0,169808.0,51350.0,7309.0,1765.0,2307.0,814.0,679.0,3540.0,87071.0,Los Angeles,State Assembly 50,State Assembly,2018-05-21
222315.0,133201.0,19463.0,3739.0,1363.0,1178.0,1804.0,923.0,1534.0,59110.0,Los Angeles,State Assembly 51,State Assembly,2018-05-21
62429.0,31385.0,9721.0,1433.0,257.0,401.0,1053.0,302.0,521.0,17356.0,Los Angeles,State Assembly 52,State Assembly,2018-05-21
181731.0,104503.0,14982.0,3262.0,1023.0,952.0,1412.0,970.0,1242.0,53385.0,Los Angeles,State Assembly 53,State Assembly,2018-05-21
292768.0,181620.0,26096.0,5538.0,1381.0,1601.0,1190.0,807.0,2661.0,71874.0,Los Angeles,State Assembly 54,State Assembly,2018-05-21
82343.0,30329.0,20553.0,1575.0,260.0,344.0,413.0,233.0,612.0,28024.0,Los Angeles,State Assembly 55,State Assembly,2018-05-21
233158.0,112277.0,52871.0,5293.0,758.0,1314.0,1534.0,539.0,1493.0,57079.0,Los Angeles,State Assembly 57,State Assembly,2018-05-21
230045.0,121068.0,39701.0,4553.0,766.0,1137.0,1749.0,612.0,1577.0,58882.0,Los Angeles,State Assembly 58,State Assembly,2018-05-21
195259.0,127438.0,9557.0,3408.0,687.0,755.0,1726.0,966.0,1205.0,49517.0,Los Angeles,State Assembly 59,State Assembly,2018-05-21
261477.0,154093.0,29693.0,5229.0,1092.0,1571.0,1227.0,822.0,2461.0,65289.0,Los Angeles,State Assembly 62,State Assembly,2018-05-21
204432.0,114654.0,28317.0,4102.0,731.0,1032.0,2013.0,623.0,1273.0,51687.0,Los Angeles,State Assembly 63,State Assembly,2018-05-21
232858.0,145809.0,19221.0,4057.0,675.0,787.0,2271.0,916.0,1665.0,57457.0,Los Angeles,State Assembly 64,State Assembly,2018-05-21
283236.0,115237.0,84070.0,6429.0,999.0,1930.0,767.0,621.0,2544.0,70639.0,Los Angeles,State Assembly 66,State Assembly,2018-05-21
271418.0,134365.0,53045.0,6746.0,1744.0,2109.0,2017.0,851.0,2430.0,68111.0,Los Angeles,State Assembly 70,State Assembly,2018-05-21
703002.0,318136.0,170137.0,18502.0,2669.0,4597.0,3861.0,2077.0,6169.0,176854.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2018-05-21
4446459.0,2317113.0,746176.0,92672.0,19654.0,25955.0,25724.0,13392.0,36934.0,1168839.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2018-05-21
13766.0,5626.0,4180.0,381.0,51.0,109.0,18.0,17.0,154.0,3230.0,Los Angeles,Agoura Hills,City,2018-05-21
41127.0,19594.0,6440.0,723.0,190.0,177.0,266.0,166.0,291.0,13280.0,Los Angeles,Alhambra,City,2018-05-21
28526.0,8649.0,7928.0,477.0,95.0,105.0,100.0,72.0,197.0,10903.0,Los Angeles,Arcadia,City,2018-05-21
7449.0,3429.0,1457.0,121.0,15.0,48.0,70.0,34.0,73.0,2202.0,Los Angeles,Artesia,City,2018-05-21
1772.0,674.0,581.0,46.0,21.0,12.0,9.0,6.0,15.0,408.0,Los Angeles,Avalon,City,2018-05-21
19994.0,9282.0,4157.0,476.0,92.0,131.0,209.0,45.0,147.0,5455.0,Los Angeles,Azusa,City,2018-05-21
29291.0,16036.0,3542.0,543.0,105.0,129.0,255.0,75.0,215.0,8391.0,Los Angeles,Baldwin Park,City,2018-05-21
12821.0,7877.0,1142.0,186.0,51.0,49.0,135.0,40.0,65.0,3276.0,Los Angeles,Bell,City,2018-05-21
13855.0,8433.0,1061.0,235.0,42.0,61.0,144.0,70.0,85.0,3724.0,Los Angeles,Bell Gardens,City,2018-05-21
34954.0,17645.0,6320.0,874.0,126.0,213.0,327.0,104.0,268.0,9077.0,Los Angeles,Bellflower,City,2018-05-21
20254.0,8919.0,4781.0,380.0,50.0,105.0,48.0,52.0,183.0,5736.0,Los Angeles,Beverly Hills,City,2018-05-21
549.0,129.0,235.0,17.0,0.0,4.0,2.0,1.0,5.0,156.0,Los Angeles,Bradbury,City,2018-05-21
66039.0,30383.0,14513.0,1670.0,340.0,520.0,235.0,145.0,749.0,17484.0,Los Angeles,Burbank,City,2018-05-21
15139.0,6641.0,4143.0,359.0,52.0,89.0,37.0,35.0,153.0,3630.0,Los Angeles,Calabasas,City,2018-05-21
57939.0,33438.0,7294.0,1009.0,140.0,195.0,380.0,159.0,401.0,14923.0,Los Angeles,Carson,City,2018-05-21
32285.0,12767.0,8164.0,550.0,60.0,111.0,136.0,57.0,247.0,10193.0,Los Angeles,Cerritos,City,2018-05-21
21197.0,9788.0,5700.0,494.0,129.0,156.0,76.0,42.0,205.0,4607.0,Los Angeles,Claremont,City,2018-05-21
6503.0,4206.0,549.0,92.0,30.0,27.0,70.0,28.0,25.0,1476.0,Los Angeles,Commerce,City,2018-05-21
44047.0,30193.0,1927.0,711.0,129.0,130.0,387.0,191.0,353.0,10026.0,Los Angeles,Compton,City,2018-05-21
25791.0,11255.0,6869.0,708.0,60.0,168.0,206.0,59.0,208.0,6258.0,Los Angeles,Covina,City,2018-05-21
