Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
9751.0,4527.0,3212.0,163.0,41.0,34.0,15.0,46.0,56.0,1657.0,Los Angeles,Duarte,City,2006-05-22
26181.0,13691.0,5557.0,518.0,90.0,99.0,54.0,260.0,105.0,5807.0,Los Angeles,El Monte,City,2006-05-22
9957.0,3230.0,4302.0,216.0,64.0,74.0,11.0,36.0,67.0,1957.0,Los Angeles,El Segundo,City,2006-05-22
22784.0,13447.0,4404.0,359.0,89.0,75.0,110.0,149.0,113.0,4038.0,Los Angeles,Gardena,City,2006-05-22
81470.0,30662.0,28907.0,1525.0,547.0,432.0,96.0,387.0,655.0,18259.0,Los Angeles,Glendale,City,2006-05-22
27819.0,8063.0,14518.0,507.0,153.0,161.0,21.0,93.0,165.0,4138.0,Los Angeles,Glendora,City,2006-05-22
3373.0,1900.0,670.0,81.0,15.0,17.0,2.0,36.0,16.0,636.0,Los Angeles,Hawaiian Gardens,City,2006-05-22
26611.0,16111.0,4612.0,439.0,121.0,108.0,151.0,232.0,154.0,4683.0,Los Angeles,Hawthorne,City,2006-05-22
12952.0,4421.0,4801.0,248.0,105.0,109.0,9.0,25.0,140.0,3094.0,Los Angeles,Hermosa Beach,City,2006-05-22
1245.0,478.0,565.0,15.0,4.0,7.0,1.0,4.0,6.0,165.0,Los Angeles,Hidden Hills,City,2006-05-22
12165.0,7964.0,1654.0,173.0,41.0,43.0,45.0,227.0,38.0,1980.0,Los Angeles,Huntington Park,City,2006-05-22
102.0,29.0,56.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0,Los Angeles,Industry,City,2006-05-22
42315.0,31399.0,3370.0,599.0,111.0,99.0,270.0,273.0,194.0,6000.0,Los Angeles,Inglewood,City,2006-05-22
715.0,475.0,130.0,13.0,1.0,1.0,2.0,5.0,3.0,85.0,Los Angeles,Irwindale,City,2006-05-22
13128.0,3594.0,7048.0,123.0,71.0,57.0,5.0,24.0,78.0,2128.0,Los Angeles,La Canada Flintridge,City,2006-05-22
3489.0,793.0,2049.0,57.0,13.0,11.0,1.0,8.0,17.0,540.0,Los Angeles,La Habra Heights,City,2006-05-22
24009.0,9077.0,10429.0,378.0,75.0,119.0,23.0,115.0,156.0,3637.0,Los Angeles,La Mirada,City,2006-05-22
12014.0,7242.0,2243.0,195.0,33.0,39.0,16.0,114.0,67.0,2065.0,Los Angeles,La Puente,City,2006-05-22
18349.0,6193.0,8726.0,331.0,107.0,100.0,17.0,63.0,107.0,2705.0,Los Angeles,La Verne,City,2006-05-22
40585.0,17910.0,14600.0,765.0,188.0,209.0,68.0,185.0,213.0,6447.0,Los Angeles,Lakewood,City,2006-05-22
54099.0,18604.0,24724.0,1377.0,194.0,228.0,64.0,131.0,331.0,8446.0,Los Angeles,Lancaster,City,2006-05-22
10014.0,5214.0,2338.0,205.0,57.0,50.0,24.0,67.0,64.0,1995.0,Los Angeles,Lawndale,City,2006-05-22
9597.0,3652.0,3751.0,183.0,68.0,75.0,15.0,36.0,69.0,1748.0,Los Angeles,Lomita,City,2006-05-22
195177.0,96801.0,53207.0,3722.0,1703.0,1107.0,380.0,1330.0,1107.0,35820.0,Los Angeles,Long Beach,City,2006-05-22
1383017.0,774388.0,277049.0,22527.0,11673.0,6940.0,3097.0,8552.0,9637.0,269154.0,Los Angeles,Los Angeles,City,2006-05-22
16541.0,11353.0,1747.0,268.0,54.0,44.0,80.0,256.0,42.0,2697.0,Los Angeles,Lynwood,City,2006-05-22
8405.0,3514.0,2790.0,125.0,97.0,67.0,14.0,28.0,91.0,1679.0,Los Angeles,Malibu,City,2006-05-22
22993.0,8137.0,9878.0,359.0,111.0,140.0,18.0,35.0,184.0,4131.0,Los Angeles,Manhattan Beach,City,2006-05-22
6073.0,3878.0,711.0,99.0,29.0,33.0,29.0,92.0,12.0,1190.0,Los Angeles,Maywood,City,2006-05-22
17327.0,6944.0,6572.0,318.0,121.0,99.0,20.0,76.0,103.0,3074.0,Los Angeles,Monrovia,City,2006-05-22
23210.0,14149.0,4589.0,311.0,102.0,66.0,29.0,271.0,110.0,3583.0,Los Angeles,Montebello,City,2006-05-22
24007.0,11016.0,5499.0,280.0,93.0,68.0,20.0,202.0,131.0,6698.0,Los Angeles,Monterey Park,City,2006-05-22
36002.0,19988.0,8326.0,595.0,123.0,135.0,70.0,409.0,154.0,6202.0,Los Angeles,Norwalk,City,2006-05-22
49890.0,20463.0,19376.0,1232.0,150.0,215.0,71.0,168.0,298.0,7917.0,Los Angeles,Palmdale,City,2006-05-22
9461.0,2309.0,5442.0,101.0,39.0,46.0,6.0,8.0,70.0,1440.0,Los Angeles,Palos Verdes Estates,City,2006-05-22
14098.0,8779.0,2350.0,250.0,44.0,46.0,33.0,185.0,53.0,2358.0,Los Angeles,Paramount,City,2006-05-22
66021.0,31514.0,19562.0,941.0,680.0,336.0,80.0,310.0,426.0,12172.0,Los Angeles,Pasadena,City,2006-05-22
25229.0,16666.0,4184.0,352.0,82.0,56.0,50.0,235.0,100.0,3504.0,Los Angeles,Pico Rivera,City,2006-05-22
44567.0,23522.0,11618.0,779.0,218.0,142.0,71.0,506.0,201.0,7510.0,Los Angeles,Pomona,City,2006-05-22
25942.0,8019.0,12763.0,333.0,99.0,125.0,15.0,43.0,182.0,4363.0,Los Angeles,Rancho Palos Verdes,City,2006-05-22
38396.0,14127.0,14228.0,663.0,306.0,268.0,49.0,86.0,338.0,8331.0,Los Angeles,Redondo Beach,City,2006-05-22
1382.0,263.0,900.0,16.0,2.0,2.0,1.0,3.0,6.0,189.0,Los Angeles,Rolling Hills,City,2006-05-22
5332.0,1447.0,2987.0,52.0,18.0,28.0,4.0,14.0,35.0,747.0,Los Angeles,Rolling Hills Estates,City,2006-05-22
16556.0,7724.0,3607.0,301.0,79.0,66.0,33.0,198.0,84.0,4464.0,Los Angeles,Rosemead,City,2006-05-22
18841.0,6246.0,8930.0,336.0,96.0,86.0,10.0,65.0,106.0,2966.0,Los Angeles,San Dimas,City,2006-05-22
6827.0,4345.0,1087.0,100.0,32.0,34.0,4.0,50.0,40.0,1135.0,Los Angeles,San Fernando,City,2006-05-22
13734.0,5784.0,3888.0,186.0,61.0,46.0,8.0,77.0,77.0,3607.0,Los Angeles,San Gabriel,City,2006-05-22
7894.0,1652.0,4122.0,66.0,18.0,31.0,4.0,8.0,49.0,1944.0,Los Angeles,San Marino,City,2006-05-22
79348.0,25666.0,37158.0,1722.0,359.0,413.0,67.0,118.0,595.0,13250.0,Los Angeles,Santa Clarita,City,2006-05-22
7548.0,4601.0,1607.0,123.0,21.0,22.0,4.0,61.0,29.0,1080.0,Los Angeles,Santa Fe Springs,City,2006-05-22
56781.0,30068.0,10700.0,896.0,891.0,363.0,85.0,211.0,584.0,12983.0,Los Angeles,Santa Monica,City,2006-05-22
7357.0,2692.0,3127.0,124.0,85.0,73.0,9.0,18.0,49.0,1180.0,Los Angeles,Sierra Madre,City,2006-05-22
4917.0,2376.0,1405.0,85.0,28.0,35.0,8.0,20.0,27.0,933.0,Los Angeles,Signal Hill,City,2006-05-22
5770.0,3464.0,922.0,95.0,16.0,15.0,9.0,53.0,21.0,1175.0,Los Angeles,South El Monte,City,2006-05-22
25973.0,16431.0,3916.0,405.0,132.0,90.0,72.0,370.0,103.0,4454.0,Los Angeles,South Gate,City,2006-05-22
14175.0,6135.0,4347.0,209.0,167.0,86.0,15.0,49.0,81.0,3086.0,Los Angeles,South Pasadena,City,2006-05-22
15214.0,5523.0,5316.0,240.0,85.0,47.0,21.0,59.0,89.0,3834.0,Los Angeles,Temple City,City,2006-05-22
72293.0,26028.0,29895.0,1176.0,395.0,380.0,89.0,249.0,446.0,13635.0,Los Angeles,Torrance,City,2006-05-22
95.0,44.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,Los Angeles,Vernon,City,2006-05-22
15090.0,5124.0,4956.0,227.0,43.0,40.0,18.0,68.0,88.0,4526.0,Los Angeles,Walnut,City,2006-05-22
43581.0,20248.0,13589.0,727.0,176.0,176.0,62.0,272.0,205.0,8126.0,Los Angeles,West Covina,City,2006-05-22
21982.0,13289.0,2597.0,368.0,255.0,124.0,21.0,58.0,209.0,5061.0,Los Angeles,West Hollywood,City,2006-05-22
5547.0,1732.0,2671.0,100.0,35.0,25.0,3.0,8.0,45.0,928.0,Los Angeles,Westlake Village,City,2006-05-22
38762.0,16503.0,15289.0,612.0,197.0,162.0,47.0,202.0,206.0,5544.0,Los Angeles,Whittier,City,2006-05-22
400375.0,201160.0,113533.0,6748.0,1904.0,1589.0,1050.0,2968.0,2208.0,69215.0,Los Angeles,Unincorporated Area,City,2006-05-22
9736.0,2880.0,5388.0,168.0,51.0,34.0,2.0,9.0,41.0,1163.0,Madera,County Supervisorial 1,County Supervisorial,2006-05-22
6558.0,2297.0,3315.0,133.0,13.0,23.0,4.0,11.0,16.0,746.0,Madera,County Supervisorial 2,County Supervisorial,2006-05-22
6575.0,2664.0,3005.0,74.0,12.0,15.0,1.0,6.0,24.0,774.0,Madera,County Supervisorial 3,County Supervisorial,2006-05-22
3316.0,1760.0,1002.0,56.0,7.0,6.0,4.0,10.0,8.0,463.0,Madera,County Supervisorial 4,County Supervisorial,2006-05-22
10312.0,2950.0,5729.0,225.0,89.0,62.0,4.0,8.0,52.0,1193.0,Madera,County Supervisorial 5,County Supervisorial,2006-05-22
460.0,130.0,288.0,8.0,1.0,1.0,0.0,0.0,2.0,30.0,Madera,US Congressional 18,US Congressional,2006-05-22
36037.0,12421.0,18151.0,648.0,171.0,139.0,15.0,44.0,139.0,4309.0,Madera,US Congressional 19,US Congressional,2006-05-22
13208.0,5707.0,5533.0,190.0,27.0,33.0,7.0,23.0,42.0,1646.0,Madera,State Senate 12,State Senate,2006-05-22
23289.0,6844.0,12906.0,466.0,145.0,107.0,8.0,21.0,99.0,2693.0,Madera,State Senate 14,State Senate,2006-05-22
21101.0,6478.0,11373.0,444.0,131.0,102.0,9.0,23.0,81.0,2460.0,Madera,State Assembly 25,State Assembly,2006-05-22
15396.0,6073.0,7066.0,212.0,41.0,38.0,6.0,21.0,60.0,1879.0,Madera,State Assembly 29,State Assembly,2006-05-22
36497.0,12551.0,18439.0,656.0,172.0,140.0,15.0,44.0,141.0,4339.0,Madera,State Board of Equalization 2,State Board of Equalization,2006-05-22
2273.0,741.0,1168.0,49.0,6.0,9.0,1.0,4.0,5.0,290.0,Madera,Chowchilla,City,2006-05-22
9052.0,4008.0,3716.0,121.0,18.0,20.0,5.0,13.0,30.0,1121.0,Madera,Madera,City,2006-05-22
25172.0,7802.0,13555.0,486.0,148.0,111.0,9.0,27.0,106.0,2928.0,Madera,Unincorporated Area,City,2006-05-22
30141.0,15465.0,7460.0,516.0,556.0,166.0,25.0,63.0,91.0,5799.0,Marin,County Supervisorial 1,County Supervisorial,2006-05-22
33138.0,18026.0,6535.0,608.0,1100.0,186.0,27.0,78.0,83.0,6495.0,Marin,County Supervisorial 2,County Supervisorial,2006-05-22
33117.0,17125.0,7101.0,536.0,676.0,181.0,31.0,59.0,91.0,7317.0,Marin,County Supervisorial 3,County Supervisorial,2006-05-22
22299.0,12003.0,4304.0,375.0,826.0,134.0,17.0,65.0,64.0,4511.0,Marin,County Supervisorial 4,County Supervisorial,2006-05-22
28834.0,13384.0,8345.0,638.0,421.0,146.0,19.0,60.0,101.0,5720.0,Marin,County Supervisorial 5,County Supervisorial,2006-05-22
147529.0,76003.0,33745.0,2673.0,3579.0,813.0,119.0,325.0,430.0,29842.0,Marin,US Congressional 6,US Congressional,2006-05-22
147529.0,76003.0,33745.0,2673.0,3579.0,813.0,119.0,325.0,430.0,29842.0,Marin,State Senate 3,State Senate,2006-05-22
147529.0,76003.0,33745.0,2673.0,3579.0,813.0,119.0,325.0,430.0,29842.0,Marin,State Assembly 6,State Assembly,2006-05-22
147529.0,76003.0,33745.0,2673.0,3579.0,813.0,119.0,325.0,430.0,29842.0,Marin,State Board of Equalization 1,State Board of Equalization,2006-05-22
1556.0,547.0,654.0,37.0,14.0,5.0,2.0,0.0,1.0,296.0,Marin,Belvedere,City,2006-05-22
5768.0,3080.0,1218.0,96.0,106.0,28.0,3.0,17.0,17.0,1203.0,Marin,Corte Madera,City,2006-05-22
5208.0,3121.0,498.0,93.0,391.0,31.0,6.0,25.0,8.0,1035.0,Marin,Fairfax,City,2006-05-22
7894.0,4101.0,1875.0,139.0,151.0,41.0,7.0,15.0,20.0,1545.0,Marin,Larkspur,City,2006-05-22
9406.0,5479.0,1566.0,132.0,208.0,59.0,12.0,19.0,14.0,1917.0,Marin,Mill Valley,City,2006-05-22
27689.0,13005.0,7924.0,624.0,387.0,138.0,16.0,53.0,96.0,5446.0,Marin,Novato,City,2006-05-22
1653.0,699.0,592.0,28.0,13.0,13.0,1.0,0.0,5.0,302.0,Marin,Ross,City,2006-05-22
8203.0,4815.0,1222.0,152.0,296.0,45.0,5.0,17.0,20.0,1631.0,Marin,San Anselmo,City,2006-05-22
28064.0,14562.0,6441.0,499.0,579.0,160.0,27.0,72.0,71.0,5653.0,Marin,San Rafael,City,2006-05-22
5076.0,2494.0,989.0,91.0,135.0,30.0,5.0,3.0,15.0,1314.0,Marin,Sausalito,City,2006-05-22
5823.0,2545.0,1785.0,89.0,54.0,20.0,3.0,10.0,16.0,1301.0,Marin,Tiburon,City,2006-05-22
41189.0,21555.0,8981.0,693.0,1245.0,243.0,32.0,94.0,147.0,8199.0,Marin,Unincorporated Area,City,2006-05-22
1822.0,773.0,520.0,54.0,69.0,14.0,1.0,8.0,30.0,353.0,Mariposa,County Supervisorial 1,County Supervisorial,2006-05-22
2131.0,684.0,984.0,79.0,10.0,7.0,3.0,2.0,36.0,326.0,Mariposa,County Supervisorial 2,County Supervisorial,2006-05-22
2453.0,752.0,1269.0,69.0,31.0,13.0,1.0,5.0,28.0,285.0,Mariposa,County Supervisorial 3,County Supervisorial,2006-05-22
2430.0,750.0,1232.0,67.0,14.0,21.0,2.0,6.0,27.0,311.0,Mariposa,County Supervisorial 4,County Supervisorial,2006-05-22
2492.0,694.0,1307.0,53.0,34.0,24.0,1.0,4.0,33.0,342.0,Mariposa,County Supervisorial 5,County Supervisorial,2006-05-22
11328.0,3653.0,5312.0,322.0,158.0,79.0,8.0,25.0,154.0,1617.0,Mariposa,US Congressional 19,US Congressional,2006-05-22
11328.0,3653.0,5312.0,322.0,158.0,79.0,8.0,25.0,154.0,1617.0,Mariposa,State Senate 14,State Senate,2006-05-22
11328.0,3653.0,5312.0,322.0,158.0,79.0,8.0,25.0,154.0,1617.0,Mariposa,State Assembly 25,State Assembly,2006-05-22
11328.0,3653.0,5312.0,322.0,158.0,79.0,8.0,25.0,154.0,1617.0,Mariposa,State Board of Equalization 2,State Board of Equalization,2006-05-22
11328.0,3653.0,5312.0,322.0,158.0,79.0,8.0,25.0,154.0,1617.0,Mariposa,Unincorporated Area,City,2006-05-22
9622.0,3882.0,3308.0,254.0,325.0,54.0,9.0,33.0,36.0,1721.0,Mendocino,County Supervisorial 1,County Supervisorial,2006-05-22
8076.0,3691.0,2228.0,197.0,269.0,50.0,18.0,39.0,30.0,1554.0,Mendocino,County Supervisorial 2,County Supervisorial,2006-05-22
10244.0,4538.0,2331.0,313.0,652.0,94.0,16.0,89.0,117.0,2094.0,Mendocino,County Supervisorial 3,County Supervisorial,2006-05-22
9743.0,4938.0,2088.0,275.0,416.0,75.0,8.0,40.0,37.0,1866.0,Mendocino,County Supervisorial 4,County Supervisorial,2006-05-22
10258.0,5045.0,2070.0,206.0,695.0,106.0,9.0,53.0,50.0,2024.0,Mendocino,County Supervisorial 5,County Supervisorial,2006-05-22
47943.0,22094.0,12025.0,1245.0,2357.0,379.0,60.0,254.0,270.0,9259.0,Mendocino,US Congressional 1,US Congressional,2006-05-22
47943.0,22094.0,12025.0,1245.0,2357.0,379.0,60.0,254.0,270.0,9259.0,Mendocino,State Senate 2,State Senate,2006-05-22
47943.0,22094.0,12025.0,1245.0,2357.0,379.0,60.0,254.0,270.0,9259.0,Mendocino,State Assembly 1,State Assembly,2006-05-22
47943.0,22094.0,12025.0,1245.0,2357.0,379.0,60.0,254.0,270.0,9259.0,Mendocino,State Board of Equalization 1,State Board of Equalization,2006-05-22
3334.0,1696.0,707.0,106.0,108.0,20.0,7.0,18.0,15.0,657.0,Mendocino,Fort Bragg,City,2006-05-22
243.0,107.0,31.0,12.0,15.0,4.0,0.0,4.0,4.0,66.0,Mendocino,Point Arena,City,2006-05-22
7321.0,3385.0,2019.0,172.0,238.0,46.0,17.0,32.0,28.0,1384.0,Mendocino,Ukiah,City,2006-05-22
2377.0,1121.0,581.0,59.0,90.0,18.0,5.0,13.0,22.0,468.0,Mendocino,Willits,City,2006-05-22
34668.0,15785.0,8687.0,896.0,1906.0,291.0,31.0,187.0,201.0,6684.0,Mendocino,Unincorporated Area,City,2006-05-22
12960.0,7174.0,4283.0,174.0,34.0,34.0,11.0,27.0,15.0,1208.0,Merced,County Supervisorial 1,County Supervisorial,2006-05-22
21811.0,9545.0,9544.0,366.0,125.0,49.0,7.0,35.0,29.0,2111.0,Merced,County Supervisorial 2,County Supervisorial,2006-05-22
22562.0,8943.0,10611.0,432.0,76.0,53.0,13.0,29.0,30.0,2375.0,Merced,County Supervisorial 3,County Supervisorial,2006-05-22
17573.0,7569.0,7428.0,384.0,40.0,61.0,11.0,44.0,43.0,1993.0,Merced,County Supervisorial 4,County Supervisorial,2006-05-22
16742.0,7905.0,6547.0,336.0,31.0,48.0,7.0,32.0,14.0,1822.0,Merced,County Supervisorial 5,County Supervisorial,2006-05-22
91648.0,41136.0,38413.0,1692.0,306.0,245.0,49.0,167.0,131.0,9509.0,Merced,US Congressional 18,US Congressional,2006-05-22
91648.0,41136.0,38413.0,1692.0,306.0,245.0,49.0,167.0,131.0,9509.0,Merced,State Senate 12,State Senate,2006-05-22
91648.0,41136.0,38413.0,1692.0,306.0,245.0,49.0,167.0,131.0,9509.0,Merced,State Assembly 17,State Assembly,2006-05-22
91648.0,41136.0,38413.0,1692.0,306.0,245.0,49.0,167.0,131.0,9509.0,Merced,State Board of Equalization 2,State Board of Equalization,2006-05-22
10489.0,4182.0,4895.0,198.0,23.0,27.0,4.0,13.0,16.0,1131.0,Merced,Atwater,City,2006-05-22
1943.0,942.0,787.0,53.0,5.0,4.0,0.0,6.0,1.0,145.0,Merced,Dos Palos,City,2006-05-22
2222.0,1140.0,764.0,56.0,3.0,8.0,2.0,4.0,5.0,240.0,Merced,Gustine,City,2006-05-22
3378.0,1964.0,886.0,58.0,9.0,8.0,5.0,9.0,4.0,435.0,Merced,Livingston,City,2006-05-22
11331.0,5439.0,4225.0,220.0,20.0,33.0,4.0,18.0,11.0,1361.0,Merced,Los Banos,City,2006-05-22
29260.0,13622.0,12065.0,509.0,143.0,72.0,16.0,50.0,36.0,2747.0,Merced,Merced,City,2006-05-22
33025.0,13847.0,14791.0,598.0,103.0,93.0,18.0,67.0,58.0,3450.0,Merced,Unincorporated Area,City,2006-05-22
845.0,230.0,439.0,25.0,8.0,7.0,0.0,0.0,0.0,136.0,Modoc,County Supervisorial 1,County Supervisorial,2006-05-22
1310.0,444.0,576.0,42.0,8.0,11.0,0.0,1.0,0.0,228.0,Modoc,County Supervisorial 2,County Supervisorial,2006-05-22
1146.0,361.0,555.0,36.0,10.0,7.0,2.0,3.0,0.0,172.0,Modoc,County Supervisorial 3,County Supervisorial,2006-05-22
1348.0,422.0,633.0,42.0,1.0,6.0,0.0,3.0,0.0,241.0,Modoc,County Supervisorial 4,County Supervisorial,2006-05-22
1058.0,288.0,588.0,33.0,2.0,13.0,1.0,2.0,0.0,131.0,Modoc,County Supervisorial 5,County Supervisorial,2006-05-22
5707.0,1745.0,2791.0,178.0,29.0,44.0,3.0,9.0,0.0,908.0,Modoc,US Congressional 4,US Congressional,2006-05-22
5707.0,1745.0,2791.0,178.0,29.0,44.0,3.0,9.0,0.0,908.0,Modoc,State Senate 1,State Senate,2006-05-22
5707.0,1745.0,2791.0,178.0,29.0,44.0,3.0,9.0,0.0,908.0,Modoc,State Assembly 2,State Assembly,2006-05-22
5707.0,1745.0,2791.0,178.0,29.0,44.0,3.0,9.0,0.0,908.0,Modoc,State Board of Equalization 2,State Board of Equalization,2006-05-22
1737.0,630.0,715.0,66.0,16.0,15.0,1.0,4.0,0.0,290.0,Modoc,Alturas,City,2006-05-22
3970.0,1115.0,2076.0,112.0,13.0,29.0,2.0,5.0,0.0,618.0,Modoc,Unincorporated Area,City,2006-05-22
1131.0,381.0,345.0,45.0,29.0,18.0,0.0,4.0,0.0,309.0,Mono,County Supervisorial 1,County Supervisorial,2006-05-22
1499.0,488.0,620.0,50.0,16.0,10.0,0.0,3.0,0.0,312.0,Mono,County Supervisorial 2,County Supervisorial,2006-05-22
1216.0,362.0,446.0,30.0,26.0,13.0,1.0,4.0,0.0,334.0,Mono,County Supervisorial 3,County Supervisorial,2006-05-22
1287.0,373.0,621.0,31.0,17.0,7.0,1.0,1.0,0.0,236.0,Mono,County Supervisorial 4,County Supervisorial,2006-05-22
1355.0,434.0,495.0,35.0,26.0,17.0,1.0,3.0,0.0,344.0,Mono,County Supervisorial 5,County Supervisorial,2006-05-22
6488.0,2038.0,2527.0,191.0,114.0,65.0,3.0,15.0,0.0,1535.0,Mono,US Congressional 25,US Congressional,2006-05-22
6488.0,2038.0,2527.0,191.0,114.0,65.0,3.0,15.0,0.0,1535.0,Mono,State Senate 1,State Senate,2006-05-22
6488.0,2038.0,2527.0,191.0,114.0,65.0,3.0,15.0,0.0,1535.0,Mono,State Assembly 25,State Assembly,2006-05-22
6488.0,2038.0,2527.0,191.0,114.0,65.0,3.0,15.0,0.0,1535.0,Mono,State Board of Equalization 2,State Board of Equalization,2006-05-22
3353.0,1090.0,1140.0,102.0,76.0,44.0,2.0,10.0,0.0,889.0,Mono,Mammoth Lakes,City,2006-05-22
3135.0,948.0,1387.0,89.0,38.0,21.0,1.0,5.0,0.0,646.0,Mono,Unincorporated Area,City,2006-05-22
17252.0,10216.0,3896.0,260.0,56.0,39.0,28.0,67.0,35.0,2655.0,Monterey,County Supervisorial 1,County Supervisorial,2006-05-22
32653.0,16482.0,9503.0,683.0,248.0,158.0,26.0,86.0,59.0,5408.0,Monterey,County Supervisorial 2,County Supervisorial,2006-05-22
18479.0,9815.0,5317.0,348.0,65.0,61.0,14.0,78.0,40.0,2741.0,Monterey,County Supervisorial 3,County Supervisorial,2006-05-22
32433.0,15416.0,9712.0,672.0,332.0,134.0,24.0,82.0,70.0,5991.0,Monterey,County Supervisorial 4,County Supervisorial,2006-05-22
51773.0,21204.0,19048.0,1003.0,721.0,267.0,44.0,82.0,107.0,9297.0,Monterey,County Supervisorial 5,County Supervisorial,2006-05-22
152590.0,73133.0,47476.0,2966.0,1422.0,659.0,136.0,395.0,311.0,26092.0,Monterey,US Congressional 17,US Congressional,2006-05-22
61204.0,33003.0,16890.0,1034.0,254.0,195.0,60.0,196.0,109.0,9463.0,Monterey,State Senate 12,State Senate,2006-05-22
91386.0,40130.0,30586.0,1932.0,1168.0,464.0,76.0,199.0,202.0,16629.0,Monterey,State Senate 15,State Senate,2006-05-22
85304.0,38248.0,27644.0,1753.0,1114.0,431.0,72.0,187.0,184.0,15671.0,Monterey,State Assembly 27,State Assembly,2006-05-22
67286.0,34885.0,19832.0,1213.0,308.0,228.0,64.0,208.0,127.0,10421.0,Monterey,State Assembly 28,State Assembly,2006-05-22
152590.0,73133.0,47476.0,2966.0,1422.0,659.0,136.0,395.0,311.0,26092.0,Monterey,State Board of Equalization 1,State Board of Equalization,2006-05-22
2904.0,1110.0,1173.0,49.0,43.0,11.0,4.0,4.0,6.0,504.0,Monterey,Carmel-by-the-Sea,City,2006-05-22
1018.0,475.0,329.0,20.0,8.0,3.0,2.0,1.0,8.0,172.0,Monterey,Del Rey Oaks,City,2006-05-22
2354.0,1356.0,533.0,39.0,5.0,8.0,3.0,6.0,12.0,392.0,Monterey,Gonzales,City,2006-05-22
2755.0,1767.0,523.0,47.0,4.0,4.0,4.0,11.0,5.0,390.0,Monterey,Greenfield,City,2006-05-22
2390.0,1264.0,727.0,38.0,8.0,9.0,3.0,16.0,1.0,324.0,Monterey,King,City,2006-05-22
8229.0,3891.0,2276.0,185.0,73.0,29.0,10.0,25.0,14.0,1726.0,Monterey,Marina,City,2006-05-22
13579.0,6331.0,3961.0,274.0,203.0,73.0,10.0,26.0,32.0,2669.0,Monterey,Monterey,City,2006-05-22
9454.0,4660.0,2551.0,183.0,172.0,42.0,6.0,19.0,27.0,1794.0,Monterey,Pacific Grove,City,2006-05-22
43923.0,23210.0,12487.0,748.0,195.0,141.0,46.0,126.0,74.0,6896.0,Monterey,Salinas,City,2006-05-22
114.0,32.0,37.0,9.0,1.0,0.0,0.0,0.0,2.0,33.0,Monterey,Sand City,City,2006-05-22
10608.0,5683.0,2417.0,218.0,98.0,49.0,9.0,33.0,27.0,2074.0,Monterey,Seaside,City,2006-05-22
3829.0,2304.0,771.0,53.0,12.0,10.0,1.0,15.0,13.0,650.0,Monterey,Soledad,City,2006-05-22
51433.0,21050.0,19691.0,1103.0,600.0,280.0,38.0,113.0,90.0,8468.0,Monterey,Unincorporated Area,City,2006-05-22
11783.0,5637.0,3528.0,257.0,203.0,77.0,4.0,24.0,183.0,1870.0,Napa,County Supervisorial 1,County Supervisorial,2006-05-22
14485.0,6684.0,4805.0,355.0,153.0,74.0,18.0,28.0,230.0,2138.0,Napa,County Supervisorial 2,County Supervisorial,2006-05-22
13318.0,5466.0,4689.0,292.0,215.0,84.0,10.0,31.0,212.0,2319.0,Napa,County Supervisorial 3,County Supervisorial,2006-05-22
12505.0,5634.0,4206.0,323.0,155.0,68.0,11.0,30.0,178.0,1900.0,Napa,County Supervisorial 4,County Supervisorial,2006-05-22
14416.0,7191.0,3781.0,350.0,197.0,87.0,9.0,29.0,203.0,2569.0,Napa,County Supervisorial 5,County Supervisorial,2006-05-22
66507.0,30612.0,21009.0,1577.0,923.0,390.0,52.0,142.0,1006.0,10796.0,Napa,US Congressional 1,US Congressional,2006-05-22
66507.0,30612.0,21009.0,1577.0,923.0,390.0,52.0,142.0,1006.0,10796.0,Napa,State Senate 2,State Senate,2006-05-22
66507.0,30612.0,21009.0,1577.0,923.0,390.0,52.0,142.0,1006.0,10796.0,Napa,State Assembly 7,State Assembly,2006-05-22
66507.0,30612.0,21009.0,1577.0,923.0,390.0,52.0,142.0,1006.0,10796.0,Napa,State Board of Equalization 1,State Board of Equalization,2006-05-22
6850.0,3576.0,1567.0,162.0,40.0,26.0,3.0,17.0,105.0,1354.0,Napa,American Canyon,City,2006-05-22
2141.0,1068.0,571.0,50.0,50.0,10.0,1.0,6.0,36.0,349.0,Napa,Calistoga,City,2006-05-22
36163.0,17285.0,11061.0,871.0,513.0,210.0,31.0,72.0,533.0,5587.0,Napa,Napa,City,2006-05-22
3136.0,1436.0,1040.0,46.0,41.0,14.0,2.0,8.0,55.0,494.0,Napa,St. Helena,City,2006-05-22
2122.0,1030.0,638.0,62.0,23.0,9.0,3.0,4.0,36.0,317.0,Napa,Yountville,City,2006-05-22
16095.0,6217.0,6132.0,386.0,256.0,121.0,12.0,35.0,241.0,2695.0,Napa,Unincorporated Area,City,2006-05-22
14073.0,4876.0,5737.0,311.0,511.0,129.0,9.0,29.0,52.0,2419.0,Nevada,County Supervisorial 1,County Supervisorial,2006-05-22
13836.0,3774.0,7562.0,301.0,143.0,65.0,9.0,19.0,61.0,1902.0,Nevada,County Supervisorial 2,County Supervisorial,2006-05-22
