Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
11185.0,6281.0,1019.0,293.0,440.0,124.0,50.0,24.0,2954.0,Humboldt,Arcata,City,2016-07-07
819.0,409.0,157.0,25.0,29.0,6.0,2.0,3.0,188.0,Humboldt,Blue Lake,City,2016-07-07
14946.0,6828.0,3361.0,463.0,304.0,181.0,81.0,36.0,3692.0,Humboldt,Eureka,City,2016-07-07
947.0,371.0,355.0,31.0,11.0,8.0,2.0,2.0,167.0,Humboldt,Ferndale,City,2016-07-07
6366.0,2142.0,2372.0,257.0,48.0,53.0,18.0,12.0,1464.0,Humboldt,Fortuna,City,2016-07-07
1748.0,571.0,593.0,82.0,18.0,23.0,6.0,5.0,450.0,Humboldt,Rio Dell,City,2016-07-07
237.0,134.0,39.0,2.0,10.0,0.0,1.0,0.0,51.0,Humboldt,Trinidad,City,2016-07-07
42789.0,19202.0,11168.0,1343.0,998.0,341.0,168.0,100.0,9469.0,Humboldt,Unincorporated Area,City,2016-07-07
14814.0,8676.0,1278.0,268.0,33.0,44.0,90.0,75.0,4350.0,Imperial,County Supervisorial  1,County Supervisorial,2016-07-07
13233.0,6238.0,3181.0,320.0,33.0,64.0,40.0,76.0,3281.0,Imperial,County Supervisorial  2,County Supervisorial,2016-07-07
12531.0,5575.0,3186.0,337.0,18.0,68.0,61.0,79.0,3207.0,Imperial,County Supervisorial  3,County Supervisorial,2016-07-07
11062.0,4958.0,3093.0,307.0,19.0,54.0,54.0,69.0,2508.0,Imperial,County Supervisorial  4,County Supervisorial,2016-07-07
11610.0,5904.0,2280.0,248.0,25.0,56.0,66.0,65.0,2966.0,Imperial,County Supervisorial  5,County Supervisorial,2016-07-07
63250.0,31351.0,13018.0,1480.0,128.0,286.0,311.0,364.0,16312.0,Imperial,US Congressional 51,US Congressional,2016-07-07
63250.0,31351.0,13018.0,1480.0,128.0,286.0,311.0,364.0,16312.0,Imperial,State Senate 40,State Senate,2016-07-07
63250.0,31351.0,13018.0,1480.0,128.0,286.0,311.0,364.0,16312.0,Imperial,State Assembly 56,State Assembly,2016-07-07
63250.0,31351.0,13018.0,1480.0,128.0,286.0,311.0,364.0,16312.0,Imperial,State Board of Equalization 4,State Board of Equalization,2016-07-07
9419.0,4721.0,2221.0,220.0,13.0,49.0,50.0,51.0,2094.0,Imperial,Brawley,City,2016-07-07
15923.0,9243.0,1311.0,262.0,34.0,50.0,90.0,82.0,4851.0,Imperial,Calexico,City,2016-07-07
1188.0,641.0,184.0,23.0,0.0,3.0,5.0,8.0,324.0,Imperial,Calipatria,City,2016-07-07
16462.0,8044.0,3581.0,363.0,42.0,87.0,70.0,92.0,4183.0,Imperial,El Centro,City,2016-07-07
2122.0,977.0,502.0,66.0,5.0,10.0,14.0,15.0,533.0,Imperial,Holtville,City,2016-07-07
6280.0,2493.0,1796.0,205.0,5.0,37.0,24.0,42.0,1678.0,Imperial,Imperial,City,2016-07-07
734.0,417.0,118.0,22.0,3.0,2.0,5.0,6.0,161.0,Imperial,Westmorland,City,2016-07-07
11122.0,4815.0,3305.0,319.0,26.0,48.0,53.0,68.0,2488.0,Imperial,Unincorporated Area,City,2016-07-07
2193.0,639.0,1038.0,80.0,9.0,19.0,3.0,11.0,394.0,Inyo,County Supervisorial  1,County Supervisorial,2016-07-07
1769.0,581.0,681.0,75.0,9.0,20.0,5.0,11.0,387.0,Inyo,County Supervisorial  2,County Supervisorial,2016-07-07
2395.0,740.0,1080.0,84.0,10.0,13.0,4.0,16.0,448.0,Inyo,County Supervisorial  3,County Supervisorial,2016-07-07
1867.0,576.0,793.0,80.0,6.0,18.0,5.0,5.0,384.0,Inyo,County Supervisorial  4,County Supervisorial,2016-07-07
1499.0,530.0,496.0,86.0,15.0,22.0,7.0,10.0,333.0,Inyo,County Supervisorial  5,County Supervisorial,2016-07-07
9723.0,3066.0,4088.0,405.0,49.0,92.0,24.0,53.0,1946.0,Inyo,US Congressional  8,US Congressional,2016-07-07
9723.0,3066.0,4088.0,405.0,49.0,92.0,24.0,53.0,1946.0,Inyo,State Senate  8,State Senate,2016-07-07
9723.0,3066.0,4088.0,405.0,49.0,92.0,24.0,53.0,1946.0,Inyo,State Assembly 26,State Assembly,2016-07-07
9723.0,3066.0,4088.0,405.0,49.0,92.0,24.0,53.0,1946.0,Inyo,State Board of Equalization 1,State Board of Equalization,2016-07-07
1642.0,547.0,620.0,65.0,8.0,19.0,5.0,10.0,368.0,Inyo,Bishop,City,2016-07-07
8081.0,2519.0,3468.0,340.0,41.0,73.0,19.0,43.0,1578.0,Inyo,Unincorporated Area,City,2016-07-07
65956.0,22294.0,27524.0,2195.0,138.0,499.0,223.0,74.0,13009.0,Kern,County Supervisorial  1,County Supervisorial,2016-07-07
73943.0,24767.0,28186.0,2863.0,156.0,544.0,264.0,89.0,17074.0,Kern,County Supervisorial  2,County Supervisorial,2016-07-07
74407.0,25379.0,30635.0,2464.0,165.0,526.0,214.0,73.0,14951.0,Kern,County Supervisorial  3,County Supervisorial,2016-07-07
76445.0,20722.0,37387.0,2426.0,126.0,499.0,180.0,72.0,15033.0,Kern,County Supervisorial  4,County Supervisorial,2016-07-07
51080.0,29635.0,9309.0,1200.0,88.0,217.0,207.0,50.0,10374.0,Kern,County Supervisorial  5,County Supervisorial,2016-07-07
86073.0,49249.0,16643.0,1818.0,119.0,321.0,353.0,86.0,17484.0,Kern,US Congressional 21,US Congressional,2016-07-07
255758.0,73548.0,116398.0,9330.0,554.0,1964.0,735.0,272.0,52957.0,Kern,US Congressional 23,US Congressional,2016-07-07
77376.0,45543.0,14180.0,1528.0,106.0,266.0,326.0,75.0,15352.0,Kern,State Senate 14,State Senate,2016-07-07
264455.0,77254.0,118861.0,9620.0,567.0,2019.0,762.0,283.0,55089.0,Kern,State Senate 16,State Senate,2016-07-07
8323.0,2109.0,3995.0,504.0,32.0,71.0,41.0,13.0,1558.0,Kern,State Assembly 26,State Assembly,2016-07-07
87026.0,50844.0,16340.0,1767.0,118.0,321.0,352.0,84.0,17200.0,Kern,State Assembly 32,State Assembly,2016-07-07
229747.0,64753.0,106049.0,8090.0,495.0,1745.0,624.0,246.0,47745.0,Kern,State Assembly 34,State Assembly,2016-07-07
16735.0,5091.0,6657.0,787.0,28.0,148.0,71.0,15.0,3938.0,Kern,State Assembly 36,State Assembly,2016-07-07
341831.0,122797.0,133041.0,11148.0,673.0,2285.0,1088.0,358.0,70441.0,Kern,State Board of Equalization 1,State Board of Equalization,2016-07-07
4087.0,2555.0,491.0,66.0,3.0,10.0,22.0,4.0,936.0,Kern,Arvin,City,2016-07-07
160305.0,58675.0,61146.0,4710.0,310.0,962.0,447.0,161.0,33894.0,Kern,Bakersfield,City,2016-07-07
5227.0,1783.0,1917.0,252.0,6.0,47.0,21.0,3.0,1198.0,Kern,California City,City,2016-07-07
12311.0,7796.0,2049.0,160.0,15.0,24.0,52.0,12.0,2203.0,Kern,Delano,City,2016-07-07
420.0,86.0,202.0,29.0,1.0,5.0,3.0,1.0,93.0,Kern,Maricopa,City,2016-07-07
3072.0,1835.0,504.0,46.0,5.0,7.0,14.0,2.0,659.0,Kern,McFarland,City,2016-07-07
13350.0,3059.0,6424.0,563.0,36.0,162.0,46.0,18.0,3042.0,Kern,Ridgecrest,City,2016-07-07
5067.0,2264.0,1532.0,108.0,7.0,23.0,17.0,3.0,1113.0,Kern,Shafter,City,2016-07-07
2809.0,562.0,1511.0,120.0,3.0,16.0,12.0,1.0,584.0,Kern,Taft,City,2016-07-07
4144.0,1023.0,1903.0,192.0,10.0,38.0,21.0,10.0,947.0,Kern,Tehachapi,City,2016-07-07
5848.0,2946.0,1428.0,130.0,8.0,29.0,30.0,8.0,1269.0,Kern,Wasco,City,2016-07-07
125191.0,40213.0,53934.0,4772.0,269.0,962.0,403.0,135.0,24503.0,Kern,Unincorporated Area,City,2016-07-07
8128.0,2496.0,3746.0,208.0,12.0,51.0,13.0,18.0,1584.0,Kings,County Supervisorial  1,County Supervisorial,2016-07-07
7306.0,3873.0,2068.0,106.0,11.0,32.0,26.0,11.0,1179.0,Kings,County Supervisorial  2,County Supervisorial,2016-07-07
10727.0,2841.0,5555.0,280.0,22.0,68.0,20.0,33.0,1908.0,Kings,County Supervisorial  3,County Supervisorial,2016-07-07
10105.0,3852.0,4217.0,240.0,17.0,63.0,29.0,32.0,1655.0,Kings,County Supervisorial  4,County Supervisorial,2016-07-07
11917.0,3753.0,5930.0,337.0,17.0,76.0,18.0,39.0,1747.0,Kings,County Supervisorial  5,County Supervisorial,2016-07-07
48183.0,16815.0,21516.0,1171.0,79.0,290.0,106.0,133.0,8073.0,Kings,US Congressional 21,US Congressional,2016-07-07
48183.0,16815.0,21516.0,1171.0,79.0,290.0,106.0,133.0,8073.0,Kings,State Senate 14,State Senate,2016-07-07
48183.0,16815.0,21516.0,1171.0,79.0,290.0,106.0,133.0,8073.0,Kings,State Assembly 32,State Assembly,2016-07-07
48183.0,16815.0,21516.0,1171.0,79.0,290.0,106.0,133.0,8073.0,Kings,State Board of Equalization 1,State Board of Equalization,2016-07-07
1778.0,944.0,453.0,20.0,3.0,11.0,10.0,5.0,332.0,Kings,Avenal,City,2016-07-07
4140.0,2297.0,1083.0,73.0,7.0,20.0,13.0,5.0,642.0,Kings,Corcoran,City,2016-07-07
22403.0,7649.0,10280.0,576.0,40.0,139.0,41.0,66.0,3612.0,Kings,Hanford,City,2016-07-07
9522.0,2823.0,4437.0,270.0,13.0,56.0,17.0,31.0,1875.0,Kings,Lemoore,City,2016-07-07
10340.0,3102.0,5263.0,232.0,16.0,64.0,25.0,26.0,1612.0,Kings,Unincorporated Area,City,2016-07-07
6700.0,2599.0,1955.0,276.0,56.0,79.0,36.0,11.0,1688.0,Lake,County Supervisorial  1,County Supervisorial,2016-07-07
5445.0,2299.0,989.0,218.0,48.0,74.0,41.0,6.0,1770.0,Lake,County Supervisorial  2,County Supervisorial,2016-07-07
6630.0,2672.0,1664.0,285.0,79.0,60.0,45.0,11.0,1814.0,Lake,County Supervisorial  3,County Supervisorial,2016-07-07
7196.0,2771.0,2385.0,238.0,56.0,61.0,26.0,9.0,1650.0,Lake,County Supervisorial  4,County Supervisorial,2016-07-07
7106.0,2799.0,2066.0,263.0,69.0,60.0,24.0,7.0,1818.0,Lake,County Supervisorial  5,County Supervisorial,2016-07-07
15866.0,6433.0,3758.0,639.0,159.0,171.0,109.0,25.0,4572.0,Lake,US Congressional  3,US Congressional,2016-07-07
17211.0,6707.0,5301.0,641.0,149.0,163.0,63.0,19.0,4168.0,Lake,US Congressional  5,US Congressional,2016-07-07
33077.0,13140.0,9059.0,1280.0,308.0,334.0,172.0,44.0,8740.0,Lake,State Senate  2,State Senate,2016-07-07
33077.0,13140.0,9059.0,1280.0,308.0,334.0,172.0,44.0,8740.0,Lake,State Assembly  4,State Assembly,2016-07-07
33077.0,13140.0,9059.0,1280.0,308.0,334.0,172.0,44.0,8740.0,Lake,State Board of Equalization 2,State Board of Equalization,2016-07-07
6421.0,2724.0,1169.0,256.0,60.0,86.0,49.0,9.0,2068.0,Lake,Clearlake,City,2016-07-07
2633.0,1039.0,841.0,88.0,23.0,24.0,12.0,3.0,603.0,Lake,Lakeport,City,2016-07-07
24023.0,9377.0,7049.0,936.0,225.0,224.0,111.0,32.0,6069.0,Lake,Unincorporated Area,City,2016-07-07
3037.0,762.0,1456.0,166.0,8.0,19.0,8.0,21.0,597.0,Lassen,County Supervisorial  1,County Supervisorial,2016-07-07
2238.0,563.0,940.0,124.0,7.0,19.0,7.0,11.0,567.0,Lassen,County Supervisorial  2,County Supervisorial,2016-07-07
3289.0,627.0,1832.0,159.0,11.0,34.0,5.0,25.0,596.0,Lassen,County Supervisorial  3,County Supervisorial,2016-07-07
2624.0,610.0,1356.0,121.0,6.0,14.0,9.0,9.0,499.0,Lassen,County Supervisorial  4,County Supervisorial,2016-07-07
2330.0,451.0,1160.0,134.0,6.0,21.0,12.0,13.0,533.0,Lassen,County Supervisorial  5,County Supervisorial,2016-07-07
13518.0,3013.0,6744.0,704.0,38.0,107.0,41.0,79.0,2792.0,Lassen,US Congressional  1,US Congressional,2016-07-07
13518.0,3013.0,6744.0,704.0,38.0,107.0,41.0,79.0,2792.0,Lassen,State Senate  1,State Senate,2016-07-07
13518.0,3013.0,6744.0,704.0,38.0,107.0,41.0,79.0,2792.0,Lassen,State Assembly  1,State Assembly,2016-07-07
13518.0,3013.0,6744.0,704.0,38.0,107.0,41.0,79.0,2792.0,Lassen,State Board of Equalization 1,State Board of Equalization,2016-07-07
4389.0,1087.0,1954.0,236.0,11.0,26.0,14.0,21.0,1040.0,Lassen,Susanville,City,2016-07-07
9129.0,1926.0,4790.0,468.0,27.0,81.0,27.0,58.0,1752.0,Lassen,Unincorporated Area,City,2016-07-07
812751.0,459915.0,110251.0,14692.0,3123.0,3716.0,8525.0,5236.0,207293.0,Los Angeles,County Supervisorial  1,County Supervisorial,2016-07-07
945006.0,612059.0,84819.0,16790.0,3205.0,3907.0,6413.0,7397.0,210416.0,Los Angeles,County Supervisorial  2,County Supervisorial,2016-07-07
1075491.0,570070.0,181551.0,22819.0,5164.0,6721.0,4325.0,10669.0,274172.0,Los Angeles,County Supervisorial  3,County Supervisorial,2016-07-07
1064653.0,495363.0,266531.0,23951.0,4008.0,6246.0,7899.0,8427.0,252228.0,Los Angeles,County Supervisorial  4,County Supervisorial,2016-07-07
1070021.0,444785.0,322490.0,25959.0,3806.0,6369.0,4475.0,9124.0,253013.0,Los Angeles,County Supervisorial  5,County Supervisorial,2016-07-07
41920.0,14939.0,17017.0,1430.0,84.0,228.0,135.0,327.0,7760.0,Los Angeles,US Congressional 23,US Congressional,2016-07-07
307775.0,121070.0,108121.0,9031.0,838.0,1900.0,961.0,2700.0,63154.0,Los Angeles,US Congressional 25,US Congressional,2016-07-07
6072.0,2048.0,2437.0,161.0,17.0,37.0,14.0,79.0,1279.0,Los Angeles,US Congressional 26,US Congressional,2016-07-07
347495.0,155090.0,83805.0,6537.0,1436.0,1840.0,1809.0,2638.0,94340.0,Los Angeles,US Congressional 27,US Congressional,2016-07-07
415481.0,206974.0,79507.0,8574.0,2124.0,2718.0,1715.0,3848.0,110021.0,Los Angeles,US Congressional 28,US Congressional,2016-07-07
298994.0,163033.0,40726.0,6253.0,1322.0,1680.0,1881.0,2830.0,81269.0,Los Angeles,US Congressional 29,US Congressional,2016-07-07
414816.0,206100.0,92616.0,9299.0,1764.0,2550.0,1434.0,3962.0,97091.0,Los Angeles,US Congressional 30,US Congressional,2016-07-07
310435.0,148310.0,72758.0,7164.0,907.0,1571.0,2881.0,2184.0,74660.0,Los Angeles,US Congressional 32,US Congressional,2016-07-07
465524.0,209668.0,120732.0,10128.0,2126.0,3160.0,1073.0,4907.0,113730.0,Los Angeles,US Congressional 33,US Congressional,2016-07-07
284613.0,167108.0,28642.0,4900.0,1511.0,1438.0,2475.0,1913.0,76626.0,Los Angeles,US Congressional 34,US Congressional,2016-07-07
60099.0,30681.0,10195.0,1308.0,198.0,313.0,1510.0,445.0,15449.0,Los Angeles,US Congressional 35,US Congressional,2016-07-07
400098.0,257974.0,36390.0,7302.0,1654.0,1894.0,2000.0,3531.0,89353.0,Los Angeles,US Congressional 37,US Congressional,2016-07-07
342878.0,172182.0,77961.0,7348.0,949.0,1644.0,2687.0,2396.0,77711.0,Los Angeles,US Congressional 38,US Congressional,2016-07-07
97418.0,36572.0,26846.0,1926.0,242.0,428.0,495.0,638.0,30271.0,Los Angeles,US Congressional 39,US Congressional,2016-07-07
257059.0,156615.0,29869.0,4550.0,706.0,1097.0,2743.0,1467.0,60012.0,Los Angeles,US Congressional 40,US Congressional,2016-07-07
354953.0,212577.0,52497.0,6667.0,1027.0,1551.0,1898.0,2766.0,75970.0,Los Angeles,US Congressional 43,US Congressional,2016-07-07
319890.0,199232.0,35244.0,5712.0,962.0,1240.0,3724.0,2203.0,71573.0,Los Angeles,US Congressional 44,US Congressional,2016-07-07
242402.0,122019.0,50279.0,5921.0,1439.0,1670.0,2202.0,2019.0,56853.0,Los Angeles,US Congressional 47,US Congressional,2016-07-07
445954.0,238132.0,69900.0,9691.0,1979.0,2651.0,2276.0,4407.0,116918.0,Los Angeles,State Senate 18,State Senate,2016-07-07
60389.0,30805.0,10270.0,1314.0,199.0,315.0,1514.0,452.0,15520.0,Los Angeles,State Senate 20,State Senate,2016-07-07
308413.0,121607.0,109361.0,9446.0,806.0,1876.0,1015.0,2643.0,61659.0,Los Angeles,State Senate 21,State Senate,2016-07-07
390071.0,185296.0,77797.0,7864.0,1162.0,1740.0,3359.0,2578.0,110275.0,Los Angeles,State Senate 22,State Senate,2016-07-07
27.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,6.0,Los Angeles,State Senate 23,State Senate,2016-07-07
390918.0,233522.0,37445.0,6411.0,2036.0,1969.0,3288.0,2686.0,103561.0,Los Angeles,State Senate 24,State Senate,2016-07-07
504919.0,220800.0,140066.0,11006.0,2187.0,3139.0,2150.0,4445.0,121126.0,Los Angeles,State Senate 25,State Senate,2016-07-07
611265.0,293505.0,137303.0,13142.0,2920.0,4231.0,1556.0,6359.0,152249.0,Los Angeles,State Senate 26,State Senate,2016-07-07
356797.0,165638.0,93588.0,8061.0,1461.0,2144.0,1201.0,3324.0,81380.0,Los Angeles,State Senate 27,State Senate,2016-07-07
80240.0,30133.0,21352.0,1546.0,210.0,337.0,501.0,561.0,25600.0,Los Angeles,State Senate 29,State Senate,2016-07-07
476129.0,316878.0,35610.0,8687.0,1815.0,2007.0,3048.0,3926.0,104158.0,Los Angeles,State Senate 30,State Senate,2016-07-07
436413.0,216772.0,100921.0,9396.0,1200.0,2103.0,3375.0,2988.0,99658.0,Los Angeles,State Senate 32,State Senate,2016-07-07
404508.0,233945.0,54218.0,8226.0,1750.0,2212.0,4724.0,2745.0,96688.0,Los Angeles,State Senate 33,State Senate,2016-07-07
44045.0,17821.0,15075.0,1129.0,251.0,313.0,138.0,362.0,8956.0,Los Angeles,State Senate 34,State Senate,2016-07-07
457834.0,277334.0,62722.0,8289.0,1330.0,1922.0,3492.0,3377.0,99368.0,Los Angeles,State Senate 35,State Senate,2016-07-07
198872.0,84074.0,67391.0,6267.0,483.0,1095.0,772.0,1511.0,37279.0,Los Angeles,State Assembly 36,State Assembly,2016-07-07
198167.0,72293.0,71747.0,5212.0,641.0,1282.0,473.0,1940.0,44579.0,Los Angeles,State Assembly 38,State Assembly,2016-07-07
215115.0,113719.0,34286.0,4707.0,1002.0,1281.0,1343.0,2187.0,56590.0,Los Angeles,State Assembly 39,State Assembly,2016-07-07
223567.0,104885.0,60265.0,4730.0,1072.0,1383.0,1000.0,1922.0,48310.0,Los Angeles,State Assembly 41,State Assembly,2016-07-07
270050.0,126687.0,58497.0,5482.0,1237.0,1651.0,1093.0,2514.0,72889.0,Los Angeles,State Assembly 43,State Assembly,2016-07-07
6072.0,2048.0,2437.0,161.0,17.0,37.0,14.0,79.0,1279.0,Los Angeles,State Assembly 44,State Assembly,2016-07-07
257677.0,125780.0,60834.0,5681.0,1035.0,1471.0,1035.0,2320.0,59521.0,Los Angeles,State Assembly 45,State Assembly,2016-07-07
232683.0,124939.0,36100.0,5146.0,1034.0,1519.0,959.0,2227.0,60759.0,Los Angeles,State Assembly 46,State Assembly,2016-07-07
207842.0,98509.0,50236.0,4822.0,610.0,1047.0,2050.0,1465.0,49103.0,Los Angeles,State Assembly 48,State Assembly,2016-07-07
197021.0,83628.0,42095.0,3539.0,599.0,833.0,1236.0,1300.0,63791.0,Los Angeles,State Assembly 49,State Assembly,2016-07-07
317095.0,168687.0,53819.0,6706.0,1681.0,2072.0,811.0,3376.0,79943.0,Los Angeles,State Assembly 50,State Assembly,2016-07-07
212198.0,129233.0,20802.0,3467.0,1146.0,1016.0,1886.0,1373.0,53275.0,Los Angeles,State Assembly 51,State Assembly,2016-07-07
60389.0,30805.0,10270.0,1314.0,199.0,315.0,1514.0,452.0,15520.0,Los Angeles,State Assembly 52,State Assembly,2016-07-07
166432.0,98129.0,15319.0,2931.0,783.0,850.0,1460.0,1102.0,45858.0,Los Angeles,State Assembly 53,State Assembly,2016-07-07
281908.0,179041.0,27743.0,5172.0,1215.0,1458.0,1137.0,2587.0,63555.0,Los Angeles,State Assembly 54,State Assembly,2016-07-07
80240.0,30133.0,21352.0,1546.0,210.0,337.0,501.0,561.0,25600.0,Los Angeles,State Assembly 55,State Assembly,2016-07-07
227622.0,110722.0,55672.0,5026.0,621.0,1148.0,1725.0,1446.0,51262.0,Los Angeles,State Assembly 57,State Assembly,2016-07-07
219675.0,117563.0,40997.0,4275.0,588.0,963.0,1900.0,1516.0,51873.0,Los Angeles,State Assembly 58,State Assembly,2016-07-07
177331.0,120590.0,9719.0,3125.0,523.0,660.0,1722.0,1074.0,39918.0,Los Angeles,State Assembly 59,State Assembly,2016-07-07
253414.0,153799.0,31520.0,4944.0,979.0,1375.0,1286.0,2322.0,57189.0,Los Angeles,State Assembly 62,State Assembly,2016-07-07
194775.0,111504.0,29476.0,3805.0,571.0,900.0,2256.0,1182.0,45081.0,Los Angeles,State Assembly 63,State Assembly,2016-07-07
220294.0,143071.0,20022.0,3791.0,546.0,686.0,2363.0,1629.0,48186.0,Los Angeles,State Assembly 64,State Assembly,2016-07-07
278898.0,115457.0,89060.0,5863.0,900.0,1716.0,738.0,2484.0,62680.0,Los Angeles,State Assembly 66,State Assembly,2016-07-07
270585.0,136896.0,55983.0,6499.0,1614.0,1864.0,2363.0,2284.0,63082.0,Los Angeles,State Assembly 70,State Assembly,2016-07-07
678469.0,308827.0,179965.0,17524.0,2252.0,3856.0,4184.0,5785.0,156076.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2016-07-07
4289453.0,2273365.0,785677.0,86687.0,17054.0,23103.0,27453.0,35068.0,1041046.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2016-07-07
13719.0,5619.0,4397.0,358.0,41.0,100.0,14.0,142.0,3048.0,Los Angeles,Agoura Hills,City,2016-07-07
38726.0,18706.0,6673.0,679.0,149.0,153.0,272.0,260.0,11834.0,Los Angeles,Alhambra,City,2016-07-07
28552.0,8547.0,8745.0,470.0,88.0,117.0,103.0,183.0,10299.0,Los Angeles,Arcadia,City,2016-07-07
6956.0,3260.0,1445.0,120.0,12.0,24.0,76.0,64.0,1955.0,Los Angeles,Artesia,City,2016-07-07
1827.0,704.0,598.0,45.0,18.0,10.0,11.0,16.0,425.0,Los Angeles,Avalon,City,2016-07-07
18560.0,8810.0,4158.0,444.0,74.0,97.0,262.0,125.0,4590.0,Los Angeles,Azusa,City,2016-07-07
28093.0,15668.0,3785.0,533.0,70.0,106.0,270.0,206.0,7455.0,Los Angeles,Baldwin Park,City,2016-07-07
12262.0,7635.0,1235.0,168.0,32.0,41.0,151.0,60.0,2940.0,Los Angeles,Bell,City,2016-07-07
12688.0,7909.0,1085.0,204.0,31.0,58.0,155.0,76.0,3170.0,Los Angeles,Bell Gardens,City,2016-07-07
33741.0,17379.0,6630.0,816.0,96.0,184.0,398.0,261.0,7977.0,Los Angeles,Bellflower,City,2016-07-07
20635.0,9324.0,5077.0,349.0,62.0,105.0,49.0,193.0,5476.0,Los Angeles,Beverly Hills,City,2016-07-07
538.0,134.0,253.0,12.0,0.0,2.0,2.0,4.0,131.0,Los Angeles,Bradbury,City,2016-07-07
63635.0,29390.0,15204.0,1487.0,280.0,465.0,213.0,683.0,15913.0,Los Angeles,Burbank,City,2016-07-07
15167.0,6707.0,4426.0,344.0,47.0,79.0,31.0,157.0,3376.0,Los Angeles,Calabasas,City,2016-07-07
55352.0,32542.0,7527.0,920.0,131.0,184.0,394.0,384.0,13270.0,Los Angeles,Carson,City,2016-07-07
31293.0,12530.0,8366.0,510.0,53.0,107.0,153.0,243.0,9331.0,Los Angeles,Cerritos,City,2016-07-07
21502.0,10015.0,6146.0,488.0,124.0,132.0,98.0,186.0,4313.0,Los Angeles,Claremont,City,2016-07-07
6187.0,4123.0,568.0,80.0,21.0,21.0,72.0,32.0,1270.0,Los Angeles,Commerce,City,2016-07-07
42144.0,30158.0,2049.0,658.0,106.0,120.0,415.0,351.0,8287.0,Los Angeles,Compton,City,2016-07-07
25311.0,10993.0,7371.0,687.0,54.0,157.0,290.0,189.0,5570.0,Los Angeles,Covina,City,2016-07-07
7312.0,4540.0,683.0,95.0,19.0,25.0,108.0,38.0,1804.0,Los Angeles,Cudahy,City,2016-07-07
26371.0,15585.0,3635.0,498.0,150.0,132.0,52.0,256.0,6063.0,Los Angeles,Culver City,City,2016-07-07
28823.0,10384.0,8559.0,595.0,83.0,134.0,131.0,199.0,8738.0,Los Angeles,Diamond Bar,City,2016-07-07
55571.0,28501.0,12317.0,1203.0,148.0,285.0,401.0,370.0,12346.0,Los Angeles,Downey,City,2016-07-07
11322.0,5413.0,2802.0,255.0,30.0,52.0,60.0,80.0,2630.0,Los Angeles,Duarte,City,2016-07-07
33964.0,17693.0,4805.0,719.0,82.0,132.0,276.0,208.0,10049.0,Los Angeles,El Monte,City,2016-07-07
11315.0,3977.0,3890.0,327.0,51.0,102.0,26.0,120.0,2822.0,Los Angeles,El Segundo,City,2016-07-07
31627.0,20118.0,4678.0,493.0,77.0,115.0,134.0,217.0,5795.0,Los Angeles,Gardena,City,2016-07-07
101893.0,42908.0,24727.0,2175.0,388.0,535.0,447.0,891.0,29822.0,Los Angeles,Glendale,City,2016-07-07
30247.0,9476.0,13216.0,797.0,100.0,216.0,173.0,239.0,6030.0,Los Angeles,Glendora,City,2016-07-07
4649.0,2536.0,647.0,94.0,10.0,21.0,59.0,28.0,1254.0,Los Angeles,Hawaiian Gardens,City,2016-07-07
36425.0,22292.0,4255.0,746.0,103.0,180.0,202.0,293.0,8354.0,Los Angeles,Hawthorne,City,2016-07-07
13708.0,5042.0,4143.0,332.0,52.0,134.0,23.0,156.0,3826.0,Los Angeles,Hermosa Beach,City,2016-07-07
1314.0,485.0,490.0,24.0,5.0,10.0,2.0,12.0,286.0,Los Angeles,Hidden Hills,City,2016-07-07
18179.0,11537.0,1646.0,307.0,42.0,75.0,181.0,88.0,4303.0,Los Angeles,Huntington Park,City,2016-07-07
115.0,29.0,46.0,6.0,1.0,0.0,0.0,1.0,32.0,Los Angeles,Industry,City,2016-07-07
60157.0,42433.0,3216.0,969.0,160.0,222.0,370.0,418.0,12369.0,Los Angeles,Inglewood,City,2016-07-07
907.0,544.0,134.0,27.0,2.0,4.0,10.0,4.0,182.0,Los Angeles,Irwindale,City,2016-07-07
14729.0,4718.0,6236.0,253.0,37.0,80.0,18.0,109.0,3278.0,Los Angeles,La Canada Flintridge,City,2016-07-07
3714.0,939.0,1865.0,89.0,7.0,33.0,11.0,30.0,740.0,Los Angeles,La Habra Heights,City,2016-07-07
26318.0,10238.0,9514.0,665.0,51.0,135.0,152.0,210.0,5353.0,Los Angeles,La Mirada,City,2016-07-07
15294.0,8902.0,2057.0,304.0,46.0,70.0,153.0,79.0,3683.0,Los Angeles,La Puente,City,2016-07-07
19743.0,6859.0,8231.0,505.0,62.0,118.0,105.0,163.0,3700.0,Los Angeles,La Verne,City,2016-07-07
48392.0,21522.0,13954.0,1315.0,162.0,324.0,253.0,403.0,10459.0,Los Angeles,Lakewood,City,2016-07-07
77408.0,33706.0,26033.0,2455.0,167.0,399.0,337.0,542.0,13769.0,Los Angeles,Lancaster,City,2016-07-07
13183.0,7137.0,2251.0,283.0,39.0,84.0,84.0,89.0,3216.0,Los Angeles,Lawndale,City,2016-07-07
11696.0,5052.0,3680.0,303.0,48.0,85.0,35.0,93.0,2400.0,Los Angeles,Lomita,City,2016-07-07
