Total_Registered,Democratic,Republican,American_Independent,Americans_Elect,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
12813.0,5493.0,3328,415.0,0.0,439.0,137.0,72.0,29.0,2900.0,Humboldt,County Supervisorial 4,County Supervisorial,2012-04-06
15035.0,6748.0,3778,482.0,0.0,542.0,110.0,50.0,36.0,3289.0,Humboldt,County Supervisorial 5,County Supervisorial,2012-04-06
75049.0,31578.0,19962,2357.0,1.0,2871.0,673.0,313.0,177.0,17117.0,Humboldt,US Congressional 2,US Congressional,2012-04-06
75049.0,31578.0,19962,2357.0,1.0,2871.0,673.0,313.0,177.0,17117.0,Humboldt,State Senate 2,State Senate,2012-04-06
75049.0,31578.0,19962,2357.0,1.0,2871.0,673.0,313.0,177.0,17117.0,Humboldt,State Assembly 2,State Assembly,2012-04-06
75049.0,31578.0,19962,2357.0,1.0,2871.0,673.0,313.0,177.0,17117.0,Humboldt,State Board of Equalization 2,State Board of Equalization,2012-04-06
10676.0,4935.0,1194,282.0,1.0,778.0,130.0,82.0,24.0,3250.0,Humboldt,Arcata,City,2012-04-06
758.0,323.0,169,29.0,0.0,45.0,6.0,3.0,6.0,177.0,Humboldt,Blue Lake,City,2012-04-06
13471.0,5785.0,3606,407.0,0.0,430.0,147.0,73.0,35.0,2988.0,Humboldt,Eureka,City,2012-04-06
889.0,357.0,347,18.0,0.0,9.0,6.0,1.0,1.0,150.0,Humboldt,Ferndale,City,2012-04-06
6097.0,2117.0,2390,233.0,0.0,58.0,44.0,15.0,12.0,1228.0,Humboldt,Fortuna,City,2012-04-06
1664.0,579.0,584,88.0,0.0,17.0,17.0,5.0,4.0,370.0,Humboldt,Rio Dell,City,2012-04-06
258.0,134.0,48,7.0,0.0,13.0,0.0,0.0,0.0,56.0,Humboldt,Trinidad,City,2012-04-06
41236.0,17348.0,11624,1293.0,0.0,1521.0,323.0,134.0,95.0,8898.0,Humboldt,Unincorporated Area,City,2012-04-06
12235.0,7790.0,1341,183.0,0.0,25.0,38.0,63.0,43.0,2752.0,Imperial,County Supervisorial 1,County Supervisorial,2012-04-06
11298.0,5285.0,3401,260.0,0.0,26.0,36.0,32.0,57.0,2201.0,Imperial,County Supervisorial 2,County Supervisorial,2012-04-06
10440.0,4668.0,3330,284.0,0.0,16.0,33.0,41.0,45.0,2023.0,Imperial,County Supervisorial 3,County Supervisorial,2012-04-06
9791.0,4392.0,3285,274.0,0.0,21.0,37.0,41.0,46.0,1695.0,Imperial,County Supervisorial 4,County Supervisorial,2012-04-06
10205.0,5357.0,2499,245.0,0.0,26.0,35.0,49.0,44.0,1950.0,Imperial,County Supervisorial 5,County Supervisorial,2012-04-06
53969.0,27492.0,13856,1246.0,0.0,114.0,179.0,226.0,235.0,10621.0,Imperial,US Congressional 51,US Congressional,2012-04-06
53969.0,27492.0,13856,1246.0,0.0,114.0,179.0,226.0,235.0,10621.0,Imperial,State Senate 40,State Senate,2012-04-06
53969.0,27492.0,13856,1246.0,0.0,114.0,179.0,226.0,235.0,10621.0,Imperial,State Assembly 56,State Assembly,2012-04-06
53969.0,27492.0,13856,1246.0,0.0,114.0,179.0,226.0,235.0,10621.0,Imperial,State Board of Equalization 4,State Board of Equalization,2012-04-06
8152.0,4184.0,2339,179.0,0.0,14.0,33.0,31.0,32.0,1340.0,Imperial,Brawley,City,2012-04-06
12950.0,8184.0,1384,188.0,0.0,27.0,39.0,62.0,44.0,3022.0,Imperial,Calexico,City,2012-04-06
1072.0,590.0,217,23.0,0.0,1.0,5.0,6.0,5.0,225.0,Imperial,Calipatria,City,2012-04-06
14153.0,6968.0,3983,303.0,0.0,30.0,42.0,52.0,62.0,2713.0,Imperial,El Centro,City,2012-04-06
1904.0,855.0,583,58.0,0.0,5.0,7.0,12.0,15.0,369.0,Imperial,Holtville,City,2012-04-06
4880.0,1938.0,1680,152.0,0.0,5.0,19.0,13.0,22.0,1051.0,Imperial,Imperial,City,2012-04-06
654.0,373.0,137,18.0,0.0,1.0,2.0,5.0,2.0,116.0,Imperial,Westmorland,City,2012-04-06
10204.0,4400.0,3533,325.0,0.0,31.0,32.0,45.0,53.0,1785.0,Imperial,Unincorporated Area,City,2012-04-06
2084.0,601.0,1048,67.0,0.0,18.0,10.0,4.0,8.0,328.0,Inyo,County Supervisorial 1,County Supervisorial,2012-04-06
1636.0,534.0,657,64.0,0.0,20.0,10.0,6.0,8.0,337.0,Inyo,County Supervisorial 2,County Supervisorial,2012-04-06
2260.0,676.0,1091,80.0,0.0,13.0,9.0,4.0,7.0,380.0,Inyo,County Supervisorial 3,County Supervisorial,2012-04-06
1868.0,591.0,814,82.0,0.0,11.0,16.0,3.0,6.0,345.0,Inyo,County Supervisorial 4,County Supervisorial,2012-04-06
1536.0,557.0,498,81.0,0.0,26.0,17.0,9.0,7.0,341.0,Inyo,County Supervisorial 5,County Supervisorial,2012-04-06
9384.0,2959.0,4108,374.0,0.0,88.0,62.0,26.0,36.0,1731.0,Inyo,US Congressional 8,US Congressional,2012-04-06
9384.0,2959.0,4108,374.0,0.0,88.0,62.0,26.0,36.0,1731.0,Inyo,State Senate 8,State Senate,2012-04-06
9384.0,2959.0,4108,374.0,0.0,88.0,62.0,26.0,36.0,1731.0,Inyo,State Assembly 26,State Assembly,2012-04-06
9384.0,2959.0,4108,374.0,0.0,88.0,62.0,26.0,36.0,1731.0,Inyo,State Board of Equalization 1,State Board of Equalization,2012-04-06
1534.0,508.0,612,57.0,0.0,18.0,8.0,6.0,7.0,318.0,Inyo,Bishop,City,2012-04-06
7850.0,2451.0,3496,317.0,0.0,70.0,54.0,20.0,29.0,1413.0,Inyo,Unincorporated Area,City,2012-04-06
62461.0,21071.0,27214,2067.0,0.0,158.0,358.0,176.0,66.0,11351.0,Kern,County Supervisorial 1,County Supervisorial,2012-04-06
68365.0,22460.0,28325,2619.0,0.0,198.0,415.0,221.0,97.0,14030.0,Kern,County Supervisorial 2,County Supervisorial,2012-04-06
71808.0,23520.0,32338,2339.0,0.0,199.0,394.0,220.0,75.0,12723.0,Kern,County Supervisorial 3,County Supervisorial,2012-04-06
71278.0,19550.0,36534,2099.0,0.0,161.0,363.0,139.0,76.0,12356.0,Kern,County Supervisorial 4,County Supervisorial,2012-04-06
46271.0,24962.0,10654,1321.0,0.0,124.0,184.0,184.0,71.0,8771.0,Kern,County Supervisorial 5,County Supervisorial,2012-04-06
77497.0,41640.0,18710,1944.0,0.0,141.0,259.0,329.0,115.0,14359.0,Kern,US Congressional 21,US Congressional,2012-04-06
242686.0,69923.0,116355,8501.0,0.0,699.0,1455.0,611.0,270.0,44872.0,Kern,US Congressional 23,US Congressional,2012-04-06
69041.0,38050.0,15932,1673.0,0.0,121.0,221.0,302.0,99.0,12643.0,Kern,State Senate 14,State Senate,2012-04-06
251142.0,73513.0,119133,8772.0,0.0,719.0,1493.0,638.0,286.0,46588.0,Kern,State Senate 16,State Senate,2012-04-06
8765.0,2479.0,4051,506.0,0.0,41.0,52.0,46.0,12.0,1578.0,Kern,State Assembly 26,State Assembly,2012-04-06
78177.0,42585.0,18523,1926.0,0.0,145.0,265.0,344.0,114.0,14275.0,Kern,State Assembly 32,State Assembly,2012-04-06
217084.0,61723.0,105738,7186.0,0.0,607.0,1281.0,497.0,238.0,39814.0,Kern,State Assembly 34,State Assembly,2012-04-06
16157.0,4776.0,6753,827.0,0.0,47.0,116.0,53.0,21.0,3564.0,Kern,State Assembly 36,State Assembly,2012-04-06
320183.0,111563.0,135065,10445.0,0.0,840.0,1714.0,940.0,385.0,59231.0,Kern,State Board of Equalization 1,State Board of Equalization,2012-04-06
3555.0,2149.0,556,76.0,0.0,5.0,9.0,12.0,2.0,746.0,Kern,Arvin,City,2012-04-06
146500.0,52046.0,61701,4253.0,0.0,361.0,700.0,374.0,166.0,26899.0,Kern,Bakersfield,City,2012-04-06
4961.0,1553.0,1957,251.0,0.0,10.0,37.0,17.0,2.0,1134.0,Kern,California City,City,2012-04-06
10896.0,6561.0,2266,175.0,0.0,11.0,18.0,36.0,14.0,1815.0,Kern,Delano,City,2012-04-06
464.0,112.0,213,29.0,0.0,0.0,6.0,3.0,2.0,99.0,Kern,Maricopa,City,2012-04-06
2785.0,1661.0,539,53.0,0.0,4.0,7.0,14.0,3.0,504.0,Kern,McFarland,City,2012-04-06
13350.0,3141.0,6648,496.0,0.0,40.0,122.0,32.0,19.0,2852.0,Kern,Ridgecrest,City,2012-04-06
4804.0,2283.0,1570,115.0,0.0,9.0,10.0,14.0,3.0,800.0,Kern,Shafter,City,2012-04-06
3019.0,688.0,1645,119.0,0.0,3.0,13.0,12.0,3.0,536.0,Kern,Taft,City,2012-04-06
3967.0,1038.0,1815,184.0,0.0,15.0,22.0,13.0,9.0,871.0,Kern,Tehachapi,City,2012-04-06
5347.0,2763.0,1516,112.0,0.0,7.0,14.0,20.0,6.0,909.0,Kern,Wasco,City,2012-04-06
120535.0,37568.0,54639,4582.0,0.0,375.0,756.0,393.0,156.0,22066.0,Kern,Unincorporated Area,City,2012-04-06
7834.0,2439.0,3677,249.0,0.0,14.0,37.0,10.0,44.0,1364.0,Kings,County Supervisorial 1,County Supervisorial,2012-04-06
6907.0,3452.0,2067,172.0,0.0,16.0,20.0,15.0,41.0,1124.0,Kings,County Supervisorial 2,County Supervisorial,2012-04-06
10352.0,2840.0,5470,293.0,0.0,31.0,46.0,16.0,55.0,1601.0,Kings,County Supervisorial 3,County Supervisorial,2012-04-06
9786.0,3811.0,4018,225.0,0.0,18.0,42.0,25.0,57.0,1590.0,Kings,County Supervisorial 4,County Supervisorial,2012-04-06
12051.0,3961.0,5995,334.0,0.0,33.0,46.0,10.0,72.0,1600.0,Kings,County Supervisorial 5,County Supervisorial,2012-04-06
46930.0,16503.0,21227,1273.0,0.0,112.0,191.0,76.0,269.0,7279.0,Kings,US Congressional 21,US Congressional,2012-04-06
46930.0,16503.0,21227,1273.0,0.0,112.0,191.0,76.0,269.0,7279.0,Kings,State Senate 14,State Senate,2012-04-06
46930.0,16503.0,21227,1273.0,0.0,112.0,191.0,76.0,269.0,7279.0,Kings,State Assembly 32,State Assembly,2012-04-06
46930.0,16503.0,21227,1273.0,0.0,112.0,191.0,76.0,269.0,7279.0,Kings,State Board of Equalization 1,State Board of Equalization,2012-04-06
1548.0,743.0,420,43.0,0.0,3.0,6.0,6.0,16.0,311.0,Kings,Avenal,City,2012-04-06
3947.0,2077.0,1121,102.0,0.0,11.0,11.0,7.0,22.0,596.0,Kings,Corcoran,City,2012-04-06
21215.0,7318.0,9866,568.0,0.0,56.0,87.0,31.0,115.0,3174.0,Kings,Hanford,City,2012-04-06
9128.0,2804.0,4280,295.0,0.0,14.0,34.0,15.0,57.0,1629.0,Kings,Lemoore,City,2012-04-06
11092.0,3561.0,5540,265.0,0.0,28.0,53.0,17.0,59.0,1569.0,Kings,Unincorporated Area,City,2012-04-06
7012.0,2739.0,2100,277.0,0.0,95.0,43.0,24.0,11.0,1723.0,Lake,County Supervisorial 1,County Supervisorial,2012-04-06
5597.0,2528.0,1029,234.0,0.0,58.0,35.0,39.0,12.0,1662.0,Lake,County Supervisorial 2,County Supervisorial,2012-04-06
6822.0,2911.0,1739,302.0,1.0,100.0,56.0,35.0,18.0,1660.0,Lake,County Supervisorial 3,County Supervisorial,2012-04-06
7027.0,2728.0,2411,257.0,0.0,75.0,53.0,24.0,13.0,1466.0,Lake,County Supervisorial 4,County Supervisorial,2012-04-06
7033.0,2853.0,2090,271.0,0.0,91.0,43.0,25.0,8.0,1652.0,Lake,County Supervisorial 5,County Supervisorial,2012-04-06
16339.0,7014.0,3944,680.0,1.0,208.0,116.0,93.0,38.0,4245.0,Lake,US Congressional 3,US Congressional,2012-04-06
17152.0,6745.0,5425,661.0,0.0,211.0,114.0,54.0,24.0,3918.0,Lake,US Congressional 5,US Congressional,2012-04-06
33491.0,13759.0,9369,1341.0,1.0,419.0,230.0,147.0,62.0,8163.0,Lake,State Senate 2,State Senate,2012-04-06
33491.0,13759.0,9369,1341.0,1.0,419.0,230.0,147.0,62.0,8163.0,Lake,State Assembly 4,State Assembly,2012-04-06
33491.0,13759.0,9369,1341.0,1.0,419.0,230.0,147.0,62.0,8163.0,Lake,State Board of Equalization 2,State Board of Equalization,2012-04-06
6615.0,3005.0,1211,278.0,0.0,76.0,38.0,46.0,15.0,1946.0,Lake,Clearlake,City,2012-04-06
2541.0,1009.0,841,99.0,0.0,26.0,15.0,9.0,3.0,539.0,Lake,Lakeport,City,2012-04-06
24335.0,9745.0,7317,964.0,1.0,317.0,177.0,92.0,44.0,5678.0,Lake,Unincorporated Area,City,2012-04-06
2978.0,865.0,1324,158.0,0.0,8.0,14.0,9.0,13.0,587.0,Lassen,County Supervisorial 1,County Supervisorial,2012-04-06
2236.0,603.0,978,133.0,0.0,7.0,17.0,11.0,7.0,480.0,Lassen,County Supervisorial 2,County Supervisorial,2012-04-06
3226.0,722.0,1750,159.0,0.0,12.0,22.0,0.0,12.0,549.0,Lassen,County Supervisorial 3,County Supervisorial,2012-04-06
2587.0,669.0,1320,103.0,0.0,8.0,9.0,6.0,5.0,467.0,Lassen,County Supervisorial 4,County Supervisorial,2012-04-06
2496.0,574.0,1175,149.0,0.0,8.0,21.0,7.0,6.0,556.0,Lassen,County Supervisorial 5,County Supervisorial,2012-04-06
13523.0,3433.0,6547,702.0,0.0,43.0,83.0,33.0,43.0,2639.0,Lassen,US Congressional 1,US Congressional,2012-04-06
13523.0,3433.0,6547,702.0,0.0,43.0,83.0,33.0,43.0,2639.0,Lassen,State Senate 1,State Senate,2012-04-06
13523.0,3433.0,6547,702.0,0.0,43.0,83.0,33.0,43.0,2639.0,Lassen,State Assembly 1,State Assembly,2012-04-06
13523.0,3433.0,6547,702.0,0.0,43.0,83.0,33.0,43.0,2639.0,Lassen,State Board of Equalization 1,State Board of Equalization,2012-04-06
4333.0,1171.0,1969,230.0,0.0,11.0,25.0,18.0,17.0,892.0,Lassen,Susanville,City,2012-04-06
9190.0,2262.0,4578,472.0,0.0,32.0,58.0,15.0,26.0,1747.0,Lassen,Unincorporated Area,City,2012-04-06
737795.0,410392.0,125994,13946.0,432.0,3776.0,3010.0,6191.0,8996.0,165058.0,Los Angeles,County Supervisorial 1,County Supervisorial,2012-04-06
819051.0,534847.0,90480,15706.0,492.0,3574.0,2775.0,5166.0,11346.0,154665.0,Los Angeles,County Supervisorial 2,County Supervisorial,2012-04-06
940275.0,487974.0,185510,20380.0,1283.0,6309.0,5350.0,3937.0,13599.0,215933.0,Los Angeles,County Supervisorial 3,County Supervisorial,2012-04-06
971805.0,436617.0,280856,21989.0,407.0,4511.0,4948.0,4598.0,12946.0,204933.0,Los Angeles,County Supervisorial 4,County Supervisorial,2012-04-06
968272.0,383306.0,328292,24237.0,170.0,4519.0,5040.0,3399.0,12515.0,206794.0,Los Angeles,County Supervisorial 5,County Supervisorial,2012-04-06
35909.0,12128.0,15546,1356.0,5.0,113.0,159.0,110.0,526.0,5966.0,Los Angeles,US Congressional 23,US Congressional,2012-04-06
265061.0,96458.0,103911,8385.0,52.0,892.0,1403.0,740.0,3810.0,49410.0,Los Angeles,US Congressional 25,US Congressional,2012-04-06
5872.0,1919.0,2537,145.0,0.0,21.0,27.0,7.0,80.0,1136.0,Los Angeles,US Congressional 26,US Congressional,2012-04-06
332806.0,142225.0,91526,6383.0,18.0,1845.0,1539.0,1568.0,3734.0,83968.0,Los Angeles,US Congressional 27,US Congressional,2012-04-06
362226.0,170940.0,83379,7878.0,110.0,2720.0,2253.0,1516.0,5250.0,88180.0,Los Angeles,US Congressional 28,US Congressional,2012-04-06
243759.0,133593.0,40187,5471.0,1119.0,1440.0,1270.0,1529.0,3439.0,55711.0,Los Angeles,US Congressional 29,US Congressional,2012-04-06
368133.0,176641.0,94829,8420.0,152.0,2086.0,2079.0,1366.0,5037.0,77523.0,Los Angeles,US Congressional 30,US Congressional,2012-04-06
300746.0,141371.0,81910,7020.0,116.0,1081.0,1289.0,1763.0,3474.0,62722.0,Los Angeles,US Congressional 32,US Congressional,2012-04-06
434677.0,191387.0,123779,9077.0,27.0,2783.0,2578.0,1128.0,6079.0,97839.0,Los Angeles,US Congressional 33,US Congressional,2012-04-06
230887.0,133347.0,30048,4220.0,121.0,1780.0,1064.0,2042.0,3092.0,55173.0,Los Angeles,US Congressional 34,US Congressional,2012-04-06
52647.0,27600.0,11378,1144.0,12.0,230.0,205.0,446.0,781.0,10851.0,Los Angeles,US Congressional 35,US Congressional,2012-04-06
350904.0,227378.0,37726,6640.0,136.0,1951.0,1364.0,1735.0,4908.0,69066.0,Los Angeles,US Congressional 37,US Congressional,2012-04-06
326786.0,162197.0,86030,6776.0,188.0,1102.0,1316.0,1979.0,3780.0,63418.0,Los Angeles,US Congressional 38,US Congressional,2012-04-06
100687.0,36012.0,31130,2023.0,7.0,307.0,366.0,403.0,1131.0,29308.0,Los Angeles,US Congressional 39,US Congressional,2012-04-06
222794.0,136021.0,33317,4026.0,214.0,737.0,825.0,2175.0,2670.0,42809.0,Los Angeles,US Congressional 40,US Congressional,2012-04-06
309318.0,181385.0,54005,6373.0,124.0,1144.0,1192.0,1579.0,4242.0,59274.0,Los Angeles,US Congressional 43,US Congressional,2012-04-06
283933.0,180451.0,37224,5564.0,243.0,982.0,948.0,2199.0,3916.0,52406.0,Los Angeles,US Congressional 44,US Congressional,2012-04-06
210053.0,102083.0,52670,5357.0,140.0,1475.0,1246.0,1006.0,3453.0,42623.0,Los Angeles,US Congressional 47,US Congressional,2012-04-06
373671.0,198409.0,69759,8555.0,1199.0,2253.0,2057.0,1915.0,5385.0,84139.0,Los Angeles,State Senate 18,State Senate,2012-04-06
52893.0,27694.0,11448,1152.0,12.0,232.0,208.0,446.0,793.0,10908.0,Los Angeles,State Senate 20,State Senate,2012-04-06
263217.0,95762.0,103910,8831.0,51.0,880.0,1372.0,776.0,3890.0,47745.0,Los Angeles,State Senate 21,State Senate,2012-04-06
378098.0,175435.0,89947,7827.0,126.0,1368.0,1463.0,2421.0,4297.0,95214.0,Los Angeles,State Senate 22,State Senate,2012-04-06
27.0,3.0,17,1.0,0.0,0.0,0.0,0.0,0.0,6.0,Los Angeles,State Senate 23,State Senate,2012-04-06
321928.0,188545.0,40395,5700.0,163.0,2498.0,1518.0,2826.0,4244.0,76039.0,Los Angeles,State Senate 24,State Senate,2012-04-06
466458.0,195045.0,147535,10258.0,66.0,2778.0,2610.0,1648.0,5732.0,100786.0,Los Angeles,State Senate 25,State Senate,2012-04-06
560678.0,261562.0,140380,11772.0,66.0,3821.0,3387.0,1572.0,8060.0,130058.0,Los Angeles,State Senate 26,State Senate,2012-04-06
321801.0,143782.0,95692,7327.0,74.0,1718.0,1762.0,1153.0,4206.0,66087.0,Los Angeles,State Senate 27,State Senate,2012-04-06
82912.0,29653.0,24824,1661.0,7.0,264.0,284.0,335.0,1022.0,24862.0,Los Angeles,State Senate 29,State Senate,2012-04-06
408678.0,275752.0,37473,7871.0,241.0,2022.0,1398.0,2485.0,5806.0,75630.0,Los Angeles,State Senate 30,State Senate,2012-04-06
414041.0,202297.0,111564,8633.0,229.0,1367.0,1672.0,2482.0,4694.0,81103.0,Los Angeles,State Senate 32,State Senate,2012-04-06
346878.0,198606.0,58501,7564.0,292.0,1796.0,1640.0,2697.0,5203.0,70579.0,Los Angeles,State Senate 33,State Senate,2012-04-06
41771.0,16354.0,15719,990.0,1.0,284.0,267.0,101.0,524.0,7531.0,Los Angeles,State Senate 34,State Senate,2012-04-06
404147.0,244237.0,63968,8116.0,257.0,1408.0,1485.0,2434.0,5546.0,76696.0,Los Angeles,State Senate 35,State Senate,2012-04-06
167526.0,64006.0,63917,6057.0,27.0,525.0,838.0,575.0,2550.0,29031.0,Los Angeles,State Assembly 36,State Assembly,2012-04-06
176010.0,62584.0,69640,4637.0,48.0,706.0,934.0,416.0,2316.0,34729.0,Los Angeles,State Assembly 38,State Assembly,2012-04-06
179411.0,94798.0,34085,4080.0,908.0,1071.0,1026.0,1084.0,2469.0,39890.0,Los Angeles,State Assembly 39,State Assembly,2012-04-06
209963.0,94952.0,63326,4470.0,10.0,1413.0,1110.0,740.0,2446.0,41496.0,Los Angeles,State Assembly 41,State Assembly,2012-04-06
235487.0,104081.0,61897,5084.0,54.0,1508.0,1343.0,936.0,3346.0,57238.0,Los Angeles,State Assembly 43,State Assembly,2012-04-06
5872.0,1919.0,2537,145.0,0.0,21.0,27.0,7.0,80.0,1136.0,Los Angeles,State Assembly 44,State Assembly,2012-04-06
230189.0,108303.0,62489,5180.0,64.0,1215.0,1233.0,976.0,3042.0,47687.0,Los Angeles,State Assembly 45,State Assembly,2012-04-06
196171.0,103666.0,36250,4621.0,294.0,1243.0,1158.0,834.0,2916.0,45189.0,Los Angeles,State Assembly 46,State Assembly,2012-04-06
200834.0,93383.0,56804,4803.0,89.0,727.0,870.0,1164.0,2264.0,40730.0,Los Angeles,State Assembly 48,State Assembly,2012-04-06
194136.0,79308.0,48518,3516.0,18.0,730.0,729.0,1166.0,2150.0,58001.0,Los Angeles,State Assembly 49,State Assembly,2012-04-06
288798.0,151149.0,54788,5861.0,37.0,2180.0,1689.0,813.0,4386.0,67895.0,Los Angeles,State Assembly 50,State Assembly,2012-04-06
180879.0,107920.0,22768,3143.0,86.0,1474.0,809.0,1676.0,2231.0,40772.0,Los Angeles,State Assembly 51,State Assembly,2012-04-06
52893.0,27694.0,11448,1152.0,12.0,232.0,208.0,446.0,793.0,10908.0,Los Angeles,State Assembly 52,State Assembly,2012-04-06
130637.0,76508.0,15717,2430.0,89.0,878.0,613.0,1190.0,1831.0,31381.0,Los Angeles,State Assembly 53,State Assembly,2012-04-06
251711.0,160223.0,29057,4676.0,69.0,1428.0,1014.0,1034.0,3429.0,50781.0,Los Angeles,State Assembly 54,State Assembly,2012-04-06
82911.0,29652.0,24824,1661.0,7.0,264.0,284.0,335.0,1022.0,24862.0,Los Angeles,State Assembly 55,State Assembly,2012-04-06
218240.0,104106.0,61874,4713.0,92.0,729.0,911.0,1268.0,2388.0,42159.0,Los Angeles,State Assembly 57,State Assembly,2012-04-06
206993.0,109578.0,46376,3921.0,173.0,644.0,755.0,1416.0,2363.0,41767.0,Los Angeles,State Assembly 58,State Assembly,2012-04-06
146927.0,102453.0,10576,2800.0,138.0,513.0,414.0,1363.0,1950.0,26720.0,Los Angeles,State Assembly 59,State Assembly,2012-04-06
222378.0,134882.0,32844,4522.0,76.0,1207.0,1017.0,1090.0,3232.0,43508.0,Los Angeles,State Assembly 62,State Assembly,2012-04-06
173081.0,98688.0,31792,3531.0,110.0,628.0,722.0,1438.0,2216.0,33956.0,Los Angeles,State Assembly 63,State Assembly,2012-04-06
196239.0,131075.0,21486,3717.0,190.0,510.0,533.0,1419.0,2891.0,34418.0,Los Angeles,State Assembly 64,State Assembly,2012-04-06
256200.0,97416.0,90750,5679.0,41.0,1184.0,1487.0,770.0,3307.0,55566.0,Los Angeles,State Assembly 66,State Assembly,2012-04-06
233712.0,114792.0,57369,5859.0,152.0,1659.0,1399.0,1135.0,3784.0,47563.0,Los Angeles,State Assembly 70,State Assembly,2012-04-06
578429.0,254561.0,175799,16071.0,706.0,2494.0,2873.0,2651.0,8216.0,115058.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2012-04-06
3858769.0,1998575.0,835333,80187.0,2078.0,20195.0,18250.0,20640.0,51186.0,832325.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2012-04-06
13007.0,5219.0,4579,312.0,0.0,52.0,83.0,16.0,156.0,2590.0,Los Angeles,Agoura Hills,City,2012-04-06
34994.0,16531.0,7056,625.0,3.0,158.0,127.0,210.0,402.0,9882.0,Los Angeles,Alhambra,City,2012-04-06
28146.0,7824.0,10114,435.0,0.0,82.0,109.0,81.0,353.0,9148.0,Los Angeles,Arcadia,City,2012-04-06
6722.0,3194.0,1684,97.0,0.0,18.0,25.0,41.0,82.0,1581.0,Los Angeles,Artesia,City,2012-04-06
1625.0,607.0,606,45.0,0.0,24.0,11.0,12.0,19.0,301.0,Los Angeles,Avalon,City,2012-04-06
17067.0,8007.0,4442,446.0,2.0,63.0,67.0,137.0,243.0,3660.0,Los Angeles,Azusa,City,2012-04-06
27329.0,14942.0,4920,548.0,44.0,86.0,86.0,203.0,305.0,6195.0,Los Angeles,Baldwin Park,City,2012-04-06
10475.0,6484.0,1343,152.0,12.0,30.0,37.0,119.0,131.0,2167.0,Los Angeles,Bell,City,2012-04-06
12177.0,7486.0,1445,209.0,22.0,37.0,48.0,134.0,133.0,2663.0,Los Angeles,Bell Gardens,City,2012-04-06
30534.0,15474.0,7335,753.0,15.0,112.0,133.0,182.0,437.0,6093.0,Los Angeles,Bellflower,City,2012-04-06
20805.0,9629.0,5166,369.0,0.0,71.0,80.0,53.0,264.0,5173.0,Los Angeles,Beverly Hills,City,2012-04-06
618.0,149.0,306,13.0,0.0,0.0,6.0,2.0,4.0,138.0,Los Angeles,Bradbury,City,2012-04-06
55593.0,24413.0,15645,1305.0,25.0,336.0,373.0,173.0,862.0,12461.0,Los Angeles,Burbank,City,2012-04-06
14173.0,6226.0,4473,318.0,0.0,57.0,75.0,36.0,184.0,2804.0,Los Angeles,Calabasas,City,2012-04-06
49807.0,30052.0,7742,856.0,29.0,124.0,154.0,283.0,593.0,9974.0,Los Angeles,Carson,City,2012-04-06
30225.0,11949.0,8957,440.0,3.0,69.0,69.0,137.0,314.0,8287.0,Los Angeles,Cerritos,City,2012-04-06
21099.0,9396.0,6711,427.0,0.0,166.0,103.0,67.0,237.0,3992.0,Los Angeles,Claremont,City,2012-04-06
5956.0,3994.0,682,91.0,8.0,28.0,22.0,63.0,55.0,1013.0,Los Angeles,Commerce,City,2012-04-06
41833.0,30341.0,3106,808.0,69.0,99.0,86.0,343.0,690.0,6291.0,Los Angeles,Compton,City,2012-04-06
23612.0,9997.0,8000,659.0,4.0,75.0,119.0,95.0,288.0,4375.0,Los Angeles,Covina,City,2012-04-06
6140.0,3785.0,762,93.0,8.0,30.0,19.0,77.0,87.0,1279.0,Los Angeles,Cudahy,City,2012-04-06
24820.0,14159.0,4170,491.0,4.0,201.0,113.0,74.0,381.0,5227.0,Los Angeles,Culver City,City,2012-04-06
30161.0,10340.0,9977,616.0,3.0,128.0,107.0,98.0,270.0,8622.0,Los Angeles,Diamond Bar,City,2012-04-06
49375.0,24556.0,13492,1002.0,31.0,153.0,209.0,286.0,565.0,9081.0,Los Angeles,Downey,City,2012-04-06
11258.0,5364.0,3082,247.0,1.0,45.0,46.0,46.0,119.0,2308.0,Los Angeles,Duarte,City,2012-04-06
33496.0,17012.0,6120,722.0,20.0,112.0,128.0,259.0,379.0,8744.0,Los Angeles,El Monte,City,2012-04-06
10453.0,3505.0,4082,274.0,2.0,66.0,79.0,31.0,142.0,2272.0,Los Angeles,El Segundo,City,2012-04-06
26871.0,15806.0,4556,547.0,7.0,93.0,85.0,142.0,352.0,5283.0,Los Angeles,Gardena,City,2012-04-06
90022.0,36177.0,26046,1972.0,12.0,438.0,429.0,376.0,1181.0,23391.0,Los Angeles,Glendale,City,2012-04-06
29869.0,8935.0,14056,784.0,0.0,137.0,196.0,111.0,294.0,5356.0,Los Angeles,Glendora,City,2012-04-06
4272.0,2315.0,752,94.0,2.0,12.0,18.0,35.0,61.0,983.0,Los Angeles,Hawaiian Gardens,City,2012-04-06
32323.0,19712.0,4705,645.0,11.0,117.0,132.0,179.0,469.0,6353.0,Los Angeles,Hawthorne,City,2012-04-06
12140.0,4325.0,4096,287.0,1.0,68.0,108.0,21.0,185.0,3049.0,Los Angeles,Hermosa Beach,City,2012-04-06
