Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,No_Party_Preference,county,district,district_type,date
11114.0,6377.0,1014.0,279.0,430.0,110.0,47.0,17.0,2840.0,Humboldt,Arcata,City,2016-09-09
814.0,405.0,158.0,24.0,33.0,6.0,2.0,3.0,183.0,Humboldt,Blue Lake,City,2016-09-09
15072.0,6956.0,3363.0,456.0,320.0,175.0,82.0,33.0,3687.0,Humboldt,Eureka,City,2016-09-09
970.0,374.0,357.0,35.0,9.0,10.0,2.0,2.0,181.0,Humboldt,Ferndale,City,2016-09-09
6504.0,2210.0,2424.0,257.0,49.0,59.0,17.0,10.0,1478.0,Humboldt,Fortuna,City,2016-09-09
1771.0,578.0,608.0,82.0,18.0,22.0,5.0,4.0,454.0,Humboldt,Rio Dell,City,2016-09-09
243.0,138.0,40.0,2.0,10.0,1.0,0.0,0.0,52.0,Humboldt,Trinidad,City,2016-09-09
43176.0,19547.0,11171.0,1299.0,994.0,354.0,169.0,93.0,9549.0,Humboldt,Unincorporated Area,City,2016-09-09
14737.0,8733.0,1211.0,240.0,41.0,46.0,83.0,64.0,4319.0,Imperial,County Supervisorial 1,County Supervisorial,2016-09-09
13636.0,6480.0,3201.0,329.0,38.0,69.0,39.0,77.0,3403.0,Imperial,County Supervisorial 2,County Supervisorial,2016-09-09
12843.0,5763.0,3235.0,328.0,18.0,83.0,55.0,76.0,3285.0,Imperial,County Supervisorial 3,County Supervisorial,2016-09-09
11143.0,5034.0,3098.0,305.0,17.0,63.0,53.0,65.0,2508.0,Imperial,County Supervisorial 4,County Supervisorial,2016-09-09
12199.0,6304.0,2314.0,260.0,32.0,60.0,71.0,69.0,3089.0,Imperial,County Supervisorial 5,County Supervisorial,2016-09-09
64558.0,32314.0,13059.0,1462.0,146.0,321.0,301.0,351.0,16604.0,Imperial,US Congressional 51,US Congressional,2016-09-09
64558.0,32314.0,13059.0,1462.0,146.0,321.0,301.0,351.0,16604.0,Imperial,State Senate 40,State Senate,2016-09-09
64558.0,32314.0,13059.0,1462.0,146.0,321.0,301.0,351.0,16604.0,Imperial,State Assembly 56,State Assembly,2016-09-09
64558.0,32314.0,13059.0,1462.0,146.0,321.0,301.0,351.0,16604.0,Imperial,State Board of Equalization 4,State Board of Equalization,2016-09-09
9541.0,4808.0,2228.0,216.0,15.0,59.0,49.0,52.0,2114.0,Imperial,Brawley,City,2016-09-09
16348.0,9609.0,1301.0,259.0,43.0,53.0,89.0,74.0,4920.0,Imperial,Calexico,City,2016-09-09
1156.0,633.0,173.0,22.0,0.0,3.0,5.0,7.0,313.0,Imperial,Calipatria,City,2016-09-09
16837.0,8300.0,3594.0,377.0,47.0,92.0,67.0,90.0,4270.0,Imperial,El Centro,City,2016-09-09
2181.0,1018.0,502.0,62.0,7.0,12.0,15.0,15.0,550.0,Imperial,Holtville,City,2016-09-09
6531.0,2609.0,1853.0,194.0,5.0,49.0,20.0,43.0,1758.0,Imperial,Imperial,City,2016-09-09
726.0,417.0,120.0,22.0,2.0,2.0,5.0,5.0,153.0,Imperial,Westmorland,City,2016-09-09
11238.0,4920.0,3288.0,310.0,27.0,51.0,51.0,65.0,2526.0,Imperial,Unincorporated Area,City,2016-09-09
2218.0,648.0,1045.0,83.0,10.0,22.0,3.0,9.0,398.0,Inyo,County Supervisorial 1,County Supervisorial,2016-09-09
1750.0,572.0,665.0,68.0,10.0,19.0,4.0,13.0,399.0,Inyo,County Supervisorial 2,County Supervisorial,2016-09-09
2407.0,742.0,1078.0,86.0,10.0,15.0,3.0,15.0,458.0,Inyo,County Supervisorial 3,County Supervisorial,2016-09-09
1848.0,566.0,795.0,75.0,6.0,18.0,5.0,7.0,376.0,Inyo,County Supervisorial 4,County Supervisorial,2016-09-09
1507.0,525.0,507.0,86.0,17.0,21.0,6.0,10.0,335.0,Inyo,County Supervisorial 5,County Supervisorial,2016-09-09
9730.0,3053.0,4090.0,398.0,53.0,95.0,21.0,54.0,1966.0,Inyo,US Congressional 8,US Congressional,2016-09-09
9730.0,3053.0,4090.0,398.0,53.0,95.0,21.0,54.0,1966.0,Inyo,State Senate 8,State Senate,2016-09-09
9730.0,3053.0,4090.0,398.0,53.0,95.0,21.0,54.0,1966.0,Inyo,State Assembly 26,State Assembly,2016-09-09
9730.0,3053.0,4090.0,398.0,53.0,95.0,21.0,54.0,1966.0,Inyo,State Board of Equalization 1,State Board of Equalization,2016-09-09
1626.0,539.0,605.0,60.0,9.0,18.0,4.0,11.0,380.0,Inyo,Bishop,City,2016-09-09
8104.0,2514.0,3485.0,338.0,44.0,77.0,17.0,43.0,1586.0,Inyo,Unincorporated Area,City,2016-09-09
66234.0,22243.0,27472.0,2205.0,165.0,509.0,227.0,71.0,13342.0,Kern,County Supervisorial 1,County Supervisorial,2016-09-09
74189.0,24959.0,27989.0,2853.0,174.0,568.0,267.0,86.0,17293.0,Kern,County Supervisorial 2,County Supervisorial,2016-09-09
74300.0,25536.0,30301.0,2412.0,187.0,558.0,214.0,74.0,15018.0,Kern,County Supervisorial 3,County Supervisorial,2016-09-09
77045.0,20871.0,37479.0,2481.0,153.0,536.0,174.0,72.0,15279.0,Kern,County Supervisorial 4,County Supervisorial,2016-09-09
51885.0,30824.0,8953.0,1198.0,100.0,223.0,214.0,49.0,10324.0,Kern,County Supervisorial 5,County Supervisorial,2016-09-09
87391.0,50614.0,16200.0,1842.0,125.0,334.0,378.0,86.0,17812.0,Kern,US Congressional 21,US Congressional,2016-09-09
256262.0,73819.0,115994.0,9307.0,654.0,2060.0,718.0,266.0,53444.0,Kern,US Congressional 23,US Congressional,2016-09-09
78671.0,46925.0,13779.0,1549.0,110.0,275.0,345.0,76.0,15612.0,Kern,State Senate 14,State Senate,2016-09-09
264982.0,77508.0,118415.0,9600.0,669.0,2119.0,751.0,276.0,55644.0,Kern,State Senate 16,State Senate,2016-09-09
8158.0,2034.0,3961.0,486.0,37.0,70.0,37.0,14.0,1519.0,Kern,State Assembly 26,State Assembly,2016-09-09
88576.0,52582.0,15874.0,1763.0,126.0,328.0,369.0,84.0,17450.0,Kern,State Assembly 32,State Assembly,2016-09-09
230219.0,64742.0,105735.0,8117.0,580.0,1849.0,623.0,239.0,48334.0,Kern,State Assembly 34,State Assembly,2016-09-09
16700.0,5075.0,6624.0,783.0,36.0,147.0,67.0,15.0,3953.0,Kern,State Assembly 36,State Assembly,2016-09-09
343653.0,124433.0,132194.0,11149.0,779.0,2394.0,1096.0,352.0,71256.0,Kern,State Board of Equalization 1,State Board of Equalization,2016-09-09
4116.0,2592.0,482.0,72.0,2.0,11.0,20.0,5.0,932.0,Kern,Arvin,City,2016-09-09
161640.0,59798.0,60753.0,4731.0,354.0,1029.0,457.0,161.0,34357.0,Kern,Bakersfield,City,2016-09-09
5191.0,1736.0,1911.0,252.0,9.0,43.0,16.0,3.0,1221.0,Kern,California City,City,2016-09-09
12311.0,7757.0,1983.0,162.0,18.0,28.0,53.0,12.0,2298.0,Kern,Delano,City,2016-09-09
419.0,77.0,221.0,26.0,2.0,5.0,2.0,1.0,85.0,Kern,Maricopa,City,2016-09-09
3178.0,1893.0,495.0,50.0,5.0,9.0,14.0,2.0,710.0,Kern,McFarland,City,2016-09-09
13346.0,3045.0,6392.0,565.0,43.0,164.0,48.0,17.0,3072.0,Kern,Ridgecrest,City,2016-09-09
5175.0,2308.0,1524.0,118.0,9.0,24.0,19.0,3.0,1170.0,Kern,Shafter,City,2016-09-09
2844.0,561.0,1541.0,117.0,3.0,19.0,10.0,1.0,592.0,Kern,Taft,City,2016-09-09
4090.0,1002.0,1883.0,197.0,10.0,39.0,20.0,5.0,934.0,Kern,Tehachapi,City,2016-09-09
5906.0,2977.0,1408.0,136.0,7.0,29.0,32.0,9.0,1308.0,Kern,Wasco,City,2016-09-09
125437.0,40687.0,53601.0,4723.0,317.0,994.0,405.0,133.0,24577.0,Kern,Unincorporated Area,City,2016-09-09
8283.0,2511.0,3804.0,217.0,12.0,53.0,17.0,25.0,1644.0,Kings,County Supervisorial 1,County Supervisorial,2016-09-09
7382.0,3862.0,2121.0,110.0,12.0,31.0,27.0,12.0,1207.0,Kings,County Supervisorial 2,County Supervisorial,2016-09-09
10932.0,2884.0,5668.0,283.0,21.0,73.0,20.0,36.0,1947.0,Kings,County Supervisorial 3,County Supervisorial,2016-09-09
10246.0,3892.0,4284.0,248.0,19.0,68.0,28.0,35.0,1672.0,Kings,County Supervisorial 4,County Supervisorial,2016-09-09
12032.0,3785.0,5972.0,341.0,17.0,76.0,20.0,46.0,1775.0,Kings,County Supervisorial 5,County Supervisorial,2016-09-09
48875.0,16934.0,21849.0,1199.0,81.0,301.0,112.0,154.0,8245.0,Kings,US Congressional 21,US Congressional,2016-09-09
48875.0,16934.0,21849.0,1199.0,81.0,301.0,112.0,154.0,8245.0,Kings,State Senate 14,State Senate,2016-09-09
48875.0,16934.0,21849.0,1199.0,81.0,301.0,112.0,154.0,8245.0,Kings,State Assembly 32,State Assembly,2016-09-09
48875.0,16934.0,21849.0,1199.0,81.0,301.0,112.0,154.0,8245.0,Kings,State Board of Equalization 1,State Board of Equalization,2016-09-09
1797.0,945.0,461.0,20.0,4.0,10.0,10.0,4.0,343.0,Kings,Avenal,City,2016-09-09
4176.0,2286.0,1110.0,77.0,7.0,20.0,13.0,7.0,656.0,Kings,Corcoran,City,2016-09-09
22737.0,7737.0,10431.0,589.0,41.0,147.0,44.0,76.0,3672.0,Kings,Hanford,City,2016-09-09
9661.0,2846.0,4489.0,274.0,13.0,59.0,19.0,38.0,1923.0,Kings,Lemoore,City,2016-09-09
10504.0,3120.0,5358.0,239.0,16.0,65.0,26.0,29.0,1651.0,Kings,Unincorporated Area,City,2016-09-09
6752.0,2605.0,1959.0,282.0,69.0,82.0,38.0,11.0,1706.0,Lake,County Supervisorial 1,County Supervisorial,2016-09-09
5472.0,2288.0,1007.0,218.0,56.0,73.0,42.0,6.0,1782.0,Lake,County Supervisorial 2,County Supervisorial,2016-09-09
6667.0,2661.0,1677.0,287.0,91.0,58.0,44.0,10.0,1839.0,Lake,County Supervisorial 3,County Supervisorial,2016-09-09
7250.0,2777.0,2403.0,239.0,71.0,63.0,26.0,9.0,1662.0,Lake,County Supervisorial 4,County Supervisorial,2016-09-09
7141.0,2772.0,2071.0,270.0,88.0,60.0,20.0,7.0,1853.0,Lake,County Supervisorial 5,County Supervisorial,2016-09-09
15958.0,6415.0,3798.0,644.0,184.0,169.0,110.0,24.0,4614.0,Lake,US Congressional 3,US Congressional,2016-09-09
17324.0,6688.0,5319.0,652.0,191.0,167.0,60.0,19.0,4228.0,Lake,US Congressional 5,US Congressional,2016-09-09
33282.0,13103.0,9117.0,1296.0,375.0,336.0,170.0,43.0,8842.0,Lake,State Senate 2,State Senate,2016-09-09
33282.0,13103.0,9117.0,1296.0,375.0,336.0,170.0,43.0,8842.0,Lake,State Assembly 4,State Assembly,2016-09-09
33282.0,13103.0,9117.0,1296.0,375.0,336.0,170.0,43.0,8842.0,Lake,State Board of Equalization 2,State Board of Equalization,2016-09-09
6462.0,2718.0,1189.0,259.0,69.0,85.0,50.0,9.0,2083.0,Lake,Clearlake,City,2016-09-09
2668.0,1049.0,853.0,87.0,27.0,25.0,11.0,3.0,613.0,Lake,Lakeport,City,2016-09-09
24152.0,9336.0,7075.0,950.0,279.0,226.0,109.0,31.0,6146.0,Lake,Unincorporated Area,City,2016-09-09
3063.0,757.0,1479.0,169.0,10.0,16.0,7.0,21.0,604.0,Lassen,County Supervisorial 1,County Supervisorial,2016-09-09
2270.0,567.0,963.0,123.0,8.0,21.0,6.0,13.0,569.0,Lassen,County Supervisorial 2,County Supervisorial,2016-09-09
3347.0,628.0,1861.0,169.0,11.0,39.0,5.0,25.0,609.0,Lassen,County Supervisorial 3,County Supervisorial,2016-09-09
2661.0,608.0,1372.0,124.0,8.0,17.0,9.0,10.0,513.0,Lassen,County Supervisorial 4,County Supervisorial,2016-09-09
2336.0,450.0,1161.0,131.0,8.0,19.0,12.0,12.0,543.0,Lassen,County Supervisorial 5,County Supervisorial,2016-09-09
13677.0,3010.0,6836.0,716.0,45.0,112.0,39.0,81.0,2838.0,Lassen,US Congressional 1,US Congressional,2016-09-09
13677.0,3010.0,6836.0,716.0,45.0,112.0,39.0,81.0,2838.0,Lassen,State Senate 1,State Senate,2016-09-09
13677.0,3010.0,6836.0,716.0,45.0,112.0,39.0,81.0,2838.0,Lassen,State Assembly 1,State Assembly,2016-09-09
13677.0,3010.0,6836.0,716.0,45.0,112.0,39.0,81.0,2838.0,Lassen,State Board of Equalization 1,State Board of Equalization,2016-09-09
4462.0,1091.0,1998.0,238.0,12.0,30.0,13.0,24.0,1056.0,Lassen,Susanville,City,2016-09-09
9215.0,1919.0,4838.0,478.0,33.0,82.0,26.0,57.0,1782.0,Lassen,Unincorporated Area,City,2016-09-09
822441.0,465784.0,109948.0,14784.0,3468.0,3794.0,8369.0,5292.0,211002.0,Los Angeles,County Supervisorial 1,County Supervisorial,2016-09-09
966380.0,624047.0,84456.0,16891.0,3447.0,3966.0,6270.0,7459.0,219844.0,Los Angeles,County Supervisorial 2,County Supervisorial,2016-09-09
1083243.0,574972.0,180964.0,22970.0,5490.0,6816.0,4275.0,10803.0,276953.0,Los Angeles,County Supervisorial 3,County Supervisorial,2016-09-09
1072707.0,499133.0,266174.0,24066.0,4320.0,6393.0,7710.0,8584.0,256327.0,Los Angeles,County Supervisorial 4,County Supervisorial,2016-09-09
1075439.0,447571.0,321405.0,26162.0,4137.0,6556.0,4443.0,9250.0,255915.0,Los Angeles,County Supervisorial 5,County Supervisorial,2016-09-09
42178.0,14988.0,16999.0,1438.0,93.0,244.0,134.0,339.0,7943.0,Los Angeles,US Congressional 23,US Congressional,2016-09-09
309317.0,121651.0,107782.0,9075.0,924.0,1980.0,974.0,2745.0,64186.0,Los Angeles,US Congressional 25,US Congressional,2016-09-09
6079.0,2059.0,2421.0,159.0,19.0,37.0,13.0,80.0,1291.0,Los Angeles,US Congressional 26,US Congressional,2016-09-09
349192.0,156209.0,83328.0,6592.0,1545.0,1885.0,1787.0,2670.0,95176.0,Los Angeles,US Congressional 27,US Congressional,2016-09-09
417378.0,208031.0,79191.0,8646.0,2301.0,2756.0,1680.0,3864.0,110909.0,Los Angeles,US Congressional 28,US Congressional,2016-09-09
302416.0,165016.0,40730.0,6282.0,1403.0,1700.0,1866.0,2864.0,82555.0,Los Angeles,US Congressional 29,US Congressional,2016-09-09
417918.0,208227.0,92504.0,9343.0,1929.0,2605.0,1409.0,4028.0,97873.0,Los Angeles,US Congressional 30,US Congressional,2016-09-09
312727.0,149595.0,72699.0,7211.0,990.0,1622.0,2866.0,2214.0,75530.0,Los Angeles,US Congressional 32,US Congressional,2016-09-09
467159.0,210400.0,120171.0,10214.0,2196.0,3252.0,1071.0,4980.0,114875.0,Los Angeles,US Congressional 33,US Congressional,2016-09-09
291398.0,171377.0,28592.0,4959.0,1660.0,1472.0,2405.0,1957.0,78976.0,Los Angeles,US Congressional 34,US Congressional,2016-09-09
60534.0,31020.0,10154.0,1320.0,221.0,312.0,1469.0,454.0,15584.0,Los Angeles,US Congressional 35,US Congressional,2016-09-09
407470.0,262251.0,36139.0,7337.0,1788.0,1912.0,1963.0,3562.0,92518.0,Los Angeles,US Congressional 37,US Congressional,2016-09-09
345370.0,173673.0,77823.0,7381.0,1060.0,1679.0,2656.0,2411.0,78687.0,Los Angeles,US Congressional 38,US Congressional,2016-09-09
97882.0,36780.0,26738.0,1949.0,261.0,428.0,486.0,650.0,30590.0,Los Angeles,US Congressional 39,US Congressional,2016-09-09
261510.0,159368.0,29730.0,4565.0,774.0,1125.0,2662.0,1475.0,61811.0,Los Angeles,US Congressional 40,US Congressional,2016-09-09
361511.0,215752.0,52523.0,6740.0,1107.0,1575.0,1886.0,2813.0,79115.0,Los Angeles,US Congressional 43,US Congressional,2016-09-09
326095.0,202415.0,35309.0,5715.0,1038.0,1250.0,3623.0,2216.0,74529.0,Los Angeles,US Congressional 44,US Congressional,2016-09-09
244076.0,122695.0,50114.0,5947.0,1553.0,1691.0,2117.0,2066.0,57893.0,Los Angeles,US Congressional 47,US Congressional,2016-09-09
450213.0,240571.0,69806.0,9724.0,2121.0,2701.0,2257.0,4480.0,118553.0,Los Angeles,State Senate 18,State Senate,2016-09-09
60819.0,31141.0,10229.0,1326.0,223.0,313.0,1473.0,460.0,15654.0,Los Angeles,State Senate 20,State Senate,2016-09-09
310072.0,122167.0,109047.0,9498.0,892.0,1961.0,1026.0,2699.0,62782.0,Los Angeles,State Senate 21,State Senate,2016-09-09
392858.0,186793.0,77663.0,7923.0,1259.0,1798.0,3338.0,2611.0,111473.0,Los Angeles,State Senate 22,State Senate,2016-09-09
25.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,5.0,Los Angeles,State Senate 23,State Senate,2016-09-09
396348.0,236789.0,37278.0,6496.0,2239.0,2009.0,3215.0,2716.0,105606.0,Los Angeles,State Senate 24,State Senate,2016-09-09
507160.0,222254.0,139444.0,11096.0,2365.0,3189.0,2116.0,4486.0,122210.0,Los Angeles,State Senate 25,State Senate,2016-09-09
614016.0,294759.0,136755.0,13251.0,3034.0,4348.0,1542.0,6447.0,153880.0,Los Angeles,State Senate 26,State Senate,2016-09-09
359273.0,167447.0,93442.0,8113.0,1590.0,2177.0,1184.0,3357.0,81963.0,Los Angeles,State Senate 27,State Senate,2016-09-09
80663.0,30375.0,21268.0,1568.0,222.0,340.0,493.0,565.0,25832.0,Los Angeles,State Senate 29,State Senate,2016-09-09
490312.0,325364.0,35395.0,8736.0,1979.0,2041.0,2979.0,3958.0,109860.0,Los Angeles,State Senate 30,State Senate,2016-09-09
439643.0,218645.0,100770.0,9431.0,1331.0,2151.0,3317.0,3018.0,100980.0,Los Angeles,State Senate 32,State Senate,2016-09-09
409109.0,236509.0,53938.0,8236.0,1906.0,2237.0,4575.0,2792.0,98916.0,Los Angeles,State Senate 33,State Senate,2016-09-09
44152.0,17847.0,15011.0,1147.0,272.0,317.0,137.0,375.0,9046.0,Los Angeles,State Senate 34,State Senate,2016-09-09
465547.0,280842.0,62888.0,8325.0,1429.0,1943.0,3415.0,3424.0,103281.0,Los Angeles,State Senate 35,State Senate,2016-09-09
199701.0,84285.0,67005.0,6300.0,539.0,1140.0,778.0,1538.0,38116.0,Los Angeles,State Assembly 36,State Assembly,2016-09-09
199455.0,72846.0,71788.0,5244.0,688.0,1343.0,478.0,1973.0,45095.0,Los Angeles,State Assembly 38,State Assembly,2016-09-09
217452.0,115072.0,34242.0,4725.0,1064.0,1290.0,1312.0,2187.0,57560.0,Los Angeles,State Assembly 39,State Assembly,2016-09-09
224636.0,105664.0,59951.0,4790.0,1167.0,1405.0,983.0,1944.0,48732.0,Los Angeles,State Assembly 41,State Assembly,2016-09-09
271315.0,127386.0,58266.0,5562.0,1335.0,1674.0,1075.0,2543.0,73474.0,Los Angeles,State Assembly 43,State Assembly,2016-09-09
6079.0,2059.0,2421.0,159.0,19.0,37.0,13.0,80.0,1291.0,Los Angeles,State Assembly 44,State Assembly,2016-09-09
259846.0,127387.0,60820.0,5725.0,1136.0,1500.0,1012.0,2354.0,59912.0,Los Angeles,State Assembly 45,State Assembly,2016-09-09
234513.0,126045.0,36017.0,5138.0,1124.0,1543.0,971.0,2284.0,61391.0,Los Angeles,State Assembly 46,State Assembly,2016-09-09
209425.0,99397.0,50166.0,4841.0,651.0,1092.0,2046.0,1486.0,49746.0,Los Angeles,State Assembly 48,State Assembly,2016-09-09
198112.0,84195.0,41925.0,3565.0,643.0,866.0,1222.0,1319.0,64377.0,Los Angeles,State Assembly 49,State Assembly,2016-09-09
318478.0,169342.0,53472.0,6761.0,1764.0,2111.0,802.0,3409.0,80817.0,Los Angeles,State Assembly 50,State Assembly,2016-09-09
214777.0,130854.0,20660.0,3496.0,1263.0,1037.0,1850.0,1385.0,54232.0,Los Angeles,State Assembly 51,State Assembly,2016-09-09
60819.0,31141.0,10229.0,1326.0,223.0,313.0,1473.0,460.0,15654.0,Los Angeles,State Assembly 52,State Assembly,2016-09-09
171666.0,101451.0,15334.0,2968.0,860.0,871.0,1406.0,1130.0,47646.0,Los Angeles,State Assembly 53,State Assembly,2016-09-09
285699.0,181304.0,27566.0,5198.0,1308.0,1474.0,1117.0,2597.0,65135.0,Los Angeles,State Assembly 54,State Assembly,2016-09-09
80663.0,30375.0,21268.0,1568.0,222.0,340.0,493.0,565.0,25832.0,Los Angeles,State Assembly 55,State Assembly,2016-09-09
229078.0,111582.0,55566.0,5063.0,683.0,1160.0,1713.0,1449.0,51862.0,Los Angeles,State Assembly 57,State Assembly,2016-09-09
221677.0,118725.0,40972.0,4287.0,659.0,982.0,1862.0,1534.0,52656.0,Los Angeles,State Assembly 58,State Assembly,2016-09-09
183675.0,124358.0,9619.0,3117.0,571.0,672.0,1678.0,1087.0,42573.0,Los Angeles,State Assembly 59,State Assembly,2016-09-09
257043.0,155614.0,31401.0,4997.0,1031.0,1396.0,1269.0,2375.0,58960.0,Los Angeles,State Assembly 62,State Assembly,2016-09-09
196794.0,112811.0,29320.0,3807.0,634.0,919.0,2193.0,1196.0,45914.0,Los Angeles,State Assembly 63,State Assembly,2016-09-09
225814.0,145796.0,20050.0,3806.0,577.0,694.0,2305.0,1624.0,50962.0,Los Angeles,State Assembly 64,State Assembly,2016-09-09
280548.0,115920.0,89020.0,5899.0,953.0,1780.0,739.0,2531.0,63706.0,Los Angeles,State Assembly 66,State Assembly,2016-09-09
272945.0,137898.0,55869.0,6531.0,1748.0,1886.0,2277.0,2338.0,64398.0,Los Angeles,State Assembly 70,State Assembly,2016-09-09
684006.0,311867.0,179580.0,17611.0,2424.0,3975.0,4144.0,5876.0,158529.0,Los Angeles,State Board of Equalization 1,State Board of Equalization,2016-09-09
4336204.0,2299640.0,783367.0,87262.0,18438.0,23550.0,26923.0,35512.0,1061512.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2016-09-09
13731.0,5637.0,4367.0,362.0,44.0,98.0,16.0,140.0,3067.0,Los Angeles,Agoura Hills,City,2016-09-09
39072.0,18904.0,6672.0,688.0,161.0,156.0,270.0,263.0,11958.0,Los Angeles,Alhambra,City,2016-09-09
28519.0,8542.0,8673.0,473.0,90.0,118.0,101.0,190.0,10332.0,Los Angeles,Arcadia,City,2016-09-09
7053.0,3329.0,1453.0,118.0,15.0,26.0,75.0,65.0,1972.0,Los Angeles,Artesia,City,2016-09-09
1789.0,689.0,597.0,44.0,20.0,9.0,11.0,14.0,405.0,Los Angeles,Avalon,City,2016-09-09
18798.0,8928.0,4170.0,437.0,83.0,101.0,267.0,130.0,4682.0,Los Angeles,Azusa,City,2016-09-09
28326.0,15829.0,3765.0,537.0,76.0,109.0,268.0,208.0,7534.0,Los Angeles,Baldwin Park,City,2016-09-09
12369.0,7715.0,1223.0,170.0,38.0,38.0,147.0,58.0,2980.0,Los Angeles,Bell,City,2016-09-09
12852.0,8002.0,1078.0,208.0,36.0,56.0,157.0,75.0,3240.0,Los Angeles,Bell Gardens,City,2016-09-09
34144.0,17645.0,6626.0,818.0,108.0,181.0,383.0,261.0,8122.0,Los Angeles,Bellflower,City,2016-09-09
20739.0,9356.0,5088.0,356.0,65.0,105.0,52.0,189.0,5528.0,Los Angeles,Beverly Hills,City,2016-09-09
536.0,134.0,251.0,12.0,0.0,2.0,2.0,4.0,131.0,Los Angeles,Bradbury,City,2016-09-09
63949.0,29585.0,15137.0,1505.0,309.0,468.0,211.0,689.0,16045.0,Los Angeles,Burbank,City,2016-09-09
15222.0,6755.0,4420.0,349.0,51.0,75.0,33.0,156.0,3383.0,Los Angeles,Calabasas,City,2016-09-09
55748.0,32753.0,7504.0,917.0,138.0,183.0,386.0,381.0,13486.0,Los Angeles,Carson,City,2016-09-09
31451.0,12625.0,8356.0,512.0,56.0,108.0,146.0,243.0,9405.0,Los Angeles,Cerritos,City,2016-09-09
21625.0,10065.0,6154.0,488.0,130.0,134.0,96.0,197.0,4361.0,Los Angeles,Claremont,City,2016-09-09
6233.0,4135.0,565.0,78.0,27.0,21.0,71.0,32.0,1304.0,Los Angeles,Commerce,City,2016-09-09
43092.0,30652.0,2026.0,654.0,111.0,118.0,403.0,348.0,8780.0,Los Angeles,Compton,City,2016-09-09
25475.0,11121.0,7349.0,700.0,56.0,157.0,287.0,197.0,5608.0,Los Angeles,Covina,City,2016-09-09
7395.0,4594.0,677.0,101.0,23.0,25.0,104.0,36.0,1835.0,Los Angeles,Cudahy,City,2016-09-09
26463.0,15590.0,3617.0,498.0,165.0,137.0,52.0,259.0,6145.0,Los Angeles,Culver City,City,2016-09-09
29016.0,10489.0,8507.0,608.0,88.0,135.0,130.0,206.0,8853.0,Los Angeles,Diamond Bar,City,2016-09-09
56034.0,28750.0,12301.0,1205.0,153.0,301.0,389.0,381.0,12554.0,Los Angeles,Downey,City,2016-09-09
11380.0,5447.0,2794.0,255.0,30.0,55.0,61.0,81.0,2657.0,Los Angeles,Duarte,City,2016-09-09
34214.0,17813.0,4824.0,720.0,97.0,140.0,274.0,216.0,10130.0,Los Angeles,El Monte,City,2016-09-09
11360.0,3999.0,3862.0,330.0,52.0,107.0,31.0,122.0,2857.0,Los Angeles,El Segundo,City,2016-09-09
31951.0,20215.0,4686.0,500.0,75.0,117.0,132.0,222.0,6004.0,Los Angeles,Gardena,City,2016-09-09
102295.0,43122.0,24654.0,2181.0,418.0,538.0,435.0,896.0,30051.0,Los Angeles,Glendale,City,2016-09-09
30353.0,9545.0,13163.0,799.0,101.0,225.0,170.0,239.0,6111.0,Los Angeles,Glendora,City,2016-09-09
4701.0,2557.0,644.0,93.0,16.0,22.0,57.0,28.0,1284.0,Los Angeles,Hawaiian Gardens,City,2016-09-09
37094.0,22651.0,4283.0,750.0,108.0,180.0,198.0,302.0,8622.0,Los Angeles,Hawthorne,City,2016-09-09
13710.0,5045.0,4127.0,330.0,52.0,140.0,20.0,162.0,3834.0,Los Angeles,Hermosa Beach,City,2016-09-09
1317.0,489.0,486.0,25.0,5.0,10.0,2.0,12.0,288.0,Los Angeles,Hidden Hills,City,2016-09-09
18391.0,11691.0,1625.0,299.0,45.0,78.0,180.0,88.0,4385.0,Los Angeles,Huntington Park,City,2016-09-09
117.0,29.0,47.0,6.0,1.0,0.0,0.0,1.0,33.0,Los Angeles,Industry,City,2016-09-09
60934.0,42803.0,3183.0,962.0,176.0,221.0,362.0,420.0,12807.0,Los Angeles,Inglewood,City,2016-09-09
917.0,552.0,135.0,27.0,2.0,4.0,9.0,4.0,184.0,Los Angeles,Irwindale,City,2016-09-09
14756.0,4727.0,6211.0,255.0,39.0,86.0,17.0,110.0,3311.0,Los Angeles,La Canada Flintridge,City,2016-09-09
3711.0,944.0,1848.0,88.0,7.0,30.0,11.0,31.0,752.0,Los Angeles,La Habra Heights,City,2016-09-09
26493.0,10308.0,9523.0,667.0,58.0,144.0,145.0,220.0,5428.0,Los Angeles,La Mirada,City,2016-09-09
15473.0,9021.0,2063.0,307.0,51.0,70.0,148.0,79.0,3734.0,Los Angeles,La Puente,City,2016-09-09
19825.0,6867.0,8234.0,520.0,67.0,121.0,102.0,165.0,3749.0,Los Angeles,La Verne,City,2016-09-09
48619.0,21632.0,13910.0,1310.0,173.0,339.0,248.0,415.0,10592.0,Los Angeles,Lakewood,City,2016-09-09
77683.0,33695.0,25839.0,2478.0,184.0,424.0,332.0,554.0,14177.0,Los Angeles,Lancaster,City,2016-09-09
13374.0,7207.0,2258.0,290.0,44.0,87.0,84.0,95.0,3309.0,Los Angeles,Lawndale,City,2016-09-09
11760.0,5042.0,3701.0,304.0,57.0,88.0,37.0,93.0,2438.0,Los Angeles,Lomita,City,2016-09-09
