Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Reform,Miscellaneous,Declined_to_State,county,district,district_type,date
16570.0,7109.0,3219.0,301.0,2462.0,194.0,20.0,37.0,115.0,3113.0,Humboldt,County Supervisorial 3,County Supervisorial,2002-09-06
12832.0,5799.0,3723.0,333.0,622.0,131.0,18.0,57.0,99.0,2050.0,Humboldt,County Supervisorial 4,County Supervisorial,2002-09-06
15357.0,6890.0,4434.0,406.0,950.0,149.0,14.0,40.0,103.0,2371.0,Humboldt,County Supervisorial 5,County Supervisorial,2002-09-06
74479.0,31936.0,22495.0,1782.0,5126.0,728.0,73.0,229.0,464.0,11646.0,Humboldt,US Congressional 1,US Congressional,2002-09-06
74479.0,31936.0,22495.0,1782.0,5126.0,728.0,73.0,229.0,464.0,11646.0,Humboldt,State Senate 2,State Senate,2002-09-06
74479.0,31936.0,22495.0,1782.0,5126.0,728.0,73.0,229.0,464.0,11646.0,Humboldt,State Assembly 1,State Assembly,2002-09-06
74479.0,31936.0,22495.0,1782.0,5126.0,728.0,73.0,229.0,464.0,11646.0,Humboldt,State Board of Equalization 1,State Board of Equalization,2002-09-06
10743.0,4603.0,1506.0,207.0,1888.0,145.0,18.0,21.0,80.0,2275.0,Humboldt,Arcata,City,2002-09-06
783.0,349.0,198.0,23.0,78.0,10.0,1.0,3.0,4.0,117.0,Humboldt,Blue Lake,City,2002-09-06
14144.0,6285.0,4392.0,348.0,638.0,139.0,19.0,59.0,102.0,2162.0,Humboldt,Eureka,City,2002-09-06
949.0,344.0,425.0,18.0,24.0,4.0,0.0,1.0,3.0,130.0,Humboldt,Ferndale,City,2002-09-06
5720.0,2259.0,2437.0,149.0,54.0,43.0,1.0,13.0,20.0,744.0,Humboldt,Fortuna,City,2002-09-06
1484.0,595.0,575.0,59.0,21.0,11.0,2.0,4.0,10.0,207.0,Humboldt,Rio Dell,City,2002-09-06
289.0,131.0,75.0,4.0,28.0,2.0,1.0,0.0,1.0,47.0,Humboldt,Trinidad,City,2002-09-06
40367.0,17370.0,12887.0,974.0,2395.0,374.0,31.0,128.0,244.0,5964.0,Humboldt,Unincorporated Area,City,2002-09-06
11475.0,7436.0,1427.0,156.0,41.0,44.0,21.0,5.0,106.0,2239.0,Imperial,County Supervisorial 1,County Supervisorial,2002-09-06
10116.0,5007.0,3410.0,186.0,22.0,34.0,8.0,7.0,92.0,1350.0,Imperial,County Supervisorial 2,County Supervisorial,2002-09-06
9590.0,4559.0,3351.0,205.0,21.0,34.0,15.0,10.0,99.0,1296.0,Imperial,County Supervisorial 3,County Supervisorial,2002-09-06
9758.0,4703.0,3456.0,219.0,17.0,33.0,10.0,41.0,78.0,1201.0,Imperial,County Supervisorial 4,County Supervisorial,2002-09-06
9211.0,5210.0,2411.0,220.0,28.0,43.0,11.0,15.0,95.0,1178.0,Imperial,County Supervisorial 5,County Supervisorial,2002-09-06
50150.0,26915.0,14055.0,986.0,129.0,188.0,65.0,78.0,470.0,7264.0,Imperial,US Congressional 51,US Congressional,2002-09-06
50150.0,26915.0,14055.0,986.0,129.0,188.0,65.0,78.0,470.0,7264.0,Imperial,State Senate 40,State Senate,2002-09-06
50150.0,26915.0,14055.0,986.0,129.0,188.0,65.0,78.0,470.0,7264.0,Imperial,State Assembly 80,State Assembly,2002-09-06
50150.0,26915.0,14055.0,986.0,129.0,188.0,65.0,78.0,470.0,7264.0,Imperial,State Board of Equalization 3,State Board of Equalization,2002-09-06
8016.0,4451.0,2336.0,141.0,15.0,30.0,10.0,15.0,55.0,963.0,Imperial,Brawley,City,2002-09-06
11336.0,7370.0,1377.0,156.0,41.0,43.0,20.0,5.0,105.0,2219.0,Imperial,Calexico,City,2002-09-06
1034.0,601.0,233.0,21.0,1.0,6.0,1.0,0.0,15.0,156.0,Imperial,Calipatria,City,2002-09-06
13782.0,7271.0,4184.0,258.0,26.0,54.0,14.0,12.0,139.0,1824.0,Imperial,El Centro,City,2002-09-06
1985.0,941.0,686.0,54.0,8.0,6.0,3.0,2.0,21.0,264.0,Imperial,Holtville,City,2002-09-06
3062.0,1298.0,1190.0,73.0,6.0,7.0,6.0,2.0,31.0,449.0,Imperial,Imperial,City,2002-09-06
684.0,402.0,177.0,18.0,1.0,3.0,0.0,0.0,13.0,70.0,Imperial,Westmorland,City,2002-09-06
10251.0,4581.0,3872.0,265.0,31.0,39.0,11.0,42.0,91.0,1319.0,Imperial,Unincorporated Area,City,2002-09-06
2265.0,666.0,1259.0,40.0,20.0,10.0,2.0,3.0,18.0,247.0,Inyo,County Supervisorial 1,County Supervisorial,2002-09-06
1889.0,619.0,882.0,56.0,32.0,14.0,1.0,2.0,17.0,266.0,Inyo,County Supervisorial 2,County Supervisorial,2002-09-06
2455.0,764.0,1254.0,75.0,16.0,10.0,1.0,1.0,22.0,312.0,Inyo,County Supervisorial 3,County Supervisorial,2002-09-06
2007.0,678.0,963.0,53.0,13.0,9.0,1.0,4.0,12.0,274.0,Inyo,County Supervisorial 4,County Supervisorial,2002-09-06
1665.0,721.0,574.0,70.0,20.0,17.0,1.0,5.0,18.0,239.0,Inyo,County Supervisorial 5,County Supervisorial,2002-09-06
10281.0,3448.0,4932.0,294.0,101.0,60.0,6.0,15.0,87.0,1338.0,Inyo,US Congressional 25,US Congressional,2002-09-06
10281.0,3448.0,4932.0,294.0,101.0,60.0,6.0,15.0,87.0,1338.0,Inyo,State Senate 18,State Senate,2002-09-06
10281.0,3448.0,4932.0,294.0,101.0,60.0,6.0,15.0,87.0,1338.0,Inyo,State Assembly 34,State Assembly,2002-09-06
10281.0,3448.0,4932.0,294.0,101.0,60.0,6.0,15.0,87.0,1338.0,Inyo,State Board of Equalization 2,State Board of Equalization,2002-09-06
1761.0,583.0,818.0,53.0,30.0,13.0,1.0,2.0,17.0,244.0,Inyo,Bishop,City,2002-09-06
8520.0,2865.0,4114.0,241.0,71.0,47.0,5.0,13.0,70.0,1094.0,Inyo,Unincorporated Area,City,2002-09-06
48313.0,19644.0,21446.0,1217.0,114.0,288.0,42.0,116.0,130.0,5316.0,Kern,County Supervisorial 1,County Supervisorial,2002-09-06
51756.0,17981.0,25026.0,1520.0,144.0,289.0,47.0,207.0,145.0,6397.0,Kern,County Supervisorial 2,County Supervisorial,2002-09-06
58699.0,19551.0,31294.0,1480.0,151.0,278.0,45.0,173.0,116.0,5611.0,Kern,County Supervisorial 3,County Supervisorial,2002-09-06
58521.0,18075.0,32419.0,1369.0,160.0,306.0,41.0,146.0,98.0,5907.0,Kern,County Supervisorial 4,County Supervisorial,2002-09-06
34111.0,20793.0,8789.0,852.0,76.0,156.0,48.0,118.0,141.0,3138.0,Kern,County Supervisorial 5,County Supervisorial,2002-09-06
52468.0,33142.0,12866.0,1121.0,73.0,209.0,70.0,147.0,224.0,4616.0,Kern,US Congressional 20,US Congressional,2002-09-06
198932.0,62902.0,106108.0,5317.0,572.0,1108.0,153.0,613.0,406.0,21753.0,Kern,US Congressional 22,US Congressional,2002-09-06
58592.0,36107.0,15117.0,1286.0,92.0,238.0,76.0,164.0,248.0,5264.0,Kern,State Senate 16,State Senate,2002-09-06
7.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2002-09-06
192801.0,59935.0,103853.0,5152.0,553.0,1078.0,147.0,596.0,382.0,21105.0,Kern,State Senate 18,State Senate,2002-09-06
47921.0,30674.0,11516.0,1009.0,68.0,173.0,60.0,113.0,196.0,4112.0,Kern,State Assembly 30,State Assembly,2002-09-06
190277.0,61051.0,101378.0,4954.0,549.0,1058.0,145.0,590.0,394.0,20158.0,Kern,State Assembly 32,State Assembly,2002-09-06
13195.0,4317.0,6076.0,475.0,28.0,85.0,18.0,57.0,40.0,2099.0,Kern,State Assembly 34,State Assembly,2002-09-06
7.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2002-09-06
251400.0,96044.0,118974.0,6438.0,645.0,1317.0,223.0,760.0,630.0,26369.0,Kern,State Board of Equalization 2,State Board of Equalization,2002-09-06
2643.0,1821.0,477.0,58.0,2.0,7.0,3.0,2.0,8.0,265.0,Kern,Arvin,City,2002-09-06
104279.0,37860.0,52286.0,2379.0,278.0,456.0,86.0,300.0,217.0,10417.0,Kern,Bakersfield,City,2002-09-06
3744.0,1246.0,1663.0,133.0,5.0,24.0,4.0,11.0,8.0,650.0,Kern,California City,City,2002-09-06
8943.0,5981.0,1930.0,148.0,6.0,23.0,10.0,17.0,42.0,786.0,Kern,Delano,City,2002-09-06
472.0,165.0,226.0,22.0,1.0,3.0,2.0,1.0,3.0,49.0,Kern,Maricopa,City,2002-09-06
2218.0,1580.0,398.0,41.0,1.0,10.0,4.0,2.0,11.0,171.0,Kern,McFarland,City,2002-09-06
11862.0,3242.0,6219.0,361.0,38.0,107.0,15.0,38.0,28.0,1814.0,Kern,Ridgecrest,City,2002-09-06
3813.0,2022.0,1406.0,64.0,6.0,10.0,4.0,2.0,11.0,288.0,Kern,Shafter,City,2002-09-06
2903.0,882.0,1588.0,97.0,2.0,13.0,6.0,7.0,5.0,303.0,Kern,Taft,City,2002-09-06
3000.0,1080.0,1392.0,122.0,16.0,13.0,2.0,11.0,7.0,357.0,Kern,Tehachapi,City,2002-09-06
4523.0,2614.0,1407.0,80.0,4.0,22.0,2.0,10.0,12.0,372.0,Kern,Wasco,City,2002-09-06
103000.0,37551.0,49982.0,2933.0,286.0,629.0,85.0,359.0,278.0,10897.0,Kern,Unincorporated Area,City,2002-09-06
7601.0,2511.0,3928.0,194.0,9.0,35.0,9.0,7.0,111.0,797.0,Kings,County Supervisorial 1,County Supervisorial,2002-09-06
6208.0,3581.0,1847.0,119.0,11.0,12.0,10.0,12.0,77.0,539.0,Kings,County Supervisorial 2,County Supervisorial,2002-09-06
11169.0,3467.0,6206.0,239.0,29.0,37.0,14.0,18.0,107.0,1052.0,Kings,County Supervisorial 3,County Supervisorial,2002-09-06
9235.0,4378.0,3637.0,190.0,22.0,17.0,8.0,27.0,107.0,849.0,Kings,County Supervisorial 4,County Supervisorial,2002-09-06
10199.0,4235.0,4595.0,215.0,14.0,28.0,7.0,19.0,111.0,975.0,Kings,County Supervisorial 5,County Supervisorial,2002-09-06
44412.0,18172.0,20213.0,957.0,85.0,129.0,48.0,83.0,513.0,4212.0,Kings,US Congressional 20,US Congressional,2002-09-06
44412.0,18172.0,20213.0,957.0,85.0,129.0,48.0,83.0,513.0,4212.0,Kings,State Senate 16,State Senate,2002-09-06
44412.0,18172.0,20213.0,957.0,85.0,129.0,48.0,83.0,513.0,4212.0,Kings,State Assembly 30,State Assembly,2002-09-06
44412.0,18172.0,20213.0,957.0,85.0,129.0,48.0,83.0,513.0,4212.0,Kings,State Board of Equalization 2,State Board of Equalization,2002-09-06
1461.0,762.0,474.0,38.0,1.0,7.0,6.0,1.0,29.0,143.0,Kings,Avenal,City,2002-09-06
3542.0,2138.0,992.0,63.0,8.0,5.0,3.0,9.0,30.0,294.0,Kings,Corcoran,City,2002-09-06
19356.0,8032.0,8770.0,377.0,41.0,52.0,20.0,41.0,212.0,1811.0,Kings,Hanford,City,2002-09-06
7979.0,2527.0,4204.0,209.0,7.0,29.0,11.0,6.0,109.0,877.0,Kings,Lemoore,City,2002-09-06
12074.0,4713.0,5773.0,270.0,28.0,36.0,8.0,26.0,133.0,1087.0,Kings,Unincorporated Area,City,2002-09-06
6236.0,2737.0,2148.0,189.0,121.0,51.0,10.0,28.0,27.0,925.0,Lake,County Supervisorial 1,County Supervisorial,2002-09-06
5344.0,3035.0,1255.0,174.0,62.0,42.0,6.0,25.0,26.0,719.0,Lake,County Supervisorial 2,County Supervisorial,2002-09-06
6520.0,3162.0,1998.0,225.0,85.0,50.0,11.0,39.0,38.0,912.0,Lake,County Supervisorial 3,County Supervisorial,2002-09-06
6592.0,2630.0,2678.0,177.0,117.0,45.0,6.0,35.0,15.0,889.0,Lake,County Supervisorial 4,County Supervisorial,2002-09-06
6536.0,2796.0,2422.0,162.0,99.0,48.0,8.0,30.0,23.0,948.0,Lake,County Supervisorial 5,County Supervisorial,2002-09-06
31228.0,14360.0,10501.0,927.0,484.0,236.0,41.0,157.0,129.0,4393.0,Lake,US Congressional 1,US Congressional,2002-09-06
31228.0,14360.0,10501.0,927.0,484.0,236.0,41.0,157.0,129.0,4393.0,Lake,State Senate 2,State Senate,2002-09-06
31228.0,14360.0,10501.0,927.0,484.0,236.0,41.0,157.0,129.0,4393.0,Lake,State Assembly 1,State Assembly,2002-09-06
31228.0,14360.0,10501.0,927.0,484.0,236.0,41.0,157.0,129.0,4393.0,Lake,State Board of Equalization 1,State Board of Equalization,2002-09-06
5836.0,3305.0,1357.0,204.0,60.0,47.0,10.0,30.0,27.0,796.0,Lake,Clearlake,City,2002-09-06
2729.0,1078.0,1091.0,76.0,59.0,14.0,4.0,11.0,9.0,387.0,Lake,Lakeport,City,2002-09-06
22663.0,9977.0,8053.0,647.0,365.0,175.0,27.0,116.0,93.0,3210.0,Lake,Unincorporated Area,City,2002-09-06
2997.0,1114.0,1182.0,133.0,15.0,25.0,1.0,16.0,14.0,497.0,Lassen,County Supervisorial 1,County Supervisorial,2002-09-06
2949.0,1032.0,1138.0,131.0,18.0,19.0,5.0,16.0,18.0,572.0,Lassen,County Supervisorial 2,County Supervisorial,2002-09-06
3162.0,971.0,1531.0,122.0,7.0,24.0,0.0,11.0,7.0,489.0,Lassen,County Supervisorial 3,County Supervisorial,2002-09-06
2813.0,860.0,1410.0,89.0,20.0,4.0,2.0,5.0,7.0,416.0,Lassen,County Supervisorial 4,County Supervisorial,2002-09-06
2567.0,879.0,1044.0,133.0,5.0,27.0,5.0,15.0,21.0,438.0,Lassen,County Supervisorial 5,County Supervisorial,2002-09-06
14488.0,4856.0,6305.0,608.0,65.0,99.0,13.0,63.0,67.0,2412.0,Lassen,US Congressional 4,US Congressional,2002-09-06
14488.0,4856.0,6305.0,608.0,65.0,99.0,13.0,63.0,67.0,2412.0,Lassen,State Senate 1,State Senate,2002-09-06
14488.0,4856.0,6305.0,608.0,65.0,99.0,13.0,63.0,67.0,2412.0,Lassen,State Assembly 3,State Assembly,2002-09-06
14488.0,4856.0,6305.0,608.0,65.0,99.0,13.0,63.0,67.0,2412.0,Lassen,State Board of Equalization 2,State Board of Equalization,2002-09-06
4960.0,1678.0,2056.0,202.0,32.0,22.0,6.0,22.0,21.0,921.0,Lassen,Susanville,City,2002-09-06
9528.0,3178.0,4249.0,406.0,33.0,77.0,7.0,41.0,46.0,1491.0,Lassen,Unincorporated Area,City,2002-09-06
583391.0,353241.0,111142.0,10105.0,2953.0,2468.0,2069.0,1236.0,9892.0,90285.0,Los Angeles,County Supervisorial 1,County Supervisorial,2002-09-06
698662.0,483930.0,86877.0,10788.0,4336.0,2452.0,9471.0,2588.0,10068.0,88152.0,Los Angeles,County Supervisorial 2,County Supervisorial,2002-09-06
870683.0,464854.0,214794.0,15022.0,8804.0,5917.0,2166.0,3756.0,9388.0,145982.0,Los Angeles,County Supervisorial 3,County Supervisorial,2002-09-06
849207.0,388512.0,295502.0,14784.0,4794.0,4560.0,3016.0,2723.0,9676.0,125640.0,Los Angeles,County Supervisorial 4,County Supervisorial,2002-09-06
939474.0,373887.0,382655.0,17265.0,5338.0,5020.0,1965.0,3243.0,7941.0,142160.0,Los Angeles,County Supervisorial 5,County Supervisorial,2002-09-06
31181.0,10566.0,14928.0,841.0,123.0,160.0,55.0,85.0,228.0,4195.0,Los Angeles,US Congressional 22,US Congressional,2002-09-06
213117.0,74688.0,98243.0,5136.0,868.0,1245.0,407.0,823.0,1440.0,30267.0,Los Angeles,US Congressional 25,US Congressional,2002-09-06
215065.0,72113.0,100202.0,3364.0,1355.0,1028.0,438.0,576.0,1630.0,34359.0,Los Angeles,US Congressional 26,US Congressional,2002-09-06
279549.0,135568.0,88110.0,5176.0,1956.0,1857.0,606.0,1339.0,2892.0,42045.0,Los Angeles,US Congressional 27,US Congressional,2002-09-06
232533.0,133972.0,50189.0,4253.0,1607.0,1394.0,585.0,832.0,2706.0,36995.0,Los Angeles,US Congressional 28,US Congressional,2002-09-06
298226.0,134531.0,100350.0,4599.0,1981.0,1520.0,716.0,959.0,3064.0,50506.0,Los Angeles,US Congressional 29,US Congressional,2002-09-06
387530.0,198656.0,105365.0,5867.0,4107.0,2428.0,915.0,1822.0,3512.0,64858.0,Los Angeles,US Congressional 30,US Congressional,2002-09-06
173969.0,105770.0,30222.0,2834.0,1769.0,969.0,796.0,444.0,2757.0,28408.0,Los Angeles,US Congressional 31,US Congressional,2002-09-06
227048.0,120996.0,60454.0,4265.0,787.0,910.0,667.0,531.0,2910.0,35528.0,Los Angeles,US Congressional 32,US Congressional,2002-09-06
280589.0,189132.0,35662.0,4158.0,2426.0,1411.0,2231.0,1208.0,3513.0,40848.0,Los Angeles,US Congressional 33,US Congressional,2002-09-06
176032.0,107579.0,35579.0,3169.0,643.0,720.0,700.0,385.0,3411.0,23846.0,Los Angeles,US Congressional 34,US Congressional,2002-09-06
238694.0,163601.0,33409.0,3833.0,1107.0,758.0,3962.0,894.0,3222.0,27908.0,Los Angeles,US Congressional 35,US Congressional,2002-09-06
310378.0,140968.0,102299.0,5399.0,2911.0,2179.0,1049.0,1325.0,3106.0,51142.0,Los Angeles,US Congressional 36,US Congressional,2002-09-06
245424.0,153041.0,44237.0,4414.0,2078.0,1102.0,3196.0,710.0,4670.0,31976.0,Los Angeles,US Congressional 37,US Congressional,2002-09-06
227435.0,135243.0,50645.0,3980.0,768.0,857.0,680.0,440.0,3440.0,31382.0,Los Angeles,US Congressional 38,US Congressional,2002-09-06
235389.0,127767.0,64219.0,4174.0,842.0,1013.0,1292.0,632.0,3191.0,32259.0,Los Angeles,US Congressional 39,US Congressional,2002-09-06
63481.0,22641.0,26919.0,1027.0,203.0,241.0,158.0,166.0,486.0,11640.0,Los Angeles,US Congressional 42,US Congressional,2002-09-06
105777.0,37592.0,49938.0,1475.0,694.0,625.0,234.0,375.0,787.0,14057.0,Los Angeles,US Congressional 46,US Congressional,2002-09-06
269119.0,98507.0,120700.0,6221.0,1156.0,1527.0,505.0,1036.0,1911.0,37556.0,Los Angeles,State Senate 17,State Senate,2002-09-06
30874.0,9556.0,15555.0,601.0,132.0,161.0,29.0,126.0,167.0,4547.0,Los Angeles,State Senate 19,State Senate,2002-09-06
269480.0,147688.0,66561.0,5333.0,1629.0,1525.0,735.0,1064.0,3428.0,41517.0,Los Angeles,State Senate 20,State Senate,2002-09-06
420146.0,198184.0,135714.0,6591.0,3429.0,2522.0,1042.0,1489.0,4268.0,66907.0,Los Angeles,State Senate 21,State Senate,2002-09-06
218067.0,131416.0,39548.0,3544.0,1488.0,917.0,993.0,488.0,3832.0,35841.0,Los Angeles,State Senate 22,State Senate,2002-09-06
394307.0,201971.0,109137.0,6070.0,3958.0,2500.0,890.0,1863.0,3551.0,64367.0,Los Angeles,State Senate 23,State Senate,2002-09-06
298574.0,163994.0,74111.0,5515.0,1016.0,1227.0,854.0,642.0,4017.0,47198.0,Los Angeles,State Senate 24,State Senate,2002-09-06
342359.0,213552.0,68062.0,5414.0,1853.0,1245.0,5286.0,1156.0,5106.0,40685.0,Los Angeles,State Senate 25,State Senate,2002-09-06
359058.0,241132.0,46211.0,5376.0,3103.0,1811.0,3143.0,1495.0,4603.0,52184.0,Los Angeles,State Senate 26,State Senate,2002-09-06
342852.0,177077.0,100925.0,6104.0,2234.0,1770.0,1759.0,981.0,4761.0,47241.0,Los Angeles,State Senate 27,State Senate,2002-09-06
411403.0,199607.0,123370.0,7048.0,3540.0,2687.0,1661.0,1731.0,4135.0,67624.0,Los Angeles,State Senate 28,State Senate,2002-09-06
248416.0,86531.0,109353.0,4167.0,1476.0,1235.0,564.0,715.0,1960.0,42415.0,Los Angeles,State Senate 29,State Senate,2002-09-06
292118.0,170547.0,70659.0,5054.0,963.0,1085.0,1095.0,684.0,4458.0,37573.0,Los Angeles,State Senate 30,State Senate,2002-09-06
44644.0,24662.0,11064.0,926.0,248.0,205.0,131.0,76.0,768.0,6564.0,Los Angeles,State Senate 32,State Senate,2002-09-06
123435.0,46277.0,54723.0,3415.0,401.0,594.0,288.0,352.0,891.0,16494.0,Los Angeles,State Assembly 36,State Assembly,2002-09-06
35192.0,13279.0,14948.0,704.0,219.0,233.0,60.0,192.0,299.0,5258.0,Los Angeles,State Assembly 37,State Assembly,2002-09-06
187329.0,68306.0,83827.0,3538.0,983.0,1216.0,277.0,865.0,1383.0,26934.0,Los Angeles,State Assembly 38,State Assembly,2002-09-06
118528.0,71674.0,23423.0,2241.0,544.0,570.0,328.0,340.0,1630.0,17778.0,Los Angeles,State Assembly 39,State Assembly,2002-09-06
172566.0,84086.0,53686.0,3432.0,1141.0,1071.0,410.0,877.0,1848.0,26015.0,Los Angeles,State Assembly 40,State Assembly,2002-09-06
183524.0,90904.0,54852.0,2724.0,2233.0,1210.0,412.0,900.0,1693.0,28596.0,Los Angeles,State Assembly 41,State Assembly,2002-09-06
252369.0,139304.0,55453.0,4002.0,2527.0,1802.0,506.0,1006.0,2366.0,45403.0,Los Angeles,State Assembly 42,State Assembly,2002-09-06
188699.0,85260.0,62290.0,3404.0,1591.0,1241.0,409.0,763.0,1987.0,31754.0,Los Angeles,State Assembly 43,State Assembly,2002-09-06
223438.0,103542.0,75732.0,3110.0,1721.0,1135.0,653.0,659.0,2191.0,34695.0,Los Angeles,State Assembly 44,State Assembly,2002-09-06
129528.0,78248.0,21403.0,2210.0,1375.0,885.0,452.0,352.0,2277.0,22326.0,Los Angeles,State Assembly 45,State Assembly,2002-09-06
89587.0,61403.0,10513.0,1517.0,447.0,351.0,469.0,167.0,2095.0,12625.0,Los Angeles,State Assembly 46,State Assembly,2002-09-06
208698.0,140075.0,28155.0,2808.0,1736.0,866.0,1522.0,934.0,2194.0,30408.0,Los Angeles,State Assembly 47,State Assembly,2002-09-06
134150.0,98383.0,11572.0,2066.0,805.0,362.0,2431.0,576.0,2081.0,15874.0,Los Angeles,State Assembly 48,State Assembly,2002-09-06
147335.0,71352.0,39885.0,2435.0,548.0,503.0,364.0,362.0,1784.0,30102.0,Los Angeles,State Assembly 49,State Assembly,2002-09-06
119882.0,75991.0,21575.0,2277.0,399.0,482.0,709.0,280.0,2215.0,15954.0,Los Angeles,State Assembly 50,State Assembly,2002-09-06
160809.0,104036.0,27677.0,2582.0,675.0,617.0,2046.0,578.0,1915.0,20683.0,Los Angeles,State Assembly 51,State Assembly,2002-09-06
129097.0,95582.0,10537.0,2229.0,890.0,325.0,2972.0,310.0,2927.0,13325.0,Los Angeles,State Assembly 52,State Assembly,2002-09-06
234573.0,98443.0,84600.0,4012.0,2339.0,1729.0,650.0,1055.0,2093.0,39652.0,Los Angeles,State Assembly 53,State Assembly,2002-09-06
215498.0,95946.0,78440.0,3626.0,2005.0,1376.0,717.0,749.0,2525.0,30114.0,Los Angeles,State Assembly 54,State Assembly,2002-09-06
165919.0,93438.0,40725.0,3013.0,725.0,792.0,1053.0,511.0,2385.0,23277.0,Los Angeles,State Assembly 55,State Assembly,2002-09-06
133739.0,72541.0,35795.0,2358.0,392.0,535.0,492.0,316.0,1715.0,19595.0,Los Angeles,State Assembly 56,State Assembly,2002-09-06
161852.0,83826.0,47906.0,3175.0,515.0,697.0,418.0,351.0,1726.0,23238.0,Los Angeles,State Assembly 57,State Assembly,2002-09-06
169172.0,93567.0,46467.0,2651.0,535.0,574.0,439.0,382.0,2315.0,22242.0,Los Angeles,State Assembly 58,State Assembly,2002-09-06
121824.0,41992.0,57722.0,2064.0,958.0,681.0,266.0,335.0,927.0,16879.0,Los Angeles,State Assembly 59,State Assembly,2002-09-06
89937.0,32266.0,37969.0,1443.0,270.0,365.0,212.0,258.0,735.0,16419.0,Los Angeles,State Assembly 60,State Assembly,2002-09-06
44737.0,24703.0,11095.0,928.0,251.0,205.0,132.0,76.0,768.0,6579.0,Los Angeles,State Assembly 61,State Assembly,2002-09-06
375038.0,145729.0,158476.0,8458.0,1867.0,1949.0,849.0,1160.0,3218.0,53332.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2002-09-06
112719.0,45373.0,46592.0,1775.0,844.0,721.0,283.0,426.0,1079.0,15626.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2002-09-06
3453660.0,1873322.0,885902.0,57731.0,23514.0,17747.0,17555.0,11960.0,42668.0,523261.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2002-09-06
12174.0,5005.0,4783.0,231.0,82.0,90.0,17.0,38.0,90.0,1838.0,Los Angeles,Agoura Hills,City,2002-09-06
33124.0,16264.0,8571.0,515.0,161.0,99.0,84.0,94.0,409.0,6927.0,Los Angeles,Alhambra,City,2002-09-06
27449.0,7672.0,12949.0,358.0,110.0,97.0,36.0,97.0,172.0,5958.0,Los Angeles,Arcadia,City,2002-09-06
5984.0,3027.0,1735.0,99.0,22.0,25.0,23.0,14.0,75.0,964.0,Los Angeles,Artesia,City,2002-09-06
1755.0,647.0,781.0,23.0,28.0,16.0,2.0,9.0,12.0,237.0,Los Angeles,Avalon,City,2002-09-06
16021.0,7371.0,5567.0,317.0,63.0,79.0,33.0,36.0,207.0,2348.0,Los Angeles,Azusa,City,2002-09-06
22512.0,13373.0,4605.0,419.0,48.0,82.0,74.0,45.0,243.0,3623.0,Los Angeles,Baldwin Park,City,2002-09-06
7955.0,5127.0,1209.0,145.0,19.0,17.0,36.0,19.0,165.0,1218.0,Los Angeles,Bell,City,2002-09-06
8995.0,5927.0,1067.0,198.0,34.0,41.0,46.0,12.0,235.0,1435.0,Los Angeles,Bell Gardens,City,2002-09-06
28627.0,15785.0,7742.0,614.0,103.0,143.0,116.0,89.0,359.0,3676.0,Los Angeles,Bellflower,City,2002-09-06
19786.0,10739.0,5032.0,230.0,96.0,91.0,24.0,57.0,165.0,3352.0,Los Angeles,Beverly Hills,City,2002-09-06
622.0,136.0,378.0,11.0,2.0,3.0,1.0,4.0,2.0,85.0,Los Angeles,Bradbury,City,2002-09-06
50296.0,22156.0,18136.0,828.0,353.0,336.0,79.0,235.0,444.0,7729.0,Los Angeles,Burbank,City,2002-09-06
12260.0,5670.0,4381.0,168.0,73.0,69.0,10.0,34.0,103.0,1752.0,Los Angeles,Calabasas,City,2002-09-06
43854.0,27724.0,7693.0,703.0,126.0,171.0,384.0,141.0,501.0,6411.0,Los Angeles,Carson,City,2002-09-06
27697.0,11451.0,9991.0,339.0,59.0,86.0,99.0,48.0,280.0,5344.0,Los Angeles,Cerritos,City,2002-09-06
20119.0,8457.0,7449.0,310.0,344.0,114.0,129.0,45.0,168.0,3103.0,Los Angeles,Claremont,City,2002-09-06
4953.0,3620.0,531.0,70.0,13.0,22.0,9.0,7.0,116.0,565.0,Los Angeles,Commerce,City,2002-09-06
33978.0,26273.0,1913.0,510.0,255.0,63.0,1040.0,72.0,846.0,3006.0,Los Angeles,Compton,City,2002-09-06
21973.0,9136.0,9063.0,475.0,74.0,101.0,41.0,52.0,182.0,2849.0,Los Angeles,Covina,City,2002-09-06
4316.0,2856.0,593.0,68.0,8.0,11.0,28.0,6.0,117.0,629.0,Los Angeles,Cudahy,City,2002-09-06
22258.0,12967.0,4821.0,287.0,219.0,141.0,82.0,110.0,188.0,3443.0,Los Angeles,Culver City,City,2002-09-06
27800.0,9963.0,11185.0,437.0,86.0,117.0,63.0,75.0,206.0,5668.0,Los Angeles,Diamond Bar,City,2002-09-06
43114.0,21753.0,14750.0,702.0,109.0,162.0,124.0,114.0,498.0,4902.0,Los Angeles,Downey,City,2002-09-06
