Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Natural_Law,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
19436.0,7944.0,8330.0,346.0,45.0,66.0,21.0,42.0,35.0,2607.0,Tulare,County Supervisorial 4,County Supervisorial,2006-09-08
24522.0,8501.0,11397.0,721.0,115.0,105.0,35.0,77.0,62.0,3509.0,Tulare,County Supervisorial 5,County Supervisorial,2006-09-08
133112.0,45635.0,64246.0,3000.0,553.0,487.0,122.0,289.0,288.0,18492.0,Tulare,US Congressional 21,US Congressional,2006-09-08
24717.0,11082.0,9639.0,462.0,57.0,75.0,30.0,72.0,45.0,3255.0,Tulare,State Senate 16,State Senate,2006-09-08
108395.0,34553.0,54607.0,2538.0,496.0,412.0,92.0,217.0,243.0,15237.0,Tulare,State Senate 18,State Senate,2006-09-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tulare,State Assembly 29,State Assembly,2006-09-08
9284.0,4013.0,3848.0,194.0,16.0,27.0,11.0,38.0,17.0,1120.0,Tulare,State Assembly 30,State Assembly,2006-09-08
8466.0,3952.0,3239.0,131.0,15.0,23.0,8.0,19.0,17.0,1062.0,Tulare,State Assembly 31,State Assembly,2006-09-08
115362.0,37670.0,57159.0,2675.0,522.0,437.0,103.0,232.0,254.0,16310.0,Tulare,State Assembly 34,State Assembly,2006-09-08
133112.0,45635.0,64246.0,3000.0,553.0,487.0,122.0,289.0,288.0,18492.0,Tulare,State Board of Equalization 2,State Board of Equalization,2006-09-08
5248.0,2463.0,2006.0,91.0,8.0,15.0,5.0,8.0,12.0,640.0,Tulare,Dinuba,City,2006-09-08
3917.0,1081.0,2169.0,104.0,19.0,17.0,1.0,5.0,8.0,513.0,Tulare,Exeter,City,2006-09-08
2535.0,1160.0,753.0,95.0,4.0,12.0,3.0,7.0,6.0,495.0,Tulare,Farmersville,City,2006-09-08
2220.0,1080.0,712.0,48.0,11.0,9.0,6.0,6.0,4.0,344.0,Tulare,Lindsay,City,2006-09-08
15093.0,5579.0,6595.0,439.0,64.0,59.0,21.0,56.0,35.0,2245.0,Tulare,Porterville,City,2006-09-08
16604.0,6257.0,7434.0,373.0,51.0,44.0,13.0,32.0,33.0,2367.0,Tulare,Tulare,City,2006-09-08
45020.0,13504.0,23658.0,888.0,236.0,175.0,29.0,74.0,91.0,6365.0,Tulare,Visalia,City,2006-09-08
1520.0,803.0,428.0,22.0,7.0,4.0,2.0,4.0,3.0,247.0,Tulare,Woodlake,City,2006-09-08
40955.0,13708.0,20491.0,940.0,153.0,152.0,42.0,97.0,96.0,5276.0,Tulare,Unincorporated Area,City,2006-09-08
6281.0,2371.0,2681.0,142.0,74.0,35.0,7.0,13.0,16.0,942.0,Tuolumne,County Supervisorial 1,County Supervisorial,2006-09-08
6518.0,2317.0,2877.0,186.0,70.0,41.0,1.0,17.0,21.0,988.0,Tuolumne,County Supervisorial 2,County Supervisorial,2006-09-08
5926.0,2109.0,2602.0,189.0,53.0,46.0,2.0,9.0,23.0,893.0,Tuolumne,County Supervisorial 3,County Supervisorial,2006-09-08
6347.0,2174.0,2936.0,199.0,56.0,35.0,4.0,12.0,30.0,901.0,Tuolumne,County Supervisorial 4,County Supervisorial,2006-09-08
6717.0,2598.0,2813.0,206.0,46.0,48.0,4.0,21.0,25.0,956.0,Tuolumne,County Supervisorial 5,County Supervisorial,2006-09-08
31789.0,11569.0,13909.0,922.0,299.0,205.0,18.0,72.0,115.0,4680.0,Tuolumne,US Congressional 19,US Congressional,2006-09-08
31789.0,11569.0,13909.0,922.0,299.0,205.0,18.0,72.0,115.0,4680.0,Tuolumne,State Senate 14,State Senate,2006-09-08
31789.0,11569.0,13909.0,922.0,299.0,205.0,18.0,72.0,115.0,4680.0,Tuolumne,State Assembly 25,State Assembly,2006-09-08
31789.0,11569.0,13909.0,922.0,299.0,205.0,18.0,72.0,115.0,4680.0,Tuolumne,State Board of Equalization 2,State Board of Equalization,2006-09-08
2455.0,991.0,916.0,57.0,34.0,12.0,3.0,8.0,6.0,428.0,Tuolumne,Sonora,City,2006-09-08
29334.0,10578.0,12993.0,865.0,265.0,193.0,15.0,64.0,109.0,4252.0,Tuolumne,Unincorporated Area,City,2006-09-08
88397.0,36951.0,31615.0,1822.0,1356.0,562.0,107.0,206.0,902.0,14876.0,Ventura,County Supervisorial 1,County Supervisorial,2006-09-08
88810.0,27926.0,41172.0,1566.0,529.0,487.0,43.0,113.0,863.0,16111.0,Ventura,County Supervisorial 2,County Supervisorial,2006-09-08
73288.0,29045.0,29406.0,1454.0,440.0,340.0,84.0,158.0,599.0,11762.0,Ventura,County Supervisorial 3,County Supervisorial,2006-09-08
83547.0,25475.0,39500.0,1906.0,436.0,494.0,80.0,163.0,666.0,14827.0,Ventura,County Supervisorial 4,County Supervisorial,2006-09-08
51628.0,27300.0,12867.0,908.0,268.0,204.0,65.0,216.0,378.0,9422.0,Ventura,County Supervisorial 5,County Supervisorial,2006-09-08
84849.0,42442.0,23207.0,1600.0,637.0,382.0,112.0,307.0,684.0,15478.0,Ventura,US Congressional 23,US Congressional,2006-09-08
300821.0,104255.0,131353.0,6056.0,2392.0,1705.0,267.0,549.0,2724.0,51520.0,Ventura,US Congressional 24,US Congressional,2006-09-08
20594.0,10231.0,6137.0,417.0,166.0,119.0,39.0,60.0,186.0,3239.0,Ventura,State Senate 17,State Senate,2006-09-08
295274.0,101173.0,129468.0,5950.0,2470.0,1694.0,242.0,530.0,2704.0,51043.0,Ventura,State Senate 19,State Senate,2006-09-08
69802.0,35293.0,18955.0,1289.0,393.0,274.0,98.0,266.0,518.0,12716.0,Ventura,State Senate 23,State Senate,2006-09-08
94170.0,44004.0,29635.0,1725.0,981.0,491.0,108.0,277.0,856.0,16093.0,Ventura,State Assembly 35,State Assembly,2006-09-08
200783.0,67629.0,89821.0,4010.0,1487.0,1090.0,176.0,344.0,1828.0,34398.0,Ventura,State Assembly 37,State Assembly,2006-09-08
39715.0,12237.0,18590.0,935.0,217.0,266.0,38.0,79.0,302.0,7051.0,Ventura,State Assembly 38,State Assembly,2006-09-08
51002.0,22827.0,16514.0,986.0,344.0,240.0,57.0,156.0,422.0,9456.0,Ventura,State Assembly 41,State Assembly,2006-09-08
385670.0,146697.0,154560.0,7656.0,3029.0,2087.0,379.0,856.0,3408.0,66998.0,Ventura,State Board of Equalization 2,State Board of Equalization,2006-09-08
36344.0,11852.0,17373.0,733.0,194.0,160.0,26.0,55.0,288.0,5663.0,Ventura,Camarillo,City,2006-09-08
5639.0,2609.0,1823.0,118.0,30.0,31.0,16.0,19.0,41.0,952.0,Ventura,Fillmore,City,2006-09-08
16924.0,5485.0,7572.0,376.0,79.0,81.0,12.0,41.0,124.0,3154.0,Ventura,Moorpark,City,2006-09-08
4810.0,2058.0,1622.0,109.0,128.0,26.0,4.0,7.0,53.0,803.0,Ventura,Ojai,City,2006-09-08
59489.0,30950.0,15560.0,1041.0,291.0,208.0,84.0,230.0,421.0,10704.0,Ventura,Oxnard,City,2006-09-08
8393.0,3772.0,2660.0,191.0,61.0,36.0,12.0,29.0,75.0,1557.0,Ventura,Port Hueneme,City,2006-09-08
60161.0,25197.0,21642.0,1180.0,834.0,374.0,62.0,138.0,624.0,10110.0,Ventura,San Buenaventura,City,2006-09-08
10605.0,5786.0,2772.0,204.0,63.0,49.0,9.0,29.0,103.0,1590.0,Ventura,Santa Paula,City,2006-09-08
62247.0,18670.0,29802.0,1439.0,312.0,382.0,64.0,119.0,497.0,10962.0,Ventura,Simi Valley,City,2006-09-08
71694.0,22225.0,33427.0,1262.0,432.0,383.0,37.0,91.0,713.0,13124.0,Ventura,Thousand Oaks,City,2006-09-08
49364.0,18093.0,20307.0,1003.0,605.0,357.0,53.0,98.0,469.0,8379.0,Ventura,Unincorporated Area,City,2006-09-08
18565.0,8531.0,5401.0,459.0,166.0,71.0,22.0,263.0,204.0,3448.0,Yolo,County Supervisorial 1,County Supervisorial,2006-09-08
16218.0,8353.0,2804.0,251.0,557.0,79.0,8.0,35.0,137.0,3994.0,Yolo,County Supervisorial 2,County Supervisorial,2006-09-08
15450.0,6853.0,5123.0,363.0,153.0,72.0,10.0,46.0,96.0,2734.0,Yolo,County Supervisorial 3,County Supervisorial,2006-09-08
20098.0,9895.0,4480.0,289.0,528.0,105.0,12.0,40.0,189.0,4560.0,Yolo,County Supervisorial 4,County Supervisorial,2006-09-08
16536.0,6698.0,6449.0,384.0,142.0,74.0,18.0,43.0,125.0,2603.0,Yolo,County Supervisorial 5,County Supervisorial,2006-09-08
75960.0,36288.0,19326.0,1501.0,1471.0,347.0,60.0,407.0,670.0,15890.0,Yolo,US Congressional 1,US Congressional,2006-09-08
10907.0,4042.0,4931.0,245.0,75.0,54.0,10.0,20.0,81.0,1449.0,Yolo,US Congressional 2,US Congressional,2006-09-08
86867.0,40330.0,24257.0,1746.0,1546.0,401.0,70.0,427.0,751.0,17339.0,Yolo,State Senate 5,State Senate,2006-09-08
5927.0,2303.0,2512.0,124.0,48.0,29.0,6.0,14.0,44.0,847.0,Yolo,State Assembly 2,State Assembly,2006-09-08
80940.0,38027.0,21745.0,1622.0,1498.0,372.0,64.0,413.0,707.0,16492.0,Yolo,State Assembly 8,State Assembly,2006-09-08
86867.0,40330.0,24257.0,1746.0,1546.0,401.0,70.0,427.0,751.0,17339.0,Yolo,State Board of Equalization 1,State Board of Equalization,2006-09-08
33345.0,17069.0,6386.0,489.0,1028.0,167.0,20.0,70.0,311.0,7805.0,Yolo,Davis,City,2006-09-08
17833.0,8300.0,5011.0,443.0,166.0,70.0,22.0,261.0,201.0,3359.0,Yolo,West Sacramento,City,2006-09-08
2956.0,1314.0,923.0,69.0,36.0,14.0,3.0,12.0,20.0,565.0,Yolo,Winters,City,2006-09-08
22817.0,9862.0,7987.0,546.0,203.0,99.0,18.0,62.0,156.0,3884.0,Yolo,Woodland,City,2006-09-08
9916.0,3785.0,3950.0,199.0,113.0,51.0,7.0,22.0,63.0,1726.0,Yolo,Unincorporated Area,City,2006-09-08
4059.0,1523.0,1453.0,202.0,17.0,15.0,4.0,26.0,6.0,813.0,Yuba,County Supervisorial 1,County Supervisorial,2006-09-08
4929.0,1844.0,2050.0,147.0,28.0,23.0,4.0,15.0,6.0,812.0,Yuba,County Supervisorial 2,County Supervisorial,2006-09-08
5601.0,2237.0,1996.0,210.0,25.0,37.0,4.0,28.0,7.0,1057.0,Yuba,County Supervisorial 3,County Supervisorial,2006-09-08
4927.0,1419.0,2488.0,171.0,20.0,23.0,2.0,10.0,5.0,789.0,Yuba,County Supervisorial 4,County Supervisorial,2006-09-08
6536.0,1865.0,3108.0,243.0,78.0,50.0,1.0,15.0,8.0,1168.0,Yuba,County Supervisorial 5,County Supervisorial,2006-09-08
26052.0,8888.0,11095.0,973.0,168.0,148.0,15.0,94.0,32.0,4639.0,Yuba,US Congressional 2,US Congressional,2006-09-08
26052.0,8888.0,11095.0,973.0,168.0,148.0,15.0,94.0,32.0,4639.0,Yuba,State Senate 4,State Senate,2006-09-08
26052.0,8888.0,11095.0,973.0,168.0,148.0,15.0,94.0,32.0,4639.0,Yuba,State Assembly 3,State Assembly,2006-09-08
26052.0,8888.0,11095.0,973.0,168.0,148.0,15.0,94.0,32.0,4639.0,Yuba,State Board of Equalization 2,State Board of Equalization,2006-09-08
4929.0,1844.0,2050.0,147.0,28.0,23.0,4.0,15.0,6.0,812.0,Yuba,Marysville,City,2006-09-08
1543.0,449.0,772.0,52.0,6.0,5.0,1.0,3.0,1.0,254.0,Yuba,Wheatland,City,2006-09-08
19580.0,6595.0,8273.0,774.0,134.0,120.0,10.0,76.0,25.0,3573.0,Yuba,Unincorporated Area,City,2006-09-08
