Total_Registered,Democratic,Republican,American_Independent,Green,Libertarian,Peace_and_Freedom,Other,Decline_to_State,county,district,district_type,date
1560.0,581.0,596.0,61.0,12.0,15.0,3.0,6.0,286.0,Humboldt,Rio Dell,City,2008-01-01
266.0,142.0,53.0,5.0,17.0,3.0,1.0,0.0,45.0,Humboldt,Trinidad,City,2008-01-01
41185.0,17167.0,12424.0,996.0,1884.0,334.0,138.0,135.0,8107.0,Humboldt,Unincorporated Area,City,2008-01-01
12163.0,8203.0,1396.0,134.0,27.0,37.0,60.0,69.0,2237.0,Imperial,County Supervisorial 1,County Supervisorial,2008-01-01
10283.0,5259.0,3052.0,177.0,21.0,25.0,34.0,75.0,1640.0,Imperial,County Supervisorial 2,County Supervisorial,2008-01-01
10633.0,5063.0,3481.0,232.0,21.0,37.0,41.0,68.0,1690.0,Imperial,County Supervisorial 3,County Supervisorial,2008-01-01
9948.0,4757.0,3276.0,217.0,18.0,25.0,46.0,84.0,1525.0,Imperial,County Supervisorial 4,County Supervisorial,2008-01-01
9331.0,5265.0,2356.0,224.0,27.0,34.0,43.0,51.0,1331.0,Imperial,County Supervisorial 5,County Supervisorial,2008-01-01
52358.0,28547.0,13561.0,984.0,114.0,158.0,224.0,347.0,8423.0,Imperial,US Congressional 51,US Congressional,2008-01-01
52358.0,28547.0,13561.0,984.0,114.0,158.0,224.0,347.0,8423.0,Imperial,State Senate 40,State Senate,2008-01-01
52358.0,28547.0,13561.0,984.0,114.0,158.0,224.0,347.0,8423.0,Imperial,State Assembly 80,State Assembly,2008-01-01
52358.0,28547.0,13561.0,984.0,114.0,158.0,224.0,347.0,8423.0,Imperial,State Board of Equalization 3,State Board of Equalization,2008-01-01
8096.0,4448.0,2271.0,144.0,11.0,22.0,25.0,61.0,1114.0,Imperial,Brawley,City,2008-01-01
12027.0,8142.0,1348.0,132.0,26.0,37.0,60.0,68.0,2214.0,Imperial,Calexico,City,2008-01-01
1097.0,639.0,221.0,14.0,2.0,3.0,10.0,6.0,202.0,Imperial,Calipatria,City,2008-01-01
14172.0,7569.0,3967.0,266.0,29.0,37.0,64.0,89.0,2151.0,Imperial,El Centro,City,2008-01-01
1980.0,999.0,590.0,51.0,6.0,6.0,8.0,17.0,303.0,Imperial,Holtville,City,2008-01-01
4186.0,1817.0,1468.0,92.0,5.0,12.0,8.0,28.0,756.0,Imperial,Imperial,City,2008-01-01
686.0,398.0,154.0,14.0,0.0,4.0,11.0,3.0,102.0,Imperial,Westmorland,City,2008-01-01
10114.0,4535.0,3542.0,271.0,35.0,37.0,38.0,75.0,1581.0,Imperial,Unincorporated Area,City,2008-01-01
2183.0,633.0,1159.0,50.0,14.0,10.0,5.0,8.0,304.0,Inyo,County Supervisorial 1,County Supervisorial,2008-01-01
1660.0,532.0,712.0,46.0,21.0,9.0,4.0,7.0,329.0,Inyo,County Supervisorial 2,County Supervisorial,2008-01-01
2460.0,762.0,1185.0,74.0,21.0,8.0,7.0,16.0,387.0,Inyo,County Supervisorial 3,County Supervisorial,2008-01-01
1900.0,628.0,845.0,52.0,11.0,16.0,3.0,11.0,334.0,Inyo,County Supervisorial 4,County Supervisorial,2008-01-01
1592.0,617.0,546.0,68.0,29.0,23.0,4.0,16.0,289.0,Inyo,County Supervisorial 5,County Supervisorial,2008-01-01
9795.0,3172.0,4447.0,290.0,96.0,66.0,23.0,58.0,1643.0,Inyo,US Congressional 25,US Congressional,2008-01-01
9795.0,3172.0,4447.0,290.0,96.0,66.0,23.0,58.0,1643.0,Inyo,State Senate 18,State Senate,2008-01-01
9795.0,3172.0,4447.0,290.0,96.0,66.0,23.0,58.0,1643.0,Inyo,State Assembly 34,State Assembly,2008-01-01
9795.0,3172.0,4447.0,290.0,96.0,66.0,23.0,58.0,1643.0,Inyo,State Board of Equalization 2,State Board of Equalization,2008-01-01
1546.0,501.0,652.0,44.0,19.0,9.0,4.0,7.0,310.0,Inyo,Bishop,City,2008-01-01
8249.0,2671.0,3795.0,246.0,77.0,57.0,19.0,51.0,1333.0,Inyo,Unincorporated Area,City,2008-01-01
54528.0,19307.0,25370.0,1479.0,135.0,264.0,118.0,95.0,7760.0,Kern,County Supervisorial 1,County Supervisorial,2008-01-01
55862.0,18669.0,25726.0,1774.0,141.0,306.0,129.0,148.0,8969.0,Kern,County Supervisorial 2,County Supervisorial,2008-01-01
61614.0,19674.0,31709.0,1657.0,185.0,280.0,101.0,104.0,7904.0,Kern,County Supervisorial 3,County Supervisorial,2008-01-01
69619.0,20097.0,37714.0,1736.0,188.0,300.0,119.0,121.0,9344.0,Kern,County Supervisorial 4,County Supervisorial,2008-01-01
35390.0,20295.0,9442.0,773.0,68.0,137.0,116.0,97.0,4462.0,Kern,County Supervisorial 5,County Supervisorial,2008-01-01
54480.0,32048.0,14318.0,1018.0,70.0,149.0,200.0,139.0,6538.0,Kern,US Congressional 20,US Congressional,2008-01-01
222533.0,65994.0,115643.0,6401.0,647.0,1138.0,383.0,426.0,31901.0,Kern,US Congressional 22,US Congressional,2008-01-01
59851.0,34658.0,16099.0,1169.0,91.0,184.0,219.0,147.0,7284.0,Kern,State Senate 16,State Senate,2008-01-01
4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Kern,State Senate 17,State Senate,2008-01-01
217158.0,63383.0,113860.0,6249.0,626.0,1103.0,364.0,418.0,31155.0,Kern,State Senate 18,State Senate,2008-01-01
49464.0,29333.0,12935.0,912.0,63.0,136.0,175.0,107.0,5803.0,Kern,State Assembly 30,State Assembly,2008-01-01
213304.0,64428.0,110680.0,5910.0,627.0,1061.0,367.0,421.0,29810.0,Kern,State Assembly 32,State Assembly,2008-01-01
14241.0,4280.0,6344.0,596.0,27.0,90.0,41.0,37.0,2826.0,Kern,State Assembly 34,State Assembly,2008-01-01
4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Kern,State Assembly 37,State Assembly,2008-01-01
277013.0,98042.0,129961.0,7419.0,717.0,1287.0,583.0,565.0,38439.0,Kern,State Board of Equalization 2,State Board of Equalization,2008-01-01
2786.0,1783.0,531.0,42.0,2.0,10.0,9.0,4.0,405.0,Kern,Arvin,City,2008-01-01
121721.0,42616.0,58613.0,2836.0,320.0,481.0,194.0,228.0,16433.0,Kern,Bakersfield,City,2008-01-01
4240.0,1309.0,1818.0,189.0,4.0,26.0,13.0,5.0,876.0,Kern,California City,City,2008-01-01
9484.0,5744.0,2412.0,127.0,11.0,14.0,35.0,17.0,1124.0,Kern,Delano,City,2008-01-01
428.0,124.0,207.0,32.0,1.0,2.0,3.0,2.0,57.0,Kern,Maricopa,City,2008-01-01
2542.0,1599.0,541.0,50.0,2.0,5.0,10.0,4.0,331.0,Kern,McFarland,City,2008-01-01
12364.0,3022.0,6467.0,368.0,39.0,107.0,19.0,30.0,2312.0,Kern,Ridgecrest,City,2008-01-01
3936.0,1889.0,1546.0,76.0,4.0,5.0,11.0,4.0,401.0,Kern,Shafter,City,2008-01-01
2833.0,720.0,1585.0,101.0,4.0,10.0,7.0,5.0,401.0,Kern,Taft,City,2008-01-01
3179.0,961.0,1494.0,133.0,14.0,18.0,8.0,7.0,544.0,Kern,Tehachapi,City,2008-01-01
4747.0,2597.0,1502.0,81.0,5.0,12.0,17.0,11.0,522.0,Kern,Wasco,City,2008-01-01
108753.0,35678.0,53245.0,3384.0,311.0,597.0,257.0,248.0,15033.0,Kern,Unincorporated Area,City,2008-01-01
7679.0,2382.0,3937.0,161.0,13.0,31.0,5.0,67.0,1083.0,Kings,County Supervisorial 1,County Supervisorial,2008-01-01
6022.0,3104.0,1973.0,133.0,17.0,16.0,11.0,55.0,713.0,Kings,County Supervisorial 2,County Supervisorial,2008-01-01
12809.0,3665.0,7185.0,227.0,32.0,41.0,5.0,98.0,1556.0,Kings,County Supervisorial 3,County Supervisorial,2008-01-01
9243.0,3914.0,3915.0,191.0,13.0,30.0,11.0,90.0,1079.0,Kings,County Supervisorial 4,County Supervisorial,2008-01-01
9736.0,3620.0,4661.0,202.0,30.0,31.0,4.0,70.0,1118.0,Kings,County Supervisorial 5,County Supervisorial,2008-01-01
45489.0,16685.0,21671.0,914.0,105.0,149.0,36.0,380.0,5549.0,Kings,US Congressional 20,US Congressional,2008-01-01
45489.0,16685.0,21671.0,914.0,105.0,149.0,36.0,380.0,5549.0,Kings,State Senate 16,State Senate,2008-01-01
45489.0,16685.0,21671.0,914.0,105.0,149.0,36.0,380.0,5549.0,Kings,State Assembly 30,State Assembly,2008-01-01
45489.0,16685.0,21671.0,914.0,105.0,149.0,36.0,380.0,5549.0,Kings,State Board of Equalization 2,State Board of Equalization,2008-01-01
1443.0,642.0,510.0,40.0,4.0,6.0,3.0,26.0,212.0,Kings,Avenal,City,2008-01-01
3943.0,2181.0,1195.0,83.0,13.0,8.0,6.0,24.0,433.0,Kings,Corcoran,City,2008-01-01
20365.0,7497.0,9790.0,410.0,51.0,57.0,11.0,160.0,2389.0,Kings,Hanford,City,2008-01-01
8561.0,2601.0,4422.0,180.0,14.0,33.0,8.0,77.0,1226.0,Kings,Lemoore,City,2008-01-01
11177.0,3764.0,5754.0,201.0,23.0,45.0,8.0,93.0,1289.0,Kings,Unincorporated Area,City,2008-01-01
6908.0,2846.0,2169.0,236.0,96.0,47.0,31.0,15.0,1468.0,Lake,County Supervisorial 1,County Supervisorial,2008-01-01
5401.0,2718.0,1203.0,202.0,64.0,41.0,26.0,13.0,1134.0,Lake,County Supervisorial 2,County Supervisorial,2008-01-01
6582.0,2945.0,1854.0,234.0,86.0,41.0,30.0,25.0,1367.0,Lake,County Supervisorial 3,County Supervisorial,2008-01-01
6414.0,2488.0,2490.0,159.0,74.0,35.0,17.0,13.0,1138.0,Lake,County Supervisorial 4,County Supervisorial,2008-01-01
7049.0,2907.0,2359.0,222.0,94.0,48.0,25.0,13.0,1381.0,Lake,County Supervisorial 5,County Supervisorial,2008-01-01
32354.0,13904.0,10075.0,1053.0,414.0,212.0,129.0,79.0,6488.0,Lake,US Congressional 1,US Congressional,2008-01-01
32354.0,13904.0,10075.0,1053.0,414.0,212.0,129.0,79.0,6488.0,Lake,State Senate 2,State Senate,2008-01-01
32354.0,13904.0,10075.0,1053.0,414.0,212.0,129.0,79.0,6488.0,Lake,State Assembly 1,State Assembly,2008-01-01
32354.0,13904.0,10075.0,1053.0,414.0,212.0,129.0,79.0,6488.0,Lake,State Board of Equalization 1,State Board of Equalization,2008-01-01
5914.0,2981.0,1288.0,229.0,62.0,44.0,31.0,16.0,1263.0,Lake,Clearlake,City,2008-01-01
2556.0,1015.0,968.0,63.0,30.0,9.0,11.0,4.0,456.0,Lake,Lakeport,City,2008-01-01
23884.0,9908.0,7819.0,761.0,322.0,159.0,87.0,59.0,4769.0,Lake,Unincorporated Area,City,2008-01-01
2805.0,914.0,1188.0,141.0,16.0,19.0,7.0,15.0,505.0,Lassen,County Supervisorial 1,County Supervisorial,2008-01-01
2491.0,787.0,1038.0,108.0,16.0,14.0,11.0,16.0,501.0,Lassen,County Supervisorial 2,County Supervisorial,2008-01-01
3131.0,791.0,1680.0,120.0,9.0,13.0,1.0,12.0,505.0,Lassen,County Supervisorial 3,County Supervisorial,2008-01-01
2698.0,764.0,1366.0,97.0,8.0,8.0,3.0,10.0,442.0,Lassen,County Supervisorial 4,County Supervisorial,2008-01-01
2386.0,679.0,1090.0,131.0,8.0,27.0,5.0,8.0,438.0,Lassen,County Supervisorial 5,County Supervisorial,2008-01-01
13511.0,3935.0,6362.0,597.0,57.0,81.0,27.0,61.0,2391.0,Lassen,US Congressional 4,US Congressional,2008-01-01
13511.0,3935.0,6362.0,597.0,57.0,81.0,27.0,61.0,2391.0,Lassen,State Senate 1,State Senate,2008-01-01
13511.0,3935.0,6362.0,597.0,57.0,81.0,27.0,61.0,2391.0,Lassen,State Assembly 3,State Assembly,2008-01-01
13511.0,3935.0,6362.0,597.0,57.0,81.0,27.0,61.0,2391.0,Lassen,State Board of Equalization 2,State Board of Equalization,2008-01-01
4385.0,1333.0,1950.0,178.0,19.0,19.0,13.0,25.0,848.0,Lassen,Susanville,City,2008-01-01
9126.0,2602.0,4412.0,419.0,38.0,62.0,14.0,36.0,1543.0,Lassen,Unincorporated Area,City,2008-01-01
584569.0,333205.0,107411.0,9241.0,3444.0,2167.0,6344.0,3677.0,119080.0,Los Angeles,County Supervisorial 1,County Supervisorial,2008-01-01
693463.0,452314.0,90083.0,10816.0,3529.0,2372.0,5181.0,6772.0,122396.0,Los Angeles,County Supervisorial 2,County Supervisorial,2008-01-01
860834.0,445747.0,189286.0,15020.0,7652.0,4885.0,3702.0,7836.0,186706.0,Los Angeles,County Supervisorial 3,County Supervisorial,2008-01-01
866173.0,376553.0,284367.0,15555.0,4843.0,4311.0,4548.0,6237.0,169759.0,Los Angeles,County Supervisorial 4,County Supervisorial,2008-01-01
946918.0,367181.0,354945.0,18130.0,5428.0,4678.0,3521.0,7138.0,185897.0,Los Angeles,County Supervisorial 5,County Supervisorial,2008-01-01
33563.0,11227.0,15372.0,911.0,134.0,166.0,92.0,229.0,5432.0,Los Angeles,US Congressional 22,US Congressional,2008-01-01
233397.0,81035.0,101180.0,5661.0,909.0,1181.0,550.0,1926.0,40955.0,Los Angeles,US Congressional 25,US Congressional,2008-01-01
213907.0,70869.0,91613.0,3486.0,1288.0,1000.0,697.0,1456.0,43498.0,Los Angeles,US Congressional 26,US Congressional,2008-01-01
276870.0,130775.0,78446.0,5197.0,1872.0,1561.0,1253.0,2434.0,55332.0,Los Angeles,US Congressional 27,US Congressional,2008-01-01
225573.0,124640.0,43918.0,4168.0,1548.0,1223.0,1178.0,1919.0,46979.0,Los Angeles,US Congressional 28,US Congressional,2008-01-01
288182.0,125015.0,85109.0,4703.0,2055.0,1361.0,1455.0,2207.0,66277.0,Los Angeles,US Congressional 29,US Congressional,2008-01-01
388012.0,193949.0,95078.0,6192.0,3394.0,2125.0,1071.0,3520.0,82683.0,Los Angeles,US Congressional 30,US Congressional,2008-01-01
172748.0,99673.0,26761.0,2698.0,1894.0,769.0,1625.0,1369.0,37959.0,Los Angeles,US Congressional 31,US Congressional,2008-01-01
221799.0,111935.0,54853.0,3878.0,891.0,831.0,1882.0,1320.0,46209.0,Los Angeles,US Congressional 32,US Congressional,2008-01-01
275465.0,177076.0,32461.0,4216.0,2244.0,1224.0,1584.0,2620.0,54040.0,Los Angeles,US Congressional 33,US Congressional,2008-01-01
179525.0,103526.0,34497.0,2942.0,825.0,716.0,2277.0,1059.0,33683.0,Los Angeles,US Congressional 34,US Congressional,2008-01-01
236148.0,152844.0,34299.0,3895.0,916.0,735.0,1680.0,2491.0,39288.0,Los Angeles,US Congressional 35,US Congressional,2008-01-01
314704.0,137844.0,95782.0,5637.0,2610.0,1921.0,1392.0,2822.0,66696.0,Los Angeles,US Congressional 36,US Congressional,2008-01-01
252895.0,147162.0,46997.0,4693.0,1581.0,1099.0,1961.0,2219.0,47183.0,Los Angeles,US Congressional 37,US Congressional,2008-01-01
227622.0,126533.0,50970.0,3608.0,845.0,732.0,2220.0,1297.0,41417.0,Los Angeles,US Congressional 38,US Congressional,2008-01-01
241320.0,121801.0,67080.0,4052.0,906.0,941.0,1882.0,1591.0,43067.0,Los Angeles,US Congressional 39,US Congressional,2008-01-01
63446.0,21466.0,24834.0,1047.0,252.0,230.0,240.0,390.0,14987.0,Los Angeles,US Congressional 42,US Congressional,2008-01-01
106781.0,37630.0,46842.0,1778.0,732.0,598.0,257.0,791.0,18153.0,Los Angeles,US Congressional 46,US Congressional,2008-01-01
287895.0,103940.0,121500.0,6784.0,1219.0,1479.0,744.0,2329.0,49900.0,Los Angeles,State Senate 17,State Senate,2008-01-01
35258.0,11024.0,16651.0,721.0,135.0,148.0,55.0,255.0,6269.0,Los Angeles,State Senate 19,State Senate,2008-01-01
261457.0,137966.0,57960.0,5019.0,1568.0,1310.0,1676.0,2140.0,53818.0,Los Angeles,State Senate 20,State Senate,2008-01-01
408836.0,186794.0,115650.0,6812.0,3501.0,2178.0,1818.0,3480.0,88603.0,Los Angeles,State Senate 21,State Senate,2008-01-01
222039.0,126497.0,37041.0,3443.0,1738.0,904.0,2475.0,1448.0,48493.0,Los Angeles,State Senate 22,State Senate,2008-01-01
393466.0,196595.0,98261.0,6418.0,3354.0,2190.0,1118.0,3647.0,81883.0,Los Angeles,State Senate 23,State Senate,2008-01-01
290810.0,151051.0,67520.0,4938.0,1184.0,1071.0,2556.0,1745.0,60745.0,Los Angeles,State Senate 24,State Senate,2008-01-01
339554.0,200712.0,68697.0,5472.0,1329.0,1167.0,2307.0,3468.0,56402.0,Los Angeles,State Senate 25,State Senate,2008-01-01
350634.0,223760.0,43086.0,5454.0,2688.0,1503.0,2090.0,3316.0,68737.0,Los Angeles,State Senate 26,State Senate,2008-01-01
350467.0,170738.0,98124.0,6532.0,2189.0,1684.0,2344.0,2406.0,66450.0,Los Angeles,State Senate 27,State Senate,2008-01-01
418840.0,195172.0,115892.0,7350.0,3220.0,2418.0,1839.0,3691.0,89258.0,Los Angeles,State Senate 28,State Senate,2008-01-01
247663.0,83834.0,99955.0,4290.0,1425.0,1154.0,906.0,1637.0,54462.0,Los Angeles,State Senate 29,State Senate,2008-01-01
300991.0,164049.0,74412.0,4738.0,1140.0,1052.0,2935.0,1847.0,50818.0,Los Angeles,State Senate 30,State Senate,2008-01-01
44047.0,22868.0,11343.0,791.0,206.0,155.0,433.0,251.0,8000.0,Los Angeles,State Senate 32,State Senate,2008-01-01
131796.0,48987.0,55352.0,3550.0,440.0,595.0,380.0,1010.0,21482.0,Los Angeles,State Assembly 36,State Assembly,2008-01-01
36166.0,13128.0,14670.0,777.0,213.0,217.0,107.0,289.0,6765.0,Los Angeles,State Assembly 37,State Assembly,2008-01-01
199587.0,71771.0,82914.0,4069.0,1026.0,1118.0,507.0,1679.0,36503.0,Los Angeles,State Assembly 38,State Assembly,2008-01-01
112961.0,65079.0,20264.0,2140.0,557.0,506.0,877.0,821.0,22717.0,Los Angeles,State Assembly 39,State Assembly,2008-01-01
168623.0,80482.0,46905.0,3198.0,1052.0,883.0,868.0,1497.0,33738.0,Los Angeles,State Assembly 40,State Assembly,2008-01-01
184893.0,89902.0,49574.0,3005.0,1866.0,1119.0,531.0,1813.0,37083.0,Los Angeles,State Assembly 41,State Assembly,2008-01-01
250614.0,133788.0,49609.0,4163.0,2145.0,1414.0,647.0,2374.0,56474.0,Los Angeles,State Assembly 42,State Assembly,2008-01-01
186241.0,82609.0,52072.0,3471.0,1594.0,1107.0,834.0,1697.0,42857.0,Los Angeles,State Assembly 43,State Assembly,2008-01-01
215362.0,96070.0,65475.0,3163.0,1780.0,995.0,955.0,1609.0,45315.0,Los Angeles,State Assembly 44,State Assembly,2008-01-01
127092.0,72510.0,18479.0,2086.0,1536.0,634.0,1228.0,1000.0,29619.0,Los Angeles,State Assembly 45,State Assembly,2008-01-01
95301.0,60890.0,11499.0,1469.0,547.0,378.0,1477.0,580.0,18461.0,Los Angeles,State Assembly 46,State Assembly,2008-01-01
207403.0,132153.0,25885.0,3038.0,1553.0,848.0,939.0,1898.0,41089.0,Los Angeles,State Assembly 47,State Assembly,2008-01-01
129741.0,89101.0,12679.0,1938.0,604.0,356.0,1089.0,1346.0,22628.0,Los Angeles,State Assembly 48,State Assembly,2008-01-01
144372.0,65117.0,35725.0,2215.0,626.0,515.0,1156.0,906.0,38112.0,Los Angeles,State Assembly 49,State Assembly,2008-01-01
121152.0,72344.0,21815.0,2003.0,458.0,449.0,1471.0,741.0,21871.0,Los Angeles,State Assembly 50,State Assembly,2008-01-01
161359.0,99850.0,26883.0,2654.0,666.0,564.0,1005.0,1599.0,28138.0,Los Angeles,State Assembly 51,State Assembly,2008-01-01
128981.0,88109.0,15448.0,2172.0,391.0,326.0,1428.0,1260.0,19847.0,Los Angeles,State Assembly 52,State Assembly,2008-01-01
239166.0,97664.0,79028.0,4333.0,2128.0,1539.0,879.0,2228.0,51367.0,Los Angeles,State Assembly 53,State Assembly,2008-01-01
221238.0,95328.0,74360.0,4128.0,1946.0,1322.0,973.0,1697.0,41484.0,Los Angeles,State Assembly 54,State Assembly,2008-01-01
169180.0,89541.0,40368.0,3142.0,678.0,757.0,1089.0,1217.0,32388.0,Los Angeles,State Assembly 55,State Assembly,2008-01-01
138213.0,68566.0,38353.0,2169.0,460.0,500.0,1103.0,852.0,26210.0,Los Angeles,State Assembly 56,State Assembly,2008-01-01
156920.0,78168.0,43320.0,2875.0,579.0,581.0,1078.0,920.0,29399.0,Los Angeles,State Assembly 57,State Assembly,2008-01-01
170049.0,88857.0,44857.0,2528.0,643.0,530.0,1496.0,985.0,30153.0,Los Angeles,State Assembly 58,State Assembly,2008-01-01
120921.0,41258.0,53960.0,2198.0,895.0,668.0,379.0,801.0,20762.0,Los Angeles,State Assembly 59,State Assembly,2008-01-01
90510.0,30833.0,35229.0,1486.0,306.0,336.0,367.0,590.0,21363.0,Los Angeles,State Assembly 60,State Assembly,2008-01-01
44116.0,22895.0,11369.0,792.0,207.0,156.0,433.0,251.0,8013.0,Los Angeles,State Assembly 61,State Assembly,2008-01-01
395800.0,149947.0,160158.0,8918.0,1775.0,1816.0,1443.0,2934.0,68809.0,Los Angeles,State Board of Equalization 2,State Board of Equalization,2008-01-01
113308.0,44294.0,43679.0,1946.0,866.0,672.0,383.0,919.0,20549.0,Los Angeles,State Board of Equalization 3,State Board of Equalization,2008-01-01
3442849.0,1780759.0,822255.0,57898.0,22255.0,15925.0,21470.0,27807.0,694480.0,Los Angeles,State Board of Equalization 4,State Board of Equalization,2008-01-01
12096.0,4891.0,4395.0,245.0,65.0,88.0,17.0,101.0,2294.0,Los Angeles,Agoura Hills,City,2008-01-01
32326.0,15050.0,7516.0,476.0,174.0,106.0,251.0,194.0,8559.0,Los Angeles,Alhambra,City,2008-01-01
27700.0,7412.0,11293.0,356.0,102.0,93.0,88.0,184.0,8172.0,Los Angeles,Arcadia,City,2008-01-01
6003.0,2874.0,1686.0,72.0,20.0,22.0,43.0,39.0,1247.0,Los Angeles,Artesia,City,2008-01-01
1516.0,553.0,625.0,29.0,27.0,12.0,10.0,9.0,251.0,Los Angeles,Avalon,City,2008-01-01
15127.0,6934.0,4672.0,315.0,68.0,56.0,106.0,112.0,2864.0,Los Angeles,Azusa,City,2008-01-01
22361.0,12567.0,4304.0,360.0,72.0,74.0,201.0,125.0,4658.0,Los Angeles,Baldwin Park,City,2008-01-01
8329.0,5168.0,1261.0,117.0,25.0,23.0,135.0,39.0,1561.0,Los Angeles,Bell,City,2008-01-01
9893.0,6132.0,1252.0,163.0,36.0,37.0,155.0,77.0,2041.0,Los Angeles,Bell Gardens,City,2008-01-01
26290.0,13049.0,7199.0,538.0,84.0,124.0,196.0,171.0,4929.0,Los Angeles,Bellflower,City,2008-01-01
20775.0,10083.0,5275.0,271.0,78.0,84.0,49.0,188.0,4747.0,Los Angeles,Beverly Hills,City,2008-01-01
559.0,137.0,281.0,8.0,4.0,4.0,1.0,5.0,119.0,Los Angeles,Bradbury,City,2008-01-01
50708.0,21659.0,16167.0,947.0,353.0,327.0,166.0,459.0,10630.0,Los Angeles,Burbank,City,2008-01-01
12632.0,5717.0,4143.0,183.0,68.0,72.0,31.0,94.0,2324.0,Los Angeles,Calabasas,City,2008-01-01
44448.0,26419.0,7919.0,682.0,129.0,160.0,282.0,350.0,8507.0,Los Angeles,Carson,City,2008-01-01
28740.0,11281.0,9401.0,333.0,78.0,67.0,157.0,181.0,7242.0,Los Angeles,Cerritos,City,2008-01-01
20436.0,8824.0,6979.0,308.0,272.0,100.0,52.0,152.0,3749.0,Los Angeles,Claremont,City,2008-01-01
5105.0,3554.0,596.0,72.0,25.0,22.0,75.0,23.0,738.0,Los Angeles,Commerce,City,2008-01-01
33118.0,23790.0,3421.0,484.0,88.0,64.0,346.0,440.0,4485.0,Los Angeles,Compton,City,2008-01-01
21578.0,8832.0,8269.0,423.0,72.0,84.0,107.0,120.0,3671.0,Los Angeles,Covina,City,2008-01-01
5135.0,3179.0,720.0,76.0,29.0,15.0,107.0,29.0,980.0,Los Angeles,Cudahy,City,2008-01-01
22737.0,12958.0,4198.0,326.0,218.0,133.0,80.0,237.0,4587.0,Los Angeles,Culver City,City,2008-01-01
27529.0,9309.0,10027.0,461.0,118.0,114.0,104.0,170.0,7226.0,Los Angeles,Diamond Bar,City,2008-01-01
42704.0,20777.0,13430.0,659.0,127.0,144.0,310.0,245.0,7012.0,Los Angeles,Downey,City,2008-01-01
9915.0,4581.0,3161.0,177.0,44.0,40.0,43.0,69.0,1800.0,Los Angeles,Duarte,City,2008-01-01
27892.0,14265.0,5867.0,529.0,107.0,111.0,256.0,162.0,6595.0,Los Angeles,El Monte,City,2008-01-01
9801.0,3159.0,4169.0,218.0,63.0,77.0,35.0,82.0,1998.0,Los Angeles,El Segundo,City,2008-01-01
23619.0,13699.0,4562.0,383.0,88.0,72.0,136.0,217.0,4462.0,Los Angeles,Gardena,City,2008-01-01
84548.0,31968.0,28770.0,1586.0,529.0,432.0,416.0,751.0,20096.0,Los Angeles,Glendale,City,2008-01-01
28012.0,8122.0,14377.0,527.0,160.0,162.0,91.0,177.0,4396.0,Los Angeles,Glendora,City,2008-01-01
3532.0,1969.0,670.0,88.0,15.0,16.0,32.0,23.0,719.0,Los Angeles,Hawaiian Gardens,City,2008-01-01
26405.0,15657.0,4656.0,457.0,100.0,114.0,206.0,276.0,4939.0,Los Angeles,Hawthorne,City,2008-01-01
12598.0,4339.0,4583.0,262.0,113.0,108.0,26.0,127.0,3040.0,Los Angeles,Hermosa Beach,City,2008-01-01
1233.0,477.0,549.0,16.0,3.0,4.0,4.0,8.0,172.0,Los Angeles,Hidden Hills,City,2008-01-01
13059.0,8487.0,1742.0,203.0,42.0,52.0,215.0,78.0,2240.0,Los Angeles,Huntington Park,City,2008-01-01
84.0,21.0,46.0,1.0,1.0,1.0,0.0,0.0,14.0,Los Angeles,Industry,City,2008-01-01
44490.0,32226.0,4011.0,659.0,122.0,109.0,280.0,458.0,6625.0,Los Angeles,Inglewood,City,2008-01-01
782.0,511.0,133.0,17.0,1.0,2.0,6.0,5.0,107.0,Los Angeles,Irwindale,City,2008-01-01
13360.0,3753.0,6961.0,133.0,67.0,63.0,24.0,88.0,2271.0,Los Angeles,La Canada Flintridge,City,2008-01-01
3439.0,783.0,1968.0,58.0,15.0,12.0,8.0,18.0,577.0,Los Angeles,La Habra Heights,City,2008-01-01
23942.0,9148.0,10057.0,403.0,75.0,109.0,107.0,171.0,3872.0,Los Angeles,La Mirada,City,2008-01-01
12575.0,7548.0,2301.0,207.0,35.0,39.0,103.0,78.0,2264.0,Los Angeles,La Puente,City,2008-01-01
18456.0,6184.0,8655.0,349.0,102.0,96.0,56.0,115.0,2899.0,Los Angeles,La Verne,City,2008-01-01
41072.0,18091.0,14404.0,816.0,179.0,214.0,179.0,271.0,6918.0,Los Angeles,Lakewood,City,2008-01-01
53102.0,19277.0,22971.0,1441.0,177.0,239.0,137.0,360.0,8500.0,Los Angeles,Lancaster,City,2008-01-01
10119.0,5184.0,2300.0,222.0,55.0,48.0,65.0,89.0,2156.0,Los Angeles,Lawndale,City,2008-01-01
9597.0,3663.0,3610.0,202.0,67.0,73.0,37.0,78.0,1867.0,Los Angeles,Lomita,City,2008-01-01
200622.0,97886.0,53625.0,4103.0,1752.0,1128.0,1233.0,1471.0,39424.0,Los Angeles,Long Beach,City,2008-01-01
1437966.0,798765.0,282075.0,24354.0,11396.0,7107.0,8665.0,12653.0,292951.0,Los Angeles,Los Angeles,City,2008-01-01
17670.0,11830.0,1994.0,284.0,61.0,52.0,234.0,129.0,3086.0,Los Angeles,Lynwood,City,2008-01-01
